"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","Driver","DriverNumeric"
"RAB5C",2.1135987268304,-1.1761031848836,2.22984327067803,0.207297328166531,0.239553645390243,0.0257578496170164,0.932189979742616,0.522390022619461,0.186888533770017,"Insectivore",2
"BRF1",-2.78607923944764,0.933659293397872,-1.84708031379762,0.0320098971647279,0.350479669167977,0.0647355011739632,0.298338084235792,0.632619705739836,0.300142373721044,"DoubleBoth",4
"AGAP2",0.312712145162927,0.222724155157259,0.0804805439231222,1,0.823750200433892,0.935855069734462,1,0.928437874235079,0.977346067906343,"DoubleBoth",4
"GAS2L3",2.53450489224504,-0.362803079505352,1.18914171692134,0.0675638128053713,0.716751991289734,0.234383904773485,0.466712825837046,0.879880769603659,0.559518219804627,"DoubleBoth",4
"ANKS1B",-1.2298312025518,0.706437818754189,-1.63184069067868,1,0.479915909141112,0.102713050871305,1,0.734666016981566,0.377351731997505,"Insectivore",2
"TMEM263",NA,1.67554910773015,0.68930009536927,NA,0.0938265444422981,0.490634437955763,NA,0.316542449813833,0.772978775267889,"MissingData",5
"TWF1",1.03762782140913,-1.58997757506353,1.22973079846237,1,0.111839859898401,0.218797929666636,1,0.348751883242242,0.544158370693136,"Unclear",0
"C12orf54",1.45918846652544,-1.66995152849717,0.618217724974388,0.867079454001971,0.0949289541265181,0.536431827564964,1,0.318111105527544,0.798587756520986,"Herbivore",1
"TEX49",1.48858991897757,-0.0983731444916681,1.78052982799954,0.819572327093667,0.921635998818462,0.0749892922820153,1,0.968300899677252,0.321452441869546,"Insectivore",2
"C19orf67",0.438001498628331,-1.06004558694152,-0.417133329782073,1,0.289123860539235,0.676580887277487,1,0.575231208479252,0.87404954187302,"Herbivore",1
"METTL7A",1.2631762208326,-1.33526351961158,-0.13044636849883,1,0.181790113873133,0.896213283207875,1,0.455115553954142,0.967158529128925,"Herbivore",1
"OR6C68",NA,-0.590306295421992,-0.669990515144425,NA,0.554985319526943,0.502863836561282,NA,0.786259544843489,0.779391666093692,"MissingData",5
"GLT8D2",-1.40161076585627,1.47355654950473,-0.935835060327049,0.966189062144634,0.14060102752042,0.349358116883939,1,0.395866259350095,0.668170490136747,"Herbivore",1
"PRPF40B",0.314178838583135,-1.33117166168188,0.322488866993226,1,0.183132533592408,0.747082370493188,1,0.456983811145374,0.905130054127545,"Herbivore",1
"BLOC1S1",-0.225259647012678,0.00195202324701833,-1.243027471158,1,0.998442511777983,0.21385771053051,1,0.999120550278388,0.538347512034327,"Insectivore",2
"COPZ1",1.9553478408288,-1.82923790362183,1.49988639621737,0.303252168345681,0.0673639765258568,0.13364383242266,1,0.263426464537422,0.423109993931073,"Both",3
"CD63",-0.370825358945157,-2.32160822098858,-2.24212699453621,1,0.0202540408295197,0.0249531657907301,1,0.132005527867183,0.184015406870766,"Unclear",0
"PPHLN1",0.808456719740365,-1.21198746386481,0.807500907579466,1,0.225517179403841,0.419377951840972,1,0.505728826917108,0.721933462567842,"Herbivore",1
"KRT74",-1.23025441157466,0.701640190291886,-0.313207364758545,1,0.482903580962981,0.754123123464572,1,0.736694978242725,0.908006366679338,"DoubleBoth",4
"RNASEK",-0.365508704057926,0.498432633175638,0.408413597081382,1,0.618179140587849,0.682970052596607,1,0.824357522812706,0.876711175340686,"Unclear",0
"PPFIA2",0.627363909172966,-0.937119938267789,-0.726976732418341,1,0.348696866482267,0.467240209404603,1,0.630768627968169,0.758798842935082,"Unclear",0
"DNAJC22",2.91822813109038,-1.99273894535471,2.12444196733947,0.0211216019592861,0.0462900404289534,0.0336332038580584,0.227937151655201,0.212193231140528,0.216677504505274,"Both",3
"KCNC2",-2.77062685294665,0.949516180864551,-3.63113811696053,0.0335691014187111,0.342358146379002,0.00028217411602117,0.305274700138249,0.62554908579104,0.0180069301046738,"Insectivore",2
"SENP1",-0.14902120306784,0.109453446633976,-0.616030722699239,1,0.91284284405791,0.537874243084165,1,0.964497109957033,0.799413497721551,"Insectivore",2
"DAZAP2",-0.447493712819265,1.28622048387032,0.912955002087733,1,0.198366124178389,0.361266208046025,1,0.474464450087592,0.67596901137227,"Unclear",0
"BEST2",-2.07713629513991,0.342915273918641,-1.85613042899243,0.226733889133005,0.731662200782983,0.0634349694549449,0.988886176337828,0.884370074983717,0.296401677686711,"Both",3
"WSCD2",1.31863854410752,-0.80623849135036,2.08971341449387,1,0.420105348597821,0.0366435512598414,1,0.691292311313646,0.226106515231734,"Insectivore",2
"RPL18",NA,2.42489308536386,-1.44683641995994,NA,0.0153128956695534,0.147942743762977,NA,0.113026742216662,0.444141379322019,"MissingData",5
"ZBED6",2.04081428555438,-2.14128897709121,1.2947410874603,0.247615740489105,0.0322507414886835,0.195409560976976,1,0.173211487339321,0.513874763112914,"Herbivore",1
"ATXN2",0.293317402974308,-1.74744530037893,-1.70892978521174,1,0.0805601253882011,0.0874639564717228,1,0.292190439117778,0.34795425055115,"Unclear",0
"FRS2",0.322182461216267,0.909756161329594,1.75751018515084,1,0.3629511187337,0.0788308873334092,1,0.642537645648159,0.328463544729322,"Insectivore",2
"FMNL3",-0.587508875482874,0.788546283373603,0.466007121688081,1,0.430377237213727,0.641210402933992,1,0.699561778073528,0.859064569313496,"Herbivore",1
"RAB3IP",2.75340514992724,-2.32433464870797,1.94863279385463,0.0353873145561807,0.0201075651552078,0.0513392929075643,0.315540369758624,0.131492638620585,0.268099786514171,"Both",3
"UBE2N",-1.29361580478646,-0.700268384439461,-2.20741542305406,1,0.483759711997621,0.0272850498486306,1,0.737445798153807,0.193381448621099,"Insectivore",2
"ACVRL1",-1.6920296714789,1.64855423866594,-1.1454576424248,0.54384189825226,0.0992389902909493,0.252019632123894,1,0.325742286763612,0.577622212142945,"Both",3
"OR11H12",NA,-0.969279512952467,1.93365804329504,NA,0.332405748209449,0.0531551856732964,NA,0.61520492951895,0.271538734503139,"MissingData",5
"TROAP",-0.536966529566279,1.06847215861267,-0.624566823568671,1,0.285307582650218,0.532255399771949,1,0.571549002845919,0.797792470399807,"Herbivore",1
"TBC1D15",-0.259774665151749,0.3745991196028,-0.588590822984401,1,0.70795862789278,0.556135791514185,1,0.874696464426686,0.813007432897618,"Insectivore",2
"FKBP11",-0.17143645795993,-0.427333121265387,-0.314647851843549,1,0.669136711779589,0.753029042610982,1,0.852206879958777,0.907617194727095,"Unclear",0
"TPCN1",0.837665913640539,-1.16223279538881,0.100063486941798,1,0.245140916587215,0.920293922999414,1,0.529443510913332,0.973697401951534,"Herbivore",1
"NACA",3.9533305351739,-2.1243954112334,2.90999233175136,0.000462425127694048,0.0336370933923518,0.00361437623974609,0.0182374192005707,0.176676489564689,0.06802397435529,"Both",3
"PFDN5",-2.82641717023809,3.64178520364615,-0.802973903772183,0.0282431496981958,0.000270753944042351,0.421989818124188,0.273996644952632,0.008249343381546,0.724119517465061,"Herbivore",1
"DDIT3",1.08910394717852,0.1051482972752,2.09801204430524,1,0.916258135998026,0.0359040814244779,1,0.966040171651159,0.224010862547125,"Insectivore",2
"RDH12",1.79830242911776,-1.52880544731617,2.10626770291994,0.432774570119318,0.126312681571217,0.035181105104307,1,0.37339815411046,0.221345422649456,"Unclear",0
"ASPG",1.90817199034087,-2.42301752033544,0.373483561752483,0.33821394324709,0.0153921843161709,0.708788577523818,1,0.113238943533684,0.888561145081074,"Herbivore",1
"CNTN1",-1.60304259991289,0.787837163858027,-1.35581063402947,0.653551495645553,0.430791959714767,0.175159426966117,1,0.699561778073528,0.486330335386409,"Both",3
"SPIC",1.73068645394439,-1.05003163053347,0.857737139156992,0.501046215415396,0.293703570403798,0.391037627433517,1,0.579647044036912,0.701051055995832,"Both",3
"NR1H4",3.23616543832008,-1.90645769386571,2.47404927361306,0.00726882888739207,0.0565908495475774,0.0133591270411823,0.116247369564156,0.239692609759933,0.133008654920469,"Both",3
"MAPKAPK5",-1.6033402934531,1.00423529056575,-1.36259750876863,0.653157270853891,0.315265215591383,0.173009394416289,1,0.599166593478329,0.483001941800486,"Both",3
"NPAS3",0.101767035305618,0.509534911109041,0.103369481519643,1,0.610377334152116,0.917669732586393,1,0.81900713652911,0.972788284263588,"Herbivore",1
"TAFA2",NA,2.22175454075934,0.483969339093753,NA,0.0262998984235667,0.62840762918824,NA,0.154008328593783,0.853178887190301,"MissingData",5
"DTX3",NA,2.33187162892931,0.0381279432751258,NA,0.0197074454055772,0.969585671991916,NA,0.129960976931143,0.990285750433686,"MissingData",5
"UNC13A",3.4554150920022,-3.39032280521726,3.31405973231814,0.00329667730274428,0.000698103681220973,0.000919518615999218,0.0684956130095632,0.0157160591234872,0.0330476213896482,"Both",3
"TMTC1",0.683844919201897,0.548502620466446,1.37572759722463,1,0.583346830439617,0.168905984533495,1,0.802467374450828,0.475973070810746,"Insectivore",2
"APPL2",1.63882565657548,-0.895965462797643,1.46681699258615,0.60749744537251,0.370271209334752,0.142425845889463,1,0.649959500986245,0.435745665538374,"Both",3
"ARL1",1.40959645981795,-0.538766713719835,0.693551516883714,0.951953237682106,0.590047834111117,0.487963507672045,1,0.806619325555124,0.771854326849036,"DoubleBoth",4
"MARF1",0.592091553733019,-0.926223645668221,0.917377728675608,1,0.354329766629249,0.358944739085938,1,0.635324246382024,0.67472286626974,"Unclear",0
"GATC",0.515855713325593,-0.623509161031824,1.03284825129546,1,0.532949984052582,0.301674919147301,1,0.771879427185384,0.627064473513542,"Insectivore",2
"BAZ2A",1.77265842962298,0.0412306326078288,2.19925230209602,0.457711940302296,0.967112033139755,0.0278599872341375,1,0.987731210477992,0.196166303604667,"Insectivore",2
"KRT4",-0.853220214237852,0.229662833987747,-0.821010978408572,1,0.818353777137507,0.411640014885508,1,0.926538023966863,0.715556026590921,"Both",3
"APAF1",0.650688352100626,-0.98654583858732,0.0396266331095074,1,0.323865333107488,0.968390793960003,1,0.606601559433533,0.989987892361926,"Herbivore",1
"MYRFL",4.64272287451205,-2.1072579505881,4.22502056419969,2.06308445157094e-05,0.0350952261269225,2.3891895981554e-05,0.00236082504855902,0.181275781352627,0.00455604402311775,"Both",3
"SARNP",0.301417837736468,-0.429368930740886,0.230168612316046,1,0.667654760395505,0.817960750847896,1,0.851064975952373,0.934804047838507,"Herbivore",1
"SLC38A1",1.65965684553001,-0.727427208649578,1.78641195504755,0.581901033129987,0.46696429171223,0.074032581340717,1,0.72486345569465,0.319705917234082,"Insectivore",2
"NUP37",-2.40144113432983,0.36349763616995,-2.70136557014817,0.0979838178914801,0.716233178404852,0.00690553898395906,0.584998248715734,0.879880769603659,0.0950993044953206,"Insectivore",2
"CSRP2",1.91003361548071,-2.15864813259925,0.470645553740961,0.336773311717332,0.0308774755540034,0.637893871268809,1,0.169773745337463,0.85759850583831,"Herbivore",1
"INAFM1",0.29308249579703,0.273249938053261,0.681694040090281,1,0.784661095008324,0.495432436840251,1,0.911529541244889,0.776115840343594,"Insectivore",2
"TMEM116",1.75257734298495,0.336857131841866,1.86111195389155,0.478047499061471,0.736224602350491,0.0627283684576058,1,0.886389703594972,0.294709361540921,"Insectivore",2
"RITA1",3.3916402017086,-2.56776567201215,1.75836699344321,0.00416853647387146,0.0102356321718337,0.0786850854311088,0.0811414219559645,0.0879260816101427,0.328231918927665,"Both",3
"TGFBR1",-0.55539986299153,-0.850255218960815,-0.4351119853328,1,0.395183207609261,0.663481144210321,1,0.671800903455338,0.869041385827364,"Herbivore",1
"FICD",1.58274342935519,-1.89414143102771,0.487364040867649,0.680879731764131,0.0582062397003607,0.626000371699655,1,0.243474823045973,0.851673663327153,"Herbivore",1
"TMBIM6",2.73410547489299,-0.419739824598888,2.32519619776479,0.0375300024806385,0.674675528803989,0.0200614715767265,0.328287614469398,0.855831557863818,0.165346851664348,"Both",3
"NWD1",3.73568564667416,-1.97582121886174,3.90404223251355,0.00112322645968232,0.0481750293261203,9.4599262127323e-05,0.0336167661939044,0.217417913838562,0.00976269461229473,"Insectivore",2
"LIN7A",NA,1.8178622562247,-1.82201279900297,NA,0.0690851883909019,0.0684530436429963,NA,0.267252520496201,0.307697000668144,"MissingData",5
"IFT81",1.15033594116611,-0.865927153042144,0.677842583413118,1,0.386530111560268,0.497871507941225,1,0.664246488818366,0.777218752439069,"Both",3
"SPATS2",1.23618717470225,-1.55277243322287,-0.467790714862699,1,0.120477510701866,0.639934261257139,1,0.364604176804807,0.858524618499997,"Herbivore",1
"C12orf45",0.760901403620689,-0.340841528476729,0.99020858558697,1,0.733222885167433,0.322072176938682,1,0.88501077858954,0.645697948793952,"Insectivore",2
"MYL6B",-0.766854859961831,-0.168414284097853,-0.398333697483669,1,0.866257371518377,0.690384224235219,1,0.948539166327347,0.880166579410781,"DoubleBoth",4
"PAH",1.48656521651578,-2.01748521459386,1.31666892132973,0.822778081898071,0.043644902459593,0.187949625447952,1,0.206095999863191,0.504132960265737,"Herbivore",1
"CDK2",-0.288943496854267,1.00612623901861,0.43565785920581,1,0.314354848174317,0.663084984844488,1,0.598134048044268,0.869041385827364,"Herbivore",1
"ZFP37",2.93219581058394,-0.880307931066574,2.96605524493003,0.020194467743805,0.378692517292244,0.00301646299571798,0.221201911000852,0.658184324768388,0.0610410096099784,"Insectivore",2
"ATP5MPL",0.658690672576785,0.207828238143421,0.589138871047982,1,0.835363083135059,0.555768119702011,1,0.933436278538632,0.812921090927412,"Both",3
"TTC6",2.38102929779032,-1.55211175288081,0.872457541919832,0.103586032830621,0.120635486298949,0.382958820976847,0.605755720443875,0.364830608604305,0.694625694459832,"Both",3
"EMX2",NA,3.04831711322132,0.567349815500798,NA,0.00230126941733103,0.570476538310664,NA,0.0343473996183414,0.82199876422849,"MissingData",5
"ALDH6A1",2.7476018271171,-2.44181809046524,1.72349543048114,0.0360197186254895,0.0146135080840198,0.0847989708067125,0.319107243306756,0.110160089692323,0.340941689580342,"Both",3
"UNC79",-2.86908104090094,2.93932454140595,-2.39681534840235,0.0246999783934744,0.00328928449873054,0.0165382556525834,0.252602013292776,0.0437016495409207,0.149335043358953,"Unclear",0
"G2E3",2.09188877243301,-1.73464068191798,1.98510466619915,0.218690800081988,0.0828044689948111,0.0471328277606258,0.964192800711741,0.29660743927433,0.256965982716058,"Both",3
"SRSF5",NA,1.84061986664995,-1.95632876128278,NA,0.0656772843324409,0.0504264381786365,NA,0.259412485053123,0.265549471632829,"MissingData",5
"TIMELESS",1.97908030130328,0.26511348738654,2.12207677634347,0.286841795666605,0.790922037555889,0.0338312912570011,1,0.915447169805944,0.217521380398545,"Insectivore",2
"STAT6",0.0697845064569652,0.0755835546506625,1.07153895219942,1,0.939750420520924,0.283927166045129,1,0.974687392259001,0.610935276042148,"Insectivore",2
"HEATR4",1.79614539141911,0.458370008098967,2.15664020015129,0.434828381961393,0.646686635249482,0.0310337097168791,1,0.838794244518333,0.208015410276808,"Insectivore",2
"GSTZ1",3.11487174713947,-3.50086846038661,1.01193037099402,0.0110414943195795,0.000463744678919472,0.311571346622562,0.15231212027146,0.0120961221468255,0.635892716872968,"Herbivore",1
"GTF2A1",-2.11019605589905,1.24256961030141,-0.256411293786378,0.209048832751276,0.214026474292183,0.797633268116607,0.937554221706658,0.492330879911286,0.927156605924344,"DoubleBoth",4
"DNAL1",-0.447759522420249,1.1841849755459,1.13903927426562,1,0.236339848224422,0.254686773637336,1,0.51915335409536,0.581193568054003,"Unclear",0
"RNASE9",-0.547366378723805,-0.307350428199288,0.181922194366168,1,0.758576655754294,0.855643786547094,1,0.897802713763372,0.950265853795262,"DoubleBoth",4
"SERPINA5",-0.478601241501203,0.271057887762466,-0.478936618169651,1,0.786346510131764,0.631983719558658,1,0.91274303273651,0.855093867537077,"Insectivore",2
"C14orf132",0.262428667975186,-0.100287394452807,0.224059509011467,1,0.920116164807359,0.822710998614115,1,0.967469785545403,0.936600827120114,"Both",3
"OR13A1",2.53464362750682,-1.93009317009887,2.19333858652093,0.0675370636658046,0.0535952945649402,0.028282993497335,0.466712825837046,0.231769599339602,0.197858887180968,"Both",3
"PRAF2",0.439661799442723,-0.120258611380099,0.308804957161309,1,0.904278289439453,0.757469898058655,1,0.961617997257362,0.909401494528757,"DoubleBoth",4
"ZFYVE1",-1.42786242705918,1.72060240572888,-1.6690321001145,0.919988760634112,0.0853229966254219,0.0951110183325123,1,0.301762115877686,0.36231598029417,"Unclear",0
"TCL1A",2.35257296951812,-1.5737556561086,1.83686989077113,0.111864187982595,0.115543949378009,0.0662291051372366,0.635946014105041,0.355285257025163,0.303336412876368,"Both",3
"ZBTB1",-0.152791057650458,2.36008039504555,1.60399613771651,1,0.018270974972804,0.108714903947082,1,0.124780807801894,0.387434689050983,"Unclear",0
"DUXA",-0.216392628083676,0.255142289985058,-0.382644586276677,1,0.798613202059563,0.701983306596129,1,0.918934813223181,0.886046353804356,"Unclear",0
"DMAC2L",1.24150442460816,-0.30173340690757,1.21525548977789,1,0.762855299463557,0.224268662438041,1,0.899936066157555,0.54878785468874,"Both",3
"JKAMP",1.06644857899288,-0.963233799842679,1.15253256542058,1,0.335430206588737,0.249102295747225,1,0.61833142483758,0.57443435933515,"Unclear",0
"BDKRB2",-0.899007829942753,0.454566866120248,-0.6655437035292,1,0.649420876608146,0.505702800238209,1,0.839696571852886,0.781728131324911,"Both",3
"SAMD4A",0.831911954106459,-0.0298474106168978,0.878805856003514,1,0.976188747388165,0.37950655058721,1,0.990802734002927,0.69202034810462,"Insectivore",2
"HNRNPC",NA,1.60903513816595,-1.00605469093715,NA,0.107608658489358,0.314389262376286,NA,0.340403736427401,0.638748502614343,"MissingData",5
"VTI1B",-1.30450973108778,0.844031680068558,-0.702976847406479,1,0.398651702942442,0.482070178172557,1,0.674467890714298,0.768615310302362,"Both",3
"PPP4R3A",-2.12392085637588,1.41609909292075,-2.06876659021631,0.202060572447134,0.156746493653157,0.0385679949928688,0.918635788450107,0.420298414495288,0.231279552659789,"Both",3
"SERPINA10",-0.921647805161642,-0.985016918071922,-1.71891883905236,1,0.3246157608757,0.0856291512927656,1,0.607165574432752,0.342932558590261,"Insectivore",2
"MAP3K9",2.48002159223156,-2.4674396698036,1.73981664814024,0.0788246561496941,0.0136083150855885,0.0818912182392773,0.514096041079935,0.105589841657398,0.334915972684379,"Both",3
"IL11RA",2.06167607189423,-1.32900509757744,2.01942814659813,0.235431516857907,0.18384628810167,0.0434427385304472,1,0.457330338219762,0.246469495568785,"Both",3
"ASB2",-1.467346406493,0.804610616582563,-1.30569870228112,0.853691073986179,0.421044413760051,0.191655039478261,1,0.692090954531657,0.508851193268328,"Both",3
"SERPINA4",1.98765541667585,-1.40539689126656,2.66329797633525,0.281098877224167,0.159903290655647,0.00773788597981904,1,0.424096279192554,0.100822663864057,"Insectivore",2
"HSD17B6",3.16449740429637,-2.3920316786895,1.68482306120209,0.00932106287069773,0.0167553961141776,0.0920227142117333,0.138169435389489,0.11851223276579,0.357130516246042,"Both",3
"NUMB",1.2463852771132,-1.08851408695811,0.343512981632606,1,0.276368221149537,0.731212576401089,1,0.564614632797182,0.898714071321158,"Both",3
"CEP128",0.942663719216065,0.0980595477690651,1.33942519256971,1,0.921885008868068,0.180432292613993,1,0.968427356366981,0.494327203440636,"Insectivore",2
"APEX1",0.198542044651687,-0.537560421474887,0.519578653512931,1,0.590880560618093,0.603357279451447,1,0.807281103089908,0.839541432108207,"Unclear",0
"MC1R",-0.104106465835067,-0.435128054973317,0.566241631455439,1,0.663469480576964,0.571229532774764,1,0.848366669964874,0.822175725571826,"Unclear",0
"ACYP1",0.807045109085997,-0.0726275167484555,0.858693574453531,1,0.94210252933907,0.39050959644175,1,0.975985886735159,0.700815992994278,"Insectivore",2
"RAX2",-1.83413911060448,1.6350158608962,-0.96518724786695,0.399800082609003,0.102045722721466,0.334451032963193,1,0.330679552097609,0.65670110332273,"Both",3
"PTGR2",2.62060171291585,-2.92522442095833,2.24713668627933,0.0526648452153111,0.0034420789238211,0.0246312929752013,0.403194367449201,0.0448494029551578,0.182743161828737,"Unclear",0
"SLC7A7",2.48899781089656,-2.6180007501058,1.25731984864252,0.0768622527165126,0.00884466106947047,0.208637839468981,0.506988789206516,0.0802704990341808,0.53113934875534,"Herbivore",1
"ITGA7",0.761473209914972,0.697665647301216,0.970114195958669,1,0.485386316468118,0.331989573698266,1,0.738605595534334,0.654251550161118,"Unclear",0
"SNW1",0.499825924123705,-0.0220147829480368,0.687088185007547,1,0.982436163308658,0.492027159128977,1,0.993374908175048,0.774373688003104,"Insectivore",2
"SIPA1L1",-2.26836123949516,2.54076248680928,-2.59577234310853,0.139843189134749,0.0110611031359206,0.00943785748932221,0.733448393014023,0.0923696139774019,0.111262338783309,"Unclear",0
"RNASE4",-1.0102812112754,0.448940630204417,-1.23896989252384,1,0.653474485283852,0.215356648075575,1,0.841969114393182,0.539992456576706,"Insectivore",2
"TMEM30B",0.617168449561531,-2.20997188127793,-1.2182876551064,1,0.0271071138455921,0.223114679600471,1,0.157089455961102,0.548359957012757,"Herbivore",1
"FBLN5",-1.03046373463311,0.487057644622817,-0.403931511866371,1,0.626217480936776,0.686263083092966,1,0.827857364693271,0.878436256325822,"DoubleBoth",4
"VIPAS39",-0.904465998111403,-0.361826462672556,-1.43454760439251,1,0.71748171574457,0.151416054435794,1,0.880234720746573,0.450004377587638,"Insectivore",2
"CEP95",1.72943630175608,-0.95758600518203,1.21153682743384,0.50238622578891,0.338271558878442,0.225689729184287,1,0.62179132249198,0.55035426814324,"Both",3
"PROX2",1.4808174587183,-0.561507205719707,0.978544480729669,0.831931337395664,0.574451819494569,0.327805103001775,1,0.79781420119848,0.650434614438054,"Both",3
"NAA30",0.593156236435553,-1.02796478066931,0.368238190837567,1,0.303966394973511,0.712695635757774,1,0.588403570205031,0.890731736057193,"Herbivore",1
"DPF3",-1.55700330937411,2.11108735258717,-0.340775341712305,0.71681819817454,0.0347648043165911,0.733272715005485,1,0.180436347476025,0.899471578441343,"Herbivore",1
"RNASE12",1.38137317072173,-1.53872280724302,1.12392193056674,1,0.123871981920989,0.261046146799394,1,0.369972536384248,0.586783662941531,"Unclear",0
"PTPN21",0.993149226640601,-0.825859279962135,0.534361880462847,1,0.408883921947865,0.593091187070418,1,0.682251204600245,0.834570279644449,"Both",3
"TMEM179",-2.67457928093884,1.70059150758635,-1.95424207959456,0.0448938494989478,0.0890197199595197,0.0506725950438269,0.368344158979689,0.308830256419818,0.266240548805637,"Both",3
"TGFB3",-2.46165163154902,2.21292357060959,-1.52627043045875,0.0829793546886349,0.0269029153624065,0.126942529553866,0.528639035247503,0.156478373032323,0.414151757253855,"Both",3
"ISCA2",-0.149399289058628,0.0894136470527743,0.829433796753841,1,0.928753178133234,0.406858983938811,1,0.971130714936102,0.711845925918648,"Insectivore",2
"SRP54",NA,3.48388594823505,-0.206677246844159,NA,0.000494190030327269,0.836261928124709,NA,0.0125620168502567,0.942749605660051,"MissingData",5
"TMEM229B",0.116730423739176,-0.318033401371286,0.895057011434316,1,0.750459600605732,0.370756612495016,1,0.894105149859437,0.685756223498249,"Insectivore",2
"DIO2",-0.280196323219135,-0.635044701592663,-0.692046329410799,1,0.525399261028502,0.488908234826588,1,0.766844259239126,0.772142201261677,"Unclear",0
"ERH",NA,-4.0226641731196,-0.584295136679522,NA,5.75435170787083e-05,0.55902176361398,NA,0.00299910890137872,0.814476268769411,"MissingData",5
"FOXP3",1.89391482948702,-0.799513463020952,2.56935612385508,0.349417894745337,0.423992743328877,0.0101887690933197,1,0.693981457802461,0.116282983231669,"Insectivore",2
"RGMA",-1.3614530941656,1.3177973663564,-0.392805841753312,1,0.187571489799274,0.694462889688773,1,0.461777988784391,0.882448899541773,"Both",3
"GNG2",NA,-0.260212859754069,0.105663462179289,NA,0.794699585206914,0.915849370969649,NA,0.916882737320726,0.972111996832641,"MissingData",5
"RPS6KL1",1.10189507703428,-1.25783323241749,1.44862066085159,1,0.208452074374816,0.147443548083389,1,0.486006710789602,0.443233025015514,"Unclear",0
"SLIRP",1.00301964040277,0.285539937579297,1.93188744687594,1,0.775230511576222,0.0533733995115376,1,0.907664790677476,0.271945625468144,"Insectivore",2
"ETFRF1",-1.01448046595185,0.253368227611846,0.0325196803617296,1,0.79998367747649,0.974057621669911,1,0.919177781994003,0.991806768427706,"DoubleBoth",4
"RD3L",0.238661815776616,-1.19895929417555,-0.153330573125385,1,0.230543773972564,0.878137591867496,1,0.510852225881243,0.959309847352314,"Herbivore",1
"NEDD1",1.75206078330473,-1.47388785022592,0.966199408102082,0.478580140204252,0.140511789554345,0.333944409011857,1,0.395781563104472,0.656189226048392,"Both",3
"CNIH1",NA,3.7697871886456,-0.4532217720286,NA,0.000163386804413919,0.650389056401786,NA,0.0057606193618171,0.862463109581013,"MissingData",5
"LDLR",-0.311897609899802,0.0143493044941079,0.0702641274423148,1,0.988551304373158,0.943983434065406,1,0.996123760051195,0.979704666587666,"DoubleBoth",4
"MEF2A",-2.02973609358669,0.789219015333221,-2.33824124804067,0.254300231874231,0.429984009960836,0.0193747368689076,1,0.699409013292041,0.162588640122929,"Insectivore",2
"ETFA",0.123429634825222,-0.697694725934417,-0.55672293597512,1,0.485368127168717,0.577716743739686,1,0.738605595534334,0.825554374053877,"Unclear",0
"PSTPIP1",-0.574294904357352,-0.227658096358452,-0.0891410564562031,1,0.819912051262161,0.928969808916508,1,0.927007047520552,0.975498759076853,"DoubleBoth",4
"GDPGP1",0.8751506578189,-0.600724501745477,0.835195484932893,1,0.548023496860619,0.403607651446055,1,0.781671318251828,0.709968219675439,"Both",3
"SEC11A",-0.659018105546807,0.119605002874236,-0.482488259289291,1,0.904796056456975,0.629459136805661,1,0.961617997257362,0.853585137495438,"DoubleBoth",4
"SHISA9",-2.19126241164638,0.570525845209742,-2.2712246671919,0.170596850866499,0.568321097762766,0.0231333808935991,0.826448182276608,0.794212951804626,0.176798443869695,"Insectivore",2
"TTC23",0.154368430219625,0.215231591421892,0.730581888036947,1,0.829586761662238,0.46503457828681,1,0.931000508411147,0.756700819747111,"Insectivore",2
"RPL28",NA,0.627907142561019,-0.419891104865182,NA,0.530064771698122,0.674565006171491,NA,0.770566805780705,0.873254866626762,"MissingData",5
"SRP14",3.84498639827541,-3.15071697807279,2.37514637633315,0.000723354753477723,0.00162870230325948,0.0175419921136869,0.0246087242145969,0.0276598922477231,0.154615633589316,"Both",3
"CCDC9B",1.44890895782592,0.268367036282634,2.09951006991079,0.884178055232261,0.788416810371898,0.035771961076359,1,0.913992853620232,0.223728790069944,"Insectivore",2
"TRIM69",0.0470258130857153,1.2580546310133,0.91436911828066,1,0.20837199952189,0.360522923106584,1,0.485978910596573,0.67596901137227,"Unclear",0
"WDR72",4.02606847375025,-1.72459283756404,3.68242085391145,0.000340303074356681,0.0846008751285231,0.00023102960464363,0.0152079228939576,0.300590877895272,0.015855062981781,"Both",3
"CERS4",3.98106648072909,-3.8688024970449,2.23679621981758,0.000411640535679536,0.000109371187875865,0.0252996617349937,0.017176326771932,0.00447676157646439,0.185222320263105,"Both",3
"SECISBP2L",3.03887704590514,-2.29631120741846,2.58568389419718,0.0142477048962539,0.0216580937504866,0.00971860147000171,0.179184168212463,0.137249392174575,0.112762212761101,"Both",3
"ITGB3",0.126886505527179,0.841913930421881,1.11479700736063,1,0.399836132242882,0.26493741919547,1,0.675210739294852,0.591442480480727,"Unclear",0
"MAN2A2",0.647692263734463,-0.520842680657362,1.33502834409072,1,0.602476368028647,0.181867069844058,1,0.814548142836289,0.496343204199534,"Insectivore",2
"CCDC32",-0.426947080404276,1.03280174189374,-0.168229167358164,1,0.301696688418342,0.866402995698713,1,0.586355110620252,0.95430321808103,"Herbivore",1
