"","GO_Biological_Process_2023.stat","GO_Biological_Process_2023.pval","GO_Biological_Process_2023.p.adj","GO_Biological_Process_2023.num.genes","GO_Biological_Process_2023.gene.vals"
"Protein Monoubiquitination (GO:0006513)",-0.0330378140281459,0.453764816165279,0.840744439304857,43,"RNF126:419, FANCG:898, PRKN:1119, MGRN1:1712, TNFSF13B:1803, ITCH:1843, FANCB:1889, MARCHF7:3135, RAD18:3437, RAG1:3595, RNF220:3628, UBE3D:3723, ZNF598:3798, STUB1:4033, TRIM56:4654, UHRF1:5290, TRIM21:6165, HUWE1:6188, FANCC:6337, FANCA:6565, FANCE:7014, FAAP100:7903, FANCF:8033, PEX12:8066, PEX2:8301, TOPORS:9091, UBE2O:9217, KLHL22:9316, UBE2W:9321, WAC:9687, TRIM25:9860, TRIM37:9929, FANCL:10150, ZC4H2:10430, RNF40:11864, KLHL12:12073, KBTBD8:13019, OBI1:13359, RNF20:14225, TRIM41:14334, UBE2T:14438, RNF10:14947, NEURL1:15825"
"Protein Neddylation (GO:0045116)",-0.00184666043696879,0.978364320468336,0.996204796034315,18,"TRIM40:1830, COPS7B:2207, COPS7A:3462, COPS8:3962, DCUN1D2:4697, COPS4:5361, RNF7:6041, COPS3:6622, DCUN1D1:7000, DCUN1D4:8566, COPS5:8922.5, COPS6:9697, DCUN1D5:10369, NAE1:10467, UBE2F:12589, DCUN1D3:12894, GPS1:13643, UBA3:14724"
"Protein Oxidation (GO:0018158)",0.142743936604498,0.118054116776826,0.614565778930957,10,"PRDX3:1016, LOXL1:3373, SUMF1:3392, APOA2:3756, TMX3:4617, CHCHD4:6636, LOXL2:7310, LOX:7450, LOXL3:9138, LOXL4:10818"
"Protein Palmitoylation (GO:0018345)",0.0582867253274435,0.294645189351064,0.769160988480393,27,"ZDHHC23:457, ZDHHC15:883, ZDHHC12:1567, ZDHHC3:1593, ZDHHC14:1841, ZDHHC18:2401, GLUL:2607, PORCN:2875, GOLGA7:3055, SELENOK:4519, ZDHHC6:4701, ZDHHC13:5833, ZDHHC22:5986, ZDHHC2:6090, ZDHHC8:6724, ZDHHC9:7080.5, GOLGA7B:7181, ZDHHC17:9511, ZDHHC16:10292, ZDHHC21:10961, ZDHHC7:11045, ZDHHC20:11669, ZDHHC5:12454, HHAT:12960, ZDHHC4:15658, ZDHHC24:15669, ZDHHC1:15882"
"Protein Peptidyl-Prolyl Isomerization (GO:0000413)",0.0357057081098391,0.668472242383773,0.918656884494132,12,"PPIA:17, PPIL3:2028, PPIE:3401, PPIL1:4113, PPWD1:6620, PPIB:7015, PPIL6:8649, PPIG:8666, PIN1:10258, PPID:11182, PPIF:13080, PPIC:14409"
"Protein Phosphorylation (GO:0006468)",0.0249523569423435,0.0635803439090075,0.525861425033567,479,"MAPK6:153, CDK3:165, HASPIN:171, PRKCG:215, FGR:264, RPS6KA4:273, TLR7:328, PRRT1:337, WNK3:346, TEK:416, EPHA8:429, TYRO3:450, MAP3K20:469, EPHB2:470, EPHA7:484, MAP4K4:507, TAF4B:599, CDK1:652, PRKD1:678, BMPR1B:713, EIF2AK3:730, MAPKAPK5:739, MAP3K6:745, RICTOR:748, AKT3:763, SGK1:885, PTK2B:961, STK19:995, ABI3:1050, EPHA1:1061, DCLK1:1165, MAP4K5:1193, CAD:1251, MAPKAPK3:1324, VRK3:1332, PRKG2:1333, EPHA5:1367, VRK1:1390, CDKL5:1392, ERN1:1404, PRKACA:1406, MAPKAPK2:1419, EGFR:1451, CAMK1D:1453, LCK:1466, CAMKK2:1468, MAPK1:1532, EPHB1:1571, PLK2:1580, ERBB2:1623, IGFBP3:1677, PPP3CB:1796, BMPR2:1810, CSNK1D:1811, FES:1857, MAP4K1:1876, PRKACB:1948, SRPK2:1989, GRK4:2136, PICK1:2158, ABL2:2163, SMAD2:2191, UHMK1:2203, MAP3K5:2232, CSNK2B:2250, NEK7:2280, PDGFB:2323, GRK3:2346, PDK2:2352, AURKA:2380, ACVRL1:2432, GSK3A:2437, FGFR2:2453, CDK5R1:2552, ERBB4:2582, TAF13:2651, PIM1:2720, RIPK3:2726, MYLK3:2739, CLK4:2756, CHEK1:2815, PIK3C3:2824, TGFB1:2855, CREB1:2885, TLR9:2890, SBK1:2910, STK39:2927, MAP3K1:2935, DAPK1:2955, CDK9:2986, TLK1:3006, STK4:3014, PDK1:3031, CAMKV:3037, PTPN6:3088, EEF2K:3138, MAPK12:3149, CCNE1:3179, MARK1:3233, HIPK1:3253, PRKAA1:3258, IGF1R:3260, TAF10:3444, CDK4:3446, TOP1:3461, INSR:3509, GRK7:3522, CLK1:3554, CDK11B:3565, CDC42BPB:3568, DDR2:3573, PDK4:3654, FLT3:3656, STK32B:3732, ACVR2A:3737, LRRK2:3812, MAST1:3813, CDK8:3818, PLK1:3825, PKDCC:3873, CAMK2D:3912, EPHA3:3964, PRKCB:3968, EPHA6:3999, EIF2AK2:4056, SGK2:4071, TTBK1:4075, CDKL4:4098, CSNK1A1:4121, CDKL3:4147, EFEMP1:4178, MAPK14:4227, CHEK2:4285, GDF7:4340, PAK3:4401, MAST3:4404, EPHA10:4420, FER:4439, GPI:4524, SRC:4538, TAF5:4572, PDK3:4594, TLR4:4632, FLT4:4675, LMTK3:4688, ALK:4698, ILK:4738, ZAP70:4747, SMAD7:4748, MAP3K10:4766, TAF7:4811, TAF1:4895, PAK6:4908, FAM20B:4915, CSF2:5009, CSNK1E:5055, OXSR1:5072, TGFB2:5118, CDK6:5123, TNK1:5195, TBK1:5260, ACVR1:5277, PTK2:5337, ADAM10:5342, PEAK1:5391, RELN:5397, PRKAR1B:5529, FASTK:5563, STRADA:5612, APP:5621, PRKAG2:5656, ABI2:5670, HIPK4:5741, ACVR2B:5773, USP15:5794, GRK6:5819, HIPK2:5864, ATF2:5865, TNIK:5891, MKNK1:5911, IKBKE:5925, ERC1:5939, BMX:5950, MAP3K11:5966, STK33:5980, CHUK:5998, CAMK2B:6002, TAF2:6021, PRKX:6079, BRD2:6081, LYN:6121, MAP4K3:6122, FLT1:6124, MORC3:6136, MAK:6138, CDC7:6153, WNT11:6185, STK26:6186, PRKCA:6199, FAM20C:6263, RNASEL:6279, RARA:6285, NTRK2:6313, EPHA4:6353, HCK:6481, CDCA8:6503, JAK2:6543, DYRK1B:6590, STK32A:6599, NIM1K:6616, RIPK1:6674, FGFR4:6681, CSF1R:6706, MAP3K7:6710, PRAG1:6730, CDK12:6790, CSNK2A1:6799, TAF11:6809, STK17A:6829, MARK2:6866, BCKDK:6976, TAOK1:6982, NTRK1:6995, NEK11:7002, NEK10:7005, BMPR1A:7011, MARK3:7022, DCLK3:7035, IP6K3:7080.5, CSNK2A2:7080.5, DYRK4:7115, BIRC5:7122, CDK14:7148, TAF9:7149, LRRK1:7166, TSSK2:7173, PIK3CD:7223, ULK2:7228, CSF2RA:7232, WNK2:7336, TTK:7350, PIM2:7371, MEX3B:7398, CDK10:7401, PEAK3:7420, RPS6KA3:7479, RPS6KA5:7523, COQ8B:7572, ROCK2:7594, SYK:7631, CDC25B:7640, DDR1:7737, MAML1:7771, PTK6:7783, SNRK:7829, TAOK3:7921, TGFBR1:7976, CSNK1G3:7991, AURKB:8027, ATG101:8030, PRKCD:8034, MAP3K21:8052, MAPK10:8122, JAK1:8137, BRSK1:8172, CDK16:8175, CSF2RB:8189, ERN2:8233, TAF8:8281, MAPK3:8291, TNNI3K:8305, SIK3:8324, TSSK6:8384, TAF12:8393, TBP:8469, PNCK:8494, CLK2:8520, ULK3:8582, EPHB6:8612, AKT1:8671, STK36:8745, ULK1:8772, LMTK2:8776, CDK17:8861, FNIP2:8894, INSRR:8944, ATM:9008, PPP4R1:9020, SRMS:9201, MAP2K1:9228, UVRAG:9232, CILK1:9257, CDK5:9268, TXK:9319, BMP2:9346, ATG13:9354, PCK1:9357, PAK1:9424, PRPF4B:9436, SRPK3:9501, RB1CC1:9527, STK10:9593, MAPK13:9614, IKBKB:9634, CTBP1:9650, TLR2:9670, STK32C:9689, COQ8A:9705, ROS1:9716, EPHB4:9737, NEK1:9753, DAB2IP:9761, CDK18:9794, LIPE:9804, DMPK:9825, WNK1:9833, NUAK2:9834, STK17B:9873, GRK2:9929, TNKS:9971, PDGFRB:9975, MAP3K13:9983, BMP10:9987, ACVR1C:10000, MTOR:10044, NEK2:10077, PRKAB1:10094, ABL1:10104, LIMK2:10180, PRKD2:10240, DYRK2:10287, CDK20:10326, RPS6KB1:10379, RPS6KA1:10398, ROCK1:10440, VRK2:10483, NUAK1:10490, PRKAA2:10502, FYN:10545, MOS:10551, CLK3:10557, TGFBR2:10625, PAK4:10630, GRK1:10702, CDKL2:10720, BRSK2:10809, BIRC6:10825, PRKG1:10826, CSNK1G1:10831, FGFR3:10838, PKN3:10840, TSSK3:10925, MAPK8:10948, CCNT1:10960, SMG1:10964, STK3:10999, TRIB1:11146, CAMK1:11158, CAMK4:11204, DYRK3:11220, PAK2:11234, PKN2:11235, MAPK15:11274, SGK3:11309, PRKCE:11346, CDK2:11398, PINK1:11462, CDK19:11469, TLK2:11498, FGFR1:11517, TBCK:11540, PRKAG1:11542, NEK4:11557, BRAF:11572, STK24:11642, PASK:11660, BLK:11685, IRAK1:11687, GRK5:11714, PRKDC:11755, STK25:11816, ATR:11856, GMFB:11893, TRIB2:11899, ATP13A2:11946, PDPK1:11985, STK38:11998, INCENP:12005, TAF3:12029, COPS8:12041, TTBK2:12052, CAMK1G:12074, MELK:12159, GAS6:12173, CSK:12262, MAP3K9:12355, GSK3B:12474, MAST2:12543, YWHAZ:12545, NEK3:12586, EPHB3:12647, LIMK1:12661, MUSK:12694, PBK:12705, IRAK3:12710, SIK2:12745, CDK15:12766, MAP4K2:12858, CAMK2A:12884, CAB39:12887, DYRK1A:12959, SIK1:13066, PRDX4:13068, MINK1:13072, CLSPN:13141, AMHR2:13162, ATG14:13202, PLK4:13223, LATS2:13226, PDGFRA:13329, PRKCH:13345, RYK:13434, PIK3R4:13443, MAP3K3:13482, RSKR:13563, PKN1:13675, AURKC:13693, AKT2:13735, STRADB:13750, ACVR1B:13775, KIT:13814, AMH:13838, TLR3:13875, CDKL1:13879, MASTL:13900, PXK:14003, PRKCQ:14222, PRKCI:14322, HIPK3:14349, BTK:14441, MKNK2:14480, DAPK2:14481, MYO3B:14508, JAK3:14512, BMP4:14529, CSNK1G2:14618, KDR:14699, NEK6:14706, RIOK2:14786, MAPK9:14834, PIM3:14861, TAOK2:14873, MAP3K12:14961, DGKQ:15027, GLYCTK:15082, PKD1:15142, FAM20A:15281, STK38L:15353, STK16:15393, LATS1:15433, SRPK1:15465, GDF2:15505, CDC42BPG:15526, MYOD1:15570, ILF3:15603, STK11:15639, MYLK2:15648, BECN1:15687, TGFBR3:15707, HTATIP2:15718, RUNX3:15754, ERG:15783, TAF6:15790, MARK4:15794, WNK4:15852, TESK2:15918, DAPK3:15922, MYO3A:15942, GMFG:15995"
"Protein poly-ADP-ribosylation (GO:0070212)",-0.000754527162977858,0.994484153775794,0.998722629630919,7,"PARP15:2459, PARP2:3257, TNKS:6032, ZC3HAV1:9146, TNKS2:9830, PARP9:11337, PARP3:13740"
"Protein Polyglutamylation (GO:0018095)",0.0410988659228095,0.706502989068716,0.928904749931673,7,"TTLL5:4902, TTLL7:6619, TPGS1:7298, TTLL1:7378, TTLL11:7911, TTLL6:8716, TTLL4:8828"
"Protein Polymerization (GO:0051258)",-0.0503484296421496,0.185122946823819,0.685556463106458,58,"CORO7:150, PREX1:632, INF2:787, PRKN:1119, UBE2S:1128, DIAPH2:1454, SPIRE1:1649, MSRB2:1872, MAPT:1922, WASHC3:2267, CASQ1:2798, TPPP:2846, RNF135:3020, PSTPIP1:3073, WASF1:3153, CENPJ:3180, DIAPH1:3838, FHDC1:3915, SPIRE2:3996, ZNF207:4376, MSRB1:4496, FAM107A:4611, PSTPIP2:5202, DIAPH3:5368, CKAP5:5388, MICALL2:5532, PIN1:5745, ARL6:5896, ARHGAP6:5950, WASF3:6000, VIL1:6666, COBL:7224, TRPV4:7303, MID1IP1:7318, MAP4:7856, GAS7:7934, TRIM32:8159, WAS:8538, CATIP:8859, CHMP2A:8922.5, TTC17:8974, JAK2:9460, HDGFL3:10819, UBE2C:11105, GSN:11755, CASQ2:11961, WASL:12094, GPX4:13111, CHMP4A:14053, WASHC5:14136, FGG:14191, FGB:14308, RAC1:14456, FGF13:14968, TPPP3:15083, TPPP2:15222, CHMP3:15304, KRT5:15446"
"Protein Polyubiquitination (GO:0000209)",0.0173261732462642,0.41287746901419,0.828522831675403,189,"FBXO22:37, CTNNB1:103, FBXO4:211, RNF183:278, ERCC8:342, ANAPC5:588, CDC26:705, NPEPPS:770, SKP2:813, DAW1:907, TRAF2:974, FBXO45:1140, UBE4A:1222, RNF5:1349, ARIH2:1489, UBE2T:1565, RNF144A:1691, RNF20:1778, TRAF5:1838, RC3H1:1861, RNF115:2005, TRAF6:2020, UBE2Q2:2121, ANAPC13:2140, RNF8:2153, KBTBD7:2189, CUL3:2487, TRIM3:2590, FBXO38:2608, PELI1:2730, UBE2Q1:2780, BLMH:2811, MKRN1:2818, PELI2:2853, AMFR:2918, BARD1:3217, TRIM45:3266, RNF26:3386, WSB2:3559, CBFB:3619, NHLRC3:3628, UBE3A:3705, ANKIB1:3800, ARRDC4:3941, UBE2E1:4028, RC3H2:4111, FBXO28:4165, RNF125:4191, UBE2D4:4251, MDM2:4511, DDB2:4625, TAF1:4895, UBE2C:4898, RNF217:4951, UBE2E2:4961, RBCK1:5183, UBE3B:5235, RNF19A:5243, RMND5A:5355, ANAPC1:5444, TRIM65:5473, KLHL20:5486, FBXO9:5585, UBE2L6:5641, SMURF1:5789, NT5C2:5825, RNF31:5915, TRIM38:5977, RNF114:6018, TRIP12:6027, TRIM8:6076, TTC3:6078, RNF216:6119, TRIM25:6143, RNF152:6165, TNKS2:6173, UBE2J1:6183, DZIP3:6232, ANAPC7:6331, RFFL:6332, RNF6:6361, CUL1:6387, UBE2J2:6497, TRIM62:6618, UBE2W:6682, LNPEP:6780, UBE2O:6786, IRF2BP1:6800, UBE2QL1:6869, RNF213:6878, FBXL17:6898, MARCHF8:6904, UBOX5:6906, TOPORS:6912, FBXW11:7063, ANAPC4:7130, RNF34:7137, TRIM71:7258, BRCA1:7494, PRPF19:7497, UBE2V2:7538, TRIM32:7844, MUL1:7859, PEX12:7937, UBE4B:8039, RNF146:8236, NEDD4L:8241, MARCHF1:8323, SASH1:8583, RNF14:8609, AREL1:8639, TRIM58:8753, ZFP91:8758, NEDD4:8842, RNF167:9094, RNF144B:9163, RNF187:9330, RUSC1:9379, RNF4:9572, HACE1:9668, HUWE1:9815, TRIM21:9838, TNKS:9971, ANAPC2:10187, PELI3:10408, WSB1:10496, RNF166:10730, TRAF3:10736, TRAF3IP2:10749, BTRC:10868, UBE2N:10886, TRAF1:11215, RNF25:11217, KLHL42:11316, TRIM56:11349, KLHL3:11358, RNF185:11393, RNF41:11535, NHLRC1:11566, MYCBP2:11620, WWP2:11694, TRAF4:11750, SHARPIN:11785, CDC16:11808, TPP2:11817, CDC23:11832, UBE2G2:11848, STUB1:11970, BFAR:11971, TMEM129:11980, TNFAIP3:12139, UBE2L3:12171, ZNF598:12205, UBR5:12207, UBE3D:12280, CDC27:12305, HECTD1:12315, UBE2V1:12409, ARIH1:12443, PPIL2:12565, SHPRH:12702, KBTBD6:12715, FBXL7:12765, LRSAM1:12957, MARCHF6:12963, RNF135:12983, FZR1:13225, ZNRF2:13447, TRIM27:13471, TRIM2:13545, BCL2:13581, SYVN1:13628, FBXO7:13917, BIRC2:14033, ITCH:14160, TNFSF13B:14200, CDC34:14715, RNF168:14735, PEX10:14798, UBE3C:14833, RNF186:14869, UBE2S:14875, PRKN:14884, TRIM68:15280, THOP1:15320, ZNRF1:15351, DCAF15:15579, RNF126:15584, RNF19B:16002"
"Protein Prenylation (GO:0018342)",0.0213559593372289,0.815109281164211,0.95872175888333,10,"FNTB:1735, CHM:2022, CHML:5744, RCE1:5984, RABGGTA:8023, FNTA:8986, PTAR1:9561, PGGT1B:10907, PLPP6:11761, RABGGTB:12185"
"Protein Processing (GO:0016485)",-0.0239461828970218,0.388562819679032,0.814330946403674,109,"TMPRSS2:21, TLL2:104, PIDD1:642, ADAMTS13:719, PHEX:739, XPNPEP3:902, GGT1:1109, AFG3L2:1146, ADAMTS3:1148, CD5L:1249, CPM:1428, MEP1A:1538, BMP1:1648, ADAM19:1699, F9:1736, TYSND1:1740, SPPL3:1877, CLN3:1917, PSENEN:1924, PITRM1:1967, CLN5:1977, FXN:2072, ECE1:2171, F7:2222, PCSK5:2279, C1RL:2292, STOML2:2555, CASP6:2708, MASP1:2838, NCSTN:2908, SPG7:3115, PCSK7:3336, ASPRV1:3375, IMMP1L:4759, OGT:4800, FAM111A:5082, TMEM208:5134, MBTPS1:5375, LGMN:5527, SRGN:6012, MYRFL:6108, CPD:6160, KEL:6183, CASP1:6373, THBD:6401, CPE:6713, PTCH1:6749, PCSK4:7023, PCSK9:7409, CPXM1:7424, CPXM2:7671, HGFAC:7725, CPN1:7769, METAP1:7802, PCSK2:7871, MME:7933, PSEN1:8051, PRSS3:8108, SDE2:8219, CTSS:8229, TLL1:8252, FURIN:8328, SEC11C:8615, HTRA2:9111, SPCS1:9160, C1R:9261, YME1L1:9431, ZMPSTE24:9445, ECE2:9945, RCE1:10019, PARL:10027, APH1A:10388, TMPRSS4:10564, ADAM10:10661, METAP2:10662, IMMP2L:10679, CPZ:11377, CNTN1:11499, PCSK6:11572, LONP2:11609, AEBP1:11622, OMA1:11735, HJV:11747, ASRGL1:11831, PSEN2:11869, ECEL1:12077, SPCS3:12276, ADAM17:12530, BACE2:12649, PCSK1:12666, MMP16:12985, CTSH:13039, BACE1:13050, MMP14:13303, SPCS2:13383, F12:13445, DDI2:13481, VSIR:13541, ATP23:13649, KLKB1:13665, PRSS12:13708, KLK6:13898, APH1B:14139, SEC11A:14269, SPRTN:14373, MYRF:15030, CASP2:15106, MMEL1:15644, HM13:15891"
"Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)",0.00269554581834164,0.961345283462992,0.992665463261518,27,"UGGT1:235, RNF5:1349, CUL3:2487, BAG6:3152, TOR1A:3550, KLHL15:3623, OMA1:4268, ZYG11B:4743, ZER1:5666, VCP:6101, UGGT2:6530, YME1L1:6572, UBE2W:6682, FBXL17:6898, PEX12:7937, ATXN3:8080, AUP1:9993, CLPP:10434, ANKZF1:10980, NGLY1:11110, RNF185:11393, STUB1:11970, UFD1:12616, DERL1:14152, PEX10:14798, HDAC6:14880, LONP1:15165"
"Protein Repair (GO:0030091)",-0.226452232357177,0.0794869743297862,0.54143592628178,5,"MSRB2:1872, MSRA:3550, PCMT1:4082, MSRB1:4496, MSRB3:7850"
"Protein Retention In ER Lumen (GO:0006621)",0.0355952095169507,0.762689558805773,0.945159578285382,6,"KDELR3:1549, KDELR1:3430, KDELR2:4037, GPAA1:9986, RER1:11296, OS9:14412"
"Protein Secretion (GO:0009306)",0.0202006068078857,0.594954702548861,0.888276188073513,58,"RIMS2:486, VIP:789, ADCYAP1:944, ANXA1:992, NEUROD1:1154, RAB3C:1197, CANX:1351, FGG:1812, RAB3B:2110, WLS:2204, ARL4D:2465, CAMK2G:2613, GAL:2752, PRF1:2839, FAM3B:2847, PORCN:2875, MON1A:3677, RAB8B:4775, LTBP2:4907, ARFGAP3:4924, SEL1L:5359, CYB5R4:5393, PPY:5687, TVP23B:5801, SLC30A8:5883, PARK7:6039, RAB12:6155, TVP23C:6346, SNX19:6443, GOLPH3:6817, NECAB3:7726, KLRG1:8293, MEN1:8557, MIA3:9207, RAB3D:9241, PREB:9509, PDIA4:9800, COPG1:9914, OLFM2:10289, STEAP3:10527, RAB8A:11192, TMEM167A:11364, PTPRN:12036, AP1M2:12125, COPG2:12538, AP1G1:12575, RCAN3:13469, PCSK5:13724, AP1B1:13763, RAB13:13785, TVP23A:14042, GSDMD:14110, TANGO2:14356, MTTP:14522, NAGPA:15170, PDX1:15553, MIA2:15715, TANGO6:15847"
"Protein Stabilization (GO:0050821)",0.0166391960819512,0.443915482171345,0.838092614993128,179,"CEP63:131, PHB2:347, TESC:377, HSP90AB1:398, PRKRA:401, CCT7:402, IGF1:408, USP2:481, MDM4:543, BAG1:569, CCT8:649, COA8:663, TAF9B:758, PARVA:777, HSP90AA1:914, CCT4:952, CCT5:989, SAXO1:1010, POLR2E:1084, ATP1B3:1511, TRIM44:1755, USP19:1776, USP7:1843, BAG5:2186, PFDN1:2224, CCT6A:2272, TSC1:2344, PYURF:2476, DSG1:2548, PFDN4:2583, H1-5:2618, TNIP2:2711, RUVBL2:2788, CREB1:2885, STK4:3014, GOLGA7:3055, HSPD1:3128, BAG6:3152, DVL1:3219, FBXW7:3257, ATP1B1:3389, PFDN2:3411, RABL3:3540, ANK2:3730, APOA2:3756, APOA1:3775, AFM:3794, URI1:3942, FLOT2:4158, CHEK2:4285, CCT2:4286, PFN1:4347, AHSP:4517, GPI:4524, TCP1:4596, SMAD7:4748, VBP1:4759, FLOT1:4844, TAF1:4895, GET1:5083, GBA3:5293, SEL1L:5359, CREBL2:5381, NAA15:5425, VHL:5490, CALR:5714, PFDN6:5721, SOX17:5756, PDCL3:5872, USP13:5942, PARK7:6039, CRYAA:6072, TRIM37:6074, RAB21:6093, MORC3:6136, STXBP4:6268, EPHA4:6353, TBL1X:6526, ASDURF:6659, TMEM88:6717, CSNK2A1:6799, PFN2:6955, PPIB:7015, SUMO1:7062, NOP53:7080.5, TAF9:7149, CDC37L1:7313, PIM2:7371, TBRG1:7399, CLU:7430, MCM8:7502, HIP1R:7667, TTI2:7708, BAG3:7767, MFSD1:7821, MUL1:7859, PRKCD:8034, SPAG1:8223, USP36:8382, NAPG:8423, WFS1:8734, PTEN:8971, CPN2:9104, STX12:9238, TRIM39:9320, PEX19:9332, RPL5:9355, AAK1:9471, PFDN5:9480, IFT46:9746, RASSF2:9881, BAG2:9943, CTNND1:10011, PIK3R1:10172, NAA16:10250, PIN1:10258, ATP1B2:10272, USP27X:10291, LAMP1:10365, TSPAN1:10509, MTMR9:10562, PDRG1:10668, TTI1:10721, GRN:10757, PEX6:10857, WDR81:10896, STK3:10999, PTGES3:11104, PDCD10:11140, BAG4:11340, PINK1:11462, PPARGC1A:11472, ZNF207:11627, WNT10B:11793, TYROBP:11920, CDK7:11956, STUB1:11970, MSX1:12056, USP33:12163, PLPP3:12170, CRYAB:12199, RUVBL1:12237, CRTAP:12367, CCNH:12436, CDC37:12445, OTUD3:12448, RTN4:12753, DVL3:12784, MARCHF7:12868, DNLZ:12878, SEC16A:12943, EFNA1:13514, SYVN1:13628, COG3:13630, CCT3:13714, SOX4:13744, RPL17:13779, UXT:13919, HPS4:14006, CAMLG:14007, PIH1D2:14154, GLMP:14303, HIP1:14395, PER3:14396, P3H1:14423, GTPBP4:14514, ZSWIM7:14541, WIZ:14692, MAPK8IP3:14787, PRKN:14884, FLNA:15118, PIH1D1:15127, SWSAP1:15389, HCFC1:15457, LAMP2:15609, TELO2:15721, NCLN:15735, RPAP3:15775, EP300:15872"
"Protein Sulfation (GO:0006477)",-0.080126410112809,0.578880261476677,0.884824637967755,4,"HS3ST6:1754, TPST1:5088, UST:9015, TPST2:10974"
"Protein Sumoylation (GO:0016925)",0.0161326157795991,0.727507387206591,0.937404848556572,39,"UBA2:274, HDAC9:566, SMC5:691, SMC6:735, SENP1:1150, SAE1:1299, ZBED1:1465, UHRF2:1476, NSMCE3:1674, NSMCE4A:3603, MDM2:4511, TRIM28:5812, ZMIZ2:5923, NSMCE2:6070, RANGAP1:6571, TOPORS:6912, SUMO1:7062, SUMO3:7327, PIAS2:7765, STX1A:7811, SLF1:8483, HDAC4:8736, IFIH1:8767, RNF212:8795, EGR2:9643, ZNF451:9831, NSMCE1:10050, PIAS1:10383, ZMIZ1:11678, RNF212B:12172, PML:12272, TRPM4:12511, EID3:13338, TRIM27:13471, SENP5:14442, SLF2:14555, EYA1:14656, PIAS3:14831, PIAS4:15550"
"Protein Targeting (GO:0006605)",-0.00831458427078646,0.760536339425652,0.944839704133137,113,"ZDHHC1:121, ZDHHC24:334, ATG3:341, ZDHHC4:345, LAMP2:394, PEX1:430, HACL1:554, AP4E1:619, PEX16:782, TOMM34:824, NACA:860, TAOK2:1130, HOMER3:1223, TIMM44:1651, PRKCI:1681, ZFAND2B:1853, TOMM22:1963, PITRM1:1967, HPS4:1997, FBXO7:2086, AP3D1:2091, VPS13C:2250, PIK3R4:2560, PARD3:2573, KIF13B:3017, VPS41:3141, TIMM17B:3151, TOMM70:3546, CDC37:3558, AP1M2:3878, GIPC1:4016, FUT10:4036, AP4M1:4133, VPS37D:4256, ZDHHC20:4334, MICALL1:4363, TOMM5:4467, ZDHHC7:4958, TSPO:5025, ZDHHC21:5042, VPS13A:5073, PEX6:5146, VPS37C:5296, RAB3IP:5414, APEX1:5434, SEC61A1:5841, ARL6:5896, RTP5:6278, NCF1:6510, PEX19:6671, BCAP31:6747, TOMM40:6860, KATNB1:6946, ZFAND2A:7056, AQP11:7393, PEX12:8066, MFF:8111, RTP3:8450, MAN1A1:8468, MFN2:8709, GOLGA7B:8822, NLGN1:8845, ZDHHC9:8922.5, DNAJC19:8922.5, MYO1C:9090, SPCS1:9160, TIMM17A:9206, ZFAND6:9325, TIMM9:9691, SRP14:9849, RABGEF1:9874, ZDHHC2:9913, ZDHHC22:10017, GDAP1:10379, AP1S3:10441, YIF1B:10723, VPS13D:10764, LTBP2:11096, ZDHHC6:11302, VPS37A:11434, CACNG3:11445, LONP2:11609, PIKFYVE:11716, AP4B1:11823, SPCS3:12276, FIS1:12461, TIMM10:12619, VPS8:12769, GOLGA7:12948, SPCS2:13383, ZDHHC18:13602, AP4S1:13915, SORL1:13970, CHM:13981, VPS37B:14155, ZDHHC14:14162, TIMM13:14233, RASSF9:14297, AKAP6:14389, ZDHHC3:14410, ZDHHC12:14436, TIMM23:14516, TRAK1:14732, EDEM1:14821, ICMT:14829, SRPRA:14927, TOMM20:15010, ZDHHC15:15120, SRPRB:15259, SDCBP:15279, TIMM8B:15477, ZDHHC23:15546, TRAK2:15554"
"Protein Targeting To ER (GO:0045047)",0.0383721861731956,0.552538896255159,0.879566003300252,20,"SRPRB:744, SRPRA:1076, EDEM1:1182, CHMP4A:1950, SPCS2:2620, SGTB:3336, SPCS3:3727, GET4:5772, SRP14:6154, SPCS1:6843, MAN1A1:7535, ZFAND2A:8947, SRP72:10147, SEC61A1:10162, SEC62:10887, GET3:11803, SRP9:11887, UBL4A:13528, ZFAND2B:14150, SGTA:15761"
"Protein Targeting To Lysosome (GO:0006622)",-0.0841647300798675,0.153610377713443,0.652722961451129,24,"BECN1:316, LAMP2:394, NAGPA:833, GNPTG:1204, GNPTAB:1944, PXK:2000, LAPTM5:2047, PIK3R4:2560, ATG14:2801, GCC2:4020, GGA3:4115, NCOA4:4129, AP4M1:4133, SCARB2:6706, NEDD4:7161, CLU:8573, HGS:8846, SNX16:11301, PIK3C3:13179, HSPA8:13756, SORL1:13970, RAB7A:14524, VPS4A:15148, M6PR:15817"
