GO.ID	Description	p.Val	Empty	phenoType
Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)	Regulation Of Alpha-Beta T Cell Differentiation 	0.964509376634603		-1
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	Regulation Of Alpha-Beta T Cell Proliferation 	0.838500268803742		-1
Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	Regulation Of Alternative mRNA Splicing, Via Spliceosome 	0.341603438608834		-1
Regulation Of Amide Metabolic Process (GO:0034248)	Regulation Of Amide Metabolic Process 	0.679366269965474		-1
Regulation Of Amyloid Fibril Formation (GO:1905906)	Regulation Of Amyloid Fibril Formation 	0.907231407506348		-1
Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984)	Regulation Of Amyloid Precursor Protein Biosynthetic Process 	0.938729315217946		1
Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	Regulation Of Amyloid Precursor Protein Catabolic Process 	0.919442685757929		1
Regulation Of Amyloid-Beta Clearance (GO:1900221)	Regulation Of Amyloid-Beta Clearance 	0.489250103420579		-1
Regulation Of Amyloid-Beta Formation (GO:1902003)	Regulation Of Amyloid-Beta Formation 	0.928904351518439		-1
Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	Regulation Of Anatomical Structure Morphogenesis 	0.916447211813497		1
Regulation Of Androgen Receptor Signaling Pathway (GO:0060765)	Regulation Of Androgen Receptor Signaling Pathway 	0.576688462022065		-1
Regulation Of Angiogenesis (GO:0045765)	Regulation Of Angiogenesis 	0.969610066220353		-1
Regulation Of Angiotensin Levels In Blood (GO:0002002)	Regulation Of Angiotensin Levels In Blood 	0.915704388909774		1
Regulation Of Animal Organ Morphogenesis (GO:2000027)	Regulation Of Animal Organ Morphogenesis 	0.627179971368042		-1
Regulation Of Anion Channel Activity (GO:0010359)	Regulation Of Anion Channel Activity 	0.797557889551437		-1
Regulation Of Anoikis (GO:2000209)	Regulation Of Anoikis 	0.858062113933675		-1
Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050854)	Regulation Of Antigen Receptor-Mediated Signaling Pathway 	0.756240558782407		-1
Regulation Of Apoptotic DNA Fragmentation (GO:1902510)	Regulation Of Apoptotic DNA Fragmentation 	0.905668083143752		1
Regulation Of Apoptotic Cell Clearance (GO:2000425)	Regulation Of Apoptotic Cell Clearance 	0.936960143745443		-1
Regulation Of Apoptotic Process (GO:0042981)	Regulation Of Apoptotic Process 	0.51393810583019		-1
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	Regulation Of Apoptotic Signaling Pathway 	0.878029287383714		-1
Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)	Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process 	0.897916065634511		1
Regulation Of Astrocyte Differentiation (GO:0048710)	Regulation Of Astrocyte Differentiation 	0.915704388909774		-1
Regulation Of Atrial Cardiac Muscle Cell Membrane Depolarization (GO:0060371)	Regulation Of Atrial Cardiac Muscle Cell Membrane Depolarization 	0.774645595138366		1
Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)	Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization 	0.604377926698217		1
Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423)	Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore 	0.75296207802899		-1
Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988)	Regulation Of Attachment Of Spindle Microtubules To Kinetochore 	0.860399815062659		1
Regulation Of Autophagosome Assembly (GO:2000785)	Regulation Of Autophagosome Assembly 	0.868537462924354		1
Regulation Of Autophagosome Maturation (GO:1901096)	Regulation Of Autophagosome Maturation 	0.770305093337169		1
Regulation Of Autophagy (GO:0010506)	Regulation Of Autophagy 	0.493069354063763		-1
Regulation Of Autophagy Of Mitochondrion (GO:1903146)	Regulation Of Autophagy Of Mitochondrion 	0.823659453646775		-1
Regulation Of Axon Extension (GO:0030516)	Regulation Of Axon Extension 	0.974198146261191		1
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	Regulation Of Axon Extension Involved In Axon Guidance 	0.980155708485726		-1
Regulation Of Axon Guidance (GO:1902667)	Regulation Of Axon Guidance 	0.915704388909774		-1
Regulation Of Axon Regeneration (GO:0048679)	Regulation Of Axon Regeneration 	0.925429825674998		1
Regulation Of Axonogenesis (GO:0050770)	Regulation Of Axonogenesis 	0.970062852590508		-1
Regulation Of Basement Membrane Organization (GO:0110011)	Regulation Of Basement Membrane Organization 	0.842194702418894		1
Regulation Of Behavior (GO:0050795)	Regulation Of Behavior 	0.669959560251654		1
Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	Regulation Of Bicellular Tight Junction Assembly 	0.968192495927875		-1
Regulation Of Bile Acid Biosynthetic Process (GO:0070857)	Regulation Of Bile Acid Biosynthetic Process 	0.896631756466967		-1
Regulation Of Bile Acid Metabolic Process (GO:1904251)	Regulation Of Bile Acid Metabolic Process 	0.928814883554558		1
Regulation Of Biomineral Tissue Development (GO:0070167)	Regulation Of Biomineral Tissue Development 	0.919442685757929		-1
Regulation Of Biosynthetic Process (GO:0009889)	Regulation Of Biosynthetic Process 	0.866199796114787		1
Regulation Of Blood Circulation (GO:1903522)	Regulation Of Blood Circulation 	0.928665653490697		1
Regulation Of Blood Coagulation (GO:0030193)	Regulation Of Blood Coagulation 	0.670940217247339		-1
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	Regulation Of Blood Vessel Endothelial Cell Migration 	0.640346675275564		-1
Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis 	0.967431131282491		1
Regulation Of Blood Vessel Remodeling (GO:0060312)	Regulation Of Blood Vessel Remodeling 	0.688321554543019		-1
Regulation Of Blood-Brain Barrier Permeability (GO:1905603)	Regulation Of Blood-Brain Barrier Permeability 	0.636409898117323		-1
Regulation Of Bone Mineralization (GO:0030500)	Regulation Of Bone Mineralization 	0.973618234754459		1
Regulation Of Bone Remodeling (GO:0046850)	Regulation Of Bone Remodeling 	0.967431131282491		-1
Regulation Of Bone Resorption (GO:0045124)	Regulation Of Bone Resorption 	0.728731222475288		1
Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)	Regulation Of Branching Involved In Ureteric Bud Morphogenesis 	0.51755303643944		-1
Regulation Of Brown Fat Cell Differentiation (GO:0090335)	Regulation Of Brown Fat Cell Differentiation 	0.851385404801501		-1
Regulation Of cAMP-dependent Protein Kinase Activity (GO:2000479)	Regulation Of cAMP-dependent Protein Kinase Activity 	0.319108535537219		-1
Regulation Of cAMP-mediated Signaling (GO:0043949)	Regulation Of cAMP-mediated Signaling 	0.861006161843791		1
Regulation Of cGMP-mediated Signaling (GO:0010752)	Regulation Of cGMP-mediated Signaling 	0.982259815595535		-1
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	Regulation Of Calcidiol 1-Monooxygenase Activity 	0.803581371728471		-1
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	Regulation Of calcineurin-NFAT Signaling Cascade 	0.364078993527456		-1
Regulation Of Calcium Ion Import (GO:0090279)	Regulation Of Calcium Ion Import 	0.709153368754373		-1
Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	Regulation Of Calcium Ion Import Across Plasma Membrane 	0.759526146954594		-1
Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	Regulation Of Calcium Ion Transmembrane Transport 	0.599095454684662		1
Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514)	Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel 	0.48166521553689		1
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	Regulation Of Calcium Ion Transmembrane Transporter Activity 	0.453911323688512		1
Regulation Of Calcium Ion Transport (GO:0051924)	Regulation Of Calcium Ion Transport 	0.934435758156689		-1
Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	Regulation Of Calcium Ion-Dependent Exocytosis 	0.99757849901422		1
Regulation Of Calcium-Mediated Signaling (GO:0050848)	Regulation Of Calcium-Mediated Signaling 	0.988452851286275		1
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	Regulation Of Canonical Wnt Signaling Pathway 	0.89267137690461		-1
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	Regulation Of Carbohydrate Biosynthetic Process 	0.867939239833787		1
Regulation Of Carbohydrate Catabolic Process (GO:0043470)	Regulation Of Carbohydrate Catabolic Process 	0.856099752128525		-1
Regulation Of Carbohydrate Metabolic Process (GO:0006109)	Regulation Of Carbohydrate Metabolic Process 	0.683034052338683		-1
Regulation Of Cardiac Conduction (GO:1903779)	Regulation Of Cardiac Conduction 	0.999796890470429		1
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	Regulation Of Cardiac Muscle Cell Action Potential 	0.573526488430042		1
Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction 	0.902689598687237		1
Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	Regulation Of Cardiac Muscle Cell Apoptotic Process 	0.774331092647324		1
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	Regulation Of Cardiac Muscle Cell Contraction 	0.928904351518439		1
Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	Regulation Of Cardiac Muscle Cell Differentiation 	0.728731222475288		-1
Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036)	Regulation Of Cardiac Muscle Cell Membrane Potential 	0.970062852590508		1
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	Regulation Of Cardiac Muscle Cell Membrane Repolarization 	0.341603438608834		1
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	Regulation Of Cardiac Muscle Cell Proliferation 	0.820996772114847		-1
Regulation Of Cardiac Muscle Contraction (GO:0055117)	Regulation Of Cardiac Muscle Contraction 	0.920392870187872		1
Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling 	0.639055372695702		1
Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion 	0.688492677908353		1
Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	Regulation Of Cardiac Muscle Hypertrophy 	0.916447211813497		1
Regulation Of Cardiac Muscle Hypertrophy In Response To Stress (GO:1903242)	Regulation Of Cardiac Muscle Hypertrophy In Response To Stress 	0.928904351518439		-1
Regulation Of Cartilage Development (GO:0061035)	Regulation Of Cartilage Development 	0.866874116342731		1
Regulation Of Catabolic Process (GO:0009894)	Regulation Of Catabolic Process 	0.633298239592904		-1
Regulation Of Catecholamine Secretion (GO:0050433)	Regulation Of Catecholamine Secretion 	0.86195314177274		1
Regulation Of Cation Channel Activity (GO:2001257)	Regulation Of Cation Channel Activity 	0.319108535537219		1
Regulation Of Cell Activation (GO:0050865)	Regulation Of Cell Activation 	0.709055324478837		1
Regulation Of Cell Adhesion (GO:0030155)	Regulation Of Cell Adhesion 	0.896631756466967		1
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	Regulation Of Cell Adhesion Mediated By Integrin 	0.706524251443557		-1
Regulation Of Cell Adhesion Molecule Production (GO:0060353)	Regulation Of Cell Adhesion Molecule Production 	0.867939239833787		1
Regulation Of Cell Communication (GO:0010646)	Regulation Of Cell Communication 	0.978224921401653		-1
Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	Regulation Of Cell Communication By Electrical Coupling 	0.969948676072395		1
Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction 	0.920392870187872		-1
Regulation Of Cell Cycle (GO:0051726)	Regulation Of Cell Cycle 	0.976322949836869		-1
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)	Regulation Of Cell Cycle G1/S Phase Transition 	0.709153368754373		-1
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	Regulation Of Cell Cycle G2/M Phase Transition 	0.73156700130477		-1
Regulation Of Cell Cycle Checkpoint (GO:1901976)	Regulation Of Cell Cycle Checkpoint 	0.650660280805318		-1
Regulation Of Cell Cycle Phase Transition (GO:1901987)	Regulation Of Cell Cycle Phase Transition 	0.84798772841828		-1
Regulation Of Cell Cycle Process (GO:0010564)	Regulation Of Cell Cycle Process 	0.997795409045358		1
Regulation Of Cell Death (GO:0010941)	Regulation Of Cell Death 	0.535154185491878		-1
Regulation Of Cell Development (GO:0060284)	Regulation Of Cell Development 	0.970852295910715		-1
Regulation Of Cell Differentiation (GO:0045595)	Regulation Of Cell Differentiation 	0.98531741886263		1
Regulation Of Cell Division (GO:0051302)	Regulation Of Cell Division 	0.97247708753602		1
Regulation Of Cell Fate Commitment (GO:0010453)	Regulation Of Cell Fate Commitment 	0.774331092647324		-1
Regulation Of Cell Fate Specification (GO:0042659)	Regulation Of Cell Fate Specification 	0.418704620611067		-1
Regulation Of Cell Growth (GO:0001558)	Regulation Of Cell Growth 	0.957184663324472		-1
Regulation Of Cell Junction Assembly (GO:1901888)	Regulation Of Cell Junction Assembly 	0.960085293840838		-1
Regulation Of Cell Killing (GO:0031341)	Regulation Of Cell Killing 	0.539470269107541		-1
Regulation Of Cell Migration (GO:0030334)	Regulation Of Cell Migration 	0.806825149008186		-1
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	Regulation Of Cell Migration Involved In Sprouting Angiogenesis 	0.970062852590508		-1
Regulation Of Cell Morphogenesis (GO:0022604)	Regulation Of Cell Morphogenesis 	0.73156700130477		-1
Regulation Of Cell Motility (GO:2000145)	Regulation Of Cell Motility 	0.976322949836869		1
Regulation Of Cell Population Proliferation (GO:0042127)	Regulation Of Cell Population Proliferation 	0.972359667297087		1
Regulation Of Cell Projection Organization (GO:0031344)	Regulation Of Cell Projection Organization 	0.925429825674998		-1
Regulation Of Cell Size (GO:0008361)	Regulation Of Cell Size 	0.808610165634867		1
Regulation Of Cell-Cell Adhesion (GO:0022407)	Regulation Of Cell-Cell Adhesion 	0.968785268578801		-1
Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	Regulation Of Cell-Cell Adhesion Involved In Gastrulation 	0.928904351518439		-1
Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)	Regulation Of Cell-Cell Adhesion Mediated By Cadherin 	0.341603438608834		-1
Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)	Regulation Of Cell-Cell Adhesion Mediated By Integrin 	0.763452600253386		1
Regulation Of Cell-Matrix Adhesion (GO:0001952)	Regulation Of Cell-Matrix Adhesion 	0.862979796316791		1
Regulation Of Cell-Substrate Adhesion (GO:0010810)	Regulation Of Cell-Substrate Adhesion 	0.897916065634511		-1
Regulation Of Cell-Substrate Junction Assembly (GO:0090109)	Regulation Of Cell-Substrate Junction Assembly 	0.970062852590508		1
Regulation Of Cellular Biosynthetic Process (GO:0031326)	Regulation Of Cellular Biosynthetic Process 	0.709153368754373		-1
Regulation Of Cellular Catabolic Process (GO:0031329)	Regulation Of Cellular Catabolic Process 	0.919442685757929		-1
Regulation Of Cellular Component Biogenesis (GO:0044087)	Regulation Of Cellular Component Biogenesis 	0.897916065634511		1
Regulation Of Cellular Component Organization (GO:0051128)	Regulation Of Cellular Component Organization 	0.945489567044664		1
Regulation Of Cellular Component Size (GO:0032535)	Regulation Of Cellular Component Size 	0.909773631381309		1
Regulation Of Cellular Extravasation (GO:0002691)	Regulation Of Cellular Extravasation 	0.928665653490697		-1
Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	Regulation Of Cellular Ketone Metabolic Process 	0.980155708485726		-1
Regulation Of Cellular Localization (GO:0060341)	Regulation Of Cellular Localization 	0.897916065634511		1
Regulation Of Cellular Metabolic Process (GO:0031323)	Regulation Of Cellular Metabolic Process 	0.804141488750664		-1
Regulation Of Cellular Respiration (GO:0043457)	Regulation Of Cellular Respiration 	0.928904351518439		1
Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	Regulation Of Cellular Response To Growth Factor Stimulus 	0.938751930078088		-1
Regulation Of Cellular Response To Heat (GO:1900034)	Regulation Of Cellular Response To Heat 	0.755145132023194		-1
Regulation Of Cellular Response To Hypoxia (GO:1900037)	Regulation Of Cellular Response To Hypoxia 	0.84798772841828		1
Regulation Of Cellular Response To Insulin Stimulus (GO:1900076)	Regulation Of Cellular Response To Insulin Stimulus 	0.928904351518439		1
Regulation Of Cellular Response To Oxidative Stress (GO:1900407)	Regulation Of Cellular Response To Oxidative Stress 	0.878029287383714		-1
Regulation Of Cellular Response To Stress (GO:0080135)	Regulation Of Cellular Response To Stress 	0.643124669336296		-1
Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903844)	Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus 	0.914676855690242		-1
Regulation Of Cellular Senescence (GO:2000772)	Regulation Of Cellular Senescence 	0.804141488750664		-1
Regulation Of Centriole Elongation (GO:1903722)	Regulation Of Centriole Elongation 	0.970062852590508		-1
Regulation Of Centriole Replication (GO:0046599)	Regulation Of Centriole Replication 	0.562319175488209		-1
Regulation Of Centrosome Cycle (GO:0046605)	Regulation Of Centrosome Cycle 	0.862979796316791		-1
Regulation Of Centrosome Duplication (GO:0010824)	Regulation Of Centrosome Duplication 	0.84798772841828		-1
Regulation Of Ceramide Biosynthetic Process (GO:2000303)	Regulation Of Ceramide Biosynthetic Process 	0.656601665091741		-1
Regulation Of Chaperone-Mediated Autophagy (GO:1904714)	Regulation Of Chaperone-Mediated Autophagy 	0.798576757802649		1
Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649)	Regulation Of Chemokine 	0.852478439446283		-1
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	Regulation Of Chemokine 	0.968192495927875		-1
Regulation Of Chemokine Production (GO:0032642)	Regulation Of Chemokine Production 	0.974468172141829		-1
Regulation Of Chemokine-Mediated Signaling Pathway (GO:0070099)	Regulation Of Chemokine-Mediated Signaling Pathway 	0.916447211813497		-1
Regulation Of Chemotaxis (GO:0050920)	Regulation Of Chemotaxis 	0.486065868954105		-1
Regulation Of Cholesterol Biosynthetic Process (GO:0045540)	Regulation Of Cholesterol Biosynthetic Process 	0.897916065634511		1
Regulation Of Cholesterol Efflux (GO:0010874)	Regulation Of Cholesterol Efflux 	0.709153368754373		-1
Regulation Of Cholesterol Metabolic Process (GO:0090181)	Regulation Of Cholesterol Metabolic Process 	0.877588280392512		-1
Regulation Of Cholesterol Storage (GO:0010885)	Regulation Of Cholesterol Storage 	0.7866846412653		-1
Regulation Of Cholesterol Transport (GO:0032374)	Regulation Of Cholesterol Transport 	0.92109136060049		-1
Regulation Of Chondrocyte Differentiation (GO:0032330)	Regulation Of Chondrocyte Differentiation 	0.92813463239371		-1
Regulation Of Chromatin Binding (GO:0035561)	Regulation Of Chromatin Binding 	0.890947142141804		-1
Regulation Of Chromatin Organization (GO:1902275)	Regulation Of Chromatin Organization 	0.660655146540343		-1
Regulation Of Chromosome Condensation (GO:0060623)	Regulation Of Chromosome Condensation 	0.383381344587854		-1
Regulation Of Chromosome Organization (GO:0033044)	Regulation Of Chromosome Organization 	0.319579876024567		-1
Regulation Of Chromosome Segregation (GO:0051983)	Regulation Of Chromosome Segregation 	0.380509133628421		-1
Regulation Of Chromosome Separation (GO:1905818)	Regulation Of Chromosome Separation 	0.383381344587854		-1
Regulation Of Cilium Assembly (GO:1902017)	Regulation Of Cilium Assembly 	0.960085293840838		1
Regulation Of Cilium Beat Frequency (GO:0003356)	Regulation Of Cilium Beat Frequency 	0.332036992698697		1
Regulation Of Cilium Movement (GO:0003352)	Regulation Of Cilium Movement 	0.341603438608834		1
Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	Regulation Of Circadian Sleep/Wake Cycle 	0.996849205443636		1
Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	Regulation Of Circadian Sleep/Wake Cycle, Sleep 	0.877588280392512		1
Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)	Regulation Of Clathrin-Dependent Endocytosis 	0.842194702418894		-1
Regulation Of Coagulation (GO:0050818)	Regulation Of Coagulation 	0.919442685757929		1
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	Regulation Of Cold-Induced Thermogenesis 	0.867939239833787		-1
Regulation Of Collagen Biosynthetic Process (GO:0032965)	Regulation Of Collagen Biosynthetic Process 	0.934535401776062		-1
Regulation Of Collagen Fibril Organization (GO:1904026)	Regulation Of Collagen Fibril Organization 	0.793354978663941		1
Regulation Of Collateral Sprouting (GO:0048670)	Regulation Of Collateral Sprouting 	0.683005974969095		1
Regulation Of Complement Activation (GO:0030449)	Regulation Of Complement Activation 	0.640346675275564		1
Regulation Of Complement Activation, Classical Pathway (GO:0030450)	Regulation Of Complement Activation, Classical Pathway 	0.980155708485726		-1
Regulation Of Complement-Dependent Cytotoxicity (GO:1903659)	Regulation Of Complement-Dependent Cytotoxicity 	0.7866846412653		-1
Regulation Of Cortisol Biosynthetic Process (GO:2000064)	Regulation Of Cortisol Biosynthetic Process 	0.869117713377488		-1
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity 	0.774331092647324		1
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	Regulation Of Cyclin-Dependent Protein Kinase Activity 	0.933367748978463		1
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity 	0.968910111012828		-1
Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	Regulation Of Cysteine-Type Endopeptidase Activity 	0.670071087030597		1
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process 	0.562319175488209		-1
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway 	0.945489567044664		1
Regulation Of Cytokine Production (GO:0001817)	Regulation Of Cytokine Production 	0.934435758156689		1
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	Regulation Of Cytokine Production Involved In Immune Response 	0.733364932034539		-1
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	Regulation Of Cytokine Production Involved In Inflammatory Response 	0.765436302795553		-1
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	Regulation Of Cytokine-Mediated Signaling Pathway 	0.477856952291043		-1
Regulation Of Cytokinesis (GO:0032465)	Regulation Of Cytokinesis 	0.998714235869007		-1
Regulation Of Cytoplasmic Translation (GO:2000765)	Regulation Of Cytoplasmic Translation 	0.721749241051131		-1
Regulation Of Cytoplasmic Translational Elongation (GO:1900247)	Regulation Of Cytoplasmic Translational Elongation 	0.774331092647324		1
Regulation Of Cytoplasmic Transport (GO:1903649)	Regulation Of Cytoplasmic Transport 	0.692502496123286		-1
Regulation Of Cytoskeleton Organization (GO:0051493)	Regulation Of Cytoskeleton Organization 	0.831892208984351		-1
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	Regulation Of Cytosolic Calcium Ion Concentration 	0.929684757357532		-1
Regulation Of Defense Response (GO:0031347)	Regulation Of Defense Response 	0.866874116342731		-1
Regulation Of Defense Response To Bacterium (GO:1900424)	Regulation Of Defense Response To Bacterium 	0.937800594076021		1
Regulation Of Defense Response To Virus (GO:0050688)	Regulation Of Defense Response To Virus 	0.743798886271437		-1
Regulation Of Defense Response To Virus By Host (GO:0050691)	Regulation Of Defense Response To Virus By Host 	0.998714235869007		1
Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259)	Regulation Of Delayed Rectifier Potassium Channel Activity 	0.469464729974876		1
Regulation Of Dendrite Development (GO:0050773)	Regulation Of Dendrite Development 	0.709153368754373		1
Regulation Of Dendrite Extension (GO:1903859)	Regulation Of Dendrite Extension 	0.819854331424169		-1
Regulation Of Dendrite Morphogenesis (GO:0048814)	Regulation Of Dendrite Morphogenesis 	0.890947142141804		1
Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604)	Regulation Of Dendritic Cell Antigen Processing And Presentation 	0.890947142141804		1
Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)	Regulation Of Dendritic Cell Apoptotic Process 	0.493069354063763		-1
Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	Regulation Of Dendritic Cell Chemotaxis 	0.683034052338683		1
Regulation Of Dendritic Cell Differentiation (GO:2001198)	Regulation Of Dendritic Cell Differentiation 	0.657502362918426		1
Regulation Of Dendritic Spine Development (GO:0060998)	Regulation Of Dendritic Spine Development 	0.998439266359642		-1
Regulation Of Dendritic Spine Maintenance (GO:1902950)	Regulation Of Dendritic Spine Maintenance 	0.980155708485726		-1
Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	Regulation Of Dendritic Spine Morphogenesis 	0.736534512492709		1
Regulation Of Dephosphorylation (GO:0035303)	Regulation Of Dephosphorylation 	0.935028750382918		-1
Regulation Of Developmental Growth (GO:0048638)	Regulation Of Developmental Growth 	0.775872210257761		-1
Regulation Of Digestive System Process (GO:0044058)	Regulation Of Digestive System Process 	0.753821598514994		1
Regulation Of Dopamine Metabolic Process (GO:0042053)	Regulation Of Dopamine Metabolic Process 	0.927478193843482		-1
Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159)	Regulation Of Dopamine Receptor Signaling Pathway 	0.92813463239371		1
Regulation Of Dopamine Secretion (GO:0014059)	Regulation Of Dopamine Secretion 	0.849514067027881		1
Regulation Of Dopamine Uptake Involved In Synaptic Transmission (GO:0051584)	Regulation Of Dopamine Uptake Involved In Synaptic Transmission 	0.563889306210578		1
Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)	Regulation Of Dosage Compensation By Inactivation Of X Chromosome 	0.766152794569166		-1
Regulation Of Double-Strand Break Repair (GO:2000779)	Regulation Of Double-Strand Break Repair 	0.709055324478837		-1
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	Regulation Of Double-Strand Break Repair Via Homologous Recombination 	0.862587488655576		-1
Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001032)	Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining 	0.896631756466967		1
Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)	Regulation Of Early Endosome To Late Endosome Transport 	0.645556317884699		-1
Regulation Of Embryonic Development (GO:0045995)	Regulation Of Embryonic Development 	0.591266448637465		-1
Regulation Of Enamel Mineralization (GO:0070173)	Regulation Of Enamel Mineralization 	0.803034156415021		1
Regulation Of Endocytic Recycling (GO:2001135)	Regulation Of Endocytic Recycling 	0.897916065634511		-1
Regulation Of Endocytosis (GO:0030100)	Regulation Of Endocytosis 	0.953658210805857		-1
Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	Regulation Of Endodeoxyribonuclease Activity 	0.405173054522162		-1
Regulation Of Endopeptidase Activity (GO:0052548)	Regulation Of Endopeptidase Activity 	0.709153368754373		1
