"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"CACNB1",-0.0276006739529985,0.408507056686742,0.366834864727915,1,0.682901450846756,0.713742199570423,1,0.829801140717791,0.878106057900341,"Unclear",0
"ASNS",-0.594826185766975,0.27169927482478,-0.0713415267310908,1,0.785853258930488,0.943125945855825,1,0.890149803094447,0.976314245521591,"DoubleBoth",4
"LHX6",0.876806900824179,-1.47638099916683,2.38842951305531,1,0.139841640610545,0.0169205537775821,1,0.334520329411817,0.119142161677162,"Herbivore",2
"FAT4",0.33964795615307,-0.472385362046192,0.548869354856427,1,0.63665175067718,0.583095110192614,1,0.80165235094061,0.80239312684541,"Unclear",0
"LIPF",-1.29640099135384,0.228920692717581,-1.57111430067089,0.584512112164762,0.818930557122534,0.116156101417713,1,0.907784166820657,0.355979248984632,"Herbivore",2
"CIAPIN1",-0.914656155726985,2.41881495819708,-1.53433858491975,1,0.0155711589628011,0.124946377990699,1,0.0847039320042778,0.371017525505806,"Carnivore",1
"KIF7",2.79658866345045,-2.68956539811382,3.2119611213814,0.0154935715074483,0.00715451269179696,0.00131832214789183,0.127458635160287,0.0513519844136281,0.0239023307552334,"Unclear",0
"PPP2R2B",NA,0.472683471763193,2.42533825767879,NA,0.636439020230975,0.0152941290992939,NA,0.801511423419207,0.113026742216662,"MissingData",5
"RSPRY1",-0.62938267749841,0.763232509607647,-0.0922146721771406,1,0.445324743889692,0.926527481003288,1,0.660111853694651,0.970522542614329,"Carnivore",1
"UTP14A",-3.22757359458367,2.24404642816434,-1.85568009131088,0.0037453476561516,0.0248294142681492,0.0634991701608129,0.0510101412283444,0.114945113350374,0.254719979251886,"Both",3
"QRFPR",1.61007417702157,-0.514217589863381,0.517118776047071,0.322144991136972,0.607099871128248,0.605073247371003,0.871200582617978,0.782392934706502,0.816051981408493,"DoubleBoth",4
"LARS1",-1.21042113037846,2.45107256881976,-2.49199681485694,0.678352013336196,0.0142431234855439,0.0127027176543245,1,0.0796796790837937,0.101373910425656,"Unclear",0
"CCT4",0.3959887860656,0.589460893646617,0.454627095837597,1,0.555552138107372,0.649377537937895,1,0.744041635495324,0.839696571852886,"Unclear",0
"GTF2F1",-1.34016935175441,-0.0164568225121812,-0.431540384536251,0.540570879624907,0.986869948062444,0.66607549503664,1,0.993609870037829,0.850164078146697,"DoubleBoth",4
"ANKLE1",-4.14935197209676,3.93457096638548,-2.5992769531504,0.000100025344181614,8.33454407656973e-05,0.00934203676646736,0.00439906183780548,0.00241012575537267,0.0827630386816293,"Both",3
"KRIT1",-2.12158096628176,2.02210725623427,-1.59965987171112,0.101618826438505,0.0431652725560261,0.109674058560189,0.426884465013516,0.162675740206758,0.345051788665004,"Both",3
"TRPT1",0.408176962449441,0.797735419786636,-0.0459523219499958,1,0.425024044784207,0.963348251305942,1,0.643523412164851,0.986163433460781,"Carnivore",1
"DNASE1L3",0.936458077969803,-1.77506899685277,0.361436537718769,1,0.0758864953645293,0.717773138291509,1,0.230165206183242,0.880385570102818,"Carnivore",1
"EFEMP1",-0.301685305956773,0.0306612800247792,0.0823311327245508,1,0.975539670697193,0.934383398116428,1,0.988090396623582,0.973339863524319,"DoubleBoth",4
"SLFN11",NA,NA,-1.69958863415067,NA,NA,0.0892083297341706,NA,NA,0.309040265335084,"MissingData",5
"SLC28A1",2.45262039784884,-1.86803985202357,2.01129103600392,0.0425459732279181,0.0617565162942616,0.0442947247777465,0.24503147484604,0.203246385536619,0.206872772034988,"Both",3
"PCDHGA2",-1.50918329562954,0.770707194776896,-1.45742155926518,0.393755843439065,0.440880506393753,0.145000049472215,0.983537039316398,0.656583160804483,0.402619890340934,"Both",3
"NMB",-0.352858212912743,-0.0292504742123327,-0.40831130547239,1,0.976664825835141,0.683045140265333,1,0.988339820785265,0.86012109062778,"Herbivore",2
"ELOVL6",-1.81792853180989,2.64027166836268,-0.943632556540499,0.207225170398687,0.00828395926732259,0.345357449393803,0.666328447784971,0.0560543477297488,0.628186268165158,"Carnivore",1
"CFI",-2.03773335449354,1.18707251460552,-1.58472370595721,0.124729819746127,0.235199018723012,0.113029123323557,0.485610879214087,0.455289346619198,0.350706175335286,"Both",3
"MCUB",-2.19732362269852,1.22143068994023,-2.28515163716642,0.083992025153468,0.221922993150646,0.0223039378805262,0.380015012181267,0.439086322106086,0.139477055982041,"Herbivore",2
"ACYP2",-2.68966377300495,1.81022407367464,-0.360586230677334,0.0214572125491632,0.0702610458131649,0.718408784111154,0.15797438222867,0.219969882551023,0.880474220406438,"DoubleBoth",4
"RPL34",3.16711749674949,-2.29821527762597,4.89274892493375,0.00461874298501979,0.0215495395948063,9.94372274113675e-07,0.0578674089777292,0.104969364070976,0.000230254002730122,"Herbivore",2
"CCDC66",-3.84663861211513,5.07806519223138,-3.61909644366063,0.000359248188895538,3.81297871832692e-07,0.000295633452685835,0.0103808190536925,6.09954904122148e-05,0.00868719811827678,"Unclear",0
"SGMS2",-1.33657461999212,1.91993310070064,-0.15368736606609,0.544084584321726,0.0548663502098145,0.877856246844557,1,0.188318947296275,0.952676212178859,"Carnivore",1
"BRD7",1.44079922091138,-1.18469691068897,0.200323677105514,0.448924240901542,0.236137304371406,0.841227446185064,1,0.456166064469789,0.936436760882749,"DoubleBoth",4
"AIMP1",-1.51561517282904,1.30668198638244,-0.858836778308882,0.388850064562569,0.191320739021099,0.390430573436952,0.974977413230349,0.402643800232368,0.667632573566784,"Both",3
"GPR75",0.0471433439146807,0.38975528336304,0.564468611309753,1,0.69671751259262,0.572435256201709,1,0.837855185289126,0.796788584609146,"Unclear",0
"HSPA2",NA,NA,1.33705698618904,NA,NA,0.181204036214936,NA,NA,0.454383697866322,"MissingData",5
"PRKCD",-3.9370617782934,1.96462918538325,-3.19344542297879,0.000247456131296828,0.0494571714879697,0.00140585909591939,0.00812056805483266,0.176440971763912,0.0250137981182848,"Both",3
"SFMBT1",-1.07383191762592,1.17378575472273,-0.754742620196054,0.848694065529055,0.240480851276451,0.450403428468268,1,0.461120959021168,0.712846436424872,"Carnivore",1
"CXXC4",NA,NA,-0.487410112762343,NA,NA,0.625967728430909,NA,NA,0.827702311344,"MissingData",5
"CCDC121",-1.17230253642771,0.626944590118695,-0.464251166467886,0.723226840903731,0.530695557007082,0.642467806559375,1,0.725423464058526,0.836844167422947,"DoubleBoth",4
"ALG13",-0.939379737584711,1.24577078453672,-1.88763464542677,1,0.212848558225167,0.059075015639207,1,0.428346328965718,0.245142564141237,"Herbivore",2
"SYNPO2L",0.297729161228331,0.963963251449497,0.806179108428354,1,0.335064350295542,0.42013958293014,1,0.564183803292405,0.691292311313646,"Unclear",0
"KRT80",2.659771726031,-4.53642545591765,1.75206839797169,0.0234580883269374,5.72156997957907e-06,0.0797620474961665,0.166967703198424,0.000379009902127447,0.290204944526456,"Carnivore",1
"TTC7A",-1.42434894213355,0.136756430871196,-0.454880498674223,0.463036459298515,0.891223323115941,0.649195213340761,1,0.949102344879207,0.839696571852886,"DoubleBoth",4
"PPP3CA",NA,NA,1.04587049827744,NA,NA,0.29562082682279,NA,NA,0.58156062595899,"MissingData",5
"DNAJA4",5.11125460741351,-5.06425572585529,3.65568035393733,9.60078982542826e-07,4.09998979514875e-07,0.000256500801454969,0.000175589079282863,6.19258228740402e-05,0.0079954259438146,"Both",3
"ZP3",-3.4168142232273,1.42891601892315,-1.85019680044342,0.00190075498087362,0.153028372698168,0.0642851899558751,0.0320287892675973,0.354005911431195,0.255959152798455,"DoubleBoth",4
"ANKRD13B",1.67981723860491,-1.33285982045974,1.94735915661274,0.278978640219922,0.182577810251,0.0514916910923883,0.80104205770212,0.39248356436659,0.226616568264057,"Unclear",0
"TGFB1I1",0.132479680917557,-0.308270197043688,0.939024996783035,1,0.757876741801048,0.347717910523291,1,0.874008172901477,0.62966815011418,"Herbivore",2
"GIT1",-1.42602357454237,1.53829483072745,-1.1502924036535,0.461584611912534,0.123976543094089,0.250023458487681,1,0.31132853682462,0.53563709207333,"Unclear",0
"COL4A6",0.131875975573478,-1.04525511650744,2.05806652818232,1,0.295905075845977,0.0395837475552624,1,0.523601206679491,0.194428170946439,"Herbivore",2
"TRMT10A",-5.477047021394,5.42944794002623,-3.11007998467784,1.29744696998061e-07,5.65286392795212e-08,0.0018703668882149,4.73656268305825e-05,1.63465605547338e-05,0.0299572894180586,"Both",3
"CDC23",-2.83875544351205,2.43823839127499,-0.0703258548960246,0.0135869558984011,0.0147590372376247,0.943934304217962,0.117578521412765,0.0815925157875597,0.976839120032494,"DoubleBoth",4
"KIF20A",-2.64958704848122,3.38930521567964,-1.37145344658999,0.0241770624856323,0.000700699706401095,0.17023364621685,0.170788227082914,0.010289474106595,0.439942151072852,"Carnivore",1
"ADH6",NA,NA,-1.02566351752216,NA,NA,0.305050216425811,NA,NA,0.589550370578988,"MissingData",5
"TKFC",2.04872055861728,-1.32478320182959,0.608252855966374,0.121468343135031,0.185243067876763,0.543019783433071,0.477499539186385,0.395555241644828,0.778292755010742,"DoubleBoth",4
"FLOT2",0.481256617141199,0.0246556836360777,0.0191345949293981,1,0.98032960365888,0.984733733714242,1,0.99000780726787,0.994117407185734,"DoubleBoth",4
"NRG4",-0.726239910294697,1.56565009242163,0.0341930302474182,1,0.117430556041123,0.972723224349645,1,0.301280203240125,0.989123394879193,"Carnivore",1
"FSD1L",-0.741544728060424,0.45593726309525,-0.349954757960235,1,0.648435092765758,0.726372651194966,1,0.80937316260635,0.882957227319391,"Both",3
"PSAP",-1.26039430852174,1.28939603586187,-0.439739201885344,0.622581461407074,0.197260438860661,0.6601260063462,1,0.410335341779488,0.846450631822289,"Carnivore",1
"WDR89",0.0990447208192946,0.690751633354615,0.779687608097853,1,0.489721635300503,0.435574774588688,1,0.69444966333588,0.703453566686293,"Unclear",0
"SPOCK1",1.68389182647723,-0.635514954572886,2.06043942595246,0.276607728738242,0.525092616491272,0.039356551080455,0.796521910116631,0.721211860071259,0.193723151066837,"Herbivore",2
"BCKDK",-3.27771863049871,2.95363881453192,-2.81424271216482,0.00313948960315331,0.00314051330277403,0.00488922981381744,0.0449264557046663,0.0293498437127489,0.0564053566207593,"Both",3
"VSIR",-0.639060742818552,0.565565900687507,1.2974423286515,1,0.571688913724926,0.194479036256117,1,0.756533151076451,0.470283559402567,"Herbivore",2
"SMARCD1",NA,NA,3.13444793089656,NA,NA,0.00172177807617742,NA,NA,0.028594570529467,"MissingData",5
"ALAS1",-0.226068723960344,0.718831496567851,-1.00763517587014,1,0.472244748633408,0.313629635555531,1,0.68103905931193,0.597344149387332,"Unclear",0
"SP9",NA,NA,2.5078493128776,NA,NA,0.0121468455040283,NA,NA,0.0985919973834725,"MissingData",5
"VKORC1",-1.53597190878352,0.506414543935465,-0.500551839407766,0.373635810378589,0.612565666706606,0.61668656403058,0.952152293669958,0.785342826206057,0.823272799971808,"DoubleBoth",4
"C5orf24",0.388223268871869,1.01626892053527,1.76744056317772,1,0.309501344341942,0.0771544747787899,1,0.538334753640813,0.283517769596328,"Herbivore",2
"ZNF646",-0.23795323053606,1.111905391737,0.382296946498026,1,0.266178830236884,0.702241119340486,1,0.490626510207407,0.870892864274164,"Carnivore",1
"MMRN1",-2.09849186970489,2.53551457028503,-1.2793873233605,0.107585152097479,0.0112282257437386,0.200760695633455,0.441921261573784,0.0678612662815907,0.476516344343633,"Carnivore",1
"CPLX3",5.93032410437883,-5.61138159053498,5.23989294467395,9.07011917726828e-09,2.00717609235611e-08,1.60669778381801e-07,7.32503595466832e-06,9.14603239416935e-06,8.68098812596871e-05,"Both",3
"TCF7",-3.0792654973653,3.16157981669521,-1.01413541026756,0.00622534990444961,0.00156915807930484,0.310518143457533,0.0708357909840902,0.0184051716369008,0.594658386968709,"Carnivore",1
"CDKL4",-1.13010807343097,1.26697112925108,-0.68194879718626,0.775292064719481,0.205165613272776,0.495271328195609,1,0.419623956308858,0.745980580965458,"Carnivore",1
"CYP1A1",-5.32910392711661,4.87653438444073,-4.98711432898422,2.9609552917905e-07,1.07965875586395e-06,6.12878006442761e-07,7.74961023269795e-05,0.000119373740528869,0.000174283150990013,"Both",3
"GRM2",4.25490872060031,-2.61115631340725,3.11803944063162,6.27402940934418e-05,0.00902366379460177,0.00182058438467976,0.00320039520584812,0.0593824212163793,0.0296081224804033,"Both",3
"ZBTB9",-3.11585863975181,2.91579305364013,-1.54272340449281,0.00550230512835806,0.00354785742247525,0.122897900728087,0.0653089350917559,0.0320607764794233,0.36869370218426,"Both",3
"CLK3",1.49064572695395,-2.87194858450408,-0.262781642671249,0.408163596538854,0.00407949334236687,0.79271888544244,1,0.0354753416269415,0.916097277494404,"Carnivore",1
"MSANTD3",1.61344231056511,-1.22369282554243,2.42378758742813,0.319945341439367,0.221068127152037,0.0153595864626564,0.868576459510184,0.438375501514596,0.113175101667417,"Herbivore",2
"GRINA",1.54345250913518,-2.00879329989024,1.87072618579231,0.368163065270335,0.0445590591135124,0.0613830433388239,0.94478807150226,0.165727076895841,0.250240882665743,"Unclear",0
"LPXN",0.711323856203894,0.108943858380282,-0.872553622464006,1,0.913247019690551,0.382906428527039,1,0.9596432868684,0.661747553043478,"Herbivore",2
"SPP1",-2.37068360379395,1.99146669400005,-1.71211559461708,0.0532656687828929,0.0464296033233746,0.0868753680342061,0.283893533336888,0.169415662502689,0.304007521689648,"Both",3
"FZR1",-0.581422605615216,0.353006620410966,1.78407426684679,1,0.724083477286955,0.0744115981039922,1,0.854166031931007,0.277801091311103,"Herbivore",2
"MEPE",-3.38690557763188,3.85955135898105,-2.6307500259103,0.00212057133126932,0.000113595382067657,0.00851966757001252,0.0346052320511926,0.00304771111101932,0.078264462050906,"Unclear",0
"GPR135",2.23781617267424,-2.57144947624719,1.26569154751122,0.0756991359638397,0.0101273791231741,0.205623535654268,0.356215858816977,0.0636910915412669,0.482197900668407,"Carnivore",1
"DAAM1",-0.853561674979633,0.833841986199421,-1.1506158524533,1,0.404370032146257,0.249890308378766,1,0.625401073045985,0.535493390866132,"Unclear",0
"PFDN6",NA,NA,3.19271630195756,NA,NA,0.00140941342344387,NA,NA,0.025044833271354,"MissingData",5
"CLDN3",-1.29171272090812,0.73672370431306,-1.07062909126868,0.589369951315837,0.461290388614072,0.284336237532324,1,0.672916528287718,0.570820668090344,"Both",3
"AFF1",-4.29654281713495,3.66488950734017,-1.65751102301487,5.20447415422338e-05,0.00024744538779708,0.0974162021541171,0.0027750495367773,0.00509006333283816,0.322766617403493,"Both",3
"TIMM9",NA,NA,2.30499253379436,NA,NA,0.0211669915677361,NA,NA,0.135530744037032,"MissingData",5
"ARID4A",-2.83313139182189,3.50951825259155,-1.8006185797954,0.0138283305525342,0.0004489192455671,0.0717630186435777,0.11904711068151,0.00766220056253403,0.271840796726747,"Carnivore",1
"DNAJC30",-1.06025625202054,2.50832312595038,0.141929586045244,0.867084108164483,0.0121305681741044,0.887135624588588,1,0.0712106724363269,0.956089184771038,"Carnivore",1
"ARHGAP24",-1.87553552789584,3.85888266360895,-1.11133942812716,0.182157259713296,0.000113906606663088,0.266422274067771,0.616078147389864,0.00304771111101932,0.553502998058545,"Carnivore",1
"HERC4",-1.41824986040955,1.87402081029712,-0.636860706095609,0.468353488602488,0.0609275568727962,0.524215579637838,1,0.201577045697742,0.766048533208593,"Carnivore",1
"TMOD1",0.70810811687451,-0.593222767057576,1.01674696172083,1,0.553032077971586,0.309273819064577,1,0.742229860447942,0.593467424318424,"Herbivore",2
"TBX6",-1.44646719852614,0.442097972314855,0.325231274636397,0.444138617315345,0.65841831163445,0.74500604045505,1,0.814396225475337,0.890808712727641,"DoubleBoth",4
"CDC42SE2",NA,NA,2.10544087629847,NA,NA,0.0352529487827637,NA,NA,0.181574530289106,"MissingData",5
"ZNF365",-1.09224277934331,0.44243580406188,-0.954337676989475,0.824179211252152,0.658173874874484,0.339912742251191,1,0.814332525477765,0.623404123008548,"Both",3
"CALN1",-0.741025357877004,0.818226321173987,1.20041572840326,1,0.413227968204061,0.229977923397659,1,0.632445008781951,0.509948329393054,"Unclear",0
"CDK1",NA,NA,2.47258654257567,NA,NA,0.0134139231348086,NA,NA,0.104481633874153,"MissingData",5
"FAM135B",3.67752269064273,-4.29667246196712,3.11089243728241,0.000706530394396128,1.7338108640925e-05,0.00186522868098198,0.0162411272732788,0.000857609011952595,0.0299049837001421,"Unclear",0
"IZUMO4",-1.43014113722029,1.15852586758461,1.0913094362861,0.458029546483108,0.24664950169631,0.275136746976443,1,0.467288466298024,0.563021276573812,"Both",3
"KTN1",-1.41054734732524,1.98958220901876,-1.85791851999868,0.475134378551267,0.0466369775735506,0.0631805859788494,1,0.169950971205577,0.254015673439713,"Unclear",0
"ALDOC",2.44035566246705,-1.42963353885601,2.79178453234463,0.0440184243516667,0.152822224318082,0.00524182486700812,0.249959981068514,0.353754277566348,0.0585559884695621,"Herbivore",2
"CRCP",-0.51122959030247,0.66431612773051,-0.916026077948376,1,0.506488000914893,0.359653217315261,1,0.708009674607906,0.640296168206798,"Unclear",0
"SLC16A9",-1.78655924016221,2.65018236097403,-0.297911862863537,0.222026263441998,0.00804483347846915,0.765770433581453,0.694690204465572,0.0551871172517065,0.901920336210818,"Carnivore",1
"MVP",-0.272588020093452,-0.0339930443974902,-1.5787334422703,1,0.972882697263989,0.114397210693534,1,0.986994813031885,0.353360514583172,"Herbivore",2
"PHF20L1",1.40216809238495,-1.72326788398807,0.833849816309193,0.482595172081106,0.0848400927165698,0.404365619230311,1,0.246664570110348,0.678505416366885,"Carnivore",1
"ZNF169",-0.738773625476379,0.294628733930341,1.35502930671483,1,0.768277509505473,0.175408219954694,1,0.880432875733486,0.445990876430689,"Herbivore",2
"PAQR5",-0.960422321962039,-0.116429077157431,-0.699474988737645,1,0.907312491856815,0.484255238350003,1,0.956265344758,0.737923583568224,"DoubleBoth",4
"CHCHD2",-1.93437702326436,2.31506849315068,-1.36003516780803,0.159200368071742,0.0206091839635583,0.173818795322196,0.566301688797893,0.101740085114913,0.444669957919425,"Carnivore",1
"QRICH1",0.666474121577233,-1.46499840622349,1.18145328301853,1,0.142921352586078,0.237422701647699,1,0.33887093249488,0.520282436075716,"Unclear",0
"LAT",0.218602483818236,-0.81639531311301,-0.823121949474203,1,0.414274076384472,0.41043864795905,1,0.633652658589493,0.68346004158293,"Unclear",0
"MAPK1IP1L",-1.2096972111462,2.16392174545404,-0.692648846095297,0.679185301215863,0.0304703557237003,0.488529948492882,1,0.130797242083152,0.741370839352226,"Carnivore",1
"PSPH",-3.76783368987968,2.74263151267931,-3.11166073469738,0.000494011033551557,0.00609490381773021,0.00186038165760014,0.0126428045566087,0.0462573540622594,0.0299049837001421,"Both",3
"SOCS4",-1.93311639642633,3.20520530761578,-0.245166159757021,0.159665581978914,0.00134966173033025,0.806327777503668,0.567015091863078,0.0163141989059293,0.921379411036796,"Carnivore",1
"WDR6",-3.05366770182303,0.987316284235727,-1.53165801961131,0.00678186992939097,0.323487610041174,0.125606846959466,0.0749240038634582,0.552674569230429,0.372310847561881,"DoubleBoth",4
"REEP6",-1.26963810940144,0.552389380725425,-0.818894520249169,0.612640703953179,0.580681604641831,0.41284659661244,1,0.762927719587602,0.685217129274118,"Both",3
"A1CF",-0.408663083582763,0.833663435574975,-0.623738317704279,1,0.404470668043639,0.532799454219548,1,0.625401073045985,0.771862973858106,"Unclear",0
"DHRS7B",-0.573489977779981,-0.169065575405924,-0.503692944265147,1,0.865745061949933,0.614477167323267,1,0.936231700080061,0.821963486466722,"Both",3
"GCH1",1.39722849672123,-1.86674429886229,1.56050582362049,0.487034609813867,0.0619373043304206,0.118640394841766,1,0.203529555335781,0.360863606678585,"Unclear",0
"ASAH2",-0.182742006189183,-0.530188226708913,-1.01006378702456,1,0.595981433051322,0.31246473052343,1,0.77434126373462,0.596132393721077,"Herbivore",2
"SPECC1",2.76253105347314,-1.46189630540471,0.951133915242094,0.0172065316622742,0.143769627579509,0.341536400082823,0.136244115807353,0.340129623963668,0.62461508619457,"DoubleBoth",4
"COBL",1.45289402118356,-3.72109398363633,1.495798321014,0.438759543698484,0.000198361591845188,0.134706219033077,1,0.00442546477236809,0.387546928938668,"Carnivore",1
"ATXN2L",-1.26832589397442,1.53288487769482,-0.731868093216501,0.614044781018567,0.125304222505065,0.464249082524696,1,0.313719546088687,0.722863917256752,"Carnivore",1
"SLC26A6",-2.65197162245473,2.06034593489719,-2.11424145005719,0.0240069801612147,0.0393654815182237,0.0344946502759192,0.170067397958307,0.153352006629412,0.179696582065954,"Both",3
"SUN3",2.41979219425663,-3.789792376949,1.02868965978473,0.046588136333527,0.000150773253219034,0.303625530446695,0.258102061541893,0.00362950825827164,0.588028828000681,"Carnivore",1
"MFAP4",-0.779087345742337,1.00438950064323,-1.85821465041682,1,0.315190908769294,0.0631385383541251,1,0.543648278867157,0.254015673439713,"Herbivore",2
"RABL2B",-0.131057169996504,-0.952987153495388,-1.06402975779121,1,0.340596579677828,0.287315219156841,1,0.56879745757006,0.573604186145244,"Unclear",0
"SNTB1",-1.36242641718045,0.0926489228365253,-1.89599985804448,0.519190054379536,0.926182476060264,0.0579600632971017,1,0.965154045755959,0.243009484216948,"Herbivore",2
"SULT1A1",NA,NA,-1.03962613695543,NA,NA,0.298513628960911,NA,NA,0.583931931738733,"MissingData",5
"MEGF11",-0.893166653957599,1.02777680289339,0.625350340495212,1,0.304054830450079,0.531741147121537,1,0.532751396583295,0.771454148357064,"Carnivore",1
"ATP5F1D",-0.328420587985661,0.377221028078944,1.41392787002599,1,0.706009354491911,0.157383081931405,1,0.843765207171749,0.421102904496964,"Herbivore",2
"NREP",0.210507666365381,-1.34368769618519,1.19651076844038,1,0.179049397656847,0.23149729886871,1,0.388116735269715,0.512099804971156,"Unclear",0
"SLC5A10",2.00492268718147,-2.71118239002921,1.26783872853886,0.134913938680144,0.00670437365130545,0.204855548569011,0.51041986336683,0.0490577453015475,0.481651231034973,"Carnivore",1
"CDRT1",0.28081211883279,-0.637168449362212,-0.847111668433912,1,0.524015126449617,0.396932881881632,1,0.72099352804742,0.673141356185329,"Unclear",0
"TRIM16L",1.50058359519207,-1.87427359528735,0.880966071065883,0.400389891006161,0.0608927249575387,0.378336184339929,0.993377163700437,0.201506141106186,0.658184324768388,"Carnivore",1
"KLHDC7B",-3.1053381339834,1.06774649503217,-3.3293548914442,0.00570184844636681,0.285634879122468,0.000870474099957386,0.0667530219751468,0.512849814653127,0.0181823642863522,"Herbivore",2
"TYMP",-0.529611608089303,0.120258393173815,-1.279624430473,1,0.904278462288468,0.200677253532061,1,0.954487943102042,0.47638804957545,"Herbivore",2
"ERO1A",-0.092549208030775,-0.410132391597532,-0.814345643340888,1,0.68170883256021,0.415446968712747,1,0.828984836838917,0.687491568745781,"Herbivore",2
"CCDC51",-0.014823044826064,0.955720020996475,-0.483838198375973,1,0.339213704685956,0.628500703492652,1,0.567886492692353,0.829185080816571,"Carnivore",1
"PURB",NA,NA,3.07477285499688,NA,NA,0.00210662926967449,NA,NA,0.0323355623410548,"MissingData",5
"MIEF2",1.55798004087228,-3.7554174942685,0.231522236206485,0.357713938676934,0.0001730527637292,0.816909112657798,0.928619688131899,0.00403089398491344,0.926044141893665,"Carnivore",1
"TRPS1",1.82538732607737,-1.3815123654769,1.87419773338564,0.203827801495425,0.167121478444132,0.0609031764374819,0.660645242927791,0.372297136498432,0.249408122629823,"Unclear",0
"EHMT2",-0.839067978621957,0.374731978513886,0.624985138547074,1,0.707859806979409,0.531980812040272,1,0.844566499994536,0.771464127672623,"Both",3
"BTC",-1.5205107718609,0.90905226042301,-0.631823111606396,0.385147960626159,0.363322540488736,0.527502469776183,0.969789114424196,0.589898607702445,0.768351541626266,"Both",3
"CAMK2B",5.04384352099399,-5.55701214770532,5.38553517210582,1.36881744002052e-06,2.74431668475944e-08,7.22294082319942e-08,0.000233274490318042,1.00649487777384e-05,4.87819365846831e-05,"Unclear",0
"MTHFD2L",-0.93145578937338,1.34537520183594,-1.70803765207185,1,0.178504099290611,0.0876293563065509,1,0.387424227639274,0.305524679796275,"Unclear",0
"APIP",1.76396442692547,-1.63276272378334,0.417639029759952,0.233213905597285,0.102518909734711,0.676211056112235,0.715676067575708,0.276813942481748,0.856371982852036,"Both",3
"TNRC6A",2.02273252374107,-2.55144413163449,0.11948947535608,0.129302195349579,0.0107277522016337,0.9048875777476,0.496305742213122,0.0661014279228617,0.961617997257362,"Carnivore",1
"ZNF287",-1.44248150521529,0.378517203037385,0.181101651545302,0.447499756151326,0.705046416595799,0.856287788287795,1,0.843218242770304,0.943260587517709,"DoubleBoth",4
"POLM",NA,NA,1.0345195239577,NA,NA,0.300893354276921,NA,NA,0.585988270992985,"MissingData",5
"CDKL1",-2.32631056281067,2.24223644555041,-1.82220310269949,0.0600059668042245,0.0249460948303687,0.0684241739847082,0.306324074407079,0.1153133808682,0.2653319225163,"Both",3
"PANX2",1.00736057287024,-1.22135259365004,0.34896483792217,0.941284592826097,0.221952548135774,0.727115707413839,1,0.439087023591322,0.882957227319391,"Carnivore",1
"NCOA1",0.809790177124995,-0.794510079688916,1.02057791640843,1,0.426898543315456,0.307454456635841,1,0.645153105108996,0.591306275226666,"Unclear",0
"VCPKMT",-1.58171642374316,1.74145773936737,-1.24931327053903,0.341142965022219,0.0816033748235351,0.21155051603174,0.900250052162278,0.24116940786586,0.489091757860287,"Unclear",0
"ATP6V1C1",-1.12407712161065,2.00702707289063,1.67257950165279,0.782940930170587,0.0447467803907522,0.094410105012116,1,0.166035971695888,0.317356572405929,"Unclear",0
"BMP7",-0.325971496076661,-0.376555971742806,0.665543721460303,1,0.706503612623317,0.505702788773527,1,0.844146567234647,0.753187218894615,"Herbivore",2
"PODN",-1.39821775677022,2.0427168429846,-0.348364945660879,0.486143058277888,0.0410804765180453,0.727566124992642,1,0.157865352773281,0.882957227319391,"Carnivore",1
"UBFD1",-0.147857898579316,0.956135277173505,0.00384473224054488,1,0.339003894040546,0.996932355062487,1,0.56780998274421,0.998572548078991,"Carnivore",1
"HECW1",1.55646269069301,-3.04363304890273,1.20175350473218,0.358794323604577,0.00233740057454727,0.229459044451909,0.929814838620675,0.0243403687253929,0.509665919450247,"Carnivore",1
"CLIC1",-1.12289517446217,1.32871204181563,1.3341732373971,0.784446051621491,0.18394299057749,0.182147088235529,1,0.393953959452175,0.455691025344912,"Unclear",0
"AURKA",-2.16837225597229,0.570199353058591,-1.37402652969052,0.0903911245400843,0.568542494837187,0.169433446403868,0.398704616096366,0.754227921911493,0.438853744448753,"DoubleBoth",4
"GLI3",0.391504699820935,-1.32548054526833,1.66540877173092,1,0.18501181785987,0.0958312305789115,1,0.395229820309543,0.319680678422222,"Unclear",0
"TEKT3",-0.196792820975506,1.27233806215923,-0.654055520712634,1,0.203253030476426,0.513076036362339,1,0.417700672307504,0.758730907161495,"Carnivore",1
"PMP22",NA,NA,-0.904428159632862,NA,NA,0.365768412017751,NA,NA,0.645059317853957,"MissingData",5
"ABHD16A",0.485149735233804,-1.05918504018177,1.25304293067983,1,0.289515516694203,0.210190083387663,1,0.51697480400555,0.488244634799461,"Unclear",0
"YWHAZ",NA,NA,3.50545600492753,NA,NA,0.000455825829505952,NA,NA,0.0119672070723438,"MissingData",5
"BCAS1",-1.03618375875281,0.80674443209649,-1.53062618354759,0.900349266763558,0.419813739568434,0.12586180671718,1,0.638747263168121,0.372782522126438,"Herbivore",2
"FAM172A",-3.15256324895212,3.39782285828409,-2.4405318985617,0.00485531267022414,0.000679243865908796,0.0146656506922623,0.0602275633708449,0.010118466562155,0.110411301472773,"Unclear",0
