"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"OR52E8",-1.86239144939296,-0.607804099505021,-3.28313559538557,0.375287601120359,0.543317410028539,0.00102659273746004,1,0.803523209449731,0.0434000121636432,"Vertivore",2
"BACH2",-1.30333777458946,2.22449685782916,-0.380383132348217,1,0.0261150336816005,0.703661033746023,1,0.188300080491576,0.871584078538619,"Insectivore",1
"BCL7A",1.47898097107786,-0.454837660914734,1.22715115051392,0.83487240397309,0.649226033845316,0.219765785737523,1,0.861755869224612,0.509335956387839,"Both",3
"NLGN4X",3.86521861655889,-3.12181194011166,2.7783004123515,0.000665938442134195,0.00179741715601373,0.00546440718939391,0.0967147522114893,0.045927403362107,0.0888842432400759,"Both",3
"ST8SIA5",3.07773827002186,-0.853819162109708,3.79289425267564,0.0125146811306438,0.393205195464123,0.000148901577334751,0.331617094381129,0.702150074398393,0.0222908982012737,"Vertivore",2
"SOD2",1.97446601969267,-0.911911544113702,1.4601376235476,0.289972665361917,0.36181528403891,0.144252254228327,1,0.676443827701275,0.425793638433583,"Both",3
"LRIT2",-1.64523714391454,-0.271092667069058,-1.25333234174191,0.599525498481129,0.786319761312945,0.210084783004151,1,0.921847028144187,0.500018998187,"DoubleBoth",4
"CPEB2",0.235535918597932,-0.316364631535481,-1.34012811071527,1,0.751725759297353,0.180203698415024,1,0.906813203269147,0.466337541276386,"Vertivore",2
"BANP",-0.170382951403025,-0.339570453969771,-0.374294828120144,1,0.734180031626773,0.708184979470126,1,0.900107717467541,0.873598654748055,"Unclear",0
"SLAMF1",-0.660962097022762,0.624406217297087,-0.897415263435721,1,0.532360843011174,0.369497370861035,1,0.797876736418689,0.651895065898208,"Unclear",0
"PTHLH",-0.885183795381047,1.82113670874971,1.00636043667643,1,0.0685860784158371,0.314242217818387,1,0.307925253080818,0.601942226750655,"Insectivore",1
"TENT5D",2.57162507786891,-2.04473332223574,1.53623022379837,0.0607334664414343,0.0408811565518802,0.124481925806579,0.706716700409417,0.238451187105612,0.396159925702186,"Both",3
"MAFF",-0.515836502969083,-0.155670364323144,0.0920134354494323,1,0.876292858186123,0.926687364932745,1,0.959165661296522,0.971654700447357,"DoubleBoth",4
"FKBP9",-0.182908265137017,1.37795700563692,0.169476638563936,1,0.16821656291319,0.865421746277982,1,0.475134958749392,0.947953445194187,"Insectivore",1
"ZNF438",-1.4118921808295,0.0313461805230545,-0.97584759530042,0.947890262430645,0.974993461754263,0.329139994678831,1,0.991830664557913,0.61665157953246,"DoubleBoth",4
"SLC34A3",2.660762931633,-1.38341549170631,2.7577825226658,0.0467782972777367,0.166537503122279,0.00581949004923745,0.612783523055451,0.472254441586602,0.0915938790012236,"Vertivore",2
"GRM4",0.606213534788937,-0.554420498647672,-0.320335620652306,1,0.57929110052335,0.748713923275012,1,0.825800422229539,0.89466575135647,"Both",3
"FAM180B",-0.274290802038382,0.835062180548153,-0.597959177760699,1,0.403682699128985,0.549867171975037,1,0.709974936232051,0.785732617361492,"Unclear",0
"ACTN1",1.17478202975294,-0.474127342926801,0.957349151734224,1,0.635409101337731,0.338391054311248,1,0.857376616741628,0.625790701565895,"Both",3
"LTO1",NA,-2.41925886775411,NA,NA,0.0155521680662524,NA,NA,0.144295988658206,NA,"MissingData",5
"IL22",0.282702910992261,0.403417956431753,0.516558863212973,1,0.686640779218143,0.605464138302409,1,0.878620003062747,0.818916504281004,"Unclear",0
"TMUB2",-1.56880092497023,1.79383438635027,-0.354533865368846,0.700165996973491,0.0728396066869419,0.722938829132544,1,0.316623369379736,0.881439140718271,"Insectivore",1
"PCYT2",-0.350916158264005,-0.42041480360232,-1.06083350131055,1,0.674182455554953,0.288765574359284,1,0.873038541350981,0.580464831946043,"Vertivore",2
"SAP25",-0.2120896005323,0.61951219512195,1.39246292382006,1,0.535578990578717,0.163782261456372,1,0.798350727555552,0.449069958116374,"Vertivore",2
"PAFAH1B3",1.03589504364532,1.95866025032065,2.18082023537087,1,0.0501525885012665,0.029196715265729,1,0.264668488094767,0.196583419520411,"Unclear",0
"NCEH1",-0.0207478620066212,-0.222233260674089,-0.0102793943925453,1,0.82413230314621,0.991798374358798,1,0.936819265165029,0.99670402282724,"Insectivore",1
"FAM222A",-0.374896761198678,1.14590263589951,-0.277206676866684,1,0.251835440476448,0.781621413059507,1,0.577622212142945,0.911536310234092,"Insectivore",1
"AUNIP",-0.895945027699893,0.24428235368152,-0.45866630427143,1,0.807012149280137,0.646473814825247,1,0.930359881058445,0.843473416306986,"DoubleBoth",4
"CDCA3",-0.557707546186604,0.737776657394728,-0.150537778291853,1,0.46065018026679,0.880340347550849,1,0.753134088650806,0.953915599100958,"Insectivore",1
"IQSEC3",0.355760327013796,0.92238112487809,1.24291389463163,1,0.356329811698677,0.213899564951876,1,0.672956709964091,0.503667116994611,"Unclear",0
"EVI5L",0.708624289343126,-2.25461372575246,-0.573134855942735,1,0.0241575851526636,0.566553388332106,1,0.181031113148185,0.796260441108559,"Insectivore",1
"REEP1",1.61422958113456,-1.42859179598971,1.34543130792295,0.638865827368687,0.15312159352245,0.178485990490796,1,0.452002897360296,0.465035668069939,"Both",3
"SYT7",-1.0663380934667,0.325281872932388,-1.35305237701608,1,0.744967748852118,0.176038898152821,1,0.904973667022015,0.463060173754825,"Vertivore",2
"HIF1A",1.44304055853794,0.986801573101178,2.52651105731673,0.89405427756992,0.323739923405002,0.0115201761904869,1,0.647694755608064,0.126653347708252,"Vertivore",2
"POLG2",-0.990956359327136,1.39893701654987,0.658140091597714,1,0.161831871016044,0.510448116090711,1,0.465755113156793,0.762215357927246,"Insectivore",1
"DRAM2",-0.233239362507603,-0.435847216745746,-0.475241339467611,1,0.662947583593752,0.634614964877544,1,0.869041385827364,0.836188120868048,"Unclear",0
"MLF2",1.04356954157702,1.53195828322166,1.25849590328145,1,0.125532729484349,0.208212467861356,1,0.412557862029783,0.497721002380899,"Unclear",0
"KLHDC8A",-1.67537753040648,0.736720205531483,-0.550147408244098,0.563161094176335,0.461292516744402,0.582218272172504,1,0.753587019140295,0.804264201837708,"DoubleBoth",4
"MGP",-0.218484410516185,2.76360356203631,2.11417351748251,1,0.00571669480706872,0.0345004498684993,1,0.0857806658521469,0.212628249047336,"Unclear",0
"ATP2A2",3.02095215034201,-3.70161776716616,1.48616344766307,0.0151188706233764,0.000214229181580628,0.137235893274897,0.35792385877034,0.0151634969617485,0.416227094783945,"Insectivore",1
"BCAT1",-0.938257470790962,3.77684636606591,0.494158678028473,1,0.00015882663309245,0.621194120137608,1,0.013002125736341,0.828697755746196,"Insectivore",1
"ACTR3C",NA,0.680964104827677,NA,NA,0.495894203561786,NA,NA,0.77612158890686,NA,"MissingData",5
"ITGA10",-0.633462785910926,1.0768450075672,-0.0862550366651972,1,0.281549514360023,0.931263680750877,1,0.608145748889604,0.973061333862496,"Insectivore",1
"NOVA1",NA,0.914189916901437,NA,NA,0.360617061439388,NA,NA,0.67596901137227,NA,"MissingData",5
"DMXL1",0.658056012236486,-0.14721936337824,2.33344251374529,1,0.882958877356864,0.0196249321532731,1,0.961576972468164,0.160911486582821,"Vertivore",2
"PIGB",-0.49759596230777,3.06972930468933,1.25595317084155,1,0.00214252864093981,0.209132949065248,1,0.0509959570352326,0.498963159073758,"Insectivore",1
"ZNF664",NA,-1.44222747954245,NA,NA,0.149238210854387,NA,NA,0.446310361575417,NA,"MissingData",5
"TRIL",0.674337552922574,0.818812887938718,1.39497166492583,1,0.412893176697842,0.16302438430657,1,0.716857915712867,0.448166109936914,"Vertivore",2
"ZNF362",NA,0.0910980272822235,NA,NA,0.92741470012749,NA,NA,0.975498759076853,NA,"MissingData",5
"H4-16",1.03215209334185,-3.22969758678078,-1.90117275157343,1,0.0012392121994933,0.0572793889043849,1,0.038216668717812,0.271552636800545,"Insectivore",1
"KLHL35",-0.684972052339131,0.80826945906985,-0.240493636730513,1,0.418935479938155,0.80994759569069,1,0.721551927990389,0.924325537235525,"Insectivore",1
"ZNF668",2.17701024407414,-0.906047231238714,2.79134618192798,0.176878818717173,0.364910853716813,0.00524892993803813,1,0.679762100141856,0.0871207008616791,"Vertivore",2
"PDE10A",0.873327123762411,-1.84073177533286,0.315690602184147,1,0.0656608750345759,0.752237360571873,1,0.302013939680885,0.896371612037069,"Insectivore",1
"PTAFR",-1.52552185179631,1.49575841722323,-1.34160561815806,0.762773924697534,0.134716621089387,0.179723903605402,1,0.424333795421274,0.465883099570912,"Both",3
"PDYN",0.82372118131699,-0.326767580098268,1.31485372829578,1,0.743843681840138,0.188559066306603,1,0.904769791306228,0.475458453671943,"Vertivore",2
"ADK",1.65859149536527,-0.912541508368348,2.49856896286445,0.583188820117051,0.361483729238596,0.0124695877784376,1,0.676123905749874,0.13041149756456,"Vertivore",2
"CACNB4",1.46153846738672,-1.46146767743741,1.52640148459415,0.863206361267568,0.143887139627875,0.126909908157417,1,0.437737733901696,0.400055307502238,"Unclear",0
"MDH1",1.59374669058418,-0.604324249412571,1.88079774494863,0.665956691932725,0.545628087252987,0.0599994370506579,1,0.80583924066366,0.278583306859249,"Vertivore",2
"TRAF1",-1.3037192575075,0.757839307786077,-0.656700596663635,1,0.448547187447805,0.511373450721138,1,0.743709222723146,0.763144412577025,"Both",3
"EVI5",1.00957162207373,0.432130677438677,1.53544662781576,1,0.6656464394294,0.124674157697069,1,0.869556990386133,0.396440917647498,"Vertivore",2
"ATP6V0D1",0.994875506836121,0.768923805841936,0.806165952639178,1,0.441938544226298,0.420147167481602,1,0.739484036684636,0.693054471729555,"Both",3
"POLDIP2",0.0831442091032214,1.11421117120337,0.884815045843894,1,0.26518860404582,0.376256393224178,1,0.591517122791588,0.657675797159817,"Unclear",0
"PLD4",-1.5525176299951,-0.0424767795892858,-2.08439660606514,0.723230505785423,0.966118622243318,0.0371241063025892,1,0.989061880120125,0.219632785583356,"Vertivore",2
"LDHA",1.40526196377462,-0.642762474773446,1.5198152944278,0.959660366659939,0.520378235730663,0.128557404072039,1,0.790832617591493,0.402681673808393,"Vertivore",2
"LMO3",2.29735584404141,-1.97314212876894,1.8294273207014,0.129590871117323,0.048479371631459,0.0673356179041153,1,0.260561760117051,0.29590424611686,"Both",3
"TRAPPC1",NA,-0.359820134887599,NA,NA,0.718981644864273,NA,NA,0.893367074097738,NA,"MissingData",5
"CACFD1",0.155700211837025,-0.218565281951696,0.0163683879440869,1,0.826988699882526,0.986940499136006,1,0.93778227482831,0.994844454014298,"Insectivore",1
"MYPN",0.586787129941594,2.10669940839895,2.25776848248415,1,0.035143643527729,0.0239600971451994,1,0.221345422649456,0.176119409490443,"Unclear",0
"ARF1",1.23267189274163,-1.18080812151667,1.07354238301947,1,0.237678957011519,0.283027833087273,1,0.563376169234821,0.576591905981948,"Both",3
"SSH2",-1.11627781875533,0.321576612091587,0.0454823019446114,1,0.747773464267057,0.963722881301477,1,0.905353912065872,0.985849671464782,"DoubleBoth",4
"FHL5",1.29543960821589,-0.630647580580967,-0.402353396784647,1,0.528270980750198,0.687423962456368,1,0.794951300232614,0.863949569619939,"DoubleBoth",4
"TRERF1",-2.81187035934937,1.94643029905797,-1.63748243609944,0.0295526104017446,0.0516030729662768,0.101529705910344,0.48986727727174,0.26882566077449,0.358295485530336,"Both",3
"ACVR1B",-0.243740172667351,0.742891957942961,0.531662621025448,1,0.457547094990452,0.594959684983863,1,0.750569867695601,0.811548007043825,"Unclear",0
"TIMM8B",0.464981700925909,-0.03346008142056,0.927259988170081,1,0.973307698405612,0.353791563306625,1,0.99172394288764,0.638859224925559,"Vertivore",2
"KIFC3",-0.032803549074885,-1.03819559617477,-1.00726726814771,1,0.299179002489337,0.313806354717603,1,0.62521999768211,0.601473418150325,"Unclear",0
"CCDC189",-0.405409815612575,2.03064150337185,0.714343605450382,1,0.0422913743212649,0.47501473469164,1,0.242850307117275,0.73480362072742,"Insectivore",1
"CNOT4",3.06211340378114,-2.37924006730096,2.64549855253961,0.0131868102085919,0.0173483734899355,0.00815706360065873,0.340341678026993,0.153436827689851,0.106505013180784,"Both",3
"SFSWAP",-0.873043393061028,-3.05968085062886,-2.98174750251691,1,0.00221572966606611,0.00286608273469812,1,0.0521240651058452,0.0671152149222952,"Unclear",0
"PDGFRL",-1.42848311864289,0.545413569265068,-0.467002013800048,0.918917101078258,0.585469110008051,0.64049843728794,1,0.82965648172583,0.84005108614772,"DoubleBoth",4
"TUBA1C",NA,-0.298602138825872,NA,NA,0.765243633316382,NA,NA,0.913793579816211,NA,"MissingData",5
"PARPBP",-2.05136366183304,2.97295577947177,-0.469023810265389,0.241389270322157,0.00294946941380478,0.639052616865428,1,0.0606699869649261,0.839034311990214,"Insectivore",1
"HNF1A",1.58630455345233,0.00492329496416377,2.29246353930435,0.676021439317118,0.996071794829007,0.0218789091657285,1,0.99847419433416,0.168777184677019,"Vertivore",2
"TMEM14C",2.27547874371357,-0.716260703190991,1.81952140671597,0.137263358349785,0.473830386663942,0.0688319199591792,1,0.762902868607983,0.299612199905056,"Both",3
"COA4",0.401917139915588,0.731023470698964,0.881595696663145,1,0.464764816958744,0.377995483088355,1,0.756624894393023,0.659266025007681,"Unclear",0
"ENO2",0.216059657923171,1.44089918375018,1.32531734657859,1,0.149613166727526,0.18506591795148,1,0.446689964908172,0.471371943463601,"Unclear",0
"MMAA",2.04133783760243,-0.488305330235464,1.78640375546979,0.247303551463158,0.625333586548186,0.0740339080011023,1,0.851338157597812,0.310527116481158,"Both",3
"STOML1",-0.66932689741897,1.4851769296266,-0.246330159515653,1,0.13749696165094,0.805426665161201,1,0.428099933038817,0.922162246103304,"Insectivore",1
"PRKAB1",0.618679218299176,0.50878062968058,1.33900273295783,1,0.610905998304637,0.180569783204665,1,0.843878531041176,0.466588316256121,"Vertivore",2
"AKAP7",-0.476688856024124,-0.432192658709796,-0.912804254130901,1,0.665601394561646,0.361345500528187,1,0.869556990386133,0.645204256881376,"Vertivore",2
"LDHC",2.39843992185526,-0.610375707177293,1.18215003775512,0.0987904633813533,0.541612956623811,0.237146172968564,0.887644948787603,0.802085422535448,0.52876315383946,"DoubleBoth",4
"HES7",-1.63971891985929,0.640163851866244,-1.82693068162081,0.606381739310063,0.522066080854109,0.0677101924224946,1,0.791261219873081,0.29669125220463,"Vertivore",2
"CLDN2",1.04093089310979,0.0586858110095914,1.54473310712762,1,0.953202361032939,0.122410833351668,1,0.983541732126991,0.392937395391885,"Vertivore",2
"CLDN24",-1.41950918715748,-0.721335707733946,-0.726597627147549,0.93450372204904,0.470702992511409,0.467472482256886,1,0.761515600919995,0.728207959159242,"Both",3
"GABRB3",2.73669582065672,-3.28402785424215,0.851806060633167,0.0372357882368564,0.00102334807674484,0.394321742011911,0.551381711303411,0.0350686024861671,0.672064499136527,"Insectivore",1
"OPCML",0.27384142814252,-0.263696680110229,-0.3287689033985,1,0.792013653906832,0.742330369123191,1,0.925109844791802,0.891477454087961,"Unclear",0
"POLR1B",0.213174322681118,0.603846564053242,1.32357783620387,1,0.545945658223864,0.185643290076904,1,0.806161353206761,0.472060356190682,"Vertivore",2
"PDCD2",0.394472795771333,-1.09510995799641,-1.2542975789115,1,0.273468466579802,0.20973386361557,1,0.59897655295873,0.499572779643978,"Unclear",0
"SENP8",1.11148217849875,0.666200671389766,2.20914617353427,1,0.505282843857198,0.0271644753887822,1,0.781426353981617,0.188561187676827,"Vertivore",2
"CYB561",-1.17645098866527,0.460006454217467,-0.962031434534865,1,0.645511587795602,0.336033813906694,1,0.86037936707424,0.623541124072222,"Both",3
"NKRF",-0.310695205176536,0.636705373704862,-0.772701948585905,1,0.52431677263982,0.43969879319837,1,0.792614791756495,0.707066111898676,"Unclear",0
"TBC1D30",-0.466718755599997,-0.369132337940715,0.13934303755167,1,0.712029086186053,0.889179082539917,1,0.890324728688555,0.957643323547189,"Both",3
"GTDC1",0.0654444871577606,-0.755946979496815,-1.11537551309154,1,0.44968098531089,0.264689538287763,1,0.744330235041394,0.556186809446074,"Unclear",0
"TRPM1",3.48885485542171,-5.05658910756037,0.181467289590474,0.00291056684029892,4.26821484464113e-07,0.85600080599715,0.190308231843614,0.000576529120139901,0.943522174298841,"Insectivore",1
"TMEM50B",NA,-2.51851782640971,NA,NA,0.0117849917801755,NA,NA,0.125178854367539,NA,"MissingData",5
"BBS12",-0.986751427270751,1.95243865944958,-0.853416172129129,1,0.0508861469558697,0.393428556349677,1,0.26675729495721,0.671489742305715,"Insectivore",1
"FBXL17",1.92566308163267,0.742425984589467,1.75249859609526,0.324878739027926,0.457829280847288,0.0796881110571881,1,0.750728863252776,0.320740960233397,"Both",3
"SLC39A11",-1.51226585548108,0.357123895944644,-1.33245780207759,0.782797461446481,0.72099905607022,0.18270979900385,1,0.89353502581674,0.468769968431145,"Both",3
"OR10G2",-0.781623790530734,-1.13082818257975,-1.79656349960856,1,0.258127415553645,0.0724049433748041,1,0.584055858335102,0.306074521335864,"Vertivore",2
"C17orf100",-1.98745311364699,1.88067435968521,-1.54211820666553,0.281233240730283,0.0600162296165628,0.123044871404908,1,0.287471355158058,0.393827026425032,"Both",3
"YTHDF2",1.19658240804829,0.300231548073761,0.917746507536104,1,0.764000542529856,0.358751593217874,1,0.913019290296562,0.642926443279874,"Both",3
"MOSMO",NA,-0.725811766981244,NA,NA,0.467954172315508,NA,NA,0.759192289654163,NA,"MissingData",5
"MAP3K8",-0.0995273226806065,1.53114142429031,0.556550234125414,1,0.125734443841028,0.577834763633063,1,0.412738367736437,0.802354580911709,"Insectivore",1
"LPAR2",0.621243890275516,1.10688362981518,1.02374407124309,1,0.268344244420788,0.305956173340183,1,0.593963110448798,0.59551057243945,"Unclear",0
"TBC1D10C",0.615544896734569,-0.264840113750849,0.835136401707299,1,0.791132633592585,0.403640913080836,1,0.924747159292003,0.678782570073465,"Vertivore",2
"HTR2A",-1.8233082414117,1.01397974862667,-1.28048570191849,0.409540312778363,0.310592415673895,0.200374370134994,1,0.635520927713145,0.489084435442622,"Both",3
"DND1",-0.847755317506683,-0.590059270186128,-1.86723441603677,1,0.55515091390427,0.0618688594650603,1,0.812529145230071,0.283411052455062,"Vertivore",2
"NELFA",2.89401141139669,-3.18665745421845,1.86925229985095,0.022821260321446,0.00143927123228975,0.0615877210658015,0.436253791231796,0.0416591917931866,0.282681958839577,"Insectivore",1
"USP36",1.46136150530865,-2.08554112607969,-0.34346444885449,0.863497554055178,0.0370202091107065,0.731249081640859,1,0.227132486955003,0.886206060266672,"Insectivore",1
"PTK6",-2.38671590394657,1.02671764596346,-1.58903904330449,0.101997733643267,0.304553437714895,0.112051578293478,0.905012936299373,0.630138712269688,0.37679141533466,"Both",3
"OTUB1",2.03527682608385,-1.28080531859879,1.48482812096315,0.250938159443148,0.200262055452992,0.137589360630327,1,0.520662982904435,0.416426732728104,"Both",3
"NLRP2",NA,1.94104634424788,NA,NA,0.0522526563109238,NA,NA,0.269777548697662,NA,"MissingData",5
"ANAPC15",-1.35370017506975,0.775828592301335,-1.04547936301002,1,0.437850199358448,0.295801473681803,1,0.736163958486335,0.586303944420696,"Both",3
"LRP6",0.149365693141323,-0.0889229163457049,-0.244038661742952,1,0.929143171084546,0.807200877190298,1,0.975549863482734,0.923232431357122,"Vertivore",2
"FAM186A",-0.637806433564922,1.09098510439485,0.0343771449083112,1,0.275279437028904,0.972576408418528,1,0.601024298868736,0.989082134485824,"Insectivore",1
"RPH3A",-0.100370200711954,-1.80181532908428,-0.783979185276357,1,0.0715744651491166,0.433052323898645,1,0.313649983396715,0.702257064651615,"Insectivore",1
"COPS7A",NA,-0.239735574706908,NA,NA,0.810535254380866,NA,NA,0.931785758616638,NA,"MissingData",5
"HDAC4",2.82357549066058,-2.64651803595928,1.6966711185632,0.0284947442545947,0.00813251683041406,0.0897588558987684,0.483578221597076,0.103523391109911,0.338844467628481,"Both",3
"GPN3",-0.160021841633888,-0.0920613627776834,0.612049395453213,1,0.926649286080275,0.540505077019088,1,0.975498759076853,0.780327727327118,"Vertivore",2
"RGS13",1.65421227672472,-0.610317708250826,1.2756633172376,0.58850633582311,0.541651368688569,0.202074561118425,1,0.802085422535448,0.490703046427653,"Both",3
"GPHN",NA,0.526456535858102,NA,NA,0.598571043353601,NA,NA,0.836788297058378,NA,"MissingData",5
"ACADVL",-3.37999703669532,3.05925710315254,-0.937402063037382,0.00434919667975932,0.00221886636578649,0.348551780148035,0.217239238362667,0.0521240651058452,0.634739099030133,"Both",3
"ME3",1.9755567038983,-2.43468810719798,0.716858557522678,0.28923003842815,0.0149046306017101,0.473461375491958,1,0.141362877368706,0.733694840698654,"Insectivore",1
"SHD",-0.0414095140876907,1.58428011141066,0.538381902058166,1,0.113129989683541,0.590313418203996,1,0.393410136013538,0.80893611581865,"Insectivore",1
"GTF2H3",0.0992975999695172,1.51076207588277,1.28638611435017,1,0.130849080257864,0.198308342032027,1,0.419878673332955,0.48613826421981,"Unclear",0
"DYRK4",1.23689480423828,0.558095942602645,2.56733348567607,1,0.576778871078145,0.0102483997640178,1,0.825009594185109,0.119715259115023,"Vertivore",2
"POU2F3",-0.596951981892573,-0.878565394432657,-1.38494623655914,1,0.379636965984653,0.16606890752418,1,0.692030542245303,0.452028253603391,"Vertivore",2
"SUDS3",NA,-2.50872900808934,NA,NA,0.0121166399124493,NA,NA,0.126790585113551,NA,"MissingData",5
"PCDH7",-0.973857802133008,1.50435208525416,-0.528674574419731,1,0.132490734568822,0.597031217902624,1,0.421582708407153,0.812204370561914,"Insectivore",1
"LATS1",1.37275534165918,-0.686107337711353,1.00993615284466,1,0.49264542412969,0.312525880341093,1,0.774671556065623,0.600176846366417,"Both",3
"FGD5",1.77817218799153,0.953199230950881,2.47684824549527,0.452253475527023,0.340489135988008,0.0132548246294845,1,0.661590554450926,0.134906247441869,"Vertivore",2
"PRRG1",1.12783026222855,-1.50909313805903,0.067915065131729,1,0.131274982898105,0.945853246202047,1,0.42034745274501,0.980048530605455,"Insectivore",1
"GNS",0.260386388591233,1.10058409746465,1.23212021378661,1,0.27107770983823,0.217904181582945,1,0.596429835586787,0.507782957148051,"Unclear",0
"KRTCAP3",-0.0586971487079354,1.43995947312823,-0.0810508372172604,1,0.149878865262966,0.935401523204987,1,0.447153787418999,0.975307511147876,"Insectivore",1
"RAN",-2.37377603467409,0.364165467137121,-3.05452827377719,0.105643360819493,0.715734452313159,0.00225414766052679,0.916506215863078,0.892405315260408,0.0613751690689536,"Vertivore",2
"LRTM2",2.47796103083823,-0.933286851640273,1.45835062068046,0.0792813456872922,0.350671882013453,0.144743923959643,0.792235857891589,0.669176853297871,0.426245316335826,"DoubleBoth",4
"HSD3B2",1.62433097112553,0.88077085681161,2.8604527522347,0.625831144161979,0.378441856525886,0.00423036583762071,1,0.691017692061291,0.0783993197686175,"Vertivore",2
"SMG8",2.01228096395391,-0.967219232376126,1.63592499350833,0.265141967580864,0.333434449771994,0.101855286390628,1,0.655876098743133,0.358805080571944,"Both",3
"SYCP2L",-0.983558836247512,1.84586000331121,0.309280828258675,1,0.0649125354521769,0.757107913376023,1,0.300447540589473,0.898935455045315,"Insectivore",1
"IZUMO3",0.22312795660373,1.45306984569962,-0.0594223120544795,1,0.146204362367189,0.952615742008124,1,0.441462327747456,0.982338237679437,"Insectivore",1
"IL4R",-0.0440304275912955,0.289035696251772,1.66406057678168,1,0.772554061117048,0.0961003243514855,1,0.915997366890178,0.349144340092295,"Vertivore",2
"SCO2",0.0229669765431368,-0.0380195413165198,-0.0101685684798032,1,0.969672101573712,0.991886796021997,1,0.990285750433686,0.99670402282724,"Insectivore",1
"C12orf56",-1.244060202229,1.51700802325872,-0.440086229423352,1,0.129264658357496,0.659874655141847,1,0.417466192869661,0.849969878156444,"Insectivore",1
"TIMM50",-1.38742904644838,1.73938351197762,-1.53815896619391,0.991865837951144,0.0819673264829489,0.124009751265262,1,0.334915972684379,0.395323613995465,"Unclear",0
"ZNF641",1.16264049118442,1.60554602365946,1.87351325691734,1,0.108373693198869,0.0609975438450028,1,0.386752354262544,0.280715082947874,"Unclear",0
"GPR17",1.84050200181639,-1.28016308168407,0.477885648037315,0.394167423854989,0.200487786904849,0.632731596881682,1,0.520953276361125,0.835017740436953,"DoubleBoth",4
"MYCBP2",-0.885323723770254,1.4179225835946,0.136476556009215,1,0.156213368169775,0.891444556723893,1,0.457216049957365,0.958114893814968,"Insectivore",1
"CHD4",-0.69681961538654,1.40670265609671,-0.261267451466441,1,0.159515577817187,0.793886265026142,1,0.462208107967483,0.916732274232023,"Insectivore",1
"DRD2",3.10970184682544,-4.09866342135377,1.43252563275263,0.0112365766979504,4.15542791888104e-05,0.151993447689007,0.317736086573389,0.00637939111395434,0.433971461983887,"Insectivore",1
"ZNRF3",-0.20389010097697,0.872446013340053,-0.0769022840920657,1,0.382965107774008,0.938701280487714,1,0.694625694459832,0.976792569099995,"Insectivore",1
"ANKRD49",1.70078908676944,-1.97169451698094,1.06342149670013,0.533895595652333,0.0486444899525322,0.287590848432939,1,0.260582312492127,0.579092410976018,"Insectivore",1
"ITGAM",0.0389334162421301,-0.116612311535516,0.554997407807058,1,0.907167281097762,0.578896433494527,1,0.9704919162293,0.802767150333647,"Vertivore",2
"SSUH2",0.141010373193576,0.362755312537039,0.502406215964951,1,0.716787676582476,0.61538180746407,1,0.892970432449811,0.825010484291266,"Unclear",0
"H2AJ",NA,-0.176701583036906,NA,NA,0.859742797360019,NA,NA,0.951112658198608,NA,"MissingData",5
"PAAF1",-0.31305340209419,0.419348020541568,0.0292816504384163,1,0.674961806398898,0.976639961456166,1,0.873419760491756,0.990277254151043,"Insectivore",1
"PHC1",-0.378446326240036,0.202832493674354,-0.567813895368473,1,0.839265959518759,0.570161343553025,1,0.94366183887225,0.799077481115483,"Vertivore",2
"ZHX3",-1.88739487625212,-1.60536705150172,-2.12018578624738,0.354643402618716,0.108413050974331,0.0339903806148996,1,0.386807647643171,0.210688255127616,"Unclear",0
"TCEANC",-0.137924875636803,-0.439400405958994,-0.184049091739397,1,0.660371432419839,0.853974943036492,1,0.867459098035565,0.942275532521428,"Insectivore",1
"EGR4",1.2084539968558,1.01745960970436,1.23423222311081,1,0.308934837173286,0.217116383347293,1,0.633783669882519,0.507193956428862,"Unclear",0
"CCR3",0.735652734858215,0.549155230802129,1.46122003461958,1,0.582898924944447,0.143955066599054,1,0.827900780053306,0.425691420586807,"Vertivore",2
"CEPT1",2.09133173684517,0.138204446402759,2.70056976066221,0.218990020522636,0.890078841100644,0.00692208185848108,1,0.964197549649157,0.099667420772639,"Vertivore",2
"PCSK5",-2.0790577070513,1.37019733612361,-0.430278128317108,0.225672280495433,0.170625309646229,0.666993335188013,1,0.478488865753586,0.853751469040657,"DoubleBoth",4
"RBM19",-1.99466434324116,-0.213749791260071,-2.45561528521617,0.276477004791433,0.830742180728321,0.0140643632953528,1,0.939803183097806,0.139114697585467,"Vertivore",2
"ABLIM2",2.5232695924398,-3.10682229106767,0.338969194055133,0.0697615356232587,0.00189110043449926,0.734632937327936,0.748882895560554,0.0470960657783122,0.887831342661843,"Insectivore",1
"SMAD5",NA,-0.678694141641481,NA,NA,0.497331678885331,NA,NA,0.776987873065284,NA,"MissingData",5
"AK4",0.852422084452732,2.13472892495674,2.77390193832989,1,0.0327831588750248,0.00553883711838327,1,0.2140081442631,0.0892383020924455,"Unclear",0
"CCDC91",0.690389067752639,1.37321312465119,1.47063303319253,1,0.16968610070252,0.141390385485727,1,0.477175920591107,0.422297880636032,"Unclear",0
"ARHGEF28",-2.97866214584688,2.88400480184583,-1.62729622853155,0.0173705883201927,0.00392652765998185,0.103674198531476,0.383108028725334,0.0704818237437939,0.362056669276165,"Both",3
