,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,X_Omnivore...Insectivore.Rho,X_Omnivore...Insectivore.P,X_Omnivore...Insectivore.p.adj,Carnivore...Insectivore.Rho,Carnivore...Insectivore.P,Carnivore...Insectivore.p.adj,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj
THPO,0.784617954172226,1,1,2.25082852413943,0.146378401035922,1,1.1530410038471,1,1,4.00771422950632,0.000367855445777104,0.0662746942454924,3.17390934201694,0.00902403956090967,0.512238810044888,2.69129975433517,0.0427045272748917,1
THRA,1.6012246733502,0.655962995349852,1,0.627066103689015,1,1,-1.33373492873142,1,1,1.547337268464,0.730691636575095,1,-0.458682472293863,1,1,1.20544311219685,1,1
THRAP3,0.363778731944171,1,1,0.275038676282685,1,1,-0.198060270883268,1,1,0.0586223556494401,1,1,-0.268607229834309,1,1,-0.146368882555184,1,1
THRB,0.583545349388964,1,1,-0.300297656446161,1,1,-0.967504112393617,1,1,0.750186819699321,1,1,0.147447051088419,1,1,1.17920920081501,1,1
THRSP,-2.40610015782384,0.0967430609201059,0.936802900223213,0.316812215836527,1,1,2.83174971443946,0.0277764417925352,0.598561710370167,-0.612317629693758,1,1,1.44968938666207,0.882870940284281,1,-0.877135477637304,1,1
THSD1,-0.215110640098201,1,1,1.60247808304073,0.654299581726729,1,1.58081454884716,0.683522681853142,1,1.86824477021778,0.370367766120941,1,1.89215898297669,0.350818809146334,1,0.908408101904593,1,1
THSD4,-1.07550244944919,1,1,1.17867805834384,1,1,2.2343720548517,0.152751617120079,1,2.06748051633372,0.232133389510189,1,2.80118386250133,0.0305493004847889,0.883304383548467,1.38919559022282,0.988639693814485,1
THSD7A,1.72723300515521,0.504754953250957,1,0.750479207235229,1,1,-1.28783714450521,1,1,0.0775089346926984,1,1,-1.340246264306,1,1,-0.46728713514394,1,1
THSD7B,0.0211765931583651,1,1,0.563232307664,1,1,0.437766348003337,1,1,-1.20954828328712,1,1,-1.11583505013101,1,1,-1.69691973144144,0.538271022379864,1
THSD8,1.13994117763536,1,1,-0.0253846741793698,1,1,-1.27250542875417,1,1,0.518090905198011,1,1,-0.521827625742717,1,1,0.5852118314963,1,1
THTPA,-1.3796230488915,1,1,1.54071438223212,0.74031788937725,1,2.93653951087489,0.0199137922485412,0.512967101857067,0.592252159827467,1,1,1.67343519637144,0.565449923389019,1,-0.487091400520738,1,1
THUMPD1,1.14304770149179,1,1,0.64835958390356,1,1,-0.748911500281626,1,1,-1.69560308688365,0.539766436791165,1,-2.55507853338802,0.0636983053884064,1,-2.41583904592084,0.094193995275293,1
THUMPD2,0.263549093251091,1,1,-0.838833666950767,1,1,-0.999848520985572,1,1,2.28705212580447,0.133156684569032,1,1.90871121448778,0.337796134069599,1,3.04194838779403,0.0141031316237832,0.696936579600163
THUMPD3,-0.212777702425209,1,1,-0.552764929307669,1,1,-0.217567337716709,1,1,0.753183718813487,1,1,0.862737741646826,1,1,1.25984858809809,1,1
THY1,1.4500004483758,0.882350365108525,1,0.430554840672344,1,1,-1.32483180637938,1,1,-0.159551488914867,1,1,-1.47926134229506,0.834422882814937,1,-0.559807270294112,1,1
THYN1,-0.792957940668571,1,1,0.809071572971465,1,1,1.51911156163082,0.772406502090201,1,0.943065113677642,1,1,1.50479819072909,0.794255814424113,1,0.422661105634475,1,1
TIA1,2.00062878314552,0.272594456136345,1,1.22961697841247,1,1,-1.41590193371444,0.940825312307921,1,2.08801066187539,0.220781237598919,1,-0.624841496217913,1,1,1.24296269783995,1,1
TIAF1,1.44550368531089,0.889898751636343,1,2.4883898854969,0.0769937809902653,1,0.574304448438237,1,1,1.69079822190778,0.545252081492004,1,0.361957171154758,1,1,-0.0805395622752601,1,1
TIAL1,1.44463023702923,0.891370649351212,1,1.08604197869474,1,1,-0.755507463439817,1,1,1.8017704658458,0.429489157397063,1,0.257395780835115,1,1,1.19016231118796,1,1
TIAM1,-2.64067694494517,0.0496443442335212,0.673606460474447,-1.33746587706244,1,1,1.84985302756133,0.386008413431348,1,-0.322846330197689,1,1,1.72379369722835,0.50847055705264,1,0.553737984205893,1,1
TIAM2,-1.9505916259757,0.30663386493217,1,-0.61933836328273,1,1,1.64140585378074,0.604279173363516,1,-2.9589908771968,0.0185188943011324,0.430472259801686,-1.13108199977685,1,1,-2.74955573872381,0.03580566745716,1
TICAM1,-0.267705275223513,1,1,-0.526072311587606,1,1,-0.165371558334387,1,1,1.28190926320736,1,1,1.43650755569303,0.905147807488993,1,1.82397311336817,0.408936822473985,1
TICAM2,-1.98433874283876,0.283308539505719,1,0.479009881600296,1,1,2.63449222533936,0.0505579401213484,0.799644414165237,0.974929799301374,1,1,2.59925919323543,0.0560551209006279,1,0.698099591451553,1,1
TICRR,-2.37069249276549,0.106528775795439,0.972401752159645,-0.578749963282696,1,1,2.12646404787984,0.20078783840596,1,-2.51190901446812,0.0720480262452759,0.821847536084374,-0.546352443385657,1,1,-2.29165218522577,0.1315543295547,1
TIE1,1.20874348324835,1,1,2.5787358123435,0.0594975554307582,1,0.791228966023365,1,1,2.00551266362567,0.269449609787947,1,0.823923016431373,1,1,0.282956872294173,1,1
TIFA,1.30227086562858,1,1,-0.38609007337929,1,1,-1.70141308852115,0.533192671589167,1,-0.631742602279785,1,1,-1.62731854157823,0.622016771703493,1,-0.403350220312168,1,1
TIFAB,-0.0547071510928887,1,1,-1.22090633867784,1,1,-1.00609933127573,1,1,-0.354952812917301,1,1,-0.282496865516036,1,1,0.581848583907357,1,1
TIGAR,2.35221315200297,0.11197246453076,0.997333418368954,-0.121968867089963,1,1,-2.70476282822012,0.0410119036180533,0.715910901894406,1.38267178200887,1,1,-0.7952368610301,1,1,1.61607893790451,0.636463484175555,1
TIGD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIGD2,0.384484229853419,1,1,-0.49912364609887,1,1,-0.831603857557551,1,1,0.920136445198837,1,1,0.528720948011893,1,1,1.34179384792518,1,1
TIGD3,-1.59011796343187,0.670849305494916,1,-0.280453007903087,1,1,1.53947868934575,0.742124859339439,1,0.270535270679569,1,1,1.59696014173931,0.661647553407547,1,0.511880347643484,1,1
TIGD4,2.79322644532801,0.0313110879010281,0.514671228658542,0.423162203452889,1,1,-2.77075970403091,0.0335554092186309,0.654189193829751,1.61404013576629,0.639112325185631,1,-0.874332007351144,1,1,1.45624848780685,0.871943639520776,1
TIGD5,0.82025756979488,1,1,-0.373456423782227,1,1,-1.11025224341477,1,1,-0.845585944098222,1,1,-1.35845612672846,1,1,-0.653782428825738,1,1
TIGD6,1.35736608216742,1,1,0.942815540419062,1,1,-0.694916069302014,1,1,-2.68707178099288,0.0432488763664833,0.639497528870781,-3.67208922040407,0.0014434539428555,0.225870898128309,-3.67234177731102,0.00144202773166333,0.272759710999187
TIGD7,0.722174624341102,1,1,0.472534044289821,1,1,-0.385782588232695,1,1,1.3635542264299,1,1,0.783431618624921,1,1,1.14610817014874,1,1
TIGIT,-0.011634264858288,1,1,1.16122808708338,1,1,0.989550990557658,1,1,0.70439354248264,1,1,0.654848072381924,1,1,-0.0934735806435471,1,1
TIMD4,0.792474032302686,1,1,0.203711936991034,1,1,-0.71689916523571,1,1,2.08220085079302,0.223944765634004,1,1.24842390900765,1,1,2.13594992409828,0.19610097410455,1
TIMELESS,-0.0125947343735096,1,1,2.7279532779004,0.0382371802713161,1,2.31937543126175,0.122248131722421,1,1.4688967104994,0.851164842093887,1,1.37357379462643,1,1,-0.273855904861198,1,1
TIMM10,0.65086375196628,1,1,-0.596514975361152,1,1,-1.53138631479586,0.754043665964267,1,-0.122535770348968,1,1,-0.851665676973321,1,1,0.53213167214276,1,1
TIMM10B,0.0579084762902481,1,1,0.00886641201711907,1,1,-0.0594885219382021,1,1,-0.403325476609966,1,1,-0.405418535515375,1,1,-0.492016122993897,1,1
TIMM13,2.11616428013144,0.20598502813182,1,2.38085389741773,0.103635366060159,1,-0.701274350226582,1,1,2.15122704003501,0.188749702515175,1,-0.378075622687563,1,1,0.357512413841003,1,1
TIMM17A,-1.28819806749889,1,1,-0.115904921741186,1,1,1.33073791766319,1,1,-1.21192203215754,1,1,0.169027085625967,1,1,-1.26620967971925,1,1
TIMM17B,-0.0217509529845043,1,1,2.15235543871093,0.188216223174439,1,1.74969194557665,0.481028905661395,1,0.70401452676253,1,1,0.619128893758794,1,1,-1.2441084295095,1,1
TIMM21,1.59088878405088,0.669807642915401,1,2.39193854059161,0.100557891392583,1,0.246808343108114,1,1,2.08923035229795,0.220121954607919,1,0.543966826931548,1,1,0.424361336063518,1,1
TIMM22,1.04188594183311,1,1,2.60420756287671,0.0552521815736463,1,1.05943892368285,1,1,1.10240778241812,1,1,0.100127318701202,1,1,-0.880819668750593,1,1
TIMM23,0.610289794542887,1,1,0.393767518258877,1,1,-0.361393505654029,1,1,-0.122057958908577,1,1,-0.649156901121946,1,1,-0.45618524484197,1,1
TIMM23B,1.27863230132018,1,1,-0.207501603846258,1,1,-1.52135788507246,0.76902030855685,1,-0.45004190677291,1,1,-1.48618781072723,0.823376704602797,1,-0.318104935625432,1,1
TIMM29,-0.306573281947781,1,1,-0.0287191722827136,1,1,0.312592629362405,1,1,0.551732692851654,1,1,0.734194006249034,1,1,0.622968289722239,1,1
TIMM44,-0.310634722221831,1,1,0.136820901644144,1,1,0.458309819364551,1,1,0.347252054497149,1,1,0.573266704144051,1,1,0.276643489234254,1,1
TIMM50,0.353226275421524,1,1,0.692278907330742,1,1,0.134621223796374,1,1,0.849069416521358,1,1,0.43399138604338,1,1,0.418264764255939,1,1
TIMM8A,-1.26367417515623,1,1,0.196834323754527,1,1,1.71361816123807,0.519593255414582,1,0.688419513331377,1,1,1.89709406530039,0.346893146100435,1,0.642796537895768,1,1
TIMM8B,0.889997553087682,1,1,0.216081848060569,1,1,-0.836515891248075,1,1,-0.612477985941743,1,1,-1.36333490334622,1,1,-0.904238416679383,1,1
TIMM9,1.2220851293965,1,1,0.0575054632785289,1,1,-1.37804715050464,1,1,1.1109401577889,1,1,-0.272474630456533,1,1,1.3267057504014,1,1
TIMMDC1,3.4167495748249,0.00380241274953523,0.164786060726345,4.06893912557908,0.000283366099848148,0.18626715115369,-0.467717680510036,1,1,4.75664664035684,1.1810116254675e-05,0.0156543090955717,1.37112704527843,1,1,2.10935363805142,0.209484408803667,1
TIMP1,-0.85369229252817,1,1,0.403267489284081,1,1,1.33684611763485,1,1,-0.629853650727159,1,1,0.205064261072514,1,1,-1.07745806495943,1,1
TIMP2,-0.555665591778006,1,1,-0.101586656947557,1,1,0.545221233353054,1,1,-1.60647591780161,0.649016292584617,1,-0.943330850077302,1,1,-1.75213658226076,0.478501951300649,1
TIMP3,0.00243216151645374,1,1,-1.28708153248599,1,1,-0.920328509999013,1,1,-0.947251675658212,1,1,-0.747667179418841,1,1,0.0939447096471314,1,1
TIMP4,0.983616701536239,1,1,1.15098039215686,1,1,-0.214679869742931,1,1,0.941336678448882,1,1,-0.0869401659795589,1,1,0.115878131961803,1,1
TINAG,-0.419510154307183,1,1,-0.582307805207511,1,1,-0.0116506488706677,1,1,2.51452104388204,0.0715165133349473,0.819789859415117,2.62797233083892,0.0515373012321712,1,3.07753038237915,0.0125234136102595,0.669049448468088
TINAGL1,0.148233082517599,1,1,0.443617596524698,1,1,0.190715499752243,1,1,-0.501765276221165,1,1,-0.569754112159474,1,1,-0.88862107939034,1,1
TINCR,1.48962753515098,0.817933187097173,1,-0.954137796389417,1,1,-2.50894103218495,0.0726562183530653,0.947978993025579,0.608315271497655,1,1,-0.922138891954147,1,1,1.65402471652376,0.588734945020563,1
TINF2,0.77545369567988,1,1,0.720895977889411,1,1,-0.246909635561841,1,1,1.53370130929208,0.750618909171023,1,0.782746808614783,1,1,1.13273959001233,1,1
TIPARP,0.72392837204041,1,1,0.987957429254639,1,1,0.0244731776861284,1,1,2.37274983454907,0.105937307355879,0.997401629935593,1.54010831114333,0.741203725407925,1,1.83876708300143,0.395696710544315,1
TIPIN,0.413579432948048,1,1,0.27527497245018,1,1,-0.229329312654723,1,1,1.51122360150831,0.784388946795915,1,1.03367347476516,1,1,1.45716364109704,0.870427286415485,1
TIPRL,1.02987586511595,1,1,0.0796596076088069,1,1,-1.15694247642478,1,1,-1.0323611852398,1,1,-2.00829940542524,0.267668910260226,1,-1.32931882926406,1,1
TIRAP,-0.80773772624116,1,1,-2.00330161731525,0.270869544063901,1,-0.859531366175622,1,1,-0.437494086679146,1,1,0.263259213409706,1,1,1.04666453677372,1,1
TJAP1,0.0234572692008275,1,1,1.68889073179688,0.547442230364357,1,1.34999674629456,1,1,0.952873741415689,1,1,0.833953726305225,1,1,-0.243357067120251,1,1
TJP1,1.56995902817989,0.698547860850347,1,-0.257029413433646,1,1,-1.89443496638723,0.349003793325069,1,-1.52930138062796,0.757138485184383,1,-2.60983112295067,0.0543521579289443,1,-1.45737290907917,0.870080826077417,1
TJP2,-0.247442824008546,1,1,-0.305021889035037,1,1,0.0258303796312788,1,1,-0.376829025771049,1,1,-0.133690949632234,1,1,-0.18533652608307,1,1
TJP3,0.183771661892238,1,1,-0.844860903438908,1,1,-0.886776880207033,1,1,0.145559257055358,1,1,-0.0179217758214192,1,1,0.762972169428259,1,1
TK1,-0.122241165199556,1,1,0.145360048544145,1,1,0.256997028067434,1,1,-0.843948148771812,1,1,-0.637444670352736,1,1,-1.08715718790672,1,1
TK2,-1.68560772349207,0.551228283683886,1,-0.28705614501924,1,1,1.66403645682872,0.576630864530149,1,-2.1790712890717,0.175958236419265,1,-0.51392501614963,1,1,-2.20807062174967,0.163436103387376,1
TKFC,-0.084195291948096,1,1,1.40080510363503,0.967634172370871,1,1.29399159360436,1,1,0.0758421530729217,1,1,0.140847989251792,1,1,-0.976073377874755,1,1
TKT,-2.90592427560997,0.021970203151286,0.426609243771823,-0.659166096330395,1,1,2.70612300196899,0.0408442959988927,0.715006811148857,-0.562478272690006,1,1,1.90400622072639,0.341456244112334,1,-0.115590793091131,1,1
TKTL1,-0.650504222378088,1,1,0.351671394525405,1,1,1.02085923875658,1,1,-1.77158353472575,0.458782289254307,1,-1.14121507227907,1,1,-2.14246276099179,0.192937573198075,1
TKTL2,-0.640381543056637,1,1,0.998152498112455,1,1,1.49406049450784,0.810958850405527,1,1.3184381293525,1,1,1.69538720431001,0.540011950023465,1,0.7114670526218,1,1
TLCD1,1.04130300227737,1,1,2.27450598243914,0.137613490920853,1,0.768663592290361,1,1,1.67432593924808,0.564399355749726,1,0.652605668663003,1,1,0.0844307272431147,1,1
TLCD2,3.31922491146244,0.00541606162438541,0.198071581737652,3.13481392588937,0.0103177890164435,0.719118768489338,-0.968255413468635,1,1,1.74691685043132,0.483910574763663,1,-1.23095939988966,1,1,-0.57742426160282,1,1
TLCD3A,1.70793421492651,0.525891298048208,1,2.4879138848816,0.0770969055330038,1,0.231345534940948,1,1,0.767858116348212,1,1,-0.751990982070573,1,1,-1.10798139719432,1,1
TLCD3B,-1.18400090069988,1,1,-0.0731337238783987,1,1,1.24278153139253,1,1,-1.22747022374604,1,1,0.0385164443259824,1,1,-1.30711005313883,1,1
TLCD4-RWDD3,0.740790405061597,1,1,0.320078459811975,1,1,-0.574063152688746,1,1,-0.237721086113343,1,1,-0.873197495270907,1,1,-0.531435589910356,1,1
TLCD4,0.0161959350812411,1,1,-0.615578937422742,1,1,-0.496328005395467,1,1,-1.10163852094076,1,1,-0.965158069922587,1,1,-0.733797018290785,1,1
TLCD5,-1.22243361694406,1,1,-0.505479138109754,1,1,0.928283678844639,1,1,-2.09831681061999,0.215263010944306,1,-0.787722193612108,1,1,-1.89857114406234,0.345725312530034,1
TLDC2,-0.443122837737643,1,1,0.566111861305862,1,1,0.97857461816079,1,1,0.641531782497901,1,1,0.956175908814311,1,1,0.291192538110628,1,1
TLE1,-0.0707845981401279,1,1,-0.669864785894577,1,1,-0.515694170034339,1,1,-1.57668355979531,0.689210130457777,1,-1.39053335854393,0.986201861250561,1,-1.325501744972,1,1
TLE2,0.778586260673409,1,1,1.10094381584628,1,1,0.0399567843810121,1,1,1.21656388331179,1,1,0.423319303670741,1,1,0.479891550295366,1,1
TLE3,0.0809805776389119,1,1,-0.231802163038865,1,1,-0.289484790386274,1,1,1.38049223103944,1,1,1.17567189620979,1,1,1.75236677152119,0.478264567796675,1
TLE4,1.10181675545061,1,1,0.963087119056837,1,1,-0.398111104131668,1,1,2.4674133769265,0.0816558869739353,0.88470340718391,1.34071087110533,1,1,2.15049070077443,0.189098524675375,1
TLE5,1.65903012401251,0.582658333554216,1,0.557773351022717,1,1,-1.20361008996986,1,1,0.95336643690934,1,1,-0.531843156256751,1,1,0.525573804962841,1,1
TLE6,2.59320635936234,0.057051418906252,0.72775217248398,1.14568474997319,1,1,-1.91910418356299,0.329826900780456,1,3.00808753106981,0.0157738443213194,0.395027299690587,0.929497073979263,1,1,2.47931006021381,0.0789820918837403,1
TLE7,-0.41346736626509,1,1,0.000495983128799065,1,1,0.455470287683339,1,1,1.04300044496733,1,1,1.27438679958299,1,1,1.11811320308504,1,1
TLK1,-0.23691359557818,1,1,-0.780536477611175,1,1,-0.285720565416702,1,1,-2.34345436220175,0.114636597352805,1,-1.55856832039351,0.714591515685369,1,-1.99500295166113,0.276255347639664,1
TLK2,0.58701745371735,1,1,0.0412138083145886,1,1,-0.591552529206456,1,1,-0.387927290342979,1,1,-0.841896355666308,1,1,-0.452145243300393,1,1
TLL1,1.07914347874749,1,1,-0.465269898711367,1,1,-1.55137551173403,0.724870321351345,1,-1.26579094361677,1,1,-2.02466934543637,0.257407970187306,1,-1.02946815021889,1,1
TLL2,-0.935685515743988,1,1,-0.617138841882551,1,1,0.526461829034786,1,1,0.368382961548875,1,1,1.08923425564429,1,1,0.836383228340904,1,1
TLN1,1.34930391814288,1,1,2.65619413460417,0.0474168629698669,1,0.597717913315729,1,1,-0.248940574336548,1,1,-1.34611600888225,1,1,-2.23183276015125,0.153756109552915,1
TLN2,0.28899139282045,1,1,-0.586217040511669,1,1,-0.750446111686507,1,1,0.619335163855997,1,1,0.287541530643767,1,1,1.09947372125436,1,1
TLNRD1,-0.105104340663137,1,1,0.111980211251727,1,1,0.192350339258032,1,1,-0.854344755318041,1,1,-0.58875355847292,1,1,-1.06453367799505,1,1
TLR1,0.606579952902289,1,1,0.831910561520479,1,1,0.0321445024469753,1,1,2.42826711350306,0.0910269904113048,0.92840535760926,1.76428437501467,0.466104679670399,1,2.04220501531914,0.246787195245503,1
TLR10,2.8696272065679,0.0246573596556389,0.448692749087803,1.72868099021067,0.503197232695576,1,-1.74428618568671,0.486655195625308,1,2.54321015719964,0.0659034858296024,0.78849400486699,-0.0230343924840392,1,1,1.49494588386268,0.809571396307093,1
TLR3,1.09012072538457,1,1,1.27699259773517,1,1,-0.117310971994962,1,1,1.45804927248799,0.868961773330751,1,0.510819794198253,1,1,0.680382991105374,1,1
TLR4,1.64517344815191,0.599604284528973,1,0.962925247785266,1,1,-1.01498914698585,1,1,0.94549351797769,1,1,-0.411769511465811,1,1,0.351968769627166,1,1
TLR5,-2.64565817498457,0.0489192953588216,0.668575746392166,-1.13502734305642,1,1,1.97132842813749,0.292117930301857,1,-2.40010980636657,0.0983409262391365,0.96398860507577,-0.187605322094709,1,1,-1.79724344955061,0.4337818769067,1
TLR6,1.38614839386384,0.994209574524861,1,0.724732067726465,1,1,-0.948287622363931,1,1,2.31835677071367,0.122579636480871,1,0.945278759262753,1,1,1.99047183719788,0.279233900079888,1
TLR7,-0.144745990315004,1,1,-2.00151089276875,0.272024166535505,1,-1.61002325830517,0.644356673289558,1,-0.257724797498109,1,1,-0.118376378794274,1,1,1.28742603042834,1,1
TLR8,2.08158066809235,0.224284732349093,1,-0.311436302764097,1,1,-2.56180959877208,0.0624770320910779,0.885703721801928,-1.26942942384363,1,1,-2.85250577139322,0.0260256148568514,0.8204497494481,-1.14769693013964,1,1
TLR9,-0.61108384573692,1,1,-0.883519083308601,1,1,-0.0715790961681904,1,1,-1.14871669262759,1,1,-0.566162691687516,1,1,-0.601327485712869,1,1
TLX1,1.77720088750867,0.453211160959811,1,0.101332414590273,1,1,-1.84643267888209,0.388976435586633,1,0.29540660609888,1,1,-1.19830298164622,1,1,0.248678611926582,1,1
TLX2,-0.187205091697823,1,1,0.106757838890296,1,1,0.277651288148451,1,1,0.369437759130093,1,1,0.464580015783795,1,1,0.323430026780406,1,1
TLX3,1.04984759031692,1,1,0.917890385412329,1,1,-0.5558798082995,1,1,1.51901424747356,0.772553458578189,1,0.127411797859406,1,1,0.93779874145068,1,1
TM2D1,0.149478459320066,1,1,-0.202869000118301,1,1,-0.334678000419305,1,1,-0.382865568229574,1,1,-0.472627450686254,1,1,-0.271172174151364,1,1
TM2D2,0.519898133908939,1,1,-1.61608327104339,0.636457863784513,1,-1.67496923166193,0.563641612001274,1,1.7528773235855,0.477738400752083,1,0.936183739332074,1,1,3.24155970756435,0.00713265173115254,0.535340245725042
TM2D3,0.170607321221062,1,1,-0.963607056136684,1,1,-1.05346764679648,1,1,-1.07047505541022,1,1,-1.15136938356491,1,1,-0.481355208974532,1,1
TM4SF1,-1.17391365001033,1,1,-1.0087623217632,1,1,0.453607710660519,1,1,0.966809685084295,1,1,1.92267456685994,0.327125597088083,1,1.90007545440225,0.344539310025642,1
TM4SF18,1.56725220615965,0.702334512019088,1,-0.645916810345115,1,1,-2.32967582503307,0.118939747203161,1,1.10061915916881,1,1,-0.324347737994678,1,1,1.73061788925651,0.501119633280198,1
TM4SF19,3.01114922918782,0.015615654636725,0.352399620795848,3.76153348674523,0.00101324883875658,0.304598842649311,-0.286036782070349,1,1,3.28863576445411,0.00604045300070263,0.249621573939889,0.283363976753873,1,1,0.631558966278554,1,1
TM4SF20,-0.793571779496153,1,1,-0.991857108275705,1,1,0.0566986615223222,1,1,-2.05153854802385,0.2412871779792,1,-1.19945263732077,1,1,-1.49288808830534,0.81279890212159,1
TM4SF4,1.1996972449067,1,1,-1.32034229740766,1,1,-2.41340179641214,0.0948263173365296,1,-0.0316810094400311,1,1,-0.988693770673093,1,1,0.892197571848273,1,1
TM4SF5,-2.10114326792734,0.213770350255069,1,-1.64593739454016,0.598659894308371,1,0.960450044173748,1,1,-1.98282692108107,0.284320594949907,1,0.0207417761275723,1,1,-0.884276682727387,1,1
TM6SF1,0.623951642641324,1,1,1.49911836238479,0.80305757250681,1,0.59898318704803,1,1,-1.70233659282609,0.532153733233922,1,-2.13044021512083,0.198811719930698,1,-3.22318173431576,0.00760650558849253,0.549517615809484
TM6SF2,0.0423411534234849,1,1,0.355676733736407,1,1,0.258259369920005,1,1,1.76802836474346,0.462336971108368,1,1.6000207854807,0.65756383434032,1,1.6456047177261,0.599071003326497,1
TM7SF2,1.70407880821871,0.530198190752676,1,1.70698363121739,0.526950569274475,1,-0.496881931296472,1,1,0.31839094337287,1,1,-1.17450839114211,1,1,-0.970568930112021,1,1
TM7SF3,0.549753833036523,1,1,-0.14187222098609,1,1,-0.727948768154929,1,1,1.9668335998134,0.295214385564159,1,1.31855926742221,1,1,2.25617305932509,0.144358770403487,1
TM9SF1,-0.509925012446572,1,1,2.15429112111752,0.187304092449417,1,2.42138497978328,0.0927689589295088,1,1.5146045260865,0.779235511891014,1,1.83367194281076,0.400216235155805,1,-0.0257878076503103,1,1
TM9SF2,0.568774264275385,1,1,0.713165050246785,1,1,-0.0874674872127012,1,1,-1.67981963120352,0.557954486498715,1,-1.90870945015446,0.337797500433942,1,-2.38620175747347,0.102140453474304,1
TM9SF3,0.437974246056246,1,1,0.822128270792843,1,1,0.250527933538636,1,1,0.419963912330584,1,1,0.00876384136749356,1,1,-0.219096034187341,1,1
TM9SF4,-0.554954002718792,1,1,0.605459798793626,1,1,1.29402481689212,1,1,-1.15476557176051,1,1,-0.65997634345088,1,1,-1.88183691614908,0.359148970847031,1
TMA16,0.544582279963666,1,1,-1.21649733736333,1,1,-1.55000123742426,0.726847314001824,1,1.52343328404318,0.765902040912649,1,0.863709550400556,1,1,2.59780772196372,0.0562926080579394,1
TMA7,0.607824439662103,1,1,0.859709776087779,1,1,0.163954624457863,1,1,0.215651326231708,1,1,-0.503236279740196,1,1,-0.850370626921111,1,1
TMBIM1,-0.709885214056527,1,1,-0.274210685808509,1,1,0.573837123794756,1,1,0.046291004988628,1,1,0.637194865057904,1,1,0.256041702460002,1,1
TMBIM4,-0.098497747623402,1,1,-1.06977257083258,1,1,-0.800368490521078,1,1,-0.743355884341834,1,1,-0.600328992485311,1,1,-0.000334232850252673,1,1
TMBIM6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMC1,-2.23436211692125,0.152755537265593,1,-0.535013496236629,1,1,1.99176133123746,0.278383505121031,1,-1.43217330682808,0.912565373932618,1,0.643938426410275,1,1,-1.13110667547093,1,1
TMC2,0.890758145908421,1,1,1.19388919808759,1,1,0.0179361142459058,1,1,1.52917438082489,0.757327319388925,1,0.695202867331517,1,1,0.798887040725323,1,1
TMC3,-3.64540484041744,0.00160182714817352,0.100507813602236,0.141641425525334,1,1,4.17098499202221,0.000181971503049558,0.0271797919998457,-2.25634148077984,0.144295520779398,1,0.390936195087076,1,1,-2.46416378802796,0.0824000033630811,1
TMC4,1.70509812688296,0.529056749517732,1,-0.111736776883489,1,1,-2.00274853316605,0.27122571956409,1,-0.176543342336067,1,1,-1.57572692459786,0.690532497753647,1,-0.109933157805417,1,1
TMC5,-0.843048754340228,1,1,0.419124069938848,1,1,1.2953978223646,1,1,0.662453276616493,1,1,1.29382755455342,1,1,0.414621241922813,1,1
TMC6,-1.93110778170784,0.320818349302923,1,0.0988947113506964,1,1,2.17386129054182,0.178293323446986,1,-0.828628148888027,1,1,0.731004205348265,1,1,-0.942170375057107,1,1
TMC7,0.507211365565957,1,1,1.69265289479223,0.543129338664648,1,0.839608713954365,1,1,1.20461359215619,1,1,0.661335674250667,1,1,0.0262134513487507,1,1
TMC8,0.231390140088918,1,1,1.52189552889721,0.768211558011726,1,0.977967760181254,1,1,0.398356600991468,1,1,0.184055438311829,1,1,-0.592268292937409,1,1
TMCC1,1.51952921118102,0.771776045948372,1,-0.22638728523403,1,1,-1.89859339298325,0.345707746721593,1,1.71104651162791,0.522435162109742,1,0.0256381702009037,1,1,2.20653585249509,0.164079016786284,1
TMCC2,-0.155645486748404,1,1,1.087256686295,1,1,1.17608438062678,1,1,-0.630828762114302,1,1,-0.460118994990661,1,1,-1.64159587262299,0.604042701598466,1
TMCC3,-1.64049239894758,0.605416965667848,1,-0.81200372589711,1,1,1.16986121349609,1,1,-1.78969075619641,0.441021835560274,1,-0.315670573188592,1,1,-1.37526152085104,1,1
TMCO1,1.8190171877725,0.41345284731762,1,0.379628301182648,1,1,-1.62923655885383,0.619577702572205,1,1.33669918301851,1,1,-0.727606875108999,1,1,1.08465228909328,1,1
TMCO2,0.0641682257053327,1,1,0.544559135836751,1,1,0.390591141282471,1,1,-1.53525271673711,0.748330582249322,1,-1.46195181667664,0.86252648442468,1,-2.09993949704834,0.214404982431125,1
TMCO3,0.589920738965104,1,1,0.784062560233975,1,1,-0.014213288345381,1,1,2.94882142465771,0.0191392942125859,0.437823937135503,2.18487485926249,0.17338813997576,1,2.6293759596877,0.0513250393262096,1
