,Background...Vertivore.Rho,Background...Vertivore.P,Background...Vertivore.p.adj
SLC35A2,0.188640140351932,0.85037487013555,0.941556567926597
KCNMB2,0.452814239856972,0.650682508924394,0.84584806048662
ZC3H18,-1.52268841679363,0.127836677273696,0.401757214636267
SLFN12,NA,NA,NA
BZW1,0.796415553238223,0.425790541080302,0.696970806387244
WT1,-0.659066298861928,0.509853195711715,0.761905600239571
CCM2L,1.16388085085597,0.244472300879252,0.536100659825065
RAPH1,0.794523894314751,0.426890504289709,0.69766153519042
PIGG,1.96998979501517,0.0488395401407953,0.252159573554414
SLC4A8,0.647463727020336,0.517331863159257,0.766362468015424
CLDN25,0.414714415659163,0.678350978072186,0.85950658382366
FASTKD1,0.181000390871514,0.856367269210856,0.943578292541637
TRIM26,-0.429125711037913,0.667831742243997,0.85419054029893
URGCP,-1.72782169874809,0.0840201958892655,0.328986998947123
UNC5C,-1.35707999307619,0.174755794743276,0.462099356407989
TMEM67,0.0426100327743718,0.966012397757897,0.986622292758339
RAB34,2.34105195939171,0.0192294907195355,0.159759201225448
TRA2B,4.68192623266793,2.84191755804479e-06,0.00456685646228826
MARCHF8,0.383417687831993,0.701410090590848,0.870652056629054
CEP170B,-2.78540848153505,0.00534603288514064,0.0879784656530641
TENT2,2.164745945665,0.030407146405574,0.201257466831634
HEPACAM2,-0.625312655879438,0.531765875236342,0.776018529427026
TCF3,-0.0464648699289225,0.962939733564805,0.985777959193412
MECP2,0.699741288516798,0.484088886431466,0.742001069683465
SLC12A5,1.54605591290373,0.122091064946329,0.392652339984911
ATXN7L3,1.77920341524931,0.0752064186680006,0.313231804082926
C2CD4D,-2.7182187734788,0.00656344246008402,0.0969895253279345
BTNL2,2.82161060487757,0.00477831571283441,0.082293820440879
FGF12,NA,NA,NA
DGKZ,0.299473373987414,0.764578884825858,0.903342413212546
TNRC6B,1.4405435468081,0.14971367901784,0.431953277533037
SLC39A5,-3.43487188359458,0.000592834030693761,0.034798256387738
GTSE1,-1.7052671926091,0.0881446033440722,0.336028736908701
PRMT1,NA,NA,NA
SLC4A7,0.230021853114117,0.81807478863964,0.92839321678804
RFC5,0.074849010278033,0.940334846589463,0.97749715250685
CNOT10,-1.58368011195989,0.113266532865058,0.378742021783007
TMEM169,-0.269876819191543,0.787255021294807,0.913890095728258
GAS2,2.36523635190186,0.0180185675789811,0.155707589513696
USP41,0.465602861797934,0.641499794149748,0.840587935446319
HS3ST6,-0.0297569850321803,0.976260864532798,0.990025788767516
MALRD1,-1.02716503143781,0.304342760963904,0.594180552359701
LTA,3.55958075072463,0.000371447308710554,0.0308260447844187
GABRR1,1.08081410866324,0.279779811260593,0.573455593605645
NAALADL2,-0.670664148045758,0.502434507109549,0.75600426333758
GPR42,2.36614623853156,0.0179743429804215,0.155707589513696
EPS15L1,1.7665814158319,0.0772983555865865,0.317250809844078
COG6,-0.258545831496563,0.795985682491104,0.917837601508895
CHTF18,-2.05147914471343,0.0402203085688462,0.228612506842319
TARS1,1.64502683508708,0.0999642772251968,0.356015195286341
SACS,-2.38122789274883,0.017255033456741,0.153125749312936
ANAPC7,2.75301967679292,0.00590483471160551,0.0923256971884986
SLC23A3,-0.464218983308774,0.642490861840327,0.841427380320498
PPP2R2D,-0.462137029502961,0.643983057086437,0.842061645164229
RUSC2,0.366627309969654,0.713897034255626,0.876499821605997
PRSS48,0.358471509909892,0.719990484968062,0.879548389271886
CLEC2A,NA,NA,NA
IFFO2,1.70971294387035,0.0873189679994889,0.334397995097434
GTF2IRD1,0.0281958137704408,0.977505976025627,0.990603629291148
GLRA1,0.125775899291537,0.899909319826472,0.962584962862406
TMEM232,2.74751279806375,0.00600491652853863,0.0929285443104994
NDUFS1,0.608038078054138,0.543162219425025,0.782443696918987
SLC30A8,-0.729285288386535,0.465827169469496,0.727671276002407
TANGO2,4.66920962941561,3.02360729759551e-06,0.00456685646228826
TRRAP,1.69394401229884,0.0902759225094405,0.339862296506129
DEPDC1,1.57053587894499,0.116290494125442,0.383418469862857
CATSPER4,2.49979043180669,0.0124266793249231,0.130251606192671
TM2D2,2.41962702267946,0.0155364334926018,0.144697095477205
CAND2,-1.45775101920025,0.144909183597899,0.426458177189019
GH2,3.07334104847069,0.00211676420632046,0.0591931529783767
CAPN5,-0.352642057797233,0.724356803076467,0.882028793426875
SYTL5,-0.734264277835239,0.46278768490633,0.72566305215358
PAPSS2,-0.421788594133941,0.673179331692901,0.85731033945106
GOLGA3,-0.532921496400959,0.594087924053051,0.811018077087607
STK11IP,0.662116011045963,0.507896875408884,0.760284876727035
TMED7,0.975364565129339,0.329379454143502,0.61672867976013
TSGA13,1.36916161840211,0.170948760656981,0.457958160963572
BHMG1,0.535905875938337,0.592023603270764,0.81014685433479
PDCD6IP,0.57570551708166,0.564814245605689,0.795649539789996
GRID2IP,-1.22888376855052,0.219115387967256,0.508718712802014
SATB2,-0.102605291485255,0.918276243011219,0.968534896921365
MUC1,NA,NA,NA
DHX57,0.364726964322677,0.715315228525954,0.87764912150852
CAPNS2,0.184122588748587,0.853917286157502,0.942275532521428
TMX1,2.30630325111807,0.0210936936137226,0.166193816966557
TMED4,-0.86915692742515,0.384761302932356,0.663936332627705
FGFR2,0.354277597427401,0.723130855074477,0.881459804297063
CEP44,1.27572771106741,0.202051789227,0.490703046427653
MYO16,-0.0246158000520464,0.98036141649942,0.99118942598616
MAPKBP1,0.651170149062225,0.51493665755287,0.765379893870898
SAMD3,-4.2343902634583,2.29172658521967e-05,0.0101806583362229
TEX264,-0.00761598910252209,0.993923378623917,0.998011739192216
DHX30,1.18569807308828,0.235741555787661,0.52724605608085
IGF2BP2,2.66270854952832,0.00775145197215181,0.104347531717808
NLGN1,0.332985111005896,0.739145522144249,0.889636940510538
PLS1,1.06740299400394,0.28578989705989,0.57812893559034
SMARCAD1,1.59639046068287,0.110401644598241,0.373895508035591
BCKDHA,0.819428568684949,0.412541940888823,0.68716653952487
MID1IP1,0.57316955763064,0.566529894327867,0.796260441108559
OSR2,-0.0636492379821813,0.949249524954817,0.98081264194862
TBL1XR1,NA,NA,NA
SNX27,1.02052672150262,0.307478722853437,0.595948225209252
CNEP1R1,1.35416409730283,0.175684030481606,0.462653203861716
SULF1,0.243282363310687,0.807786666070643,0.923295217703064
LMNTD1,2.28137161869456,0.0225264660060133,0.172099009891161
CDKN2AIPNL,1.37621357196405,0.168755521447645,0.454995250972015
JAK3,-0.701815897728311,0.482793983103758,0.740758691638009
NOSTRIN,0.213928703532428,0.830602656171357,0.932606491139769
CFAP97,1.69818433975198,0.0894729752892905,0.338435209122343
CLSTN2,-1.41783654802912,0.15623849102953,0.439453694384938
LRRD1,0.575972676756481,0.564633650087349,0.795469326641108
TRAPPC2,NA,NA,NA
TMEM64,1.37870885472654,0.167984538299289,0.454273892072947
LMOD2,-0.0378953102998144,0.969771152203744,0.988657887428157
UBE2L3,0.33941194973468,0.734299417731832,0.887831342661843
EXD1,-1.14047356110128,0.254089061445712,0.547763791628205
BCAP31,-1.17132687045764,0.241467414649772,0.532984214756514
SCFD1,3.81996376559208,0.000133471280189852,0.0219125023476906
CD28,3.25461373535428,0.00113546684214339,0.0447783059627514
MYO7A,-1.10016290707577,0.271261148930147,0.564265031461361
DDX39B,NA,NA,NA
ARMH1,0.369581244423887,0.71169452793484,0.875483110944395
TSC22D1,-0.55686237523166,0.577621462904979,0.802354580911709
PRICKLE4,-1.44862442126913,0.147442497353543,0.429666389011542
ZNF575,-0.0503794695114878,0.959819996564359,0.984390658525707
CDS2,-0.14765223197776,0.882617231669174,0.95458166010531
SHROOM4,-1.89993791154027,0.0574412680823643,0.271706183701462
BAP1,2.14199859300651,0.0321935952524215,0.206292442135862
DRD3,0.642042231793377,0.520845762622774,0.768992428147566
EHMT1,0.782928783251801,0.433668933944264,0.702966387340092
KCNIP2,1.55606716732915,0.119692121355284,0.388733645856663
RNF112,0.153093108923949,0.878324850101035,0.953188806843486
HTD2,0.587655036471368,0.556763861560739,0.789910216310251
POR,-0.534479014985644,0.593010164393189,0.810499097185297
C3orf14,1.21449851746973,0.224557415614788,0.515454845686299
TFR2,1.36082139554619,0.173570138776902,0.461454975020121
TKT,-1.99170801909771,0.046403103355185,0.245652203456741
RPS27L,1.13476856462572,0.256472300645102,0.549921989975112
YIPF6,1.35415000521584,0.175688525417569,0.462653203861716
BORCS8,2.54231726986895,0.0110120164407445,0.124122271916177
ADCY5,-1.91037507396248,0.0560849378434962,0.268934352618142
CGGBP1,NA,NA,NA
CYP2E1,1.58042447322469,0.114009690624805,0.380216905983009
PRAP1,0.750237389878011,0.45311174352547,0.717981512191428
ARL6,2.09073595064395,0.0365517404151805,0.218040081844742
PLCD1,0.336073484742973,0.736815452814181,0.888393571127553
LYRM4,NA,NA,NA
ROBO1,0.404751840394303,0.685659932182086,0.863225238020901
PIGP,0.17760651620272,0.859032006720895,0.944997773453197
GPR156,1.29140009721088,0.196564976947108,0.484064630594668
PARP15,0.613243795858141,0.539715150229399,0.780246172875663
B3GNT10,0.35940149584545,0.719294755859741,0.879338566775033
RAB9A,-0.468828032179078,0.639192561194132,0.83907217488929
ZC3HAV1,0.0448984951312655,0.964188216347941,0.986043033403281
NAA10,2.12853923308465,0.0332924006823481,0.209359691436918
TTC26,1.47710253087125,0.139648155246362,0.420001142341906
PGAP2,1.75976897125872,0.0784469860915663,0.319026192225907
MRPS22,-0.0761202634450352,0.939323419013099,0.97703608021306
ANP32A,0.318600990797423,0.750029102022592,0.895458031534995
CCNJ,0.342576387301444,0.731917168485367,0.886724903963203
CNIH4,2.13384453696951,0.0328555088208413,0.208535940341719
RTL9,0.190476373682657,0.84893585533078,0.941364595765076
MINDY4B,-1.44962226022434,0.147163885011552,0.429519481973814
STIM2,2.09601929222856,0.0360804795943161,0.217028898364218
RAB42,0.315954940321731,0.752036709840629,0.896354061042149
CDNF,1.40153738424282,0.161053436444327,0.445359045048539
SSBP1,1.22528523977058,0.220467767719135,0.510152985695873
TBC1D2,-0.441166617165972,0.659092378795387,0.8497268138916
WWTR1,1.7220060613082,0.085068420497935,0.330811900927088
RASA4B,-1.17135079759808,0.241457800800289,0.532984214756514
DNAJC24,1.24539651065922,0.21298603529814,0.502871241482673
PCCB,1.49516939197897,0.134870239482829,0.412949543310086
MLF1,0.464783087741557,0.642086800204674,0.841239628341822
CPA5,-0.329688142582255,0.741635614127297,0.89093011340004
RWDD1,0.676402966913959,0.498784834059828,0.753364613363965
SRPRB,-1.08668516548569,0.277175972205611,0.570985527031308
CREG1,0.612922541289704,0.539927557817829,0.780263928564139
MALSU1,0.581926351544226,0.560616289824932,0.792544781122779
CMC1,3.57301121765531,0.000352899637295375,0.0303325278638526
HELZ2,-1.98066232405801,0.0476291545732055,0.248572088771354
PEX5L,1.02512150393737,0.305305860160227,0.595018865478719
GPR143,-3.58794488774159,0.000333294716148609,0.029530324097642
SSR3,1.95604896474252,0.0504593862893003,0.256075477857616
CALML4,1.55935209217432,0.11891306865415,0.387249458592556
BRD9,0.633325844755215,0.526520879306895,0.772179588981176
RAB23,1.93983624239718,0.0523995945592106,0.260720756171133
HBP1,1.94326205774074,0.0519845033698339,0.260137651985943
KIF12,-0.46942071241419,0.638768946281071,0.838861986215233
KLF8,-2.40758374959257,0.0160584785296774,0.14726595874309
DBNL,-0.801011811154571,0.423124808173936,0.695189503171884
ZBTB8OS,0.950954724479846,0.341627359818845,0.62918420225629
PPIA,-0.111354872998914,0.911334943563591,0.966779200937558
ARMC8,1.5333444931303,0.125190997337436,0.397495233084849
EIF1,NA,NA,NA
PUS7,-0.0156425832036445,0.987519533347896,0.994991817271933
BPNT1,2.14234578046909,0.0321656674499052,0.206292442135862
SLC12A8,0.860164466608478,0.389698388918568,0.668180777185385
KLHL13,1.01216170990229,0.311460740679307,0.599503380555659
HFE,0.955959958106597,0.339092464879941,0.626655155945996
KLC3,-0.808686869205496,0.418695282930689,0.69235928588065
GOLIM4,-1.18653478810354,0.235411171628947,0.52714178164166
LRRC75A,-0.940533686069424,0.346943879030137,0.634027870401837
C1orf52,2.72374621213958,0.00645460846374861,0.0961443848485788
SELENOT,-0.819213574437276,0.412664571467461,0.687197980975142
ABI3BP,-0.149555328508485,0.881115454373328,0.953915599100958
MFN1,1.76902914625316,0.0768890107436501,0.316182298618591
SLC45A1,0.265578752518727,0.790563651140416,0.914986974661473
MYSM1,-0.0416380592401484,0.966787232651666,0.987036943950576
TAF6,-1.88017294465452,0.0600845116228556,0.27889258252969
C16orf89,0.335991475570664,0.736877294695841,0.888393571127553
NMD3,0.787727850278864,0.43085591144815,0.7005002891833
TMEM44,-1.85091698629348,0.0641814966463311,0.288597000698477
COMMD2,2.52998547829176,0.0114067247593481,0.126494156056423
U2SURP,2.05936900836476,0.0394589023003057,0.225923904603418
UBN2,-0.10405587067715,0.917125010778439,0.968197389066797
WNT5A,2.10597347583188,0.0352066564138329,0.214592953379553
IDH3B,3.1821018632048,0.00146210385188606,0.048894036983237
MED12L,0.170761338317612,0.86441143004705,0.94753394581832
FAM107A,0.845951277217379,0.39757992526611,0.674702418717093
SSR1,-0.764854278258167,0.444358322422884,0.711079034278088
ATPAF2,0.794141221120903,0.427113222620873,0.697812246645801
PARP14,3.34618645333415,0.000819312824760241,0.0397906781516999
NSUN4,-0.733548026044484,0.463224247291218,0.726030165140958
LMF2,-2.14308717421875,0.0321060991448237,0.206292442135862
PTPRG,-1.57486713567045,0.115287115911869,0.381875663204321
SPATA6L,0.132159872698034,0.894857839601711,0.960142985674806
ZNF398,0.431469155929689,0.666127275088667,0.853398919404989
VAPB,0.188585011283085,0.8504180812801,0.941556567926597
PURG,2.79615714451604,0.00517142485688178,0.0864039834494939
SUPT20H,1.18797351885921,0.234843842815003,0.526520263059566
TMEM14B,0.795566802631402,0.426283868481053,0.69734555935642
NSFL1C,0.915989110933068,0.359672606195684,0.644118454349017
NDUFB2,1.78147427481634,0.0748350038244281,0.312844699076712
SMIM29,0.764788756280087,0.444397344138436,0.711079034278088
MRPS14,1.6420303084732,0.100583723083969,0.356874924467998
CCDC39,2.77285640000742,0.00555666351147462,0.0892835511111678
MRPL47,2.30781019132508,0.0210096958463256,0.165967806518254
ALG2,-0.00828093458726165,0.993392845656924,0.997752729139658
TRPC1,2.56870130619837,0.010208040284355,0.119476891124455
CAMKV,0.126424264203081,0.899396096190493,0.962278007853028
ST6GALNAC5,-0.905087128685273,0.365419230456863,0.648708623651159
FAM162A,0.224011206801376,0.822748583050683,0.930549726547882
TAFA1,NA,NA,NA
DCUN1D2,-1.58488619786331,0.112992192982165,0.378243369415473
AL353579,2.42996314089752,0.0151003584093538,0.142858734384693
SYNPR,1.0908563942175,0.275336077161842,0.569028844319032
ADPRH,1.17971854014669,0.238112177469367,0.529902214306368
SEPHS2,0.0261006181020169,0.979177084057566,0.990818145224074
DUSP13,-0.054739526942562,0.956345978608078,0.983191572086211
GLT8D1,0.421376566426111,0.673480127996864,0.85757408125906
RPL23,4.69728816755288,2.63638376707999e-06,0.00456685646228826
NISCH,0.423139141063072,0.67219374642307,0.856640390930497
GPBAR1,-1.20909655046492,0.226625754331337,0.517513206876737
CALU,3.54547119324016,0.000391911822010204,0.0309918123541473
GSTK1,1.61726903043653,0.105820221246667,0.365641065290301
C21orf62,-1.03598158271335,0.300210734760272,0.589723362962563
AZI2,2.85620378017766,0.00428739861623576,0.0789717910971035
TCAF1,0.504673622240231,0.613788090772021,0.824631580855924
OARD1,2.6551844325793,0.00792650579365481,0.105222802247971
JAM2,-0.577903484885177,0.563329282385131,0.79459520742856
LIMS3,1.03960918329107,0.298521508663845,0.588333075575738
ASB11,0.434899865221424,0.663635112434658,0.852343397185018
CST7,1.8421156240796,0.0654582388736196,0.291990915518946
RSRC1,2.13402177164029,0.032840998677051,0.208535940341719
DDI2,1.10341470941398,0.269847111750816,0.562512997474744
TIGIT,-0.0508428423990161,0.959450751706113,0.984346159065964
STK26,1.25941070385208,0.207882025236431,0.497374899715854
PPP2CA,NA,NA,NA
BTBD9,3.4502401726772,0.000560088026607422,0.034142368309853
RAMP3,1.18520878763771,0.235934906324832,0.52728293241688
FSBP,3.09796888590817,0.00194851884828147,0.0568146004118062
RBM48,-0.983405322131761,0.325407991953119,0.613220500369297
RXRA,1.59198863458597,0.111387258296178,0.375630870743257
NCK1,1.62639686156608,0.103865258052217,0.362233871279594
KNCN,0.242902827141786,0.808080675410718,0.923341476436438
CFAP20DC,0.210719962440453,0.833105796571289,0.933058723966539
PLSCR5,1.24961923396737,0.211438673572028,0.501424042335047
SCHIP1,1.09989793181778,0.271376595940707,0.564345949452259
POLE4,1.34806049474228,0.17763892627823,0.464860386319568
URM1,1.08615732408179,0.277409394434802,0.571166281230769
ABHD14B,0.419523255318389,0.674833762626699,0.857777722890133
TTC12,-1.61321248616896,0.106698351663771,0.367317373755422
TREML2,1.81505924958208,0.0695148046921786,0.300416960524652
KIAA0408,-0.871175540223306,0.383658313112412,0.66294190152727
DNAJC12,1.76317987939642,0.0778701561802164,0.3182111150551
HAX1,-2.18666510722684,0.028766980611666,0.195631010877354
FXN,-2.03582548092203,0.0417678827930181,0.232533026799022
HOXB6,2.76903897499866,0.00562219092300168,0.089955054768027
FBXL2,-0.968452155354655,0.332818602675542,0.619851399310493
TMEM176A,-0.614238354320471,0.539057831880622,0.779752888227385
QTRT2,1.03970369253548,0.298477584546159,0.588333075575738
NECTIN3,1.29559775324854,0.195114103590519,0.482009064545501
PPP2R5D,1.83606045010249,0.0663487167612592,0.293535740469261
EFCAB10,2.61495584335689,0.00892389915985642,0.111670731491691
SLC4A2,-0.548435379217688,0.583392989183305,0.805015407038525
NDUFA3,2.73885048900744,0.0061654404353564,0.0938770410904946
CDK5,NA,NA,NA
GRM7,1.1290157838465,0.258891175363714,0.551732060168202
KLHL29,0.705861151643864,0.480274488593808,0.73870324600009
TSPAN33,1.26101453933669,0.207303608849432,0.497081077641185
RAB11FIP5,-1.971389861243,0.0486792998504003,0.251971262830859
FEZF2,1.91925572510655,0.0549519782887749,0.266793532649841
NR6A1,0.411028033577676,0.681051978855856,0.861519234148421
ADAM9,3.97728392860685,6.97069142275891e-05,0.0161977420383616
ASB14,0.0594317027258961,0.952608262555156,0.982338237679437
IVD,1.9208976933047,0.0547446066403185,0.266043287868523
TFAM,3.55164728084849,0.000382827673081304,0.0309671580518536
KCNT1,-1.20457124174819,0.228368864219463,0.518533271973958
RAD51B,-1.02204574712538,0.306759248963906,0.595667613345412
CUTA,1.30857269054799,0.190679136659097,0.477557570134092
C1orf94,-1.63003355932947,0.10309440442124,0.360791584300873
CIAO1,3.73475843555276,0.000187895454175847,0.0238412524247052
CCDC14,-1.87136695653275,0.061294235689428,0.281611456688743
VAMP2,NA,NA,NA
UHMK1,NA,NA,NA
OPN5,1.64191110238438,0.100608428650495,0.356878747378363
REPIN1,0.975813568880922,0.329156859388474,0.61665157953246
TFDP2,2.24432561245316,0.0248114587890481,0.17982354776861
IRF5,1.22695928618936,0.219837893728718,0.509424907468327
SLC15A2,2.07755244575832,0.0377506000014373,0.221001962178957
LNP1,-1.08825366017343,0.276483141660986,0.570414065243481
LSAMP,NA,NA,NA
THOC5,1.93963724760988,0.0524237908164547,0.260720756171133
SMYD3,0.693309589409857,0.488115286391411,0.745675461278028
KCNAB1,0.874485039791797,0.381854163825888,0.661489309602732
TUBA4B,NA,NA,NA
FAM178B,0.517779909228218,0.604611837367246,0.818138074860677
SLC26A8,2.44014649185343,0.0146813070980075,0.141691030292847
SPATA1,-0.353393461998717,0.723793486607517,0.881759396567721
FLNB,-0.698113177568393,0.485106417699077,0.742821017042014
ONECUT2,NA,NA,NA
CPB1,0.190931659572223,0.848579135681048,0.941245447993431
RPL37A,NA,NA,NA
ERICH6,2.07669430799356,0.0378297822895807,0.221227245502612
SNX21,0.879277533718859,0.379250814132482,0.660235626631744
UTP25,-1.21938431666737,0.222698359685589,0.512983990344844
NUDT5,1.94204039320466,0.0521322105068783,0.26032440010137
ADRM1,0.970374782717951,0.331859713650169,0.619162986331398
SRSF10,NA,NA,NA
SLC35A5,1.28162928564714,0.199972721861826,0.48845721669114
HADHA,0.534244593250401,0.593172320445496,0.810574027685585
FHIT,1.71036455873462,0.0871984804884958,0.334158855193324
SEC22A,1.06754382760632,0.285726333650891,0.57812344922485
FNDC3A,1.48499280129888,0.137545731050987,0.41641425572141
MME,-0.45686174652876,0.647770420891691,0.844102347006682
ATP6V1F,1.25058070228752,0.211087494833651,0.501193702256785
PSMD6,-0.228312095635579,0.819403621908691,0.928571531423974
POPDC2,0.206650292222809,0.836282980395952,0.934607335249757
SUCLG2,1.40210953934768,0.16088253889188,0.445212507772619
RWDD2B,0.332672388984951,0.739381593907237,0.889779268135998
FAM199X,-0.634448749185234,0.525788003752298,0.771993973818869
PARK7,-1.13103106330015,0.258042017273316,0.550800852839073
RPL7L1,3.02409955092853,0.00249374365537943,0.0636241624507616
CFAP74,-0.491694352159468,0.622935431472486,0.829536071558019
TBRG4,-1.28536173222394,0.198665907226892,0.486723416505268
SMIM40,1.11252160661465,0.265913945454684,0.557750900173247
CLIC3,-2.58308738248088,0.00979205183371502,0.116590373174824
TIMMDC1,1.83489553790494,0.0665211689522386,0.293696502734467
SUSD4,-1.77989323582097,0.0750934349080008,0.313231804082926
EBP,3.3258804957664,0.000881397090517652,0.0402194007709324
SELENOK,1.22522306944641,0.220491184726254,0.510152985695873
HACD4,0.63233936299233,0.527165147384712,0.772512326617386
DUSP7,1.49571781862363,0.134727204904544,0.412678909527119
PHC3,0.670278532076129,0.502680249725582,0.756285113548478
PIK3CG,-0.26647160608351,0.789876024164518,0.914986974661473
KRBA1,-1.66085086946682,0.0967434016430263,0.349655979520524
PRKRIP1,-1.14799693172227,0.250969830481569,0.544144393889247
GMPS,1.39061402675624,0.164342500566624,0.449760668338158
DENND2A,-0.0651534117856966,0.948051854277894,0.980664925774422
DHX36,1.86132268794663,0.0626986210904211,0.285498936674622
ZNF639,0.598790403475231,0.549312662546792,0.785536270291633
EVX1,-1.18646720807754,0.235437844015114,0.52714178164166
IL18BP,0.476058555841449,0.63403266178559,0.83571428086991
KRTCAP2,-0.424438298742736,0.671246194680699,0.855930985602134
RGL2,1.11959387180244,0.262886868224629,0.554633946981607
IAH1,-0.0632705169119387,0.949551092805656,0.981053403497957
RRP1,-0.0618810950606622,0.950657522597428,0.981525136462612
KLF6,0.887272269602262,0.374932331506846,0.656628981038014
LCN10,-0.454429511444656,0.64951971546331,0.845084498364634
PPM1L,NA,NA,NA
PROX1,2.484633762152,0.0129684776907635,0.133612474107293
CASR,1.47406258562691,0.140464741005974,0.421031841268948
HOXB3,-0.268092373833158,0.788628215841084,0.914274316584514
KIAA2012,-2.05136720880991,0.0402311998931994,0.228612506842319
ADAMTS9,-0.365906616234864,0.714434759188996,0.876874906776418
KIF1A,-0.229839913217311,0.818216168588035,0.92839321678804
PGAM5,0.772546975159976,0.439790535907937,0.707110523137479
PLRG1,1.57230412542801,0.11588003675562,0.382568759597135
TMEM267,0.730904347558166,0.46483758030068,0.727103025358479
GNPDA1,0.434330835716048,0.66404821490424,0.852343397185018
USP45,-2.70110091250245,0.00691103660379525,0.099667420772639
ZCCHC3,1.70073528231189,0.0889927066868337,0.337685350789771
DOK3,-0.191695838910484,0.847980465610378,0.940788669941174
ZNF623,0.0353343563897018,0.971813127989692,0.989082134485824
AREG,0.680439845953197,0.496225998343076,0.752347053171961
TMEM167A,1.56531233668535,0.117509691883393,0.384741326233648
MLIP,3.11400349984033,0.00184567300496602,0.0554592789863322
BEND4,0.868843780903597,0.384932582828781,0.664156012228227
CAGE1,-2.26374021521463,0.0235900974999508,0.175405289837774
ACTN3,1.20501732041927,0.228196615521608,0.518533271973958
PDGFC,-0.397195585379837,0.691223237373913,0.86583478000461
SV2C,-0.387608847980429,0.698305520138976,0.869386836903132
XPNPEP1,1.59148332268773,0.111500845721745,0.375765180060148
GUCY1B1,1.05480985147502,0.291512298110633,0.582998770438589
IDO2,1.86759526876464,0.0618185064004672,0.283284806029325
RANBP3L,1.30486027108709,0.191940431548031,0.47871008555176
LIMCH1,-0.844079340920506,0.398625071191672,0.675359851405385
MGAT4D,1.36002684672827,0.173821428413359,0.461486879021863
SAMD14,0.681088019904648,0.495815797059124,0.751963229117482
PDK2,1.44866471844622,0.147431237940186,0.429666389011542
RPL9,2.26494744667306,0.0235159046805634,0.175226553673029
MEGF10,0.044508024770784,0.964499455475376,0.986043033403281
SPCS3,NA,NA,NA
ZNF827,-1.26293126194055,0.206613883850131,0.496680306137398
PACRGL,-1.50494731752826,0.132337621752682,0.409194524105588
TUSC3,NA,NA,NA
PRIMPOL,-0.0173134604583329,0.986186547320359,0.994467595230842
TMEM158,NA,NA,NA
GPX8,2.31150600587916,0.0208049218109436,0.165878323678683
ROPN1L,2.89430461273255,0.00379999322609959,0.0746360177984502
CXCL11,0.728508765976315,0.466302204571466,0.727809313795257
ANKRD50,0.752665223883063,0.45165111255919,0.717096436885735
PCDHA1,NA,NA,NA
CNOT6L,1.52156512155127,0.128118082464567,0.402076619810929
CDKN2AIP,-3.17360787408489,0.0015055694269223,0.0497595637291781
GC,0.186154446858567,0.85232364561977,0.941739516297426
DLEU7,-0.615802332037303,0.538024988082108,0.779295279062832
TIGD5,-0.0649413241889945,0.948220718073492,0.980702993845967
NR3C1,1.31732801009794,0.187728700198149,0.474338930916644
FBXL7,0.54805628301892,0.58365325718945,0.805043859627362
ADAMTS12,-1.21889401478302,0.222884421655804,0.513099573950505
DCK,0.116592221320475,0.907183202169298,0.965004231675828
TMEM33,1.81640101718486,0.0693088792872421,0.300111814180914
ZGRF1,-0.633226991730555,0.526585421765733,0.772179588981176
CRISP1,1.32103363701681,0.186490148760167,0.472846601791769
MAEA,3.0460036095053,0.00231905051164575,0.0621082427688738
DDX4,-1.7052637239159,0.0881452499756537,0.336028736908701
PLAC8,2.04403479008569,0.0409501103599653,0.230786933706276
SRP19,2.8753184415558,0.00403620198992426,0.0767793386093401
SEC31A,-0.688633362245992,0.491054020767294,0.747874750735008
ALYREF,1.06555867685186,0.286623187593627,0.578532223094233
RHOH,1.85563080805231,0.0635061993018585,0.287013056330123
PALLD,1.08786741482118,0.27665364307278,0.570486517637917
THUMPD2,0.88105297964113,0.378289145367333,0.659625866038813
MIB2,-0.0345802847589296,0.972414422579841,0.989082134485824
HADH,0.251067758693252,0.801761722505895,0.92002113189522
LRP2BP,0.263490363278793,0.792172650198212,0.915873829500443
ERBIN,0.593685823047531,0.552722266914989,0.787550788440185
SUB1,NA,NA,NA
FOXL3,-0.107286085029007,0.914562023362424,0.967606108214209
CEP192,3.40242278306901,0.000667912262413212,0.0364193025685529
GUCY1A1,1.63750124107159,0.101525779835349,0.358295485530336
AHRR,-0.0892658215736592,0.928870656033751,0.972323957913492
YIPF3,1.56592202502484,0.11736687289699,0.38461906015104
WDR36,-0.880417850846877,0.378632989692448,0.659996846660674
PGM3,-0.483079479594215,0.629039303719577,0.8326361592061
PRPS1L1,-1.00760638365325,0.313643463118726,0.601252807075166
WNT8A,1.37475090065588,0.169208684836251,0.455832693213688
ADGRL3,0.880755517596565,0.378450160625943,0.659754296640609
SLCO6A1,2.44146076062722,0.014627977922856,0.141356992032512
CDK18,1.55798879044855,0.119235905399084,0.388133429988742
GALNTL6,0.555592141018474,0.578489705186482,0.802563470849327
SLC10A7,2.12603705374924,0.0335001743829892,0.209359691436918
GABRA2,1.9751578012841,0.0482502430656545,0.250523090843467
MRPS30,-0.434991449694501,0.663568633738752,0.852343397185018
NEK1,0.819672329931162,0.412402928031972,0.687141072806939
SMIM31,-0.126485838468185,0.899347358278082,0.962278007853028
SMG7,0.00360882687020756,0.997120579007739,0.999042476571764
