"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","directionality","directionNumeric"
"LMLN",0.572017120417857,-1.73388711833705,-0.0855868305782904,1,0.0829381139175352,0.931794867718895,1,0.296830180721865,0.976177871349043,"Herbivore",1
"CORO1C",3.20009404321318,-2.2899016878981,2.37585920572863,0.00824296517200933,0.0220270163762088,0.0175081419408498,0.172679259303785,0.13876249842284,0.154401236517538,"Both",3
"TSLP",3.07996722693258,-1.07993662564785,-0.0679053427367025,0.012421402433955,0.280170402185802,0.945860985683886,0.216075505436371,0.56774786698137,0.980639799390822,"DoubleBoth",4
"EFHC2",1.0958626279237,-0.945960071984808,-0.885448150174682,1,0.34416895183818,0.375914972709308,1,0.627024226182427,0.689354654671928,"Both",3
"MROH7",-2.39819905663135,-0.0639033664242853,-0.0111178826911859,0.0988554536458698,0.949047171741115,0.991129395797524,0.726575558086238,0.979386909604837,0.996910727674965,"DoubleBoth",4
"CLCN4",-0.244117847761537,2.0871635153452,-0.857321409974112,1,0.0368733562395691,0.391267279282639,1,0.186775072277242,0.701051055995832,"Herbivore",1
"NSG1",-1.63096782464891,2.71810063207778,-1.47464979468182,0.617382653154144,0.00656578654427104,0.140306720236908,1,0.0670603869540575,0.432610163271835,"Herbivore",1
"DPEP1",1.08125516493294,-0.880400824650308,0.506191677300896,1,0.378642209936241,0.612722097041621,1,0.658184324768388,0.844818003183037,"Both",3
"C1orf159",0.256169033872139,0.443195444070999,-0.730463675142674,1,0.6576243739598,0.465106808907661,1,0.845108619673241,0.756700819747111,"Insectivore",2
"PITPNM3",-1.89635382388291,0.079030956941247,-0.166556707808529,0.347479640833473,0.937007999985812,0.867718859934723,1,0.973961951505068,0.955063414635376,"DoubleBoth",4
"CUL2",3.05955215326465,-1.48823512443319,2.11770486269773,0.0133000913443715,0.136688897215662,0.0342000707863438,0.225939792042231,0.390713413847903,0.21859185622076,"Both",3
"MYADM",1.71923653506902,-0.134438509033226,-1.95072341138597,0.513427864621488,0.893055832206354,0.0510899568596923,1,0.958772154208027,0.267440074426941,"Insectivore",2
"PERP",-0.255417982015284,0.79936804439619,-0.180581168171905,1,0.424077034113103,0.856696338478534,1,0.694049338241043,0.950330266389413,"Herbivore",1
"ERLIN1",1.30731765945497,0.79596743576691,-0.165912830823289,1,0.426050963136281,0.868225549907211,1,0.695524228167588,0.955182539938392,"DoubleBoth",4
"ANKRD34C",-4.62262797028541,2.74536129047179,-0.461727773292919,2.27345348702745e-05,0.0060444313477402,0.64427655169231,0.00429228018350782,0.0637437786047631,0.859803281095682,"DoubleBoth",4
"IL17RE",2.00983345371062,-2.35982971897567,4.74596697165174,0.266692912869167,0.0182833252223764,2.07512573881323e-06,1,0.124780807801894,0.00116052284153175,"Insectivore",2
"PABPC4L",1.75536461049486,-0.016510041158465,-0.671878047543824,0.475181768182033,0.986827491494424,0.501661336795733,1,0.995301276188981,0.77894708383198,"DoubleBoth",4
"MYD88",1.63274242047398,-3.13360985619242,1.59325728879179,0.615139089638294,0.0017267026985448,0.111102484052627,1,0.0286177137430599,0.390516365777936,"Herbivore",1
"GRIK2",-0.672383190016231,2.96214244596933,-0.880988641541014,1,0.00305506409963308,0.378323967800333,1,0.0415084107216703,0.691009366955618,"Herbivore",1
"DLGAP2",-0.934140488299532,-0.864476494116946,-0.148461497791619,1,0.387326187585931,0.881978569494122,1,0.665005051943504,0.961247471002382,"Both",3
"TMEM235",-2.74082712712734,1.50522788775489,0.0887194176947983,0.0367708453812526,0.132265497644371,0.929304900299035,0.414158723816883,0.383591241960566,0.975549863482734,"DoubleBoth",4
"RGS4",NA,1.20332478730193,1.30365079082657,NA,0.228850660621593,0.192352674743153,NA,0.50904439310164,0.5102677299602,"MissingData",5
"BIRC6",0.102113793375076,0.499631892757288,-0.210837892023462,1,0.617334296893906,0.833013769530001,1,0.823773081283718,0.940890033154587,"Herbivore",1
"MKLN1",NA,0.458235281473524,-0.671429648349228,NA,0.646783414800126,0.50194686279539,NA,0.838794244518333,0.778994774883935,"MissingData",5
"GABARAPL1",1.36674900705237,-1.64181996766545,0.0197822596906691,1,0.100627319662807,0.98421706983126,1,0.328182741330872,0.995023322998978,"Herbivore",1
"INPP5K",2.19668311799274,-3.33371886778175,3.92113708188255,0.168258512287132,0.000856932226863045,8.81321061513674e-05,0.99254486957545,0.0179862798185537,0.00946048548746698,"Unclear",0
"ZNF697",-2.19236342587432,1.63979925389241,-0.827396671707012,0.170119651943796,0.101046913389963,0.408012266429321,0.997859115712268,0.328968468252184,0.712965807088493,"Both",3
"AL162231",1.832783512357,0.622202759447741,-2.21043464548528,0.401008632223594,0.533808551794426,0.0270750115640958,1,0.772544894288916,0.19256641616605,"Insectivore",2
"TMEM41A",0.779762880550021,0.476689825812313,0.830587725318417,1,0.633583008833891,0.406206571301481,1,0.831726824486044,0.71147689344016,"Insectivore",2
"PROSER3",1.06570393231136,-1.53781086913335,2.24805326064642,1,0.12409486523691,0.0245727939311391,1,0.370365249608742,0.182727969878497,"Unclear",0
"DDN",0.448081941121665,-1.07064271176767,1.12735942989537,1,0.284330110846428,0.259590544777156,1,0.570820668090344,0.585460295017799,"Unclear",0
"NME6",1.07166589287872,-0.510893416623158,-0.0655075312951256,1,0.609425691278358,0.947769910111361,1,0.818311254047386,0.981246964294523,"DoubleBoth",4
"CMSS1",0.482151526565629,-0.254250323144191,2.2225274580081,1,0.799302175326211,0.0262476805195132,1,0.91905291621356,0.189043808859689,"Insectivore",2
"TBCEL",0.456790274560906,1.08994762358591,-1.23999926192026,1,0.275736216613381,0.214975667146218,1,0.564034368385448,0.539402567921524,"Unclear",0
"TRIB3",0.920221868347424,-2.29146799964461,3.59698253578299,1,0.0219363606155668,0.000321930088966262,1,0.138406566452987,0.0189056315418377,"Insectivore",2
"ICA1",0.0353502013763071,-0.45240652900854,0.87105455772273,1,0.650976144300448,0.383724364553227,1,0.840267926013474,0.695647939273375,"Insectivore",2
"NUP62",1.01265286501816,-1.38709659973833,-0.00166782760075538,1,0.165412308731421,0.998669266724215,1,0.432307015838052,0.999307355934739,"Herbivore",1
"TMEM132D",-2.05632570422384,1.61639263865652,-3.94214823371663,0.238506793721044,0.106009448928092,8.07550387182298e-05,1,0.337319818939034,0.00928339306797011,"Insectivore",2
"CLEC2L",-1.28949769845849,1.01345591344086,-0.0792182578527653,1,0.310842443903807,0.936859022562926,1,0.594990828171277,0.977521376551824,"DoubleBoth",4
"COL20A1",-3.7741624481308,2.04700402213249,0.121440142865654,0.00096327674937059,0.0406576896289343,0.903342422741956,0.0457492244904065,0.197725919950614,0.969944179267644,"DoubleBoth",4
"ITGB7",-1.99459163529958,2.07712272099067,-0.710547974916215,0.276524619814672,0.0377902340231567,0.477364391774908,1,0.189172916393251,0.766106134882071,"Herbivore",1
"ACKR2",1.07166400289084,-0.606372018101242,-0.107827728402273,1,0.544267745290766,0.914132347037223,1,0.779078984516855,0.972111996832641,"DoubleBoth",4
"NT5DC2",0.870947726796682,-1.11584724504344,0.346852743418901,1,0.264487526671736,0.728701950420602,1,0.55179498909992,0.897328110185181,"Herbivore",1
"MCMDC2",0.0715511427518118,-1.34414189002148,1.8265275110151,1,0.178902508358907,0.0677708411636384,1,0.450915301861976,0.305917669141775,"Unclear",0
"CIAO2B",1.84677128358297,-0.600775221998705,-0.636285529507119,0.388681772671499,0.547989709602531,0.524590334861547,1,0.781671318251828,0.792771334755805,"DoubleBoth",4
"KIF21B",0.967015378398752,0.97802419844548,-1.57032116380063,1,0.328062356002899,0.116340412942124,1,0.610722720621453,0.397460601447381,"Insectivore",2
"SLC25A12",2.01595154595514,-0.142203941898693,-1.67969386596962,0.262830256631167,0.886918918249586,0.0930168938722608,1,0.955982760068329,0.357956038170816,"DoubleBoth",4
"TENM1",-1.91698040337267,2.29881735532847,-0.0363773043349383,0.331442527769345,0.0215153128758738,0.970981510716443,1,0.136707842573516,0.990786232748053,"Herbivore",1
"RPL23A",NA,2.05498734131697,1.44990867980925,NA,0.0398802274011701,0.147083986557192,NA,0.195410703127438,0.442726896584128,"MissingData",5
"ENDOU",-2.36916881199816,1.40213190946651,-0.526026534726404,0.106968684474886,0.160875859923963,0.598869770739782,0.757101691803505,0.425571136533634,0.836788297058378,"DoubleBoth",4
"RIPOR1",-0.192297013047461,0.16334480699175,2.34398740814005,1,0.870246956742252,0.0190788155024434,1,0.949678090846175,0.161123550520731,"Insectivore",2
"BTBD18",-2.30471008119322,-0.997539199401236,-1.0779976296139,0.12709689548238,0.318502856532296,0.281034813965074,0.839413036126655,0.602318670854883,0.607696544765193,"DoubleBoth",4
"KCNK4",1.84952853847778,0.0570410838966025,-0.434103753980895,0.386289185171207,0.954512468182517,0.664213099586714,1,0.982142613900236,0.869186278343771,"DoubleBoth",4
"CASP12",-0.167343991271181,-0.209150381949332,-1.22220867453186,1,0.834330845201714,0.221628724328468,1,0.933173743027463,0.546452691305161,"Insectivore",2
"SEMA4D",-3.52116117137042,2.57616602580211,-1.579153429565,0.00257796827802688,0.00999026638745956,0.114300868927573,0.0853483055582575,0.0862718315792925,0.394415772677127,"Both",3
"FNDC10",2.61514028829425,-0.393251071976611,-0.779638155336206,0.0535144880421674,0.694134051941238,0.435603890635136,0.505492700055595,0.866878715456932,0.734831221468685,"DoubleBoth",4
"KIAA1549",-2.71816699692406,1.11723636523985,0.206196979739373,0.0393868181031793,0.263893275701247,0.83663704697682,0.432968341070175,0.551235743544513,0.942852665956148,"DoubleBoth",4
"NKX1-1",0.455858956239042,-0.486158193149892,-0.288382816600455,1,0.626855010144013,0.773053719646889,1,0.828362372364611,0.915997366890178,"Herbivore",1
"ITK",1.0741881721426,0.0914026508913589,0.80486232792887,1,0.927172655461958,0.420899129646172,1,0.970522542614329,0.723126618084003,"DoubleBoth",4
"PARVG",-0.713987572207056,0.0318313058389408,-0.5393324897374,1,0.974606580830927,0.589657454482442,1,0.989997998915115,0.832221950170474,"DoubleBoth",4
"PRDM15",-0.808874780927902,-1.84222894749823,1.91857495857983,1,0.0654416678579405,0.0550381472524825,1,0.258975676283592,0.275173760766608,"Unclear",0
"IRGQ",1.17914375057015,-2.82482314886586,1.11869812770461,1,0.00473067187502217,0.263268944223406,1,0.0552047951203991,0.589654044067595,"Herbivore",1
"TXNL4B",-0.918676655941157,0.195582863345627,1.29881083366533,1,0.844936674298357,0.194008855794135,1,0.937904014057656,0.512492503647638,"Insectivore",2
"ITGB1",1.66667435974256,-1.37280661709422,1.87059299843254,0.573475043910514,0.169812473104594,0.0614015158150272,1,0.439203825842088,0.291407608191095,"Unclear",0
"NTF3",1.0214343038534,-0.339563702327801,-1.13224941977402,1,0.734185116862965,0.257529588396973,1,0.885183469148453,0.583246765170677,"Insectivore",2
"PNPLA3",-0.995899111453242,0.0976393911504231,-2.41141333779887,1,0.922218644316134,0.01589082785011,1,0.968507112736034,0.14639365611252,"Insectivore",2
"IRAG1",-0.787406771260832,0.341480816432217,2.32512594773335,1,0.732741644185324,0.020065226554616,1,0.88475933481823,0.165346851664348,"Insectivore",2
"KIF26A",-2.4647428707472,1.62578248142977,-1.73933168067294,0.0822669635520912,0.103995936370074,0.0819764378296556,0.656050801209496,0.333962770850909,0.334915972684379,"Both",3
"CAMK2G",-0.36736812234782,1.63133511789506,0.854548304424101,1,0.10281962716825,0.392801256960395,1,0.33205884374779,0.702049934488996,"Herbivore",1
"ACTBL2",1.45147807421896,0.0237439444923976,-1.40514853856999,0.879880699760954,0.98105685323879,0.159977113102826,1,0.992941026172185,0.462882725148824,"DoubleBoth",4
"TOP2A",0.115460537380563,-0.545880067583442,-1.32504924363403,1,0.585148380590633,0.185154819031848,1,0.803921859721441,0.500207263656613,"Insectivore",2
"SLC25A44",-1.75560741000353,1.78532355684584,-0.0678057010598388,0.474932796642419,0.0742088499973323,0.945940305420293,1,0.277410343543994,0.980639799390822,"Herbivore",1
"RXFP1",2.6387038635953,-2.22232386886973,-1.14246444568111,0.0499341868593672,0.0262614262006382,0.253261016623553,0.492301539375902,0.153838618462647,0.579267569003525,"Both",3
"MIDEAS",2.39336912032646,-1.12850020444696,1.43364908666692,0.100166617661961,0.259108730574637,0.15167242812013,0.730949410867365,0.54497272611054,0.450004377587638,"Both",3
"IL10",0.817453835286171,-1.0676169087812,0.920735671924688,1,0.285693353182009,0.35718844734045,1,0.571774732896307,0.673531691948525,"Unclear",0
"DCAF1",1.1849722681339,-0.425261947163,-1.37713746954944,1,0.670645730149021,0.168469750055895,1,0.85332417301087,0.475487755294446,"Insectivore",2
"HSD11B1L",3.13752479126141,-2.62833993805516,0.169912422313509,0.0102228518860144,0.00858027243395256,0.865079011585717,0.197702887178441,0.0785654725561328,0.953557680978775,"DoubleBoth",4
"PFN2",NA,0.991147393402085,-0.719267265832627,NA,0.321613613797021,0.471976260818382,NA,0.605575332356287,0.762086092094625,"MissingData",5
"NAT8L",0.531744890047267,0.325972364043412,-2.75726875739555,1,0.744445264404032,0.00582864231415626,1,0.890808712727641,0.0864377523057263,"Insectivore",2
"TAF1",1.60103730488489,-1.67500708209368,0.842273140757758,0.65621194109396,0.0939328421394995,0.399635081768035,1,0.316607893406358,0.707321344708386,"Herbivore",1
"ATF5",-1.05694512152652,0.17995566758934,1.08074551343022,1,0.857187372070865,0.279810331473741,1,0.943767838194311,0.606563926054634,"Insectivore",2
"KY",-0.823596518423406,0.626241614343044,-0.0557665822525634,1,0.531156475678485,0.955527756997174,1,0.771250225964269,0.984717150764114,"DoubleBoth",4
"ZFYVE27",-1.41540349114247,-0.152373564448189,1.63940904769697,0.941701359714859,0.878892306110194,0.101128098599181,1,0.952907383929106,0.373930542197915,"Insectivore",2
"RNPC3",1.32253418827392,0.0851409510637907,-1.21141304224909,1,0.93214933424323,0.225737143327825,1,0.972341113247218,0.550387087274477,"DoubleBoth",4
"CHD7",-2.0730549920791,0.533396460910442,-1.03764465225947,0.229002972078537,0.593759166855569,0.299435521447557,1,0.808961882962699,0.62521999768211,"DoubleBoth",4
"ANO6",3.20620619790493,-2.8887048876991,-0.334851946927571,0.0080698543769233,0.00386831928150764,0.737736772260812,0.170291146804908,0.048418214080276,0.901604112310601,"Both",3
"CACNA2D2",0.631343297285038,-0.561512296408248,-0.195499195276756,1,0.574448350117212,0.845002167602444,1,0.79781420119848,0.9460312290833,"Both",3
"CMTM3",1.22235222912014,-2.17872114888179,1.8124956908145,1,0.0293523896779107,0.0699096391703067,1,0.164855469261696,0.310339760003214,"Unclear",0
"EIF2B1",-0.435040591046179,0.7420075128641,-0.697131261259999,1,0.458082783710789,0.485720651921578,1,0.718246558327414,0.77053689626008,"Unclear",0
"TMEM177",0.979079793989362,-1.12160588429982,2.6358517932753,1,0.262030048628842,0.00839263791748538,1,0.549165381203117,0.105128491502721,"Insectivore",2
"SYBU",-1.88515703274714,1.35589705868336,-1.09126821207345,0.356451839450442,0.175131923506463,0.27515488079762,1,0.445956930099201,0.600955970026084,"Both",3
"DGKI",-1.33697373367927,2.08870136500688,-3.91576639994225,1,0.0367346139143883,9.0117473672312e-05,1,0.186305180518874,0.00954715118140199,"Insectivore",2
"MAP3K13",0.0917745120522566,0.10014234882651,1.57014505748541,1,0.920231314792045,0.116381368212912,1,0.967469785545403,0.397476948454084,"Insectivore",2
"TBCCD1",0.853044468640738,-1.58619720428595,3.93574861787648,1,0.11269458179437,8.29377532691883e-05,1,0.350000542704786,0.00946048548746698,"Insectivore",2
"AK9",2.82086881438362,0.129757832311935,-0.102467434853507,0.0287362704649377,0.896758025718524,0.918385659985776,0.360791877890623,0.959759051757778,0.973203004884247,"DoubleBoth",4
"RPL10",NA,3.02714987465708,1.61309316259934,NA,0.00246871522580237,0.106724269114275,NA,0.0360824211857805,0.3839089387646,"MissingData",5
"ELFN1",-1.66316783813288,2.68887239939735,-2.1695508769136,0.577673061633988,0.00716938182959869,0.0300408861732469,1,0.0707725396321347,0.204250303683791,"Unclear",0
"GPBP1",1.30367864146167,-0.0175271606815608,-0.264577671064294,1,0.986016065081778,0.791334823212004,1,0.994730466105094,0.924783428222305,"DoubleBoth",4
"PLPP5",0.812564672244812,-1.04153269357437,0.488387937001811,1,0.297628387914401,0.625275084660371,1,0.583344442527755,0.851338157597812,"Herbivore",1
"GREB1L",2.97970894703555,-3.39748338201246,2.52095058275631,0.0173113428382908,0.000680087184377613,0.0117038287436718,0.264111638615701,0.0154644474459818,0.124444915810869,"Unclear",0
"SLC9A3R2",0.658782133114394,0.108218320553309,-0.24380895757562,1,0.913822512601105,0.807378782507842,1,0.964772299013308,0.93041865418604,"DoubleBoth",4
"FAM47E",-0.617822324780287,1.66599625153255,0.843336249158008,1,0.0957141610398189,0.399040415053058,1,0.319513124618369,0.707104366635075,"Herbivore",1
"FKBP7",-0.772553372780585,0.696889587497077,-1.60941684330589,1,0.485871894588085,0.107525224736505,1,0.73885894918644,0.385166048122432,"Insectivore",2
"SPATA13",0.0894968356527687,-0.944669823873647,0.999150833091731,1,0.34482746748202,0.31772162940828,1,0.627800563901614,0.641556512318385,"Unclear",0
"CDK6",0.282398159780088,2.24014006454852,0.678719388764108,1,0.0250818312333192,0.497315678714411,1,0.149742689672512,0.776987873065284,"Herbivore",1
"LHFPL3",NA,3.01942007596798,-0.258989259701351,NA,0.00253259105247215,0.795643527363468,NA,0.0367099334394456,0.92639576185047,"MissingData",5
"PDZD9",1.0125533079202,-0.903989104800252,0.32155885390562,1,0.366001178639757,0.74778691928792,1,0.645329392425957,0.905353912065872,"Both",3
"WDR20",-0.0395523801485623,-0.516048289616075,0.707330978454291,1,0.605820682689971,0.479360818590542,1,0.816611014197235,0.767024630654896,"Unclear",0
"HID1",-0.632866789830118,-0.434152390924231,-0.334237847862994,1,0.664177782798111,0.738200086139117,1,0.848807979118445,0.901898333928466,"Both",3
"ALG1L2",2.62493431075305,-1.95623658104948,0.00727541345843209,0.0519994113238463,0.0504372910905355,0.994195111138487,0.500381163661373,0.223799083297698,0.997950740428767,"DoubleBoth",4
"KIAA0232",-3.8893393091042,2.10348352028722,-2.81001325077965,0.000603104992870577,0.0354235243640283,0.00495394603190059,0.034243164726531,0.182363949471096,0.0798411042470007,"Both",3
"TRPV1",5.69209414111646,-3.61061049266296,-0.485254686947026,7.52943759059537e-08,0.000305477129559414,0.627495694059539,0.000189541042280588,0.00891036950981721,0.852420189826607,"DoubleBoth",4
"SLC4A4",3.11616015709964,-1.58684746892808,-0.57023836056707,0.0109933639653613,0.112547194830761,0.568516041349012,0.204771492325114,0.3499448759293,0.820357563805406,"DoubleBoth",4
"C19orf81",-0.0610597468215059,-0.578918418787079,-0.71882312262769,1,0.562644221462627,0.472249908841047,1,0.790818805039782,0.762177154034082,"Unclear",0
"COPG2",1.99083757935124,-0.422500565838612,0.866143094265893,0.278992478756867,0.67265968778901,0.386411695247757,1,0.854679068697347,0.697555091688484,"DoubleBoth",4
"FUT2",-1.52764751556546,1.56496821604829,0.908400511537561,0.759600465938054,0.117590362055885,0.363666655578507,1,0.359017174338639,0.678406355193004,"Herbivore",1
"RARG",-0.652022354667844,2.16207340382069,1.32835004751171,1,0.0306125186856134,0.184062493372448,1,0.168947332439601,0.499472775551019,"Herbivore",1
"CFB",0.225465895815019,-0.945123302592369,0.116854839757021,1,0.344595929893319,0.90697508554416,1,0.627661021197979,0.9704919162293,"Herbivore",1
"ELOVL7",4.20129956706119,-4.5255556264722,2.66488023031608,0.000159232286854209,6.02370340258835e-06,0.00770157465802657,0.0148459534607776,0.000692469563493294,0.100511130138448,"Herbivore",1
"ZNF821",1.72018613052212,1.04217174904265,-0.656936993645409,0.512391679898354,0.297332058453561,0.511221430172641,1,0.583186754050553,0.784993194549861,"DoubleBoth",4
"TNPO2",NA,1.65861849289852,0.108810555573965,NA,0.0971926929322386,0.913352751395819,NA,0.322298764267319,0.971935125256526,"MissingData",5
"EIF4E3",1.23377872149005,0.265671963746127,0.881036186720908,1,0.790491857319572,0.378298234197913,1,0.915285557203582,0.691009366955618,"DoubleBoth",4
"MYOCD",-0.696919840682966,1.47968615946733,1.14756807554268,1,0.138957020933424,0.251146915142571,1,0.393768243410815,0.576933155831339,"Unclear",0
"NABP1",2.09429804622193,-0.131382021427162,-0.178439894698189,0.217400629693272,0.895473110200272,0.858377520584087,1,0.959685651915374,0.950730386607362,"DoubleBoth",4
"SKOR2",-0.58033730027803,-0.632627199015979,1.93979506576024,1,0.526977121046373,0.0524046005597092,1,0.768011276664202,0.270001961370733,"Insectivore",2
"PLEKHG2",-1.09396300633342,-0.252932910824247,1.86972730522275,1,0.800320056997054,0.0615216957181956,1,0.919245167507458,0.291591852468485,"Insectivore",2
"PVR",NA,-0.368841101211462,0.917916085145126,NA,0.712246166953333,0.358662799829209,NA,0.876731327471641,0.67472286626974,"MissingData",5
"NANOS1",0.236837666985809,1.16220826869325,-0.842999022453895,1,0.245150876740922,0.399228990510522,1,0.529443510913332,0.707104366635075,"Unclear",0
"NTM",0.886876034191242,0.129149280600152,-0.925210294787578,1,0.897239528212946,0.354856529511643,1,0.959919529292313,0.672261510852527,"Insectivore",2
"TSTA3",1.03824231076405,-1.03956819689179,-0.537202212941636,1,0.298540558845017,0.591127942844398,1,0.583931931738733,0.833037108812801,"Herbivore",1
"BRMS1",0.714288007339883,0.358075985854759,-0.613667696247864,1,0.720286449673817,0.539434939152781,1,0.881074867011011,0.800265506930938,"Both",3
"AC092835",2.74948213936742,-2.62756203412104,3.72045802416914,0.0358137094522748,0.00859991597613518,0.000198861793805585,0.409276714383242,0.0786215668681191,0.0147384004395579,"Unclear",0
"FGFR1",2.74280046194712,-1.64225149308965,2.49505332166863,0.0365506141766371,0.100537895187306,0.0125938203775013,0.413218919553837,0.328130388648807,0.129444029485681,"Both",3
"TREML1",0.157589083910952,-1.07108538771052,0.453170975069347,1,0.284131037817205,0.650425630916053,1,0.570620739930501,0.862463109581013,"Herbivore",1
"TMEM185B",1.8453647793993,1.26506843790052,-1.96159230992143,0.389906957912968,0.205846795838673,0.0498099683033742,1,0.482581821485256,0.263513354912653,"Insectivore",2
"ZDHHC17",0.841774413673325,0.0360601504178865,-0.0143577926962674,1,0.97123439700715,0.98854453246533,1,0.988681978478877,0.996094541751762,"DoubleBoth",4
"C1orf226",-2.25574685562831,2.75173290688865,-1.62762522700979,0.144518935938798,0.00592808486854535,0.103604376641546,0.90799251598153,0.0630914823599813,0.378652388045731,"Herbivore",1
"ATP9B",-3.34357553552931,2.65094971411012,-2.5208186549332,0.00496237050188721,0.0080265790858411,0.0117082174478114,0.126004236961865,0.0755439693562729,0.124444915810869,"Both",3
"SLC2A1",0.241137640088717,1.40682923351752,-1.72811540216421,1,0.159478031789719,0.0839675366626149,1,0.423836598996483,0.339239731247339,"Unclear",0
"EFTUD2",NA,-0.728987732714186,0.929524447394398,NA,0.466009166425474,0.35261736157403,NA,0.724074250248324,0.670477988407429,"MissingData",5
"TMEM233",3.3635800418405,-1.70319581367327,0.473937201742427,0.00461631131901482,0.0885314298535988,0.63554468952002,0.121741100361883,0.307677089729199,0.857376616741628,"DoubleBoth",4
"STAG3",1.7134306717223,-3.94882162176985,0.985040112684284,0.519800025625485,7.85368455337319e-05,0.324604368001552,1,0.00364940873086093,0.648232931253719,"Herbivore",1
"IFT140",-2.88869127505766,0.896366028953468,-2.26381675009708,0.0232109203787009,0.370057304533956,0.0235853878727433,0.31555152241215,0.649654375521596,0.178574644549007,"Both",3
"TAPBP",-0.146866530430257,-0.426618147509267,1.21868951631668,1,0.669657477553819,0.222962058525572,1,0.852602156442531,0.548359957012757,"Insectivore",2
"SELENBP1",0.299196996581778,-1.97121882310109,0.861543867275465,1,0.0486988517965718,0.388938571578037,1,0.219023221079532,0.699438067481323,"Herbivore",1
"RUNDC3A",1.31138651846388,-0.412637332204734,0.343851956475417,1,0.679872345202389,0.730957624292518,1,0.857981919974587,0.898672036723105,"DoubleBoth",4
"HIPK1",-2.13866492940285,2.31423089532558,-0.447338392947772,0.194776889175282,0.020655060107136,0.654630750290996,1,0.133598511283546,0.864131874092215,"Herbivore",1
"TTLL3",0.777665547153673,-1.66328447194894,-0.451394386058134,1,0.096255505504306,0.651705328735138,1,0.320526513247208,0.8630863845811,"Herbivore",1
"LACTBL1",0.0220508701695193,0.580416046191727,0.468844309045081,1,0.561634086790494,0.639180925821698,1,0.790305314071284,0.858366497650697,"Unclear",0
"VWA5B2",-0.379063035114959,-0.643555264043429,0.720899612007985,1,0.519863867497987,0.470971281597359,1,0.763182139252807,0.761704943352958,"Unclear",0
"NHSL1",-1.71357435351092,-0.514901771832288,-0.552142257281553,0.519641562211358,0.606621662681216,0.580850892041906,1,0.817011261354369,0.826580396988329,"DoubleBoth",4
"CASP14",3.75684029552286,-2.28729072085269,1.55696894397285,0.0010324333872297,0.0221788597425432,0.119477858976566,0.0472541632749013,0.138962944556198,0.402874270054329,"Both",3
"SLA",2.92794782411208,-1.88037266925435,-0.243348443615386,0.0204724379040902,0.0600573056876931,0.807735479449369,0.295571078461129,0.247474822469982,0.930664229911488,"DoubleBoth",4
"FTSJ3",-3.91450503718309,2.33484466138902,-0.796435939060525,0.000543539080236419,0.0195515371220028,0.425778696133613,0.0320994561427458,0.129562904828514,0.727731459313957,"DoubleBoth",4
"SEPTIN9",-0.693613502757941,2.15600199200737,-1.79692561324842,1,0.031083509610561,0.0723474297861772,1,0.170041379438941,0.315660697013229,"Unclear",0
"GK",1.36884835491813,1.84729597906632,-1.29260190009575,1,0.0647042553994461,0.19614878210972,1,0.257056685237652,0.51462861916744,"Unclear",0
"TICAM2",-2.51514326989483,1.24153783659393,2.06383082774372,0.0713904125831113,0.214407129725622,0.0390337590691471,0.596724289792647,0.492395177914793,0.233002924352765,"Both",3
"PPP1R14D",1.53709096158387,-1.43443906344673,1.75576009348404,0.745626216051818,0.151447006836632,0.0791293810413741,1,0.411810859556276,0.329024885320559,"Unclear",0
"NPNT",2.99478529032143,-2.25608845831969,0.294461008998721,0.0164782853883929,0.0240650918086343,0.768405653633593,0.256312365340171,0.145875494811576,0.91476044045812,"DoubleBoth",4
"NFATC1",-0.438376379565018,1.68987021068551,0.0815139145939212,1,0.0910527878264346,0.93503325945753,1,0.311826460570183,0.977346067906343,"Herbivore",1
"CHEK1",-1.02091712790728,1.17439298678927,-1.42218781211709,1,0.240237653072961,0.154971735980401,1,0.523177766849339,0.455143480432383,"Unclear",0
"ACE2",-0.296695903938244,2.73051036196994,-3.60933439301944,1,0.00632363451575393,0.000306983679902207,1,0.0654927974621111,0.0184977638198322,"Unclear",0
"CYTH2",NA,3.13465266092833,-0.562850994701106,NA,0.00172057702389206,0.573536352394949,NA,0.028594570529467,0.822913227933941,"MissingData",5
"SH3GL3",0.86629182196525,2.65589749683462,-2.27904108354855,1,0.00790976528577382,0.0226646232233054,1,0.0751268162049634,0.175272365375266,"Unclear",0
"AARSD1",0.82173183007969,-2.56121544702818,1.76497793081799,1,0.0104306648994817,0.0775674748447155,1,0.0886203221322738,0.32690878828861,"Unclear",0
"DOHH",1.60169981343786,-2.91043434784819,2.70812923345234,0.655332038702993,0.00360926785035869,0.0067663668747212,1,0.0463462312942309,0.0943855771707021,"Unclear",0
"EEF2KMT",2.74791621544269,-4.04343579307325,1.39053914739922,0.0359851997168101,5.26735855006231e-05,0.164365220332082,0.409402633138464,0.00281777606395907,0.469213782381599,"Herbivore",1
"EFNA4",-0.580261528990416,-0.302206315170419,1.79105405945848,1,0.762494790376719,0.0732846203569145,1,0.899653201619525,0.317836138528409,"Insectivore",2
"P4HA3",1.06959333333054,0.402505647440286,0.344740208205402,1,0.687311932970948,0.730289687261098,1,0.862918442810808,0.898395988222157,"DoubleBoth",4
