,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
GPAT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WDR73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DLX3,-1.18145594713748,1,1,-1.26316242367611,1,1,-0.0435573045267342,1,1,-0.46791415835408,1,1,0.456689342834053,1,1,0.500095350800805,1,1,-1.18142824155923,1,1,-0.845148237609502,1,1,-0.8338875423648,1,1,-0.992089927497716,1,1
DCTN2,1.43540981930839,1,1,-0.674071229462792,1,1,-2.02510305180225,0.428567836127721,1,1.60418806834927,1,1,0.429768476786687,1,1,2.07590270720361,0.379029502919377,1,-1.3545036644388,1,1,-1.67656138206138,0.936282837040904,1,-1.21588837146906,1,1,-1.7821211468335,0.747294780100099,1
GSPT1,0.0574751415843023,1,1,0.221633565139559,1,1,0.144164901659778,1,1,1.410409589958,1,1,1.29215193901075,1,1,1.23767857749692,1,1,1.02562428283513,1,1,1.0074224294537,1,1,0.977833590038563,1,1,0.602442562569931,1,1
UBE3B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
XIAP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CFAP300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CLK1,1.81214896426727,0.69963182379173,1,0.915940435878412,1,1,-0.951549442495264,1,1,0.918364188420293,1,1,-0.44113295211406,1,1,0.273095521133609,1,1,0.0323591411175332,1,1,-0.351690485472024,1,1,-0.14618008028521,1,1,-0.218860760373861,1,1
ACVR1,-1.86354180559636,0.623860764970545,1,-1.48103002678118,1,1,0.576459664968244,1,1,-0.549676193075791,1,1,0.915308471138193,1,1,0.512154837697334,1,1,-2.43469869040235,0.149041947220464,1,-1.89731853696794,0.577859099043032,1,-2.0763045125273,0.37865796223756,1,-2.18968747357178,0.285469101640131,1
RNF148,0.906531478129358,1,1,2.97703950733458,0.029104650256942,0.851110940921462,1.76486213202203,0.77586939328438,1,1.57705959113586,1,1,0.840383278211954,1,1,-0.468761332630819,1,1,-0.754984615153959,1,1,-0.946332803627775,1,1,-1.33998319788799,1,1,-1.17946973974032,1,1
C4orf45,-0.12125310821344,1,1,-0.919287652752685,1,1,-0.70319171232083,1,1,1.24794199638977,1,1,1.26481961628015,1,1,1.8970811113875,0.578172337388808,1,0.00701043642236266,1,1,0.0330175328709065,1,1,0.186905259905963,1,1,-0.324479152792122,1,1
OPRM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIF5C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UBE2J1,-1.09701016068735,1,1,-0.464087128219604,1,1,0.665905752842925,1,1,0.393141193156389,1,1,1.17876780037111,1,1,0.716748540640023,1,1,-1.0262482669725,1,1,-0.767809852083478,1,1,-0.92747382811223,1,1,-1.11838437679894,1,1
CLDN4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
INTS11,-1.3893574040769,1,1,-0.465251105399425,1,1,0.931782616188704,1,1,-1.74133136081435,0.816255121010084,1,-0.565833467054372,1,1,-1.36077548171981,1,1,-1.89946009022966,0.575040092215982,1,-1.55815876051002,1,1,-1.79219850774707,0.731011736217557,1,-1.36652692529959,1,1
SLC22A5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM132C,-3.352306070174,0.00801413659193565,0.141953822484914,0.686441140351846,1,1,4.04080182068923,0.000532687599374575,0.0291615634498881,-1.89901755197479,0.575621682734815,1,0.929133115875847,1,1,-2.45977198581048,0.139025310647386,1,1.9901028543344,0.465796064522126,1,2.74472649058149,0.0605613482023811,1,1.85209186833268,0.640126319984031,1,2.46164863941857,0.138300078117071,1
ABTB2,-0.724077946705677,1,1,-0.777699511417594,1,1,-0.0310673269871152,1,1,-1.15882881405453,1,1,-0.598312499076666,1,1,-0.583413552404111,1,1,-1.089172887174,1,1,-0.930566315031691,1,1,-0.924816519008308,1,1,-0.738764213170889,1,1
RPS24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LPAR4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C4B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC25A17,0.460086823350373,1,1,1.32341245038576,1,1,0.74728605194831,1,1,2.19891107615813,0.278842458867033,1,1.73251605056228,0.831817218383679,1,1.20379025546355,1,1,1.41687120899025,1,1,1.30355774679472,1,1,1.12973016675411,1,1,0.753667531636387,1,1
ASXL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VRK2,0.333055062184237,1,1,-1.86708098329893,0.618902796134607,1,-1.99501728167906,0.460409950565297,1,-0.745925844029953,1,1,-0.957763151602892,1,1,0.659156299735243,1,1,1.47133936452871,1,1,1.39620749417089,1,1,1.81760248056691,0.691249122334815,1,1.63333030950532,1,1
NT5C3B,0.4585547749513,1,1,2.75914835889206,0.0579522188185984,1,2.08020023846757,0.375071703909458,1,2.16401315868981,0.30463339526504,1,1.69943132158432,0.892379445941454,1,0.0704074994505304,1,1,-1.14080551398939,1,1,-1.23787023174213,1,1,-1.70401431431631,0.883784130449404,1,-1.69709987940333,0.896777790265229,1
PDE1A,1.13262900719559,1,1,-1.26314649129593,1,1,-2.24932594089637,0.244917665732415,1,1.23245013731707,1,1,0.33276259931116,1,1,2.10430608987355,0.353517551829488,1,-0.398572719268313,1,1,-0.641354344554576,1,1,-0.151242121858805,1,1,-0.728435815391799,1,1
NFE2,1.77155123504933,0.764690806482461,1,1.96195811092621,0.497673613630721,1,0.00329873590949486,1,1,1.90611315117403,0.566355268059404,1,0.469221604331437,1,1,0.492437114076745,1,1,-0.887585338834193,1,1,-1.27223413728921,1,1,-1.2785758807798,1,1,-1.39049635768328,1,1
EXOSC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTMR10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSMC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FCHSD1,0.79731172112904,1,1,0.278543140457908,1,1,-0.549894307024631,1,1,1.21676945222275,1,1,0.520509181563935,1,1,1.0118861755578,1,1,-1.65356218252525,0.982165018878844,1,-1.81425481228448,0.696385049870332,1,-1.70673755942003,0.878708427593971,1,-1.93461155822914,0.530379806045665,1
CD36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OXNAD1,1.19841389703163,1,1,0.657671598253508,1,1,-0.600392689050771,1,1,1.39735365775564,1,1,0.438785084146489,1,1,0.931396786571453,1,1,0.746570352182807,1,1,0.494557926432579,1,1,0.622804972185118,1,1,0.365280054759784,1,1
CHST15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TC2N,0.455914071806108,1,1,-0.196703758774673,1,1,-0.627111638493497,1,1,-1.11332823550669,1,1,-1.37876940684096,1,1,-0.973329576172191,1,1,1.32389632378143,1,1,1.22096731336431,1,1,1.36024455550657,1,1,1.58869429010321,1,1
SLC22A23,-3.16360100423659,0.0155830269032463,0.219583741174268,1.01174741431153,1,1,4.06693015150789,0.000476365134985174,0.0268987512888295,0.175179881358719,1,1,2.30033119738448,0.214294635069148,1,-0.483145844937292,1,1,-0.805890310318046,1,1,-0.0509768701679712,1,1,-1.03160714772932,1,1,-0.837664274412948,1,1
EFCC1,1.6056543953956,0.650099199972586,1,2.75013391033331,0.0357425488471232,0.936159097734795,0.656755190432045,1,1,1.0152229190906,1,1,-0.556355006207585,1,1,-1.32442953311351,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNTTIP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHF1,-3.63470565137592,0.00166978914473042,0.0518206289512478,-1.55454370139587,0.720328685452283,1,2.21177766791749,0.161892185365197,1,-1.09208857539218,1,1,1.85534441413179,0.381282357805905,1,0.102144976084192,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SFRP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGF13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KYAT1,2.90518466666228,0.0367036478957753,0.381248797472053,1.29525799614768,1,1,-1.76622551979673,0.773580212501449,1,0.623495232508539,1,1,-1.63927364416814,1,1,-0.3133178556299,1,1,1.02839403515347,1,1,0.405525281558985,1,1,0.783750448086519,1,1,0.851695059789725,1,1
ZNF683,1.38642515149984,0.993702724690831,1,-1.55010858974092,0.726692728229307,1,-2.77192932793793,0.0334350800796009,0.390369224438147,-2.13878247471525,0.194719736712737,1,-3.13100782167357,0.0104524512399959,0.390480486350261,-0.918046236527154,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGBL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATXN1,-0.9771672266132,1,1,0.944801447807261,1,1,1.78952428266136,0.73530420388068,1,-1.19598900926524,1,1,-0.347351860353791,1,1,-1.87896796192704,0.602488679451637,1,0.000155728310961012,1,1,0.218788536610636,1,1,-0.186497342895488,1,1,0.315911821456674,1,1
CNGA3,0.166565801371426,1,1,1.76877495168769,0.461588630649786,1,1.40501347734597,0.960103623928504,1,0.840471936315203,1,1,0.648161068180821,1,1,-0.51427924096765,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSMP,-0.264683021579585,1,1,1.04117067506556,1,1,1.18919022066618,1,1,1.79812950055201,0.721564882776625,1,1.88628574096938,0.59256459715216,1,1.01857257016121,1,1,-1.05750574239056,1,1,-0.989243375198908,1,1,-1.27973114206523,1,1,-1.55042529766303,1,1
ZNF385C,2.03057197493971,0.422984330329064,1,2.44115880945556,0.146402150832228,1,0.183162090130481,1,1,1.55668157563494,1,1,-0.0256088402784846,1,1,-0.170934703258942,1,1,0.0790482596678694,1,1,-0.349209678814212,1,1,-0.390135551266208,1,1,-0.337067174166872,1,1
RUNX1T1,1.67101386721091,0.947189387813917,1,-0.895102040485292,1,1,-2.43201454495062,0.150151043380137,1,2.41537487635456,0.157190221827674,1,1.1252571509709,1,1,2.97697738388729,0.0291105483411626,0.761325737625391,-0.205315487089503,1,1,-0.611852736538488,1,1,-0.00602229984389821,1,1,-0.983169850595088,1,1
C1GALT1,0.0545751586173831,1,1,-0.943923303488766,1,1,-0.885454742105121,1,1,2.95052063000927,0.0190343314716716,0.34170109117835,2.69500197783936,0.0422329279396046,0.765945118379783,3.68593392634098,0.00136719281510737,0.202192626323101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNIK,-1.19076222537402,1,1,-0.539978946865992,1,1,0.689022658086595,1,1,-0.881039058599886,1,1,0.065450782877678,1,1,-0.483116315297455,1,1,-1.23251801407952,1,1,-0.945683740257606,1,1,-1.11468113031465,1,1,-0.951141229124347,1,1
SESN1,-0.621591733463916,1,1,-0.0747359050921348,1,1,0.547161536967327,1,1,-0.956085886920731,1,1,-0.403798291099664,1,1,-0.891582257190267,1,1,-0.806823090819862,1,1,-0.651972555746141,1,1,-0.790348299705358,1,1,-0.518571319625396,1,1
TLR6,0.732138084664371,1,1,-1.52583510481908,0.762305614001594,1,-2.00085454988987,0.272448400608583,1,-0.706052727800027,1,1,-1.24656879717186,1,1,0.554419292388805,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEIL2,2.9912960478245,0.0166677620524982,0.229724170182138,-0.177251642403149,1,1,-3.10707490045693,0.0113369111213561,0.198717778990444,1.44882944035866,0.884311319462426,1,-1.08296633718464,1,1,1.57076705706604,0.697420600023714,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TEX48,0.920312891977093,1,1,0.760701842392178,1,1,-0.266255612428704,1,1,0.880645526256205,1,1,0.0435627896490469,1,1,0.287975868330698,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GLYCTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VPS8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HK1,0.750622033127027,1,1,1.07707529694215,1,1,0.212483609230208,1,1,3.1814628174008,0.0146533331370762,0.285021095695489,2.41008335385819,0.159488762622814,1,2.38408955651827,0.171214351727782,1,1.06325195855668,1,1,0.897835214568701,1,1,0.855755297345865,1,1,0.212142970906233,1,1
CASP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VEZT,2.67565889357336,0.0745825102247566,0.592783735457753,1.09104349296391,1,1,-1.6952725783146,0.900237242294027,1,3.15668917529311,0.0159571342189556,0.303413509220426,0.910955889098537,1,1,2.35796973670024,0.183751909087536,1,0.992982503281687,1,1,0.43446401839454,1,1,0.792837162745727,1,1,0.182438789338617,1,1
AJM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TENT4B,-1.98234021877673,0.474411755290692,1,-0.114685448209556,1,1,1.87187370696156,0.612240779608576,1,0.545365546373441,1,1,2.01053662714825,0.443744236926128,1,0.626432523295691,1,1,-1.19369133067628,1,1,-0.752579462665147,1,1,-1.1707472838059,1,1,-1.31955292201004,1,1
PTPN13,3.9533270101281,0.000770719905473387,0.0301714174760317,-0.729868561815158,1,1,-4.57012817405118,4.87426009996891e-05,0.00659930580211751,2.21443968286959,0.267985476392769,1,-1.0233903518316,1,1,2.74684657297742,0.0601712754138726,1,2.45399708947521,0.141278124933669,1,1.65034248862404,0.98872906710938,1,2.5850596361212,0.0973621555777954,1,1.89689477077492,0.578418277577084,1
ERAP2,1.01858381903135,1,1,-1.53707908334194,0.745643666428783,1,-2.4778609115664,0.0793035949511192,0.67490331646471,1.01933610215298,1,1,0.17550146298166,1,1,2.22833955905331,0.155147281519021,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VPS53,0.421455861779835,1,1,1.1551077556831,1,1,0.634914891516007,1,1,1.16984334714646,1,1,0.782394043922407,1,1,0.296806472955227,1,1,-0.49086546812991,1,1,-0.582545085705269,1,1,-0.731398563596748,1,1,-0.802364241007554,1,1
GCA,2.52195400130823,0.116704968054679,0.776787242112249,2.31856113797942,0.20418844337648,1,-0.445521290553692,1,1,3.03528951410126,0.0240304891653411,0.38472652249678,0.864857881537354,1,1,1.29599765987137,1,1,1.98923557689762,0.466752067436135,1,1.42001543339188,1,1,1.52702873184207,1,1,1.16175188955942,1,1
C16orf90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMPRSS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NKIRAS1,0.430588349466942,1,1,-0.405646908248219,1,1,-0.767466907369641,1,1,1.08634595460092,1,1,0.694785891311721,1,1,1.33962980254838,1,1,-0.0983026268754249,1,1,-0.218393261472277,1,1,0.0098551138631993,1,1,-0.471163079383776,1,1
NEFM,0.644371861734056,1,1,2.50156439934668,0.123645952550112,1,1.60850108133761,1,1,1.65889144160801,0.971376695331725,1,1.0666391506665,1,1,-0.186259300923644,1,1,0.737164977438114,1,1,0.596883547821568,1,1,0.253231760751177,1,1,0.297666642392682,1,1
SULT1C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPECC1L,1.61562921406698,0.637047022209898,1,3.07493230598637,0.012633020195459,0.588509245805457,1.21391828383589,1,1,1.73201905625806,0.499621017431063,1,0.334095357200553,1,1,-0.687845664384183,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BNIP5,1.47221197192285,0.845781873016645,1,1.51264611504336,0.782217442569909,1,-0.104494959529501,1,1,1.63366597261989,0.613974041756286,1,0.352765422926605,1,1,0.464617362349009,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDC45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NELL2,0.846983083465954,1,1,0.593108698563327,1,1,-0.324991331079784,1,1,1.03623909286269,1,1,0.320641385797574,1,1,0.60957889090168,1,1,1.45181166370827,1,1,1.2598301294616,1,1,1.33766784145019,1,1,1.15481675134089,1,1
DEFB130B,1.05726170833786,1,1,-0.179303881371588,1,1,-1.22801223980473,1,1,0.294311748573267,1,1,-0.578464861562825,1,1,0.434110775110417,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IGFL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APEH,1.24544557387663,1,1,1.40386235759528,1,1,0.0462369269062617,1,1,1.44116677369577,1,1,0.434418957908136,1,1,0.417672373400877,1,1,-1.27643867823558,1,1,-1.52995730920698,1,1,-1.5447475274518,1,1,-1.62917298241413,1,1
RBFOX2,-0.957552048723651,1,1,-1.96782703168194,0.490879427966636,1,-0.787283289672118,1,1,0.402425719729867,1,1,1.13043983358687,1,1,1.87815290472628,0.603602506833771,1,-0.114382003648888,1,1,0.135806777509713,1,1,0.34174882213741,1,1,-0.234744560994857,1,1
TTLL13P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA11,-0.35705163853157,1,1,2.66063557354275,0.0467959927816554,1,2.75075482567154,0.035674875605494,0.405423967741287,1.32655807991653,1,1,1.52501390403674,0.763533778225187,1,-0.745514646117628,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDZD2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MSANTD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDX31,1.1057798847363,1,1,0.528943678869736,1,1,-0.637693869007227,1,1,-2.04181455252145,0.411699301716432,1,-2.7521242192349,0.0592100567948409,0.887271510521626,-2.42519545853879,0.153001466963076,1,1.96002185921112,0.499932354052921,1,1.7263677438486,0.842812749753459,1,1.86476478471737,0.622143814173277,1,2.42564400983852,0.152812516214149,1
SMIM19,0.331992063623449,1,1,0.658473676411543,1,1,0.247110499261171,1,1,0.436945935975274,1,1,0.130730815800508,1,1,-0.0797310950991681,1,1,1.55149248917472,1,1,1.44749383112234,1,1,1.38890142140571,1,1,1.38979480595143,1,1
SNRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C11orf68,0.959869711166509,1,1,-0.169487946777418,1,1,-1.07276571215212,1,1,-0.040065658506848,1,1,-0.782039886035531,1,1,0.0892167575161439,1,1,-1.57783397986512,1,1,-1.79457208495908,0.727219040492522,1,-1.53638112988489,1,1,-1.5381715673476,1,1
GSKIP,-2.34845007535954,0.188517262572402,1,-1.54973097283491,1,1,0.876907810635543,1,1,-0.540323952945177,1,1,1.22127190720151,1,1,0.585203870641977,1,1,0.330502114405305,1,1,0.92307226309467,1,1,0.703633484841645,1,1,0.496889549906417,1,1
C4orf51,1.38740035745736,0.991918296420666,1,1.47323429466605,0.844127224364621,1,-0.231649638282845,1,1,-0.285784827803883,1,1,-1.34064130380046,1,1,-1.32662153890039,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CXCR6,0.601959377518077,1,1,0.824304492296867,1,1,0.14331929121244,1,1,-0.210651972041739,1,1,-0.679683304225957,1,1,-0.845150143202598,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAM,0.676941117164481,1,1,0.047906736242159,1,1,-0.636314509131047,1,1,0.184507792078338,1,1,-0.349611396992593,1,1,0.149640266537081,1,1,0.0327825466871218,1,1,-0.107792076400372,1,1,0.0238519089977776,1,1,-0.0138134175887526,1,1
LRCH3,1.15653558803361,1,1,-1.08637229484394,1,1,-2.11814956713351,0.341624027947508,1,1.786053173178,0.740906490581053,1,0.787084488506435,1,1,2.57207304437845,0.10109156045777,1,1.84083906955097,0.656451455346478,1,1.58602647460045,1,1,2.04768351377287,0.405910202749003,1,1.35211748088835,1,1
CARF,2.26986782689443,0.232156037071852,1,-0.827264093708239,1,1,-3.02027517550937,0.0252545123695393,0.327499613614197,1.84318061910671,0.653026436181699,1,0.00319493893117845,1,1,2.44840121866476,0.143491770201142,1,1.35403764885514,1,1,0.87477308760992,1,1,1.50922875141949,1,1,0.864135461043176,1,1
SLC12A3,3.17217654898283,0.0151300996275909,0.216068656138127,3.06432584417143,0.0218161152671835,0.755502762370974,-0.343901017414496,1,1,3.92064809044975,0.000883111462334283,0.0461652079839263,1.2152155914168,1,1,1.56197678710621,1,1,1.46725805126252,1,1,0.80520746812476,1,1,0.88083706691167,1,1,0.476825730396575,1,1
BDNF,2.48409587898489,0.129880833018255,0.820963175869117,1.72362270409601,0.847759771142799,1,-0.970399429182504,1,1,0.185123269049837,1,1,-1.72507525306483,0.84513911653594,1,-1.05396179397989,1,1,0.415100127487074,1,1,-0.147065487092914,1,1,0.073609154096432,1,1,0.357783211788039,1,1
GPATCH4,2.13034576033974,0.198858469366619,1,-1.26811819318212,1,1,-3.18109137045401,0.00880328079590217,0.175632049626168,-2.06305205342286,0.234646097173915,1,-3.6392044534458,0.00164088965799446,0.181627814328576,-1.0064548277371,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LYRM1,-1.40072550911075,1,1,-1.11573716859601,1,1,0.403233095377231,1,1,0.937539717685375,1,1,1.93803316474982,0.526191764884302,1,1.73571859664325,0.826136036462287,1,1.63801906211998,1,1,1.96811101749916,0.490552654552799,1,1.88054136616706,0.600343342169942,1,1.32684876006105,1,1
S1PR5,0.936750898430271,1,1,1.7924981135773,0.438319266535367,1,0.691667804102595,1,1,-0.994578473815398,1,1,-1.67100555695382,0.568323481215673,1,-2.33577091196635,0.117019106440904,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGR2,0.0620643397465372,1,1,-0.838744309883865,1,1,-0.812458983278912,1,1,0.796383478464488,1,1,0.703704798150707,1,1,1.38462489769908,1,1,-0.171490228349282,1,1,-0.18452310279964,1,1,0.0013592166387888,1,1,-0.390820749131493,1,1
ACOXL,1.84134113298153,0.655715835220453,1,2.97288147598177,0.029501834968511,0.853629181371481,0.672719213576597,1,1,1.5987170535885,1,1,-0.112531945645491,1,1,-0.75382661286353,1,1,1.87677568169516,0.605488448076407,1,1.39422224119961,1,1,1.24017036561761,1,1,1.4212925005888,1,1
NSD1,3.69378008017872,0.00220944904367712,0.0605515970931011,0.154747209016685,1,1,-3.50825317762561,0.00451059568202487,0.117388882596161,1.90926168320072,0.562283425922286,1,-1.12101782874063,1,1,1.77527208623126,0.758529721022065,1,-1.41149667079658,1,1,-2.14404220936697,0.32029504885204,1,-1.4386510173485,1,1,-1.8432231369974,0.65296438111871,1
