"","main_Rho","Herbivore_Rho","Vertivore_Rho","main_P","Herbivore_P","Vertivore_P","main_p.adj","Herbivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"IFFO2",2.04452913742652,-0.910651258323247,1.70971294387035,0.245407811681873,0.36247915349779,0.0873189679994889,1,0.64223995595852,0.334397995097434,"Both",3
"GTF2IRD1",1.92633243759103,-3.16421681350475,0.0281958137704408,0.324377265672586,0.00155500907355222,0.977505976025627,1,0.0268998314548643,0.990603629291148,"Herbivore",1
"GLRA1",-0.751181646444628,1.25824834845034,0.125775899291537,1,0.208301954608934,0.899909319826472,1,0.485978910596573,0.962584962862406,"Herbivore",1
"TMEM232",4.07688611125686,-2.90475462465489,2.74751279806375,0.000273857006705436,0.00367541115002054,0.00600491652853863,0.0168944469626125,0.0468668260357019,0.0929285443104994,"Both",3
"NDUFS1",0.62015412572713,-1.20978269098055,0.608038078054138,1,0.226362289735351,0.543162219425025,1,0.506774181382057,0.782443696918987,"Herbivore",1
"SLC30A8",0.759049768950029,-1.11439033847266,-0.729285288386535,1,0.265111766346493,0.465827169469496,1,0.552216408980952,0.727671276002407,"Herbivore",1
"TANGO2",4.36848460894786,-2.50663193575108,4.66920962941561,7.50669794782336e-05,0.0121887559509934,3.02360729759551e-06,0.00766088958134622,0.0986358188765112,0.00456685646228826,"Vertivore",2
"TRRAP",1.81359016746633,-1.65168139915654,1.69394401229884,0.418445072056871,0.0985995165095984,0.0902759225094405,1,0.324507525503366,0.339862296506129,"Both",3
"DEPDC1",1.98029855235293,-0.972989264295231,1.57053587894499,0.286019948271514,0.330558637822067,0.116290494125442,1,0.613855770487743,0.383418469862857,"Both",3
"CATSPER4",2.59025616660458,-1.05229389707533,2.49979043180669,0.0575427216426835,0.292664730828633,0.0124266793249231,0.48690491187176,0.578823551937499,0.130251606192671,"Both",3
"TM2D2",3.41015813621652,-2.25221921597545,2.41962702267946,0.00389551335546451,0.0243084222650837,0.0155364334926018,0.0953709404384596,0.146746821785751,0.144697095477205,"Both",3
"CAND2",-2.46922647344455,2.61742642936635,-1.45775101920025,0.0812432952122601,0.00885955843710675,0.144909183597899,0.606274076524692,0.0803607066071983,0.426458177189019,"Herbivore",1
"GH2",2.4499649418725,0.35468070035462,3.07334104847069,0.085722074707668,0.722828811032893,0.00211676420632046,0.627088477076007,0.882057540955883,0.0591931529783767,"Vertivore",2
"CAPN5",-0.653723366233679,-0.146338358016049,-0.352642057797233,1,0.883654286460797,0.724356803076467,1,0.955088319179021,0.882028793426875,"DoubleBoth",4
"SYTL5",-0.708693854474057,0.873727720335393,-0.734264277835239,1,0.382266551072754,0.46278768490633,1,0.661501125837541,0.72566305215358,"Unclear",0
"PAPSS2",1.26445643249288,-2.95088900160632,-0.421788594133941,1,0.00316860764321248,0.673179331692901,1,0.0425870325778035,0.85731033945106,"Herbivore",1
"GOLGA3",-1.65558485869193,1.96123980898963,-0.532921496400959,0.586835511298188,0.0498510550436569,0.594087924053051,1,0.222119917196423,0.811018077087607,"Herbivore",1
"STK11IP",-0.223288204654407,1.51809820698555,0.662116011045963,1,0.128989643121154,0.507896875408884,1,0.37828715855813,0.760284876727035,"Herbivore",1
"TMED7",0.900506636391466,0.134599873024311,0.975364565129339,1,0.892928242006119,0.329379454143502,1,0.958762180357524,0.61672867976013,"Vertivore",2
"TSGA13",0.520713839389237,1.23822624556022,1.36916161840211,1,0.215632182474921,0.170948760656981,1,0.493530365113809,0.457958160963572,"Unclear",0
"BHMG1",0.511814784432234,-0.99048198675837,0.535905875938337,1,0.321938589402698,0.592023603270764,1,0.605712977737329,0.81014685433479,"Herbivore",1
"PDCD6IP",0.598834307986692,-0.436232087265948,0.57570551708166,1,0.662668349543525,0.564814245605689,1,0.847765688851696,0.795649539789996,"Both",3
"GRID2IP",-1.08362481393291,0.159059917989352,-1.22888376855052,1,0.873621666926637,0.219115387967256,1,0.950818075553204,0.508718712802014,"Vertivore",2
"SATB2",-0.550213614964927,1.45277416132691,-0.102605291485255,1,0.146286468281705,0.918276243011219,1,0.4049799085189,0.968534896921365,"Herbivore",1
"MUC1",NA,1.56203681659346,NA,NA,0.118279315930187,NA,NA,0.360103199081968,NA,"MissingData",5
"DHX57",0.83423515024492,0.723388116074712,0.364726964322677,1,0.469441470293137,0.715315228525954,1,0.726968261391178,0.87764912150852,"Both",3
"CAPNS2",-0.168885441452827,0.195098631983299,0.184122588748587,1,0.84531573351903,0.853917286157502,1,0.937925992106933,0.942275532521428,"Unclear",0
"TMX1",1.81888821322596,-0.990947963201487,2.30630325111807,0.413570918623143,0.321710990325453,0.0210936936137226,1,0.605599989614875,0.166193816966557,"Vertivore",2
"TMED4",-1.48587102040493,0.910011205672573,-0.86915692742515,0.823879441276187,0.362816600210002,0.384761302932356,1,0.642439837535933,0.663936332627705,"Both",3
"FGFR2",-1.53514556428637,2.01576865917236,0.354277597427401,0.748488457080347,0.043824172239666,0.723130855074477,1,0.206114180136839,0.881459804297063,"Herbivore",1
"CEP44",0.928400002590084,-0.144976383002071,1.27572771106741,1,0.884729518403945,0.202051789227,1,0.955093343149589,0.490703046427653,"Vertivore",2
"MYO16",1.01266335355235,-2.93596137837196,-0.0246158000520464,1,0.00332515719127003,0.98036141649942,1,0.043890450255127,0.99118942598616,"Herbivore",1
"MAPKBP1",1.70116357404345,-0.591804082603782,0.651170149062225,0.533473654560929,0.553981789034305,0.51493665755287,1,0.785607245709278,0.765379893870898,"DoubleBoth",4
"SAMD3",-2.69743490679064,0.152478968840486,-4.2343902634583,0.0419255666610604,0.878809176906254,2.29172658521967e-05,0.401295157698768,0.952880991937486,0.0101806583362229,"Vertivore",2
"TEX264",0.503489649038841,-1.15999236039888,-0.00761598910252209,1,0.246051916524881,0.993923378623917,1,0.53056800093732,0.998011739192216,"Herbivore",1
"DHX30",1.87381916134118,-0.942540790503231,1.18569807308828,0.365732126712127,0.345915837519716,0.235741555787661,1,0.628511356390211,0.52724605608085,"Both",3
"IGF2BP2",2.853413770414,-0.371455074557016,2.66270854952832,0.0259513586079221,0.710298611414202,0.00775145197215181,0.307511682724394,0.875989974960052,0.104347531717808,"Both",3
"NLGN1",0.904062692037997,-0.22189139976869,0.332985111005896,1,0.824398425651362,0.739145522144249,1,0.928608344779912,0.889636940510538,"DoubleBoth",4
"PLS1",0.614157967622308,-0.737517745179687,1.06740299400394,1,0.460807555978616,0.28578989705989,1,0.720220642029558,0.57812893559034,"Unclear",0
"SMARCAD1",2.62406083292174,-1.34072360798779,1.59639046068287,0.0521329588347665,0.180010206694116,0.110401644598241,0.458192681528419,0.452369835706191,0.373895508035591,"Both",3
"BCKDHA",1.40809903026169,-2.21815358636128,0.819428568684949,0.954610488957101,0.026544362151873,0.412541940888823,1,0.155103664787206,0.68716653952487,"Herbivore",1
"MID1IP1",-0.545759597278677,1.28390662166663,0.57316955763064,1,0.19917463008316,0.566529894327867,1,0.475136921900612,0.796260441108559,"Herbivore",1
"OSR2",0.764996085184849,-0.13634235953301,-0.0636492379821813,1,0.891550638454762,0.949249524954817,1,0.958044570320421,0.98081264194862,"DoubleBoth",4
"TBL1XR1",NA,1.67045820720231,NA,NA,0.0948287415593888,NA,NA,0.317965326956668,NA,"MissingData",5
"SNX27",-0.252635579067065,2.80811464279958,1.02052672150262,1,0.00498324832595498,0.307478722853437,1,0.0569213858034541,0.595948225209252,"Herbivore",1
"CNEP1R1",0.453028502709357,0.905682641409938,1.35416409730283,1,0.365103852902537,0.175684030481606,1,0.644522892530091,0.462653203861716,"Unclear",0
"SULF1",1.05766867034834,-2.10096451372236,0.243282363310687,1,0.0356440814434657,0.807786666070643,1,0.18301986391302,0.923295217703064,"Herbivore",1
"LMNTD1",3.20242971243828,-0.570731519088308,2.28137161869456,0.00817641306874629,0.568181649744862,0.0225264660060133,0.151902266900792,0.794141274529143,0.172099009891161,"DoubleBoth",4
"CDKN2AIPNL",1.52168529080293,-0.543005227389198,1.37621357196405,0.768527729820342,0.58712620329414,0.168755521447645,1,0.805205908215138,0.454995250972015,"Both",3
"JAK3",-0.134426949117208,-0.997541903700982,-0.701815897728311,1,0.318501544590829,0.482793983103758,1,0.602318670854883,0.740758691638009,"Unclear",0
"NOSTRIN",0.760201900998912,0.326668630066195,0.213928703532428,1,0.743918529233324,0.830602656171357,1,0.890808712727641,0.932606491139769,"DoubleBoth",4
"CFAP97",2.01455270751373,-1.1621547294546,1.69818433975198,0.263709221812777,0.245172619712226,0.0894729752892905,1,0.529443510913332,0.338435209122343,"Both",3
"CLSTN2",-1.87709914692712,1.07688765020877,-1.41783654802912,0.363027037875332,0.281530461012093,0.15623849102953,1,0.568922483798157,0.439453694384938,"Both",3
"LRRD1",1.45729985837916,-0.450312850964953,0.575972676756481,0.87020175550955,0.652484874041656,0.564633650087349,1,0.841244616874102,0.795469326641108,"DoubleBoth",4
"TRAPPC2",NA,-0.727872764712287,NA,NA,0.466691476558547,NA,NA,0.724578749380986,NA,"MissingData",5
"TMEM64",1.39322652561364,0.520402853784462,1.37870885472654,0.981307805465135,0.602782821454004,0.167984538299289,1,0.814548142836289,0.454273892072947,"Both",3
"LMOD2",-0.157968215233374,0.479268057783366,-0.0378953102998144,1,0.631747942957607,0.969771152203744,1,0.830973487825358,0.988657887428157,"Herbivore",1
"UBE2L3",1.75202117700558,-2.3471928661228,0.33941194973468,0.478620999424009,0.0189154607413087,0.734299417731832,1,0.127009404787023,0.887831342661843,"Herbivore",1
"EXD1",-0.462105661992882,-0.349646304197636,-1.14047356110128,1,0.726604155945062,0.254089061445712,1,0.882957227319391,0.547763791628205,"Vertivore",2
"BCAP31",-0.953609981652928,1.15981432761356,-1.17132687045764,1,0.246124409414629,0.241467414649772,1,0.53056800093732,0.532984214756514,"Unclear",0
"SCFD1",2.4446283042792,2.32522012427406,3.81996376559208,0.087000896842232,0.0200601928060977,0.000133471280189852,0.63145677362089,0.131376026341025,0.0219125023476906,"Vertivore",2
"CD28",3.06098427790394,0.215499886322534,3.25461373535428,0.0132366406943875,0.829377600682215,0.00113546684214339,0.208256480258363,0.931000508411147,0.0447783059627514,"Vertivore",2
"MYO7A",-1.54914896650724,0.393273612526111,-1.10016290707577,0.728075484713038,0.694117405492584,0.271261148930147,1,0.866878715456932,0.564265031461361,"DoubleBoth",4
"DDX39B",NA,2.42674484753025,NA,NA,0.0152349662528194,NA,NA,0.112925745075831,NA,"MissingData",5
"ARMH1",0.506252039317344,0.613677126302256,0.369581244423887,1,0.539428706428024,0.71169452793484,1,0.776077286398816,0.875483110944395,"Herbivore",1
"TSC22D1",-0.818134310312222,0.363452923355306,-0.55686237523166,1,0.71626657358723,0.577621462904979,1,0.879880769603659,0.802354580911709,"Both",3
"PRICKLE4",-1.4096176431606,0.824828999964098,-1.44862442126913,0.951915687161377,0.409468679923992,0.147442497353543,1,0.682897194452927,0.429666389011542,"Vertivore",2
"ZNF575",0.283948969601618,-0.829295265005323,-0.0503794695114878,1,0.406937349566986,0.959819996564359,1,0.681128407593069,0.984390658525707,"Herbivore",1
"CDS2",-0.428624475038074,0.027746950254267,-0.14765223197776,1,0.977863977214943,0.882617231669174,1,0.991555688421161,0.95458166010531,"DoubleBoth",4
"SHROOM4",-1.3435286674412,0.981534690744518,-1.89993791154027,1,0.326329135863571,0.0574412680823643,1,0.608964881788237,0.271706183701462,"Vertivore",2
"BAP1",1.16457255003616,-0.0159795016303687,2.14199859300651,1,0.987250744937415,0.0321935952524215,1,0.995480393448868,0.206292442135862,"Vertivore",2
"DRD3",1.83595065658285,-3.94676232767596,0.642042231793377,0.398189728351831,7.92151215412235e-05,0.520845762622774,1,0.00366434752154708,0.768992428147566,"Herbivore",1
"EHMT1",0.0747225524763349,0.393255763390147,0.782928783251801,1,0.694130587267556,0.433668933944264,1,0.866878715456932,0.702966387340092,"Vertivore",2
"KCNIP2",1.31628326313843,1.16300117533119,1.55606716732915,1,0.244829025559662,0.119692121355284,1,0.529443510913332,0.388733645856663,"Unclear",0
"RNF112",-0.743743588898697,1.29285933511268,0.153093108923949,1,0.196059714142831,0.878324850101035,1,0.472158722101064,0.953188806843486,"Herbivore",1
"HTD2",-0.217063267290548,-0.826650957925856,0.587655036471368,1,0.408434925679849,0.556763861560739,1,0.681947307330352,0.789910216310251,"Unclear",0
"POR",0.0127166097945466,-1.929713579824,-0.534479014985644,1,0.0536423364131203,0.593010164393189,1,0.231839511061144,0.810499097185297,"Herbivore",1
"C3orf14",1.40331032957107,-2.44824905185683,1.21449851746973,0.963145915627163,0.01435523900938,0.224557415614788,1,0.109036583459719,0.515454845686299,"Herbivore",1
"TFR2",2.1778099484521,-0.0328696462421015,1.36082139554619,0.176521133619293,0.973778538500169,0.173570138776902,0.946917066286208,0.989466921423599,0.461454975020121,"DoubleBoth",4
"TKT",-2.81591631799648,1.55631666240114,-1.99170801909771,0.0291830002628597,0.119632811162486,0.046403103355185,0.326020736664374,0.363064638856531,0.245652203456741,"Both",3
"RPS27L",0.656645254784681,0.209379567120884,1.13476856462572,1,0.83415194233461,0.256472300645102,1,0.933173743027463,0.549921989975112,"Vertivore",2
"YIPF6",0.825162379601484,-0.0107077428785672,1.35415000521584,1,0.991456620534397,0.175688525417569,1,0.996886822402297,0.462653203861716,"Vertivore",2
"BORCS8",1.90846753904449,-0.0126812773394925,2.54231726986895,0.337984888829902,0.989882075785604,0.0110120164407445,1,0.996583761888749,0.124122271916177,"Vertivore",2
"ADCY5",-1.13029757442327,0.752676374330301,-1.91037507396248,1,0.451644410387615,0.0560849378434962,1,0.713797216065995,0.268934352618142,"Vertivore",2
"CGGBP1",NA,3.46974233397344,NA,NA,0.000520957873684529,NA,NA,0.0129711308364862,NA,"MissingData",5
"CYP2E1",1.04112372838219,-0.656095700426965,1.58042447322469,1,0.511762550692993,0.114009690624805,1,0.757825615218594,0.380216905983009,"Vertivore",2
"PRAP1",1.69950988289181,-0.652120254619359,0.750237389878011,0.535338924324528,0.51432359867358,0.45311174352547,1,0.759467177817259,0.717981512191428,"DoubleBoth",4
"ARL6",1.52208844856763,-0.262437890973603,2.09073595064395,0.767921519939308,0.792983863305144,0.0365517404151805,1,0.916178249553319,0.218040081844742,"Vertivore",2
"PLCD1",0.785175514625011,-1.33044314079553,0.336073484742973,1,0.183372308546078,0.736815452814181,1,0.456983811145374,0.888393571127553,"Herbivore",1
"LYRM4",NA,0.229037914712592,NA,NA,0.818839447591877,NA,NA,0.926538023966863,NA,"MissingData",5
"ROBO1",0.599952849796716,0.474733300715364,0.404751840394303,1,0.634977079171272,0.685659932182086,1,0.832511807513318,0.863225238020901,"Both",3
"PIGP",-0.491984067925987,0.87279440581558,0.17760651620272,1,0.38277514934024,0.859032006720895,1,0.66166176769286,0.944997773453197,"Herbivore",1
"GPR156",2.33704988154427,-1.77742570955907,1.29140009721088,0.116619543354989,0.0754982238703732,0.196564976947108,0.750819089016947,0.280291032935092,0.484064630594668,"Both",3
"PARP15",3.23016023127933,-2.74944403838385,0.613243795858141,0.00742325157618964,0.00596964554652657,0.539715150229399,0.143376971619908,0.063378772196929,0.780246172875663,"Both",3
"B3GNT10",1.59202954837765,-2.03228423804684,0.35940149584545,0.6682683924908,0.0421248892042274,0.719294755859741,1,0.202012523405717,0.879338566775033,"Herbivore",1
"RAB9A",-0.814360394571639,1.31240639121229,-0.468828032179078,1,0.189383051589533,0.639192561194132,1,0.463604768089501,0.83907217488929,"Herbivore",1
"ZC3HAV1",0.279584454307348,-0.660104598980033,0.0448984951312655,1,0.509186707606499,0.964188216347941,1,0.755668132539254,0.986043033403281,"Herbivore",1
"NAA10",1.73698717260744,0.39687841519709,2.12853923308465,0.494336610374902,0.69145712199885,0.0332924006823481,1,0.865335738919037,0.209359691436918,"Vertivore",2
"TTC26",1.41793592268723,0.104093772183814,1.47710253087125,0.937256840133267,0.917094933087624,0.139648155246362,1,0.966401753375198,0.420001142341906,"Vertivore",2
"PGAP2",1.35974525409821,-0.587478233116423,1.75976897125872,1,0.556882565145022,0.0784469860915663,1,0.787546178488485,0.319026192225907,"Vertivore",2
"MRPS22",1.445716393627,-1.24617300109623,-0.0761202634450352,0.889540585930492,0.212700888776482,0.939323419013099,1,0.490701495328495,0.97703608021306,"DoubleBoth",4
"ANP32A",-1.18361067488104,2.5917053864126,0.318600990797423,1,0.00955015168824754,0.750029102022592,1,0.0840382240579828,0.895458031534995,"Herbivore",1
"CCNJ",-0.795275992747235,1.15555530238584,0.342576387301444,1,0.247863099757614,0.731917168485367,1,0.532769259245613,0.886724903963203,"Herbivore",1
"CNIH4",1.54961633647608,0.290588207040525,2.13384453696951,0.727401777241982,0.771366280479002,0.0328555088208413,1,0.905167309077256,0.208535940341719,"Vertivore",2
"RTL9",0.434005835983685,0.338679301855233,0.190476373682657,1,0.73485133483694,0.84893585533078,1,0.88547380116517,0.941364595765076,"Both",3
"MINDY4B",-0.959258811878716,-0.691367220481071,-1.44962226022434,1,0.489334798243552,0.147163885011552,1,0.742036462225627,0.429519481973814,"Vertivore",2
"STIM2",1.29939993682048,-0.253769912320527,2.09601929222856,1,0.799673319163434,0.0360804795943161,1,0.919177781994003,0.217028898364218,"Vertivore",2
"RAB42",0.671332685364537,-1.41480861108535,0.315954940321731,1,0.157124618663766,0.752036709840629,1,0.420983460139712,0.896354061042149,"Herbivore",1
"CDNF",1.55629878007027,-0.976727236186096,1.40153738424282,0.717822368401062,0.328704207576582,0.161053436444327,1,0.611426038628508,0.445359045048539,"Both",3
"SSBP1",1.60091350831268,-0.345622280051202,1.22528523977058,0.656376463482765,0.729626599677338,0.220467767719135,1,0.882971297160667,0.510152985695873,"DoubleBoth",4
"TBC1D2",-0.148023260411686,-0.62396570506046,-0.441166617165972,1,0.532650107891507,0.659092378795387,1,0.771862973858106,0.8497268138916,"Unclear",0
"WWTR1",1.24442083932846,0.779186620818939,1.7220060613082,1,0.435869790191234,0.085068420497935,1,0.703616515208616,0.330811900927088,"Vertivore",2
"RASA4B",-0.0780808674691838,-0.765509211251665,-1.17135079759808,1,0.443968383538906,0.241457800800289,1,0.708853775490754,0.532984214756514,"Vertivore",2
"DNAJC24",1.57682594168734,-0.192479776159285,1.24539651065922,0.689013484847903,0.847366408008951,0.21298603529814,1,0.938402300595838,0.502871241482673,"DoubleBoth",4
"PCCB",3.01470930196549,-2.55872189278952,1.49516939197897,0.0154335398345396,0.0105057749717173,0.134870239482829,0.22781580949105,0.0890628172157768,0.412949543310086,"Both",3
"MLF1",1.7036558050535,-1.76632702104848,0.464783087741557,0.530672455589542,0.0773410008293319,0.642086800204674,1,0.284010032270648,0.841239628341822,"Herbivore",1
"CPA5",-0.0863092221704404,0.225934778321416,-0.329688142582255,1,0.821252147916949,0.741635614127297,1,0.927255228864992,0.89093011340004,"Unclear",0
"RWDD1",0.282132448526862,-0.41770875039963,0.676402966913959,1,0.676160073771966,0.498784834059828,1,0.856371982852036,0.753364613363965,"Vertivore",2
"SRPRB",-0.764441073245739,1.07134559082315,-1.08668516548569,1,0.284014067539714,0.277175972205611,1,0.570527205446923,0.570985527031308,"Unclear",0
"CREG1",0.476736058055319,0.726894034059682,0.612922541289704,1,0.467290872152063,0.539927557817829,1,0.725030524668127,0.780263928564139,"Unclear",0
"MALSU1",0.866859290625499,-0.512121443514322,0.581926351544226,1,0.608566017764378,0.560616289824932,1,0.817930894025108,0.792544781122779,"Both",3
"CMC1",2.95703315146222,-0.298629486872227,3.57301121765531,0.018636883201428,0.765222764248845,0.000352899637295375,0.253583884016335,0.901482359598047,0.0303325278638526,"Vertivore",2
"HELZ2",-3.03097686203324,1.27709126303389,-1.98066232405801,0.0146258356230863,0.201570029055409,0.0476291545732055,0.221818453258094,0.477357886447277,0.248572088771354,"Both",3
"PEX5L",0.835478540768554,0.313018025797275,1.02512150393737,1,0.754266967226028,0.305305860160227,1,0.895860429503756,0.595018865478719,"Vertivore",2
"GPR143",-3.17104165089791,0.95885548010433,-3.58794488774159,0.00911360175872819,0.33763155528378,0.000333294716148609,0.162458566839831,0.621050580279279,0.029530324097642,"Vertivore",2
"SSR3",1.04974788849595,0.584837648326034,1.95604896474252,1,0.558656886997618,0.0504593862893003,1,0.788237245938752,0.256075477857616,"Vertivore",2
"CALML4",2.03535178384444,-1.72792087899971,1.55935209217432,0.250892934864249,0.0840024104879369,0.11891306865415,1,0.299646802728646,0.387249458592556,"Both",3
"BRD9",0.661977189577616,-0.922575767724166,0.633325844755215,1,0.356228328655138,0.526520879306895,1,0.637027288271205,0.772179588981176,"Unclear",0
"RAB23",1.97250618917221,-1.1405826063841,1.93983624239718,0.291311102847422,0.254043658829588,0.0523995945592106,1,0.539859080323854,0.260720756171133,"Both",3
"HBP1",1.62328456059395,0.133357826086241,1.94326205774074,0.62717153082559,0.89391039733537,0.0519845033698339,1,0.959244861331282,0.260137651985943,"Vertivore",2
"KIF12",0.627184083145334,-1.51498729726688,-0.46942071241419,1,0.129775621031741,0.638768946281071,1,0.379495449782403,0.838861986215233,"Herbivore",1
"KLF8",-4.15817530165861,3.53070620833163,-2.40758374959257,0.000192479884569483,0.000414451815358534,0.0160584785296774,0.0140918311241953,0.0111777861483302,0.14726595874309,"Both",3
"DBNL",-2.37321616979546,2.15711553786537,-0.801011811154571,0.105803640736807,0.0309966632443339,0.423124808173936,0.708748673104726,0.169824523466604,0.695189503171884,"Both",3
"ZBTB8OS",0.412373277248435,0.581931859797394,0.950954724479846,1,0.560612579440659,0.341627359818845,1,0.789553332188169,0.62918420225629,"Vertivore",2
"PPIA",-1.29657688929952,2.79940687776362,-0.111354872998914,1,0.00511965812221548,0.911334943563591,1,0.0576873816846079,0.966779200937558,"Herbivore",1
"ARMC8",1.9364491678955,-0.678859640355612,1.5333444931303,0.316876275292521,0.497226800332813,0.125190997337436,1,0.747700142677403,0.397495233084849,"Both",3
"EIF1",NA,3.3860177611864,NA,NA,0.000709147936965636,NA,NA,0.0158764902075635,NA,"MissingData",5
"PUS7",0.0494973725772644,-0.247270795186909,-0.0156425832036445,1,0.804698659177412,0.987519533347896,1,0.920757264907338,0.994991817271933,"Herbivore",1
"BPNT1",1.74425554815036,-1.13389743234799,2.14234578046909,0.486687234616102,0.256837574300989,0.0321656674499052,1,0.542168277395135,0.206292442135862,"Vertivore",2
"SLC12A8",1.18492664688446,-1.97138766836927,0.860164466608478,1,0.048679550483467,0.389698388918568,1,0.219023221079532,0.668180777185385,"Herbivore",1
"KLHL13",0.446094147959449,1.25489789478504,1.01216170990229,1,0.209515828334839,0.311460740679307,1,0.487406722824782,0.599503380555659,"Unclear",0
"HFE",-0.0353716990883273,0.904484077811503,0.955959958106597,1,0.365738773412631,0.339092464879941,1,0.645059317853957,0.626655155945996,"Unclear",0
"KLC3",0.145924330666169,-1.57492310133531,-0.808686869205496,1,0.11527419561203,0.418695282930689,1,0.354952603185178,0.69235928588065,"Herbivore",1
"GOLIM4",-0.730107720656185,-0.717194408424155,-1.18653478810354,1,0.473254148976552,0.235411171628947,1,0.730151960856743,0.52714178164166,"Vertivore",2
"LRRC75A",-0.695690275291893,-0.185447991733774,-0.940533686069424,1,0.852877669207631,0.346943879030137,1,0.941308929201126,0.634027870401837,"Vertivore",2
"C1orf52",2.6809652761515,-0.121897679390558,2.72374621213958,0.0440460797833081,0.902980053501159,0.00645460846374861,0.416055027546645,0.961617997257362,0.0961443848485788,"Vertivore",2
"SELENOT",-1.25152756460229,1.27615116942961,-0.819213574437276,1,0.201902086259319,0.412664571467461,1,0.477811034204569,0.687197980975142,"Herbivore",1
"ABI3BP",-0.528740786361493,1.4516735070333,-0.149555328508485,1,0.146592409126431,0.881115454373328,1,0.405273129716922,0.953915599100958,"Herbivore",1
"MFN1",2.12203650496467,-0.553267467000802,1.76902914625316,0.203008035894178,0.580080274656525,0.0768890107436501,1,0.800407922526107,0.316182298618591,"Both",3
"SLC45A1",-0.354057806012399,0.160895756702999,0.265578752518727,1,0.872175504424263,0.790563651140416,1,0.950201152790219,0.914986974661473,"Both",3
"MYSM1",0.846800724746191,-1.76785876227445,-0.0416380592401484,1,0.0770845182784725,0.966787232651666,1,0.283389194097473,0.987036943950576,"Herbivore",1
"TAF6",-0.426106400127039,-2.01636126930079,-1.88017294465452,1,0.0437622123987073,0.0600845116228556,1,0.206095999863191,0.27889258252969,"Unclear",0
"C16orf89",0.857519793574885,-1.70908971511767,0.335991475570664,1,0.0874343324043574,0.736877294695841,1,0.305107232280351,0.888393571127553,"Herbivore",1
"NMD3",0.915564920337278,-0.0797101449275374,0.787727850278864,1,0.936467790644847,0.43085591144815,1,0.97374305902413,0.7005002891833,"DoubleBoth",4
"TMEM44",-0.245546603410109,-2.74684860826203,-1.85091698629348,1,0.00601709020330612,0.0641814966463311,1,0.0636210144196927,0.288597000698477,"Unclear",0
"COMMD2",2.79909248175825,-0.586073127925384,2.52998547829176,0.0307478745671163,0.557826373556705,0.0114067247593481,0.337266446958405,0.787858614358983,0.126494156056423,"Both",3
"U2SURP",1.22881326807798,0.730154127611488,2.05936900836476,1,0.465295978656545,0.0394589023003057,1,0.723590378781918,0.225923904603418,"Vertivore",2
"UBN2",0.371741387294235,0.674183357557505,-0.10405587067715,1,0.500194748924705,0.917125010778439,1,0.750014494479235,0.968197389066797,"Herbivore",1
"WNT5A",2.08045247865111,0.0794122553911312,2.10597347583188,0.224904300476247,0.9367047210351,0.0352066564138329,1,0.973818146098928,0.214592953379553,"Vertivore",2
"IDH3B",2.1395946224857,1.16218387719041,3.1821018632048,0.194325249510793,0.245160782275199,0.00146210385188606,1,0.529443510913332,0.048894036983237,"Vertivore",2
"MED12L",0.878136039090764,-1.58821098578442,0.170761338317612,1,0.112238637764495,0.86441143004705,1,0.349626382542659,0.94753394581832,"Herbivore",1
"FAM107A",2.40128847238386,-2.94690684168142,0.845951277217379,0.0980247092041012,0.00320969883973316,0.39757992526611,0.67575608775175,0.0429967012340783,0.674702418717093,"Herbivore",1
"SSR1",-0.0905394907769649,-0.0785139065941955,-0.764854278258167,1,0.937419268508538,0.444358322422884,1,0.974182169661985,0.711079034278088,"Vertivore",2
"ATPAF2",1.27928841585213,-0.839397928005075,0.794141221120903,1,0.401246046192301,0.427113222620873,1,0.67628128966736,0.697812246645801,"Both",3
"PARP14",2.29056249972044,-1.29241128220784,3.34618645333415,0.131932379495655,0.196214751631334,0.000819312824760241,0.799641516814755,0.472296541311596,0.0397906781516999,"Vertivore",2
"NSUN4",-0.596111847454238,0.2005772005772,-0.733548026044484,1,0.841029187064506,0.463224247291218,1,0.93633530329658,0.726030165140958,"Vertivore",2
"LMF2",-2.51647239158359,0.544474095591343,-2.14308717421875,0.0711217120211782,0.586115269605492,0.0321060991448237,0.560658840484278,0.804516333947709,0.206292442135862,"Both",3
"PTPRG",-0.904204284112091,-2.44923628783761,-1.57486713567045,1,0.0143159498900589,0.115287115911869,1,0.108789138194077,0.381875663204321,"Herbivore",1
"SPATA6L",-0.805267632426976,0.849073516380181,0.132159872698034,1,0.39584038593427,0.894857839601711,1,0.67216112438889,0.960142985674806,"Herbivore",1
"ZNF398",1.93883514702084,-2.07176509617124,0.431469155929689,0.315128489405273,0.038287353234086,0.666127275088667,1,0.1907776540336,0.853398919404989,"Herbivore",1
"VAPB",-0.17524953165897,0.361072727504669,0.188585011283085,1,0.718045080215728,0.8504180812801,1,0.880385570102818,0.941556567926597,"Herbivore",1
"PURG",2.66077133923383,-0.663279489857767,2.79615714451604,0.0467771293121753,0.507151569885114,0.00517142485688178,0.429653515788003,0.754028599914494,0.0864039834494939,"Vertivore",2
"SUPT20H",1.18888124805801,0.32931861641682,1.18797351885921,1,0.741914874324786,0.234843842815003,1,0.889737954863159,0.526520263059566,"Both",3
