,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj,Herbivore...Omnivore.Rho,Herbivore...Omnivore.P,Herbivore...Omnivore.p.adj,Insectivore...Omnivore.Rho,Insectivore...Omnivore.P,Insectivore...Omnivore.p.adj,Herbivore...Vertivore.Rho,Herbivore...Vertivore.P,Herbivore...Vertivore.p.adj,Insectivore...Vertivore.Rho,Insectivore...Vertivore.P,Insectivore...Vertivore.p.adj,Omnivore...Vertivore.Rho,Omnivore...Vertivore.P,Omnivore...Vertivore.p.adj,Herbivore...5.Rho,Herbivore...5.P,Herbivore...5.p.adj,Insectivore...5.Rho,Insectivore...5.P,Insectivore...5.p.adj,Omnivore...5.Rho,Omnivore...5.P,Omnivore...5.p.adj,Vertivore...5.Rho,Vertivore...5.P,Vertivore...5.p.adj
CRY2,-0.153176843078501,1,1,2.8449125118557,0.0444236227332889,1,2.27183412332672,0.230965309977539,1,-0.0532222273886725,1,1,0.0829490375160073,1,1,-2.17269106057083,0.298035770498198,1,-1.28627948387276,1,1,-0.97881169835681,1,1,-3.20691363268745,0.0134167269680587,0.363121902319298,-1.0563253187083,1,1
RPP38,3.21087761399451,0.013233027986853,0.158030875427783,1.07439554448952,1,1,-2.35767684047531,0.183896939982971,0.975304508793028,-0.853813959921895,1,1,-3.29571055318085,0.00981731060645008,0.311444237981894,-1.61787323067752,1,1,1.31778253211687,1,1,-1.26110499891838,1,1,0.59794686568592,1,1,1.76708867317998,0.772133791418309,1
HSH2D,4.74904999231233,2.04374421856034e-05,0.00183340887606684,2.36788831420617,0.178899354657729,1,-2.80159259601331,0.0508510456880721,0.43273636903723,0.867402378072801,1,1,-3.24541302058079,0.0117280386299573,0.34587385940011,-0.993526070129391,1,1,-0.774352536656833,1,1,-4.12154344597763,0.000376342477260803,0.0259893818492632,-2.29403764190234,0.217883366724068,1,-1.32019695187733,1,1
DHRS3,2.25978481712483,0.238346091656862,1,0.984435305611665,1,1,-1.48649794611095,1,1,2.64416365674841,0.0818930501594697,0.82712554166839,0.433723388336001,1,1,1.91007104097279,0.56124067036289,1,0.10128175195989,1,1,-1.5793739114968,1,1,-0.526544301120866,1,1,-1.91822390067299,0.550826268971778,1
STIM1,-1.35734971851792,1,1,1.25554481630738,1,1,2.30692331314388,0.210590956158795,1,0.373894083574434,1,1,1.44417069684782,1,1,-0.574849381149447,1,1,-0.0271252865085307,1,1,1.03942440654611,1,1,-0.897609247051401,1,1,-0.316967832198069,1,1
FCGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAKMIP2,-1.79604981313044,0.724865951029574,1,0.167084985681855,1,1,1.91193694189319,0.558842826360878,1,1.05622305878967,1,1,2.31501851677998,0.206119187291918,1,0.931940984485739,1,1,-0.925807954807961,1,1,0.459626707772143,1,1,-1.02720455184682,1,1,-1.58026181436391,1,1
CPEB1,-1.650179627374,0.989062023517241,1,0.187403767619342,1,1,1.80671548749837,0.708066516338393,1,-0.935920249180736,1,1,0.589353730703428,1,1,-1.08486155103539,1,1,-0.294779344002962,1,1,0.923694825291695,1,1,-0.411409280000908,1,1,0.414940511607549,1,1
SEPTIN2,0.585424218131507,1,1,-0.367213379131219,1,1,-0.840293400265629,1,1,1.24737754101694,1,1,0.56999120729035,1,1,1.47959585741452,1,1,-0.211184883639044,1,1,-0.593049167390537,1,1,0.00735720094204225,1,1,-1.07040467043978,1,1
NR1H3,2.20704353370837,0.273110180830183,1,-0.0234379301002568,1,1,-2.21242964477929,0.26936992447488,1,0.658369267783972,1,1,-1.23322621394032,1,1,0.671898092739891,1,1,0.209364900955147,1,1,-1.52050213464056,1,1,0.224202785459244,1,1,-0.339481139151961,1,1
GPR179,0.658826598007945,1,1,-3.45884783459432,0.00542491293405426,0.430309804363851,-3.30841389204297,0.00938260327224055,0.14528768936294,-2.85073694812607,0.0436180379599391,0.574461594779983,-2.96859541089009,0.0299164210561644,0.575051613923976,-0.343511798761917,1,1,-1.14135449320786,1,1,-1.48666300777782,1,1,1.00527379156945,1,1,1.11868412715003,1,1
NT5M,-0.992123713559005,1,1,-0.747355486349382,1,1,0.460334759155332,1,1,-0.0334178903615373,1,1,0.843598736901441,1,1,0.560107147900153,1,1,-2.52102716918785,0.117012816929265,1,-1.37086189048748,1,1,-2.04642924510811,0.407141571928877,1,-2.23117502763185,0.256695374600395,1
TP53I11,0.605712315814886,1,1,-1.34512746997721,1,1,-1.62163035499654,1,1,0.885794720203741,1,1,0.25578376538991,1,1,1.85924451509528,0.629924876839641,1,-1.42293960602632,1,1,-1.69397499235326,0.902700351779258,1,-0.408843340435365,1,1,-1.89884620809543,0.575846996767208,1
GPER1,-2.10019882301489,0.35711354874188,1,-0.0131465669677367,1,1,2.16197958036137,0.306197501697977,1,-0.556043897417065,1,1,1.42702427048339,1,1,-0.570131393644188,1,1,0.545231849462833,1,1,1.86185288151467,0.626238301845227,1,0.561635194343422,1,1,0.84718803121403,1,1
PCDH15,0.773229398420827,1,1,1.11628241449398,1,1,0.0776978894426094,1,1,-3.85608190337042,0.00115218897805662,0.0665267735605872,-3.89044906924777,0.00100058877227861,0.0908365831219197,-4.69991209241779,2.60273505108063e-05,0.047430694945975,-0.462424886179634,1,1,-0.990922520116597,1,1,-1.20661316250896,1,1,2.5446595025837,0.109384342357032,0.965523650490319
PNMA8C,0.472952764874004,1,1,-0.233003646580548,1,1,-0.698947766040856,1,1,-0.961626951295066,1,1,-1.30958611847526,1,1,-0.795789926395915,1,1,-0.391655112180727,1,1,-0.710388003363742,1,1,-0.247372659082053,1,1,0.319268049164177,1,1
RAB7B,0.649108011539914,1,1,-0.507387958048495,1,1,-1.01325634495577,1,1,1.44661462841632,1,1,0.702566797771991,1,1,1.78011976217763,0.750563630407493,1,-0.152727314217451,1,1,-0.649406269511483,1,1,0.20983659131689,1,1,-1.31041720198223,1,1
AL049569,0.732371642423473,1,1,2.05213731206727,0.401563196811603,1,0.92746090852383,1,1,0.346195684386405,1,1,-0.331855009331832,1,1,-1.31416893490468,1,1,-1.1181112443444,1,1,-1.54539125949912,1,1,-2.56570539393417,0.102966240206672,1,-1.24747826043556,1,1
MDK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LRRC41,1.93985371713497,0.523974702096688,1,-1.01984521286352,1,1,-2.62704058385084,0.0861310607603846,0.604884071164845,0.862687707291899,1,1,-0.794994816249902,1,1,1.53542645473765,1,1,0.972053065005726,1,1,-0.621954714625638,1,1,1.60384149837005,1,1,0.132953687027003,1,1
MAP7,0.255590386586539,1,1,-1.19184902470654,1,1,-1.14771016153218,1,1,0.046764203248008,1,1,-0.168593045298718,1,1,0.910984830565003,1,1,0.300920268099827,1,1,0.065000095687956,1,1,1.08898088682745,1,1,0.218422440547576,1,1
FAM25C,0.900788734372651,1,1,1.41300028494259,1,1,0.249182089236242,1,1,0.637117058741535,1,1,-0.202640188092123,1,1,-0.47270173133168,1,1,-1.94625891741367,0.516236458295688,1,-2.40625293694974,0.161171014698064,1,-2.87555878423297,0.0403313038321391,0.673129460958401,-2.18493886636475,0.288933292889202,1
IL13,1.20281603221487,1,1,0.274575977273847,1,1,-0.983191927566768,1,1,1.80117245076907,0.716757031338088,1,0.556154617475077,1,1,1.58775546412563,1,1,-1.45962859182028,1,1,-2.16526241497958,0.303675949295326,1,-1.62701499156369,1,1,-2.59838507301452,0.0936633926748328,0.894431666195083
AOAH,0.000212990371211699,1,1,1.36839369386355,1,1,1.04929706378165,1,1,1.95343134234416,0.507685053838848,1,1.63650140694801,1,1,0.887794708964486,1,1,1.44555651276596,1,1,1.26175296176696,1,1,0.531654763221097,1,1,-0.202306892575519,1,1
RFX3,-0.780824623408693,1,1,-2.25780661273524,0.239577187777628,1,-0.988800012006485,1,1,-0.394896086935895,1,1,0.277650559133257,1,1,1.22832662329077,1,1,-2.57670342702456,0.0997474923943774,1,-1.76296388192856,0.779065814991526,1,-1.17161668389377,1,1,-1.9230308300268,0.54476178119593,1
PLEKHA2,2.1655274120739,0.303473184827892,1,0.214347107050512,1,1,-2.01363394117318,0.440479802071098,1,2.41117352308179,0.159012810408739,1,0.394547282897099,1,1,2.27467516219559,0.229254235383413,1,-0.206448552646422,1,1,-1.88768280793288,0.590685457321046,1,-0.352995027642515,1,1,-2.14289080095171,0.321218678142621,1
HYOU1,-2.18936505920561,0.28570317128317,1,0.304749975150206,1,1,2.40921221866862,0.15986998765717,0.897505115460031,-1.80996751765214,0.703008245417165,1,0.241728514665399,1,1,-2.02216624100758,0.431591805984943,1,0.898964430323207,1,1,2.42334490689193,0.153783182208519,1,0.69850233059962,1,1,2.1443075276422,0.320082540570094,1
ORAI1,1.27902136332223,1,1,0.231684401730036,1,1,-1.08444864376555,1,1,2.68016921376212,0.0735849519607698,0.782586609773324,1.18594214785869,1,1,2.46495275409617,0.137031318875129,1,-1.09024457145149,1,1,-1.8923799293008,0.584403782325542,1,-1.22428416110694,1,1,-2.95399296124794,0.0313691160327452,0.51549685209172
ICA1L,2.37971568070407,0.173260004522128,0.852776462492812,2.0718727955969,0.382773056116995,1,-0.790194361966927,1,1,1.59550391744264,1,1,-0.604780566836048,1,1,0.0572491856609008,1,1,1.53834838468284,1,1,-0.502821098383881,1,1,0.127622006297882,1,1,0.0641128478540613,1,1
SPON2,-1.16692559034929,1,1,2.02783083634822,0.425775159993812,1,2.68899366611173,0.0716677790284732,0.533312245021178,0.174734664550539,1,1,1.08161908293468,1,1,-1.27584739472779,1,1,-3.09045824090819,0.0199847904578809,0.429389749790675,-1.94029763474901,0.523435286707708,1,-4.26946130816048,0.000195945635335589,0.0350392784330462,-2.79296691408958,0.0522270335346691,0.661983159232684
ARHGEF18,-0.284183672665531,1,1,0.480331792966393,1,1,0.662723797317364,1,1,-1.02859286172119,1,1,-0.640436084632619,1,1,-1.39915438736999,1,1,-2.51864858884304,0.117806165455147,1,-2.08932586732857,0.366783994102141,1,-2.80123579914912,0.0509073065788092,0.758609773928862,-1.55693177235927,1,1
ZNHIT3,2.02362240128576,0.430090183288289,1,-1.92040956402825,0.548061864329445,1,-3.41548514249003,0.00636685027106653,0.112227836766367,0.334908823920807,1,1,-1.38169301883549,1,1,1.73468053291574,0.827974062597499,1,-2.41261809823759,0.158384053942299,1,-3.59604268115926,0.00323094811421591,0.0972586605684111,-1.13169411468922,1,1,-2.30788194346661,0.210057036177541,1
SLC35E2B,0.000342764723667458,1,1,-1.07786818393445,1,1,-0.861477911004382,1,1,-0.344390874484751,1,1,-0.30069010459791,1,1,0.451710374595714,1,1,-1.88629999523643,0.592545399276081,1,-1.72989231330691,0.836495168890562,1,-1.2524600736461,1,1,-1.42770599284221,1,1
TMC4,1.56527223717138,1,1,4.39146319590685,0.000112590395904796,0.0621034554172608,1.66417575900757,0.960773108869976,1,1.83464112772822,0.665588806024044,1,0.163593234202059,1,1,-1.53467519266364,1,1,1.37407955218404,1,1,-0.0703001472759256,1,1,-1.63596962619285,1,1,-0.227454747423755,1,1
DUSP14,-0.0381761840275957,1,1,-1.14910992994001,1,1,-0.872799452016784,1,1,0.789323324116853,1,1,0.709661512592355,1,1,1.60597264688441,1,1,-1.85595952920741,0.63459326825606,1,-1.6098076508833,1,1,-1.03020054784882,1,1,-2.1688597550732,0.300933329564699,1
SEZ6L2,-2.09798324339553,0.359066256303444,1,1.60947072871819,1,1,3.31953374534198,0.00901679062486431,0.141517202605142,0.29569847329335,1,1,1.95491480653751,0.505931266189281,1,-0.877917934972553,1,1,-0.485484032955203,1,1,1.23371267834672,1,1,-1.60836797428262,1,1,-0.642283309047478,1,1
H4C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NR2E3,-3.58310200592067,0.00339537937425813,0.0628645731565654,-1.06400285275291,1,1,2.79234146783763,0.0523281022397681,0.440825505229483,-0.165905693127873,1,1,2.86580651725629,0.0415948380908034,0.685814234166747,0.646857280128776,1,1,-2.3707455444643,0.177522479341457,1,0.741652657744141,1,1,-1.64783689302615,0.993861461308837,1,-1.91790003607268,0.551236876739736,1
C11orf96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GCNT7,0.124978553190028,1,1,-0.422973146692663,1,1,-0.414320853731329,1,1,-1.01974890980204,1,1,-0.901117473801049,1,1,-0.705075803427728,1,1,-0.0428194478335622,1,1,-0.131436132239478,1,1,0.223683238409585,1,1,0.709315389417232,1,1
DDX52,2.92872116789981,0.0340359594623493,0.292950282728194,-0.0447300736761637,1,1,-2.96590727698168,0.0301791461825132,0.31541602782015,2.40528537722942,0.161598409618466,1,-0.347258776252267,1,1,2.44027643439045,0.146760267870562,1,0.643005086124486,1,1,-1.72728696035413,0.841161398553345,1,0.67398318888978,1,1,-1.36126229103083,1,1
EIF5B,1.71272219680333,0.86763659552159,1,1.61384433111825,1,1,-0.502213224570224,1,1,2.29615935013659,0.216667718414416,1,0.588544086046233,1,1,1.16284149326553,1,1,1.06423145278206,1,1,-0.358193755389011,1,1,0.020379979346953,1,1,-0.877785514478129,1,1
HPCAL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SLC39A1,-0.672663060056992,1,1,0.71246995621484,1,1,1.20192369609159,1,1,0.139971128071262,1,1,0.670205601410286,1,1,-0.391838725852669,1,1,-0.0897085180633911,1,1,0.437711778687547,1,1,-0.570082481616581,1,1,-0.184434203789042,1,1
PRSS56,0.140909179519476,1,1,1.45158732095948,1,1,0.944404011571088,1,1,-0.163320980165014,1,1,-0.252661421476819,1,1,-1.26101767019137,1,1,-1.50444997389364,1,1,-1.43727066623807,1,1,-2.30501567378381,0.211656956113375,1,-1.24516805865633,1,1
FP565260,-1.69269702570417,0.905131517121552,1,0.262028544887994,1,1,1.8829982321661,0.597006075383639,1,-3.51113285754382,0.00446201336878528,0.153403168616333,-1.54197313306881,1,1,-3.68487630667996,0.00228813735262211,0.257330073910562,-1.70761090063498,0.877085644021788,1,-0.231032943300254,1,1,-1.87235729980875,0.611571883426975,1,1.13904613906172,1,1
PHOSPHO2,2.55736470517175,0.105468576353292,0.619232605761644,-0.836060355665397,1,1,-3.16998066781181,0.0152449080077414,0.198065524641957,1.07378080567736,1,1,-1.16925219982135,1,1,1.67642942897713,0.936541085400603,1,-2.05081532139151,0.402849349208287,1,-3.74035662222684,0.00183759345311188,0.0679595169705541,-1.46631836400851,1,1,-2.56938684106486,0.10187865886019,0.936192893700028
GCSAML-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NDUFA6,2.78291223331025,0.0538733774337979,0.395482548127018,-0.36615418919674,1,1,-3.05143385260449,0.0227751224585689,0.260823609857973,0.138135487232795,1,1,-2.19447979471585,0.282009349580552,1,0.402537511077234,1,1,1.32633550887965,1,1,-0.91910833894246,1,1,1.55261576245972,1,1,1.04503473892918,1,1
CHAC1,-0.105064169846705,1,1,-0.181638474422125,1,1,-0.0384745188781922,1,1,2.2082625230095,0.272259782055581,1,1.99779438925441,0.457389558894249,1,2.32296010345737,0.201812958103798,1,-2.78037557501948,0.0542960623414117,0.77464273753576,-2.37767434920417,0.174222045582455,1,-2.64112358608155,0.082631571079595,0.985633809552349,-4.05450582444766,0.000502403987844703,0.0661939289248021
ALOX5AP,-0.643597046527365,1,1,0.188990262420847,1,1,0.78770077065718,1,1,-0.193502513146111,1,1,0.422921004945481,1,1,-0.353396481687544,1,1,0.188059311185645,1,1,0.592679899070602,1,1,0.0835910129388524,1,1,0.29698599072291,1,1
THSD7A,-0.023036395392014,1,1,1.87198618990039,0.612085141354378,1,1.44283789123372,1,1,0.809202491431251,1,1,0.698174804644631,1,1,-0.601804184980737,1,1,0.402855272449807,1,1,0.367144410652087,1,1,-0.842656551514121,1,1,-0.269237010940558,1,1
HNF1B,0.19296836602527,1,1,-2.24983950589626,0.244591352037288,1,-1.87419303958841,0.609038231498619,1,-0.133702616232141,1,1,-0.271718879898359,1,1,1.54914701036684,1,1,-1.25453105081286,1,1,-1.22409726291566,1,1,0.267957314067542,1,1,-0.971812616456581,1,1
RECQL4,2.91087534988617,0.0360417772540047,0.303559651569229,0.478172343837639,1,1,-2.55136185936735,0.107302852262883,0.695852532897553,0.377931685031931,1,1,-2.13175757119534,0.330267812823515,1,0.0184240826535054,1,1,-1.57156800250261,1,1,-3.52238606478067,0.00427680831305185,0.114465476953496,-1.87122582826609,0.613137862258564,1,-1.64843122295899,0.992642132979102,1
NAPB,-0.118949290572099,1,1,-1.82369710143351,0.68197877313154,1,-1.35110659010603,1,1,-0.642708503148589,1,1,-0.471162694433295,1,1,0.686720156403436,1,1,-1.32715164617412,1,1,-1.12984986071896,1,1,-0.210145642570204,1,1,-0.686052646153462,1,1
KLRF1,1.4833095716761,1,1,0.848504820026872,1,1,-0.795367001354319,1,1,0.177549557083073,1,1,-1.17718953859975,1,1,-0.55754658050213,1,1,-1.9505406490288,0.511117133628122,1,-2.92881001185122,0.0340262330872446,0.425965323348165,-2.56789846263895,0.102317121330728,1,-1.96834827972283,0.490279784487463,1
CYFIP1,-2.62235188941234,0.0873252149453187,0.548197241615571,-0.821537936505897,1,1,1.87789944731309,0.603949220199007,1,0.927526606205596,1,1,2.94195044496914,0.0326152115050529,0.597468119013463,1.53996180637237,1,1,-1.37966111113995,1,1,0.584137575071536,1,1,-0.823725357019359,1,1,-1.89688571149704,0.578430236609693,1
GALE,-0.939904240158711,1,1,-0.966474324639329,1,1,0.194113455233832,1,1,-1.15646441091369,1,1,-0.279490961222369,1,1,-0.493416990511675,1,1,-2.01060853482931,0.44366821849862,1,-1.0769583079795,1,1,-1.38300290572348,1,1,-0.756301606118073,1,1
UPK1A,2.2114881554877,0.270020511955117,1,2.57094128994668,0.101422519221479,1,-0.217214510557399,1,1,1.18806136804622,1,1,-0.789851154843868,1,1,-0.711920024227211,1,1,0.739223735835425,1,1,-0.994295738774354,1,1,-0.940748041669455,1,1,-0.266447061898673,1,1
RPH3AL,3.0353668750126,0.0240243255300408,0.233327719695325,1.60111802205762,1,1,-1.83964179571094,0.658208439219228,1,1.06042702322229,1,1,-1.70773825810336,0.876849199085946,1,-0.171335311414836,1,1,1.20102645421236,1,1,-1.12997043784097,1,1,0.223055439545502,1,1,0.320481117056869,1,1
TPTE,1.05624212278085,1,1,-0.768037000354766,1,1,-1.63661786931901,1,1,2.29748850493877,0.215909180707423,1,1.03760712735223,1,1,2.87997146963158,0.0397711159102884,0.949568304182525,0.28405617716035,1,1,-0.489773929488352,1,1,0.742012239065311,1,1,-1.36153828677445,1,1
KCNN3,-1.75201873519645,0.797705864285079,1,-2.08183149499205,0.373578638717611,1,0.103399241724882,1,1,-2.67821333537237,0.0740160590206152,0.785866233442314,-0.840338229405697,1,1,-1.07736160174735,1,1,-1.02431223960462,1,1,0.397811182264319,1,1,0.360235135695608,1,1,1.13069967470698,1,1
NDUFS7,1.06099624344025,1,1,-1.03048202020254,1,1,-1.847606685026,0.646592619260954,1,-0.948887076491909,1,1,-1.70551611768319,0.880982088751676,1,-0.112248685743361,1,1,-1.05336638129913,1,1,-1.70133890865603,0.888793657465344,1,-0.388209648952268,1,1,-0.271454082324325,1,1
LRRC8E,-1.84333492414908,0.652801250441376,1,-0.00335501415241182,1,1,1.83530365480134,0.66460709855848,1,-1.13336189580661,1,1,0.563219207471653,1,1,-1.12765906421983,1,1,-1.75015651724339,0.800913096499722,1,-0.100921819925475,1,1,-1.74379465457832,0.811949029199933,1,-0.616424473465123,1,1
NR4A3,-0.569952517447899,1,1,1.01259825207122,1,1,1.32664591575742,1,1,2.0693138085207,0.385166486953081,1,2.23001946919457,0.257461503874631,1,1.45107844916416,1,1,-0.901728422893568,1,1,-0.37656991668179,1,1,-1.52862420388137,1,1,-2.34281026276806,0.191391134138192,1
ECSCR,3.2505729740246,0.0115172706484087,0.143451889208403,-0.58937689198222,1,1,-3.69443449926592,0.00220376690559752,0.0533970595406112,1.98869121343479,0.467352964254864,1,-1.07644658689181,1,1,2.43668657900775,0.148225204939688,1,2.95639085951042,0.0311262369085775,0.569994738636362,0.083515652932883,1,1,3.3469055971995,0.00817190344909196,0.28613091307415,1.06403144099008,1,1
PPP1R2,1.16120428991582,1,1,-0.525044529443042,1,1,-1.55060042602562,1,1,1.34057672246188,1,1,0.19263150876833,1,1,1.71283347311322,0.867431801198837,1,-0.796847710336656,1,1,-1.59152385273941,1,1,-0.421358751817585,1,1,-1.73006706085185,0.836182944785292,1
MYH7B,-1.34399597664258,1,1,-0.969750672317566,1,1,0.590343199502196,1,1,-2.53608325628773,0.112100079444797,0.973687721748183,-1.03975247085143,1,1,-1.79788272275645,0.721955945934436,1,-3.03362164900858,0.0241637267723893,0.488510551612463,-1.59982931098544,1,1,-2.36039444471615,0.182555127550024,1,-0.620523149285325,1,1
LAMA2,-1.28387687895944,1,1,-1.60240904559557,1,1,0.0790539352852201,1,1,-1.63335644345925,1,1,-0.282763901709705,1,1,-0.419004261842166,1,1,-1.36191734061614,1,1,-0.182333870343348,1,1,-0.28253614275771,1,1,0.0779048806277276,1,1
OR4F17,1.97420945703398,0.483579311141573,1,0.520242590202106,1,1,-1.80395993061552,0.712375887066812,1,1.05632205230193,1,1,-1.42945417841729,1,1,0.675936159152267,1,1,1.78948187947438,0.735372431989051,1,-1.17280337578564,1,1,1.36930595490845,1,1,0.528542653670923,1,1
CLDN5,-0.853682927653502,1,1,-1.84311155243172,0.653127249687867,1,-0.570973432112537,1,1,0.766558489284589,1,1,1.32349156837728,1,1,2.05529272278137,0.398507397939067,1,-1.85293884573462,0.638911244776344,1,-0.954455451324505,1,1,-0.577478063263115,1,1,-2.12822695566835,0.333182709233248,1
RHNO1,3.31306743585897,0.0092278727286625,0.12285624548911,1.14501743086222,1,1,-2.4450075805685,0.14484909737719,0.842214794202015,1.37755063495838,1,1,-1.62877687183556,1,1,0.509693490110878,1,1,0.738769520494971,1,1,-1.83295920167944,0.668086385594717,1,-0.000637161297598146,1,1,-0.38116565671612,1,1
CD177,0.984379416440452,1,1,2.20444137477733,0.274933186128788,1,0.754578225310694,1,1,0.988410456621803,1,1,-0.057793669581123,1,1,-0.88115179202236,1,1,-0.243380189945091,1,1,-0.995647689027961,1,1,-1.82566570087978,0.679006326612343,1,-0.98709326055881,1,1
H4C13,-1.59887126090993,0.65909526573786,1,-1.94474788815729,0.310831973066051,1,-0.0454050960936981,1,1,-3.05825427551615,0.0133578347973095,0.291742855645586,-1.02397555047861,1,1,-1.11297279702948,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DHRS11,1.1461004125581,1,1,1.29683894970708,1,1,-0.146873253838097,1,1,-0.232526923934654,1,1,-1.11111268939183,1,1,-1.15350416272365,1,1,-0.182002537292895,1,1,-0.983513140593648,1,1,-0.986388626945179,1,1,0.0167729622413215,1,1
PRLR,-1.85228682051454,0.639846472328513,1,-0.973513676563244,1,1,1.11865448745483,1,1,0.177646780335887,1,1,1.68809542535796,0.913929124747416,1,0.905511005017592,1,1,1.23670517857281,1,1,2.48428822838565,0.129810692391368,0.927516731925112,1.88462443973146,0.594805602898187,1,0.92847780119164,1,1
P2RY6,2.59654877072827,0.0941655364805458,0.576663470255305,0.448564258429851,1,1,-2.23613707386868,0.253427936050715,1,0.865566626229862,1,1,-1.42933705380524,1,1,0.519946747034099,1,1,-3.16300192499119,0.0156151299096294,0.375287786196069,-4.6850003748382,2.79959420211902e-05,0.00483364419655515,-3.43545816922498,0.00591552780240819,0.237585944171052,-3.4150221342968,0.00637768286859817,0.229663170883508
BCL2L13,-1.12756768537301,1,1,0.836620467740102,1,1,1.75134552296946,0.798864107033376,1,1.32234648884317,1,1,2.0343075891003,0.419205924939739,1,0.695955617743612,1,1,1.52050213464056,1,1,2.17798752000852,0.29406965895176,1,0.940090531595514,1,1,0.252210853475389,1,1
BPIFA1,-1.65603932401395,0.977138555213774,1,2.70981426272357,0.0673208956381927,1,3.64037820023846,0.00272237866895103,0.0618838143586139,-0.301209360388642,1,1,1.16615353464885,1,1,-2.37808813815998,0.174026657012104,1,0.715551293169946,1,1,1.88061714425182,0.600240178814715,1,-1.06986166571383,1,1,0.85307442234165,1,1
VEGFC,-2.83151828085682,0.0463275852588483,0.358236550762495,-0.931625533524732,1,1,2.10162728316903,0.355859379680172,1,-0.112772452453897,1,1,2.19528613879249,0.281430785812586,1,0.560672830434875,1,1,0.925964385151796,1,1,2.97199698681984,0.0295869587767094,0.390875732440591,1.54562506382391,1,1,0.863541940316826,1,1
NUDT2,-0.833767540047225,1,1,-2.38744465768468,0.169659569452073,1,-0.920327541969472,1,1,-0.0454687060643815,1,1,0.653296297221559,1,1,1.71094210241628,0.870918013798171,1,-0.55047585528231,1,1,0.154798370840128,1,1,0.985852280359899,1,1,-0.439516802921079,1,1
ENC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FIGNL2,1.92548536270913,0.541686654206427,1,-0.495075176738924,1,1,-2.33481118997461,0.19553286376507,1,0.499123329599478,1,1,-1.18352422211649,1,1,0.88134047045739,1,1,0.292261495649577,1,1,-1.21129611203765,1,1,0.627005928482329,1,1,-0.129973566096042,1,1
IKBKG,-0.492012720493309,1,1,0.320590728830147,1,1,0.71692450127927,1,1,-2.6869538294695,0.0721069190823435,0.777350908695976,-1.61059995422206,1,1,-2.97924055880386,0.0288963820373386,0.805941221249208,-1.97547616978314,0.482141363247401,1,-1.34927235292982,1,1,-2.16872990006329,0.301031959691495,1,-0.0811532862650355,1,1
NAP1L1,-1.62222585998035,1,1,-0.701722836966206,1,1,1.03083574022771,1,1,0.768327393603072,1,1,1.97945052243789,0.47765305030776,1,1.27499245046595,1,1,-2.2430098990186,0.248961761688049,1,-0.669735177380702,1,1,-1.69477920964453,0.901173128667063,1,-2.50229653999658,0.12339052508883,1
KCNE1B,0.556868584161725,1,1,-0.616659783721052,1,1,-1.04565748311163,1,1,-1.53385156045004,1,1,-1.78370395119142,0.744717837718024,1,-1.07358022471205,1,1,-1.45043882155275,1,1,-1.70747383173363,0.877340176133739,1,-1.0363869533231,1,1,-0.0620047374664289,1,1
RAG2,1.08315631125209,1,1,-0.930693147244995,1,1,-1.77820982828043,0.753693993550184,1,-0.570842872132709,1,1,-1.38239389011502,1,1,0.134473774085097,1,1,-0.151847737979031,1,1,-0.962515969476632,1,1,0.471663055483484,1,1,0.305558595852726,1,1
XKR5,-0.741955194870031,1,1,1.78390756928044,0.744386857577361,1,1.85532039361359,0.63550487671587,1,-1.56704533814987,1,1,-0.607570938749569,1,1,-2.71290303312776,0.0666966201430283,1,1.13798472115119,1,1,1.47173105651543,1,1,0.0909424286401423,1,1,2.07845836915258,0.376671614647879,1
NOS1,-0.89930378189903,1,1,1.92088066827582,0.54746753455801,1,2.32481972031101,0.200816020717421,1,-0.0800040513434623,1,1,0.666568101131139,1,1,-1.47230990045125,1,1,-0.229816327573178,1,1,0.494540222139258,1,1,-1.51227073421907,1,1,-0.131719985138875,1,1
