"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",-0.0125823480448432,0.11,0.11,73,"PIGM:71, GPAA1:193, FOLR2:419, PIGT:692, LYPD2:1075, LY6H:1139, PGAP1:1202, PIGS:1390, FCGR3B:1467, DPM3:1569, PIGV:6330.5, PIGL:6330.5, PIGZ:6330.5, PIGC:6330.5, PIGO:6330.5, PIGG:6330.5, PIGP:6330.5, PIGN:6330.5, PIGK:6330.5, BST1:6330.5, TECTA:6330.5, ART4:6330.5, MDGA1:6330.5, GPLD1:6330.5, VNN2:6330.5, CNTN3:6330.5, RECK:6330.5, LYPD3:6330.5, TEX101:6330.5, MDGA2:6330.5, CNTN4:6330.5, CNTN5:6330.5, LYPD1:6330.5, LYPD6B:6330.5, THY1:6330.5, ART3:6330.5, LYPD5:6330.5, LY6E:6330.5, MELTF:6330.5, PSCA:6330.5, LY6D:6330.5, GP2:6330.5, PRND:6330.5, SPACA4:6330.5, NTM:6330.5, IZUMO1R:6330.5, OPCML:6330.5, RTN4RL1:6330.5, RTN4RL2:6330.5, NTNG2:6330.5, LY6G6C:6330.5, CPM:11470, XPNPEP2:11476, NTNG1:11572, NRN1:11704, PIGX:11716, SPRN:11741, ALPL:11831, CD109:11852, DPM2:11882, OTOA:12236, TECTB:12275, NRN1L:12614, VNN1:12895, NEGR1:13627, PIGB:13630, PIGA:13795, LYPD4:14377, PIGF:14386, PIGH:14483, DPM1:14492, PLAUR:14662, PIGW:14760","Both",3
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",0.0798480958200034,0.00620592588957763,0.114176371213352,99,"NDUFS5:78, NDUFB5:486, NDUFA9:602, COX5B:633, NDUFB8:636, NDUFS3:643, NDUFA11:714, NDUFB4:831, NDUFB3:900, NDUFA13:930, NDUFAF1:993, NDUFS8:1004, UQCRFS1:1074, NDUFC2:1172, NDUFA5:1372, SDHA:1525, NDUFB11:1647, TIMMDC1:1705, COQ10B:1753, NDUFAB1:1803, NDUFB6:1828, NDUFA12:1966, ATP5PD:2051, ATP5F1A:2061, NDUFA7:2178, ECSIT:2377, COX6B1:2422, ATP5MC1:2512, SDHC:2573, SDHD:2637, NDUFB9:2732, SDHB:2861, ATP5MF:2882, DMAC2L:2937, COX5A:3032, UQCRC2:3121, NDUFA3:3522, TACO1:3581, NDUFAF4:3745, UQCRC1:4082, ATP5F1B:8774.5, CYC1:8774.5, NDUFAF7:8774.5, NDUFS1:8774.5, NDUFB2:8774.5, ATP5F1D:8774.5, NDUFB7:8774.5, NDUFAF5:8774.5, SLC25A14:8774.5, ETFB:8774.5, COA1:8774.5, UCP1:8774.5, COX6A1:8774.5, NDUFS7:8774.5, COX7A2L:8774.5, ATP5PB:8774.5, NDUFA8:8774.5, NDUFA10:8774.5, COX4I1:8774.5, NDUFA2:8774.5, SCO1:8774.5, COX16:8774.5, ATP5MC2:8774.5, COQ10A:8774.5, LRPPRC:8774.5, ETFA:8774.5, NDUFB10:8774.5, NDUFS6:8774.5, SURF1:8774.5, NUBPL:8774.5, SLC25A27:8774.5, ATP5MC3:8774.5, ATP5PF:8774.5, NDUFAF6:8774.5, NDUFS2:8774.5, PM20D1:8774.5, COX18:8774.5, NDUFAF2:8774.5, NDUFS4:8774.5, ATP5F1C:8774.5, COX11:8774.5, ATP5MG:8774.5, NDUFV1:8774.5, TMEM126B:8774.5, ETFDH:8774.5, UQCRH:8774.5, UCP3:8774.5, UCP2:8774.5, ACAD9:8774.5, NDUFAF3:8774.5, NDUFV2:8774.5, TMEM186:8774.5, NDUFA6:8774.5, COX20:8774.5, ATP5PO:8774.5, SCO2:8774.5, COX19:13716, NDUFV3:13848, TRAP1:14339","Both",3
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",0.052335272715616,0.497915899234169,0.793759828752614,14,"ATP5PD:2051, ATP5F1A:2061, ATP5MC1:2512, ATP5MF:2882, DMAC2L:2937, ATP5F1B:8774.5, ATP5F1D:8774.5, ATP5PB:8774.5, ATP5MC2:8774.5, ATP5MC3:8774.5, ATP5PF:8774.5, ATP5F1C:8774.5, ATP5MG:8774.5, ATP5PO:8774.5","Unclear",0
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",-0.0154236243415892,0.11,0.11,4,"PRKACA:6330.5, MLXIPL:6330.5, PFKFB1:6330.5, PRKACB:11306","Unclear",0
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",-0.10272071937242,0.11,0.11,18,"ADCY1:209, ADCY2:584, ADCY8:1225, ADCY5:1637, PRKAR2B:6330.5, PRKACA:6330.5, PRKAR1A:6330.5, GNB3:6330.5, PRKAR1B:6330.5, ADCY7:6330.5, ADCY3:6330.5, ADCY9:6330.5, ADCY6:6330.5, GCG:6330.5, GCGR:6330.5, PRKACB:11306, ADCY4:12597, PRKAR2A:14293","Unclear",0
"REACTOME_TRIGLYCERIDE_CATABOLISM",0.120932383732743,0.0551902642242183,0.357294220863095,21,"FABP1:59, PPP1CB:1025, FABP2:1034, FABP4:1412, GPD2:1682, ABHD5:1999, MGLL:2275, FABP9:2842, FABP7:3366, FABP12:3487, PRKACB:3799, PRKACA:8774.5, CAV1:8774.5, PPP1CA:8774.5, PLIN1:8774.5, PNPLA4:8774.5, PNPLA5:8774.5, PLIN3:8774.5, FABP3:8774.5, FABP5:8774.5, LIPE:13971","Herbivore",1
"REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY",-0.0745599282430766,0.11,0.11,8,"PRKAA2:1604, PRKAG2:6330.5, PRKAB2:6330.5, ADIPOQ:6330.5, MLXIPL:6330.5, ADIPOR2:6330.5, STK11:6330.5, ADIPOR1:13505","Unclear",0
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",-0.0640685170858072,0.11,0.11,78,"SNAP25:11, ADCY1:209, CACNB2:368, TKT:390, IQGAP1:485, ADCY2:584, CACNA1E:1063, ADCY8:1225, ADRA2C:1434, ITPR1:1461, PRKAA2:1604, ADCY5:1637, PRKAR2B:6330.5, GNA15:6330.5, GNB5:6330.5, PRKACA:6330.5, RAPGEF3:6330.5, RAPGEF4:6330.5, PRKAR1A:6330.5, GNB3:6330.5, PPP2R5D:6330.5, ITPR2:6330.5, PPP2R1B:6330.5, ADRA2A:6330.5, PRKCA:6330.5, GNA14:6330.5, PRKAR1B:6330.5, ADCY7:6330.5, ADCY3:6330.5, PLCB3:6330.5, ADCY9:6330.5, ADCY6:6330.5, CACNA2D2:6330.5, STX1A:6330.5, PRKAG2:6330.5, PRKAB2:6330.5, ABCC8:6330.5, KCNB1:6330.5, KCNC2:6330.5, KCNS3:6330.5, KCNG2:6330.5, KCNJ11:6330.5, PKLR:6330.5, CACNA1D:6330.5, ADIPOQ:6330.5, INS:6330.5, TALDO1:6330.5, AGPAT1:6330.5, MLXIPL:6330.5, PFKFB1:6330.5, GCG:6330.5, GCGR:6330.5, ADIPOR2:6330.5, STK11:6330.5, ACSL4:6330.5, ACACB:6330.5, MLX:6330.5, GLP1R:6330.5, SLC2A1:6330.5, ACSL3:6330.5, SYT5:6330.5, CHRM3:6330.5, FASN:6330.5, CACNB3:11298, PRKACB:11306, ACLY:11889, PLCB2:12278, ADCY4:12597, ITPR3:12647, PLCB1:12840, CD36:13063, ADIPOR1:13505, ACACA:13751, CACNA1C:13883, SLC2A2:13982, PRKAR2A:14293, FFAR1:14315, CACNA1A:14678","Both",3
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION",0.0113942145980491,0.91115344704624,0.980951136345942,8,"ACACA:1354, ACLY:3216, PKLR:8774.5, AGPAT1:8774.5, MLXIPL:8774.5, ACACB:8774.5, MLX:8774.5, FASN:8774.5","Unclear",0
"REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",-0.0963241062422952,0.11,0.11,4,"PPP2R5D:6330.5, PPP2R1B:6330.5, MLXIPL:6330.5, PFKFB1:6330.5","Unclear",0
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.076821599213041,0.132940922843126,0.522205847246527,32,"HEXB:98, B3GNT4:186, ST3GAL2:482, ST3GAL6:498, B4GALT1:977, B3GNT2:1130, GLB1:1582, B4GALT5:1631, KERA:1974, B3GNT7:2620, FMOD:2963, OMD:3019, CHST6:3177, B4GALT2:3349, LUM:8774.5, ST3GAL4:8774.5, ST3GAL1:8774.5, B4GALT6:8774.5, B4GALT4:8774.5, SLC35D2:8774.5, GNS:8774.5, GALNS:8774.5, B4GALT3:8774.5, GLB1L:8774.5, B4GAT1:8774.5, CHST1:8774.5, B3GNT3:8774.5, PRELP:8774.5, HEXA:8774.5, CHST2:14140, OGN:14596, ST3GAL3:14768","Unclear",0
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",-0.0467902841032314,0.11,0.11,53,"CSPG4:156, HS3ST2:906, GPC3:1096, CSPG5:1357, EXT2:1365, SGSH:1437, BCAN:1627, GPC1:6330.5, SDC1:6330.5, SDC4:6330.5, SDC2:6330.5, AGRN:6330.5, DCN:6330.5, HSPG2:6330.5, VCAN:6330.5, BGN:6330.5, HS3ST1:6330.5, IDS:6330.5, XYLT2:6330.5, B4GALT7:6330.5, NDST1:6330.5, GPC4:6330.5, XYLT1:6330.5, B3GAT1:6330.5, B3GAT2:6330.5, IDUA:6330.5, SLC35D2:6330.5, HS6ST1:6330.5, GLCE:6330.5, NDST4:6330.5, B3GAT3:6330.5, HS3ST6:6330.5, GLB1L:6330.5, NDST3:6330.5, HGSNAT:6330.5, HPSE2:6330.5, GPC5:6330.5, EXT1:6330.5, HS3ST4:6330.5, GPC6:6330.5, HS6ST3:6330.5, GPC2:6330.5, HS3ST5:11218, SDC3:11799, HS6ST2:12029, HS2ST1:12323, NAGLU:12379, GLB1:13523, NDST2:13548, HPSE:13699, GUSB:13990, NCAN:14828, B3GALT6:14893","Both",3
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",-0.00565897531544013,0.11,0.11,38,"F10:749, ICMT:806, DPH1:1221, F8:1640, F7:6330.5, F9:6330.5, F2:6330.5, GAS6:6330.5, PROS1:6330.5, FURIN:6330.5, TPST2:6330.5, PROZ:6330.5, BGLAP:6330.5, ARSB:6330.5, ARSD:6330.5, STS:6330.5, DPH5:6330.5, EIF5A:6330.5, DPH2:6330.5, ARSG:6330.5, SUMF1:6330.5, DPH7:6330.5, ARSK:6330.5, FN3K:6330.5, DNAJC24:6330.5, ARSJ:6330.5, ARSI:6330.5, EEF2:11256, SUMF2:11599, DOHH:11723, DPH6:11771, PROC:12167, FN3KRP:12467, GGCX:13533, DHPS:13535, ARSA:14414, TPST1:14539, ARSL:14658","Unclear",0
"REACTOME_CELL_CYCLE",-0.0308791383490322,0.11,0.11,540,"UBE2D1:5, UBE2I:7, POLR2J:32, H4C15:41, RPS27A:48, SKP1:54, RAN:56, H4C14:67, UBA52:88, LIG1:121, CEP164:135, H4C3:144, SYNE1:167, NUP88:177, POLD2:188, H4C2:218, LPIN1:220, FZR1:256, H4C13:273, RTEL1:277, HAUS3:279, H2BC15:313, CEP131:321, POLE:341, H3C13:342, BLM:354, WRAP53:360, NUP153:398, PCM1:425, GTSE1:430, PMF1:471, SDCCAG8:492, CDC14A:527, H3C11:533, NUP50:547, POLA2:548, MSH5:571, TUBB4A:589, CLIP1:592, MCPH1:629, CDK5RAP2:639, OFD1:653, TOP3A:662, EMD:684, DIDO1:685, TUBA4A:709, PTK6:745, ANAPC15:774, CEP250:888, H2AC20:938, ATM:952, CDC20:1055, CLASP2:1060, PSMB9:1100, CEP43:1136, CHMP6:1140, H3C10:1146, FEN1:1179, NUP214:1186, GMNN:1198, H2AC4:1245, H3C8:1253, RAD50:1364, H3C4:1403, HUS1:1431, RAD9A:1497, CNTRL:1504, MRE11:1507, RAE1:1509, MLH1:1513, HJURP:1519, RPA1:1537, CHTF18:1635, ZWINT:1686, JAK2:6330.5, PSMD5:6330.5, PSMB5:6330.5, MAPK3:6330.5, AKT2:6330.5, PSMD3:6330.5, PSMD9:6330.5, LMNB1:6330.5, PSMF1:6330.5, PSMA1:6330.5, AKT1:6330.5, PSMB6:6330.5, CDKN2A:6330.5, PSMA8:6330.5, PSMD4:6330.5, PSMB4:6330.5, LMNA:6330.5, PSMD6:6330.5, UBB:6330.5, SFN:6330.5, PSMD13:6330.5, PSMD12:6330.5, TFDP1:6330.5, PSMB8:6330.5, PSMB10:6330.5, PSMB11:6330.5, DYNLL2:6330.5, PRKAR2B:6330.5, PPP2R5A:6330.5, KIF2A:6330.5, PPP2R5B:6330.5, PRKACA:6330.5, PPP2R5C:6330.5, ABL1:6330.5, TUBB1:6330.5, PPP2R5D:6330.5, KIF20A:6330.5, CDK2:6330.5, TUBA1B:6330.5, CABLES1:6330.5, TUBB2A:6330.5, TUBB2B:6330.5, PPP2R1B:6330.5, KIF23:6330.5, CENPE:6330.5, KIF2B:6330.5, PRKCA:6330.5, TUBAL3:6330.5, TUBA8:6330.5, TUBB4B:6330.5, SRC:6330.5, H3C1:6330.5, RFC1:6330.5, RFC2:6330.5, POLD1:6330.5, POLD3:6330.5, POLE2:6330.5, RFC5:6330.5, POLE4:6330.5, RPA2:6330.5, RFC3:6330.5, POLE3:6330.5, RFC4:6330.5, POLD4:6330.5, TINF2:6330.5, TERF1:6330.5, H4C8:6330.5, TERF2IP:6330.5, H2BC4:6330.5, H2BC21:6330.5, H4C11:6330.5, H2BC9:6330.5, H2AC14:6330.5, MDM2:6330.5, MNAT1:6330.5, POLA1:6330.5, RB1:6330.5, PPP2R3B:6330.5, PRIM1:6330.5, ORC6:6330.5, ORC2:6330.5, ORC5:6330.5, TPR:6330.5, NDC1:6330.5, AAAS:6330.5, NUP188:6330.5, NUP93:6330.5, NUP155:6330.5, NUP43:6330.5, NUP210:6330.5, NUP42:6330.5, NUP58:6330.5, SEC13:6330.5, NUP35:6330.5, NUP62:6330.5, BRCA1:6330.5, SYNE2:6330.5, FKBP6:6330.5, SMC1B:6330.5, SUN2:6330.5, REC8:6330.5, STAG2:6330.5, STAG1:6330.5, HSPA2:6330.5, TEX12:6330.5, SYCE2:6330.5, SUN1:6330.5, ATR:6330.5, SYCP2:6330.5, SYCE3:6330.5, HSP90AA1:6330.5, AJUBA:6330.5, GSK3B:6330.5, HSP90AB1:6330.5, CCND3:6330.5, CDKN1A:6330.5, MYC:6330.5, CSNK2B:6330.5, BIRC5:6330.5, CCND1:6330.5, CDKN1B:6330.5, CDC27:6330.5, ANAPC4:6330.5, DYNC1I2:6330.5, UBE2S:6330.5, HERC2:6330.5, DYNC1LI2:6330.5, SKP2:6330.5, FBXL18:6330.5, ANAPC2:6330.5, FBXL7:6330.5, DYNC1H1:6330.5, DCTN1:6330.5, CDC6:6330.5, RBL2:6330.5, TOP2A:6330.5, CDC25A:6330.5, LIN9:6330.5, LIN54:6330.5, E2F4:6330.5, LIN37:6330.5, BUB1B:6330.5, MAD2L1:6330.5, CHEK1:6330.5, DHFR:6330.5, SPO11:6330.5, DMC1:6330.5, RBBP8:6330.5, NBN:6330.5, MLH3:6330.5, MND1:6330.5, PSMC3IP:6330.5, TEX15:6330.5, BRCA2:6330.5, LPIN3:6330.5, CCNE1:6330.5, CCNA1:6330.5, DYRK1A:6330.5, CCNE2:6330.5, FOXM1:6330.5, PKMYT1:6330.5, CCNB2:6330.5, CDC25C:6330.5, E2F3:6330.5, ATRX:6330.5, PPP6R3:6330.5, PPP6C:6330.5, DKC1:6330.5, DSCC1:6330.5, DNA2:6330.5, SHQ1:6330.5, NHP2:6330.5, WRN:6330.5, TEN1:6330.5, CHMP4B:6330.5, CHMP4C:6330.5, CHMP4A:6330.5, GORASP2:6330.5, BLZF1:6330.5, USO1:6330.5, NPM1:6330.5, HMMR:6330.5, MAD1L1:6330.5, DBF4:6330.5, E2F2:6330.5, NCAPD2:6330.5, NCAPH2:6330.5, VRK2:6330.5, CENPQ:6330.5, PPP1R12A:6330.5, MCM10:6330.5, TP53BP1:6330.5, SIRT2:6330.5, NDE1:6330.5, MCM2:6330.5, MCM6:6330.5, NDC80:6330.5, ZW10:6330.5, AURKA:6330.5, PCBP4:6330.5, NUDC:6330.5, HAUS4:6330.5, CDC7:6330.5, MCM5:6330.5, VRK1:6330.5, GINS1:6330.5, NINL:6330.5, CDC25B:6330.5, MAPRE1:6330.5, CEP76:6330.5, CCP110:6330.5, CEP152:6330.5, OIP5:6330.5, MCM4:6330.5, PIAS4:6330.5, CDK6:6330.5, CEP41:6330.5, NSD2:6330.5, NCAPG:6330.5, FBXO5:6330.5, RNF8:6330.5, CEP72:6330.5, RAD1:6330.5, CEP70:6330.5, NEK2:6330.5, SET:6330.5, NEK6:6330.5, NEK9:6330.5, CENPL:6330.5, MASTL:6330.5, NCAPH:6330.5, PDS5A:6330.5, CDKN2C:6330.5, CENPK:6330.5, OPTN:6330.5, B9D2:6330.5, TUBGCP3:6330.5, AKAP9:6330.5, TUBGCP6:6330.5, CDKN2D:6330.5, SGO1:6330.5, TUBGCP2:6330.5, GINS2:6330.5, ESPL1:6330.5, BORA:6330.5, BRIP1:6330.5, ODF2:6330.5, HAUS2:6330.5, CENPO:6330.5, BARD1:6330.5, ESCO1:6330.5, CSNK1D:6330.5, PLK4:6330.5, ITGB3BP:6330.5, NME7:6330.5, COP1:6330.5, NUF2:6330.5, ENSA:6330.5, LBR:6330.5, EML4:6330.5, NCAPG2:6330.5, GINS4:6330.5, HAUS6:6330.5, CDKN2B:6330.5, CEP78:6330.5, INCENP:6330.5, DSN1:6330.5, RAD9B:6330.5, CENPU:6330.5, CENPJ:6330.5, HAUS1:6330.5, RAD17:6330.5, CENPH:6330.5, AHCTF1:6330.5, CC2D1B:6330.5, SKA1:6330.5, BABAM2:6330.5, MIS18A:6330.5, PCNT:6330.5, ZNF385A:6330.5, ABRAXAS1:6330.5, TOPBP1:6330.5, ATRIP:6330.5, PTTG1:6330.5, CEP57:6330.5, MCM7:6330.5, NDEL1:6330.5, MIS12:6330.5, E2F6:6330.5, BUB1:6330.5, CENPX:6330.5, RHNO1:6330.5, PHF8:6330.5, LEMD3:6330.5, ZWILCH:6330.5, CKAP5:6330.5, CENPS:6330.5, PPP2R2D:6330.5, RMI2:6330.5, SSNA1:6330.5, ANKLE2:6330.5, RMI1:6330.5, AURKB:6330.5, RCC2:6330.5, GINS3:6330.5, IST1:6330.5, SKA2:6330.5, CEP63:6330.5, CHEK2:6330.5, KMT5A:6330.5, KNTC1:6330.5, BRCC3:6330.5, ERCC6L:6330.5, CENPP:6330.5, CEP290:6330.5, CENPW:6330.5, FKBPL:6330.5, CNEP1R1:6330.5, LCMT1:6330.5, HAUS7:6330.5, PPP2R2A:6330.5, CDK11B:6330.5, HAUS5:6330.5, TUBGCP5:6330.5, UIMC1:10968, NUP205:10992, CEP135:11067, ORC4:11131, KIF2C:11138, CHMP3:11177, CDC26:11187, CCND2:11197, CDK4:11210, PSMD1:11290, CHMP7:11359, SMARCA5:11369, TP53:11374, DCTN3:11407, ANKRD28:11416, WAPL:11454, SEM1:11489, NUP37:11532, NUP160:11556, TK1:11581, PSME3:11592, ORC3:11627, PLK1:11631, PSMB2:11668, DCTN2:11731, RAD21:11748, CENPI:11762, CDKN1C:11763, BTRC:11777, MDM4:11900, SYCP1:11902, MYBL2:11964, RAD51C:11965, UBE2N:11969, CETN2:11973, PSME4:11985, H4C1:12023, PSMB1:12032, RBBP7:12050, MCM8:12071, STAG3:12080, NEDD1:12094, PHF20:12147, NUP107:12180, PSMB7:12192, PRIM2:12200, NUP85:12204, PSMD10:12241, CENPM:12294, SPC25:12297, HDAC1:12334, ANAPC5:12382, CDCA5:12435, POLR2F:12463, LEMD2:12502, ARPP19:12554, CTC1:12563, CLSPN:12609, PIF1:12626, CCNH:12634, TUBA1A:12688, RANGAP1:12705, HAUS8:12713, CHTF8:12737, CDC16:12747, NUP98:12754, RSF1:12791, PSMD8:12811, MSH4:12869, PPP1R12B:12871, EP300:12919, POT1:12920, CDK7:12947, RCC1:12991, RRM2:13029, NUP54:13055, TYMS:13072, CCNA2:13095, NIPBL:13105, RBL1:13189, NUP133:13222, TMPO:13229, TFDP2:13250, SFI1:13267, ACD:13313, LYN:13323, LPIN2:13407, ESCO2:13436, SPAST:13445, VPS4A:13447, RPA3:13571, SMC4:13583, DYNC1LI1:13594, DYNC1I1:13619, MCM3:13625, MZT1:13642, PPME1:13654, PRKCB:13680, KIF18A:13691, RNF168:13755, CENPN:13758, PSMD2:13827, BABAM1:13885, MZT2B:13930, PDS5B:13953, CLASP1:14035, E2F1:14051, MIS18BP1:14057, PPP1CB:14080, TUBGCP4:14095, SEH1L:14117, CENPT:14189, H3C2:14208, SPC24:14220, CENPC:14250, PSME2:14272, CCNB1:14284, ANAPC7:14298, CDCA8:14320, SPDL1:14396, CDC23:14429, NSL1:14453, TERF2:14537, E2F5:14571, WEE1:14641, PSME1:14644, SMC2:14687, HDAC8:14732, CDC45:14776, TUBB:14803, RBBP4:14852, ORC1:14853, DAXX:14870, NUMA1:14897, ANAPC1:14951, RPS27:15003, TPX2:15021, CEP192:15055, DYNLL1:15086, H3-3A:15092, TUBB8B:15094, TUBB8:15096","Herbivore",1
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",-0.0887363871112608,0.11,0.11,20,"RPS27A:48, UBA52:88, SHC1:841, CBL:1070, PLCG1:1582, UBB:6330.5, SOS1:6330.5, PIK3CA:6330.5, PIK3R1:6330.5, HSP90AA1:6330.5, CDC37:6330.5, EREG:6330.5, EGFR:6330.5, BTC:6330.5, AREG:6330.5, TGFA:6330.5, GAB1:12542, EGF:13102, EPGN:14327, HBEGF:14471","Herbivore",1
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",-0.103934769599042,0.11,0.11,15,"ADCY1:209, ADCY2:584, ADCY8:1225, ADCY5:1637, PRKAR2B:6330.5, PRKACA:6330.5, PRKAR1A:6330.5, PRKAR1B:6330.5, ADCY7:6330.5, ADCY3:6330.5, ADCY9:6330.5, ADCY6:6330.5, PRKACB:11306, ADCY4:12597, PRKAR2A:14293","Unclear",0
"REACTOME_2_LTR_CIRCLE_FORMATION",-0.173615781214974,0.11,0.11,5,"XRCC5:263, XRCC4:6330.5, PSIP1:6330.5, LIG4:6330.5, XRCC6:6330.5","Unclear",0
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.0780005049938278,0.280241398857564,0.651011899524834,16,"AP1B1:342, AP1M2:665, CD28:1033, PACS1:1507, AP2A1:3545, AP1G1:3786, LCK:8774.5, AP2M1:8774.5, AP2A2:8774.5, ATP6V1H:8774.5, B2M:8774.5, CD4:8774.5, ARF1:8774.5, AP1S3:8774.5, CD8B:8774.5, AP1S2:8774.5","Unclear",0
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",0.179204035874439,0.100653000959274,0.454830478018973,7,"AP1B1:342, AP1M2:665, PACS1:1507, AP1G1:3786, B2M:8774.5, AP1S3:8774.5, AP1S2:8774.5","Unclear",0
"REACTOME_NEF_AND_SIGNAL_TRANSDUCTION",-0.0963457011545791,0.11,0.11,6,"PAK2:6330.5, DOCK2:6330.5, LCK:6330.5, HCK:6330.5, CD247:6330.5, ELMO1:6330.5","Unclear",0
"REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS",0.036484232138847,0.562956830115039,0.818851353461303,21,"AP1B1:342, AP1M2:665, CD28:1033, PACS1:1507, AP2A1:3545, AP1G1:3786, PAK2:8774.5, DOCK2:8774.5, LCK:8774.5, AP2M1:8774.5, AP2A2:8774.5, ATP6V1H:8774.5, B2M:8774.5, CD4:8774.5, HCK:8774.5, ARF1:8774.5, AP1S3:8774.5, CD8B:8774.5, AP1S2:8774.5, CD247:8774.5, ELMO1:8774.5","Unclear",0
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",-0.0203693064261849,0.11,0.11,66,"COL20A1:115, COL10A1:241, COL6A1:276, COL6A2:499, COL4A6:681, P4HB:726, SERPINH1:1358, COL8A2:1527, COL9A3:1588, COL9A2:6330.5, COL4A4:6330.5, COL9A1:6330.5, COL5A1:6330.5, COL4A2:6330.5, COL3A1:6330.5, COL4A3:6330.5, COL6A5:6330.5, COL4A1:6330.5, COL4A5:6330.5, COL5A2:6330.5, COL23A1:6330.5, COL16A1:6330.5, COL7A1:6330.5, COL8A1:6330.5, COL18A1:6330.5, COL25A1:6330.5, COL13A1:6330.5, COL11A2:6330.5, COL15A1:6330.5, TLL2:6330.5, BMP1:6330.5, PLOD1:6330.5, ADAMTS2:6330.5, P3H2:6330.5, PLOD3:6330.5, P3H3:6330.5, P3H1:6330.5, P4HA1:6330.5, COL21A1:6330.5, ADAMTS14:6330.5, P4HA3:6330.5, ADAMTS3:6330.5, PCOLCE2:6330.5, PPIB:6330.5, CRTAP:6330.5, COL24A1:6330.5, COL27A1:6330.5, COLGALT2:6330.5, COL12A1:11006, PLOD2:11172, PCOLCE:11604, P4HA2:12307, COL5A3:12849, COL28A1:12854, COL1A2:12856, TLL1:12863, COLGALT1:12977, COL26A1:13182, COL17A1:13237, COL6A3:13640, COL19A1:13936, COL11A1:14161, COL6A6:14295, COL14A1:14367, COL1A1:14966, COL2A1:15020","Both",3
"REACTOME_MTOR_SIGNALLING",-0.0700573226930426,0.11,0.11,30,"RRAGA:123, TSC1:376, PRKAA2:1604, AKT2:6330.5, AKT1:6330.5, PRKAG2:6330.5, PRKAB1:6330.5, PRKAB2:6330.5, PRKAG1:6330.5, EIF4G1:6330.5, EIF4E:6330.5, MTOR:6330.5, STK11:6330.5, RRAGD:6330.5, EIF4B:6330.5, RRAGB:6330.5, PPM1A:6330.5, CAB39L:6330.5, TSC2:6330.5, RPS6KB1:6330.5, LAMTOR2:6330.5, RPTOR:6330.5, SLC38A9:6330.5, EIF4EBP1:6330.5, AKT1S1:6330.5, STRADB:11231, RRAGC:11839, EEF2K:11948, PRKAA1:12557, STRADA:12577","Both",3
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",-0.0283780549611443,0.11,0.11,48,"RAN:56, MVK:153, HELZ2:372, LSS:614, DHCR7:1027, MBTPS1:1296, CREBBP:6330.5, SREBF1:6330.5, NCOA1:6330.5, TBL1X:6330.5, MED1:6330.5, TGS1:6330.5, CHD9:6330.5, RXRA:6330.5, NCOA6:6330.5, SEC23A:6330.5, SEC24A:6330.5, SEC24B:6330.5, SEC24C:6330.5, GPAM:6330.5, ACACB:6330.5, FASN:6330.5, MBTPS2:6330.5, NFYC:6330.5, IDI1:6330.5, FDFT1:6330.5, SQLE:6330.5, HMGCS1:6330.5, SCAP:6330.5, INSIG2:6330.5, TM7SF2:6330.5, GGPS1:6330.5, FDPS:6330.5, PMVK:6330.5, MVD:6330.5, SP1:6330.5, MTF1:6330.5, NCOA2:11227, HMGCR:12158, INSIG1:12962, ELOVL6:13722, ACACA:13751, SEC24D:14113, SC5D:14123, CARM1:14689, PPARA:14718, SCD:14728, CYP51A1:15001","Vertivore",2
