"","main_Rho","Herbivore_Rho","Insectivore_Rho","main_P","Herbivore_P","Insectivore_P","main_p.adj","Herbivore_p.adj","Insectivore_p.adj","Driver","DriverNumeric"
"SMAGP",-0.471642983930699,-0.769605909191674,-1.29369674966231,1,0.441533698685141,0.195770188506258,1,0.707640331334973,0.514051350315558,"Insectivore",2
"COLQ",0.311705312363473,0.671839258703203,-0.457952814069322,1,0.501686032868034,0.64698634188506,1,0.750930732916979,0.86104423339593,"Unclear",0
"CCDC120",-0.993376374868683,1.32634127198434,0.293664809766297,1,0.184726681975762,0.769014046948542,1,0.458109759175968,0.91476044045812,"Herbivore",1
"LIX1L",-1.30346859343695,1.80479282041196,0.598257134006821,1,0.0711071083102548,0.549668374098544,1,0.270903378761415,0.80797484162334,"Herbivore",1
"SH3D19",1.98035942636852,-2.61388197309803,0.253135384529804,0.285978933877682,0.00895199552685995,0.800163596191506,1,0.0809210246495776,0.928357492998566,"Herbivore",1
"KANTR",NA,1.40941697512027,0.855222749249871,NA,0.158711907519399,0.392427844394804,NA,0.422977050342626,0.702004517138879,"MissingData",5
"SETD1B",-2.19674949420292,0.231471427978129,-2.04003008644911,0.168230051547967,0.816948579921948,0.0413473292084884,0.834436760414061,0.926044141893665,0.239956626974718,"Both",3
"GAS2L2",2.11097616636872,-0.465544910749258,0.797702593722872,0.208646162949622,0.64154128312732,0.425043098338616,0.944441202083919,0.836537447551138,0.72700609551501,"DoubleBoth",4
"FNBP1L",-1.27492536619557,0.522389093921864,-0.263368549607093,1,0.601399447900039,0.792266528915129,1,0.813968262118805,0.925271861602805,"DoubleBoth",4
"CCN6",2.65143930802197,-1.07017459182679,3.02868253543728,0.0480897098043006,0.284540728801914,0.00245622643194974,0.396720407752026,0.571019026018351,0.0551875872750923,"Insectivore",2
"HEATR9",1.40461546385049,-1.67484170872777,0.720848169218035,0.96081393442083,0.093965293050785,0.471002935118017,1,0.316649362798373,0.761704943352958,"Herbivore",1
"FAM214B",0.931883279075748,-1.79272448813697,0.710259598801726,1,0.0730169888966664,0.477543168459821,1,0.274665206086346,0.766234133593866,"Herbivore",1
"PPP1R26",-0.684987422218665,0.00583816161104502,0.362128269693564,1,0.995341847448604,0.717256179100517,1,0.997880659086121,0.892970432449811,"DoubleBoth",4
"MRPL37",2.4416044486406,0.304633772294048,3.14957804723141,0.0877329471168535,0.760645095264643,0.00163506428355944,0.569736098968217,0.898664146986452,0.0437164088541944,"Insectivore",2
"MMP28",1.0770794953407,-0.971215381846827,0.993223520543246,1,0.331441035709634,0.320601038524154,1,0.614590252993479,0.644079637592463,"Both",3
"TAF15",0.596776801768423,-1.25243174719634,-0.589955132890229,1,0.210412584132778,0.555220729999893,1,0.488411510268967,0.812529145230071,"Herbivore",1
"UPP2",0.838206761634947,-0.368373208703674,0.29422821099406,1,0.712594971458259,0.768583524962102,1,0.87702747853963,0.91476044045812,"DoubleBoth",4
"RER1",-3.57552573189157,3.57468262783206,-1.62373924754922,0.00209714875975363,0.000350652983133367,0.104431470893601,0.054335217866344,0.0097995417303599,0.379213956733441,"Both",3
"FRK",-2.13652457383161,1.14626734349393,-2.7394341043187,0.19582008103277,0.251684550767044,0.00615450508677558,0.906763434702634,0.537512880951634,0.0898563068119681,"Insectivore",2
"SIRT5",2.74726251714835,-2.63057630645702,2.88863854589677,0.0360570073291347,0.00852402314211453,0.00386913541014414,0.331491841574303,0.078264462050906,0.0701100450682566,"Unclear",0
"PRXL2A",3.27272125521839,-3.47767867083221,2.53090338350672,0.00639104806709966,0.000505775844193281,0.0113769182005939,0.112849095225741,0.0127300010225604,0.122517658566559,"Unclear",0
"POU5F2",0.19565309457264,0.0811966340413201,1.40562621011091,1,0.935285576325274,0.159835148867205,1,0.973509929476668,0.462637129997951,"Insectivore",2
"NFKBID",0.0562563301487276,-0.475720071574829,-0.0301177814227255,1,0.634273819451694,0.975973119638881,1,0.832128234681708,0.992443431381846,"Herbivore",1
"MPHOSPH9",0.482018682188337,0.308295918977882,0.686756859979032,1,0.757857171101554,0.492235959205357,1,0.897597582952161,0.774551272959872,"Insectivore",2
"TRABD2B",1.19328648662909,-0.195541596493657,1.12604121646306,1,0.844968976840019,0.260148073763927,1,0.937904014057656,0.585844681556815,"Both",3
"APLNR",0.698001990475821,-1.78600653226859,0.0411179573490021,1,0.0740982004761827,0.967201858815083,1,0.277188491003565,0.989420948534785,"Herbivore",1
"ANKRD34A",-2.56126314869551,1.58872807785689,-1.52123212043463,0.0625753962836331,0.112121797015715,0.128201597578001,0.462902511883799,0.349429380470626,0.416129146572505,"Both",3
"NUDT3",1.17261313118201,-0.459728499814918,1.41212497446263,1,0.645711110228825,0.157913166334541,1,0.838446798501885,0.459799836102749,"Insectivore",2
"H2BC11",NA,1.08961386881824,-0.323384835595048,NA,0.275883271236795,0.746403812544839,NA,0.564121602557992,0.905130054127545,"MissingData",5
"HEBP2",-0.415180834569538,0.601509346620945,-0.305590429553209,1,0.547500788364396,0.759916508220828,1,0.781475896318994,0.910585250369735,"Herbivore",1
"SORBS1",-0.410965516191235,0.0226813038935494,-0.935522079692175,1,0.981904489331508,0.349519309943268,1,0.993338668562802,0.668170490136747,"Insectivore",2
"UQCC2",-0.371605754601541,-1.02517993490186,-0.437257812340203,1,0.305278294036659,0.661924387090424,1,0.589780198812897,0.868311993729473,"Herbivore",1
"CSNK1G1",0.971950734702293,-0.678164139689695,0.683276814779407,1,0.497667626849942,0.49443194186633,1,0.748135903597363,0.775708371571417,"Both",3
"SMIM32",NA,1.24290658955229,-0.548487451481102,NA,0.213902257170493,0.5833572432639,NA,0.492241253074391,0.828351954101143,"MissingData",5
"CHURC1",0.343061530092802,0.119704434427797,0.492539230967889,1,0.904717287456487,0.622338195468623,1,0.961617997257362,0.849730574887516,"Insectivore",2
"CNKSR3",-1.30069101936272,0.287444412112378,-1.91930434945082,1,0.773772059341228,0.0549458279016112,1,0.906811147664351,0.274966633052552,"Insectivore",2
"ASDURF",0.299716232664566,0.600186797174873,0.62328617337638,1,0.548381751648134,0.533096482192786,1,0.781700801377593,0.79824118982567,"Unclear",0
"SCOC",1.87821666794087,-1.10059164370362,1.5277421209914,0.362109185313325,0.271074424035099,0.126576577719115,1,0.55858699964212,0.413548955464323,"Both",3
"ZBTB25",0.961675382660274,0.652279947763328,1.1759480688195,1,0.514220593389943,0.239615628637783,1,0.759384256401019,0.565514554913676,"Insectivore",2
"HNRNPLL",-0.503031787047317,0.696989061963199,0.31271882681155,1,0.485809639054439,0.75449429073988,1,0.73885894918644,0.908115984154059,"Herbivore",1
"FBXW2",-1.76537191722813,0.296097978718914,-1.76334025926253,0.4650076795091,0.767155257564031,0.0778431190590949,1,0.902840308564247,0.327389495804066,"Both",3
"PPM1K",0.832014854025486,-1.5433316269338,1.1104228842966,1,0.122750333717236,0.266816841506853,1,0.368561749677993,0.592498623122398,"Unclear",0
"ZBTB8B",2.86431541856252,-1.04873572865279,2.63885092594425,0.025074698359771,0.294299765386432,0.00831875525461204,0.263205919891828,0.580187897974785,0.104528374486312,"Both",3
"CTCFL",-0.299174220044722,-1.5444924746072,-1.45081871663047,1,0.122469072936314,0.146830346460906,1,0.368156751339896,0.442374179513908,"Unclear",0
"BHLHA15",-0.368039296198242,-0.392145583284403,-0.928015151391464,1,0.694950648681963,0.353399710284175,1,0.86713070255725,0.671074813004155,"Insectivore",2
"JMJD8",1.85728330147834,-2.16885439382173,1.03915522025237,0.379625153207203,0.0300937401102094,0.298732552686428,1,0.16699398611653,0.624975468478226,"Herbivore",1
"GPRIN3",1.05907969493318,0.862550896426197,1.73934076393852,1,0.388384438077942,0.0819748410367666,1,0.666155241270671,0.334915972684379,"Insectivore",2
"EBF4",-0.639286121066097,0.312070255268404,0.247045794374729,1,0.754987131330195,0.80487278341367,1,0.896162931231519,0.929811342481091,"DoubleBoth",4
"ATP6V1FNB",-1.8797485795445,1.53304585669116,-1.80953479759493,0.36085410836572,0.125264556634309,0.0703679591738905,1,0.37173438273261,0.31091005571519,"Both",3
"GRIN2B",-2.93276924878639,2.83682261264977,-1.44633179932316,0.0201572088191972,0.00455649193964516,0.148084160738362,0.230552316918617,0.0538702974833759,0.444224651712985,"Both",3
"LYPD4",2.90597913482097,-3.4968844013529,1.84294139292369,0.0219663516594453,0.000470725764133814,0.0653375678599169,0.242758343367384,0.0121496718325557,0.301382082368069,"Herbivore",1
"H3-2",-2.5351086075074,3.74967072935463,-1.43924184059602,0.0674474807979181,0.00017706691262768,0.150082014585823,0.483987742257745,0.00605549542051158,0.447512762034878,"Herbivore",1
"SLC25A16",1.6761637115868,-1.24058566220955,2.36186825752245,0.562236780166655,0.214758851246894,0.0181831026037385,1,0.492593406836694,0.157525339446284,"Insectivore",2
"RPAP2",2.68830779549413,-1.25257650705518,2.55747418944942,0.0430890995915878,0.21035986905201,0.0105435382072877,0.369406835952111,0.488411510268967,0.118188250900364,"Both",3
"NT5C3A",-2.43199251582928,0.180478094491398,-2.62995706265398,0.0900961055223299,0.856777250082546,0.00853956530297961,0.575677527036714,0.943380371346239,0.105824016816511,"Insectivore",2
"TMEM271",-1.53767583345318,0.820081447394879,-1.06273786264811,0.744767372242503,0.412169677784442,0.287900845305835,1,0.684871059233221,0.613791842514178,"Both",3
"DCP1A",-0.777301811663628,0.842705714964935,-0.709740907992595,1,0.399393050163228,0.477864819240203,1,0.674912630326915,0.766431486801206,"Unclear",0
"RCC1L",1.45786363813194,-0.0178715141982685,1.53553641582533,0.869268798127852,0.985741353760999,0.124652119151676,1,0.994609970173614,0.411504317582385,"Insectivore",2
"ZMYM2",0.515249347831709,-2.88351983469882,-0.968508954610066,1,0.0039325788038025,0.33279024905952,1,0.0489752399803823,0.655271762269893,"Herbivore",1
"LENG8",-1.43779841770211,0.811244837578016,-2.13111659917576,0.90294755074302,0.417225081306514,0.0330795375450116,1,0.688911009003052,0.215335832958672,"Insectivore",2
"AP2B1",NA,1.74580749216001,-1.01733983207595,NA,0.0808444086573311,0.308991794052608,NA,0.292762962450107,0.633820297367593,"MissingData",5
"NSA2",NA,0.305770054097425,1.01344035910227,NA,0.759779730484201,0.310849870069691,NA,0.898124148698458,0.635520927713145,"MissingData",5
"POLD2",-2.79609105322941,1.74447992172117,-2.2654313213011,0.031034895302187,0.0810754395258658,0.0234862240977352,0.301080342671506,0.293196923363359,0.178058094668003,"Both",3
"CNTFR",-1.73935562823314,1.18824279868072,-0.966278921272194,0.491833368132961,0.234737766454404,0.3339046306833,1,0.516687215749021,0.656189226048392,"Both",3
"PAN2",0.206335991418657,0.840527932907325,1.4834079363538,1,0.400612446712556,0.137966060110841,1,0.675979855778741,0.428580863100022,"Insectivore",2
"SPRY1",0.549072509034938,-0.930665352216899,1.02886348516584,1,0.352026697585004,0.303543829199453,1,0.634000082350592,0.629092317919322,"Unclear",0
"GBA3",-0.32183322615302,-0.0751875219117929,-1.47241203084878,1,0.940065512323437,0.140909646299765,1,0.974889436292425,0.433572225787911,"Insectivore",2
"U2AF1L5",-1.47861099228719,3.87099079076098,0.201843356939832,0.835465878935666,0.000108393887461098,0.840039185127807,1,0.00444799119457451,0.944049031801283,"Herbivore",1
"ZNF282",-0.718751749447566,-0.0131156666860931,0.216865564405069,1,0.989535512065502,0.828313114572142,1,0.996413443561986,0.938758724241355,"DoubleBoth",4
"CFAP57",-1.50278299344901,0.156532424820836,-0.0662176686253708,0.79737007688476,0.875613362934453,0.947204530118054,1,0.951754099055138,0.981037586497351,"DoubleBoth",4
"MCM8",2.41008299083778,-1.92752976925162,1.57287082468844,0.0956933527924252,0.053913641780897,0.115748731902614,0.594589919345776,0.23247837712864,0.396286728687731,"Both",3
"CSDE1",0.190923187185243,-0.761544326326055,0.47973004508184,1,0.446332013704544,0.631419360976563,1,0.710179209790611,0.854813031159201,"Herbivore",1
"CYP1B1",-0.435148448159767,0.891912138240791,-0.76819536775726,1,0.372440028037964,0.442371125121992,1,0.652309549953714,0.739812245158304,"Unclear",0
"MROH2A",-1.31529662498181,-1.12168833956803,-1.81033880009927,1,0.261994976089538,0.0702432635841932,1,0.549162882120176,0.310661134907554,"Insectivore",2
"KCP",3.54716190111816,-1.66337577107525,2.15233705825491,0.00233643125942746,0.0962372399625711,0.0313708171050776,0.0581413413074987,0.320526513247208,0.208911082356698,"Both",3
"NEK3",2.23750383068895,-0.904239028762479,1.40166142646561,0.151520575430746,0.365868669152539,0.161016374517356,0.78246779209621,0.645165933234716,0.464480230388295,"Both",3
"NEFL",-0.232389523100426,-0.744552449621007,0.181171772183173,1,0.456542322651017,0.856232750469746,1,0.717063421303328,0.950330266389413,"Herbivore",1
"GNB1",NA,4.02693633128415,-0.534739138221569,NA,5.65083259509428e-05,0.59283025367532,NA,0.00297384238746374,0.834465114336796,"MissingData",5
"SSTR3",0.279045649408444,0.131268968606275,0.600740484047626,1,0.895562538805947,0.548012850151115,1,0.959685651915374,0.807557063395421,"Insectivore",2
"ZNF787",-0.351356373095503,0.0942412706322044,0.588386396465211,1,0.924917501416198,0.556272966559855,1,0.969727540779764,0.813007432897618,"Insectivore",2
"PRODH",2.38430287250297,-2.18112891669103,1.13424792690535,0.102669077077418,0.0291738825814605,0.256690565360346,0.617117552429127,0.164194257903782,0.58264912112111,"Both",3
"SVOP",-1.802563966723,1.06874191766981,-1.50917662277141,0.428740321784706,0.285185977742722,0.131253652607983,1,0.571549002845919,0.42034745274501,"Both",3
"HOXA4",-0.381591735361956,0.0141013009755344,0.105325229275764,1,0.988749162530919,0.91611774424664,1,0.996123760051195,0.972111996832641,"DoubleBoth",4
"GPR107",0.580149846767955,0.0834667153693518,0.702885914528688,1,0.933480442302379,0.482126849818362,1,0.972743419110332,0.768615310302362,"Insectivore",2
"FOLR3",NA,-1.22168057791123,1.38870949309958,NA,0.221828443767907,0.164921106323712,NA,0.501803887176974,0.469933652174087,"MissingData",5
"RPL15",-0.560348828583717,1.07400372088138,0.602166228434197,1,0.282821013877501,0.547063493205272,1,0.569592924460449,0.806881753425292,"Herbivore",1
"SEMA3B",-0.520382373757423,-0.557610070178502,-0.554404716641317,1,0.577110678497983,0.579301898863476,1,0.799247008524761,0.825800422229539,"Unclear",0
"RTN1",0.872913562124662,-0.509201940003135,0.602614151799907,1,0.610610683403582,0.546765403689303,1,0.819116822584513,0.806783835084198,"Both",3
"RAVER1",0.991408804878466,-0.671658381451822,1.06329506452737,1,0.501801202262509,0.287648162678797,1,0.750964425027515,0.613791842514178,"Insectivore",2
"SELENOO",-0.390985506501058,-0.419188336482053,-2.10024304180085,1,0.675078495480896,0.0357074668761354,1,0.855940811424425,0.223554395749432,"Insectivore",2
"UBE2U",1.99279581755252,-2.05148753909136,1.03602547858175,0.277702859657843,0.0402194918996089,0.30019025622677,1,0.196479127245558,0.625483794302861,"Herbivore",1
"JADE3",-0.897908042222085,-0.600433170004061,-0.275725421088574,1,0.548217587215757,0.782758969002777,1,0.781698384021648,0.920401895434603,"DoubleBoth",4
"LRMDA",0.471754423405477,0.0547837268226525,1.15876316889221,1,0.956310765045617,0.246552734238114,1,0.982849311692255,0.571437625179967,"Insectivore",2
"SRRT",0.749250565688894,-0.623809523809525,1.16383347124666,1,0.532752684299713,0.244491504884317,1,0.771862973858106,0.569816137935856,"Insectivore",2
"H4C7",0.500499677745156,-0.219357789027884,0.507361593764794,1,0.82637134873668,0.611901128367737,1,0.929474234381573,0.844374945231435,"Insectivore",2
"TMEM222",-1.99748584789435,2.25039526945438,-0.211283651079943,0.274634581851552,0.0244238650353191,0.832665939518152,1,0.14711498638331,0.940797589129355,"Herbivore",1
"ZNF74",1.94504638296223,-1.17699467105684,2.93727011409301,0.31061637664871,0.239197633226613,0.00331115561347828,1,0.521894526446382,0.0650551773804479,"Insectivore",2
"ADORA2A",0.0671858806774402,-2.09855213549015,-1.22424578627475,1,0.0358563994796753,0.22085952158844,1,0.183690385324291,0.546160367510656,"Herbivore",1
"NATD1",-1.71314477627111,0.264757044032542,-2.12698476043506,0.520115449352266,0.791196630178586,0.0334213494376958,1,0.915530526048959,0.216201957921127,"Insectivore",2
"ARMC9",0.116566277251488,-0.483890545007276,-0.223608073822341,1,0.628463550888466,0.823062280738248,1,0.829185080816571,0.936606045246158,"Herbivore",1
"TRIM52",NA,0.363479120151731,-1.7583297376792,NA,0.716247007613913,0.0786914206276084,NA,0.879880769603659,0.328231918927665,"MissingData",5
"NUDT18",0.696725087213563,-0.215148665018784,1.62492832137676,1,0.829651412997346,0.104177832752708,1,0.931000508411147,0.379213956733441,"Insectivore",2
"CDH1",-1.31330583862862,-0.302232844021364,-2.60684611871973,1,0.762474568335362,0.00913804168823415,1,0.899653201619525,0.109636208530413,"Insectivore",2
"ALG1L",1.40179505910133,-1.62365268149739,0.769456661665556,0.965858725984631,0.104449955200249,0.441622262700158,1,0.334590169960948,0.739106223564005,"Herbivore",1
"KDM4B",3.6969272658228,-3.81330428204424,2.88658176058962,0.0013093489938533,0.000137121120061484,0.00389451545563469,0.039599377949761,0.0051688284536665,0.070218243626677,"Unclear",0
"ERGIC2",-0.434105643289832,-0.250580457070503,-0.339877425864925,1,0.802138492743171,0.733948837285076,1,0.920055641227354,0.899960413310674,"Both",3
"GPAT3",3.08199552891561,-3.26729624511033,1.39080578195041,0.0123370755512708,0.00108579994659424,0.164284329321778,0.17002558393054,0.0209231131638,0.469065473661564,"Herbivore",1
"PCSK6",-1.29643623415063,-0.667475609683251,-1.55476974927512,1,0.504468384020816,0.120000916134993,1,0.752226639178963,0.403728816312439,"Insectivore",2
"IFIT2",-0.851298585065798,0.54098587206621,-0.115593723994574,1,0.588517320615881,0.907974537089619,1,0.806226948095235,0.970617045713334,"DoubleBoth",4
"MEP1A",3.00304088680167,-3.11454952706667,1.34275761794542,0.0160377910597893,0.0018422602547067,0.179350470980273,0.200871338273729,0.0297718808260627,0.493061700155909,"Herbivore",1
"SRRM3",0.643849001092328,-2.27075547666635,0.00943683227251154,1,0.0231617846003456,0.992470608980527,1,0.142857445428844,0.997062606750959,"Herbivore",1
"ORAI2",-0.347970659327546,0.0884911737445488,-0.117025889707655,1,0.92948629915123,0.906839537418997,1,0.971130714936102,0.9704919162293,"DoubleBoth",4
"HECTD1",1.63297301240612,-0.94757049957924,2.4452419069135,0.614848036580421,0.343348150263983,0.0144755013092512,1,0.626386022162319,0.139145658004837,"Insectivore",2
"ANXA8",0.314171949547735,-0.0377898346584133,0.305272592330641,1,0.969855249351864,0.760158548417087,1,0.988511028328829,0.910673311995016,"Both",3
"PNLIPRP2",3.71265861823165,-4.92150405262259,1.61731502774613,0.00123056066088124,8.5881623602898e-07,0.105810297060731,0.0379339158828797,0.000207769438355131,0.382232918443813,"Herbivore",1
"CCDC28A",2.2989382508342,-1.49471803673404,2.15346757380598,0.129050675736188,0.134988044989436,0.0312819498538257,0.713836261844254,0.387878252301677,0.208662191432371,"Both",3
"NPRL3",0.0298661357178613,-0.86059215971703,0.423373500697684,1,0.389462705577999,0.672022775667044,1,0.667076762545258,0.872187471217573,"Herbivore",1
"SLC2A11",3.93878251690416,-1.97012277059358,3.65704303099785,0.000491376731988368,0.0488243018215081,0.00025514156153377,0.0211459986800123,0.219465642879874,0.0168113397191093,"Both",3
"ZP4",0.757774986692175,-0.555455345499565,0.780888251353708,1,0.578583245507137,0.434868222635149,1,0.800017812482599,0.734247814655534,"Unclear",0
"CCL16",1.10323756751064,-0.809557630936407,0.621275704576803,1,0.418194467510706,0.534418236254546,1,0.689939367487536,0.798350727555552,"Both",3
"CARHSP1",-2.24440156691432,0.990698308784012,-2.03094859943793,0.148839454767475,0.321832917146266,0.0422602090302937,0.774981028701384,0.605664664347362,0.242850307117275,"Both",3
"CDC42EP3",-1.24105475475549,0.930558737466785,-0.43011406942841,1,0.35208186713272,0.667112666021073,1,0.634028995039913,0.870545346022761,"Both",3
"DGKK",2.60305559354888,-1.07561482960365,2.86386848987352,0.0554381818118418,0.282099552357534,0.0041850172432204,0.43334458524538,0.569455753062181,0.0733350751301184,"Insectivore",2
"PINLYP",2.6379450305574,-2.77157244612735,1.89839803428998,0.0500460607311993,0.00557862569991587,0.0576436683773523,0.406422444809013,0.0605247282261957,0.281509395835788,"Unclear",0
"PCDHGB7",NA,-1.01293410593117,0.755369620047666,NA,0.311091636318626,0.450027236310019,NA,0.594990828171277,0.744715821679336,"MissingData",5
"FAM71D",0.0459407051530136,0.100874390129893,-0.164350178876372,1,0.919650173103738,0.86945548166376,1,0.967301558550133,0.955911544616963,"Insectivore",2
"BNIP2",0.855560699501914,-0.652982430485882,0.920227455211462,1,0.513767605357032,0.35745390980354,1,0.759199481742377,0.673914604246716,"Unclear",0
"SRGAP2B",-1.41547007006292,0.702092755044469,-1.04739158090501,0.941584306870436,0.482621320231688,0.294919013107957,1,0.736565601314819,0.621114038631705,"Both",3
"SBK3",0.352035949625686,-1.33206579951369,-0.49783011825912,1,0.182838567511728,0.618603785629998,1,0.456575310552702,0.848354125677763,"Herbivore",1
"SYNRG",0.216642388959329,0.0302171728346178,-0.246092390303017,1,0.975893852843527,0.805610713633183,1,0.990746803253209,0.929825260676463,"Insectivore",2
"TMCO1",-0.236963680396896,-0.545691192661892,-0.30073543704536,1,0.585278227050505,0.763616244095926,1,0.804032102912249,0.912991081465898,"Herbivore",1
"IQCN",NA,-0.326526909281927,1.47679580899624,NA,0.744025733324186,0.139730380347254,NA,0.890808712727641,0.431325411359483,"MissingData",5
"TMEM106A",-0.232738696715305,-0.987677778383459,-1.42809075574196,1,0.323310480859485,0.153265737939148,1,0.60638075892346,0.452181351702885,"Unclear",0
"TWIST2",NA,3.62708756212519,-1.28156930968749,NA,0.000286636111636732,0.199993771935858,NA,0.00850931269875419,0.5203369260527,"MissingData",5
"PSMC6",NA,3.16197375572674,-0.619066304364244,NA,0.0015670368651535,0.535872680064669,NA,0.0270213835609288,0.798350727555552,"MissingData",5
"PLP1",NA,2.26433831405951,-0.913919132784157,NA,0.0235533147918683,0.360759339412025,NA,0.144120679298374,0.67596901137227,"MissingData",5
"R3HCC1L",2.58599502143866,-0.631943803445466,1.9764566825052,0.0582589998175885,0.527423598996935,0.048103077198791,0.446022398502116,0.768351541626266,0.259987588634613,"Both",3
"NCOA6",0.255558827547416,0.0648226739494005,0.286988457028566,1,0.948315188214092,0.774121158604419,1,0.97887288325557,0.916773763776043,"Insectivore",2
"PPP1R9B",-0.955631160012699,1.66729100559236,0.0441762021370999,1,0.0954565542581839,0.964763951473583,1,0.31902170885998,0.988603698368782,"Herbivore",1
"PCDHGA10",1.28439266955464,-0.0403085864830638,2.06275741573367,1,0.967847108320438,0.0391356818153147,1,0.987898852567127,0.233217009758984,"Insectivore",2
"TTF1",-0.2764415510353,0.741822615651135,0.699975442332542,1,0.458194816291759,0.483942641034481,1,0.718246558327414,0.769571333936043,"Unclear",0
"NDFIP2",0.225209339210315,-1.25144255701215,-0.260711716123267,1,0.210773058902257,0.794314830289666,1,0.488618494242947,0.926219916762656,"Herbivore",1
"METTL8",1.85106284667324,-0.00882460888929274,1.71323810565643,0.384963073809035,0.992959072196104,0.0866687439329415,1,0.997424848328754,0.345757733302744,"DoubleBoth",4
"CIB1",0.765914695880292,-1.20259947041259,-0.163079170983285,1,0.229131352728463,0.870456099391257,1,0.509323929837583,0.956484545353182,"Herbivore",1
"SLC46A1",1.24916163529371,-2.20465431115402,0.408374977096332,1,0.0274783615072654,0.682998401421812,1,0.158278877637265,0.876711175340686,"Herbivore",1
"DAPK2",1.94152651268832,-1.63519578811322,1.51136713651856,0.31316668066872,0.102008010827286,0.130694937492261,1,0.330623444810933,0.419813783617607,"Both",3
"GPR1",-0.628004462165369,0.814128762779283,-0.1008289714559,1,0.415571189972693,0.919686228136477,1,0.687615443639862,0.973499253697131,"Herbivore",1
"H2BC15",-2.56855785624942,3.61910654818401,-1.31535421995887,0.0612735979585936,0.00029562191060811,0.18839088369464,0.457960265791468,0.00868719811827678,0.504315084030788,"Herbivore",1
"TNFAIP3",-0.15610937309399,-0.835348855399965,-0.789928875243811,1,0.403521317299203,0.429569306889475,1,0.677910431622122,0.73043036477935,"Unclear",0
"JRK",-0.698059222196463,0.805475041983959,0.963409061894237,1,0.420545603058451,0.335342280474661,1,0.691481403933295,0.657320954413696,"Unclear",0
"BHLHE23",-1.02973238799152,1.13455212645706,-1.94408088032532,1,0.256563021431614,0.0518856985120759,1,0.542052921583033,0.269297242133282,"Insectivore",2
"TSKU",0.667368871701638,-1.23676114055905,0.877822350770827,1,0.216175772627403,0.380040133122622,1,0.494222822910371,0.692209605270092,"Unclear",0
"SOCS7",-0.0390429198187051,-1.00368350392191,-0.553686506472769,1,0.315531190737449,0.579793411477052,1,0.599442694639395,0.825863721785361,"Herbivore",1
"MTUS2",-0.887866955553389,0.336885023956274,-0.619850306248176,1,0.73620357526069,0.53535634507538,1,0.886389703594972,0.798350727555552,"Both",3
"TMEM191B",NA,-0.155142685289222,1.19744524172465,NA,0.876708831558966,0.23113305867276,NA,0.952158012296541,0.556428894701733,"MissingData",5
"CD99L2",NA,1.15662060476009,1.25311016118127,NA,0.247427400189275,0.210165618589677,NA,0.532185606378443,0.532693434201732,"MissingData",5
"SLC4A1AP",0.997996934617203,0.769186871287072,0.301471524722971,1,0.441782383084973,0.763054960547051,1,0.70770451667449,0.912683298402913,"Both",3
"SLC6A6",4.34742251350616,-5.00302252859071,2.2659454650376,8.26480263659524e-05,5.64383422954869e-07,0.0234547224575208,0.00681695054449193,0.00016632892550319,0.177919985393282,"Herbivore",1
"GGNBP2",-0.44085547070013,0.146956020579213,0.38261894235841,1,0.883166733838992,0.702002323182262,1,0.954939164904546,0.886046353804356,"Both",3
"CTDP1",-1.91680976808578,0.134758375451717,-1.1364635437559,0.331572621238887,0.892802917136709,0.255762614745006,1,0.958762180357524,0.581759780797021,"DoubleBoth",4
"ASXL1",2.2494983050293,-1.25187845090338,2.60049262979873,0.146884863226303,0.210614158041858,0.0093090018640853,0.769045358417093,0.488486887157623,0.110798724724956,"Insectivore",2
"ST3GAL6",2.0717051197704,-2.28249762083997,1.05794848992894,0.229757697572848,0.022459977786672,0.290078926682739,1,0.1398055990569,0.616237132713043,"Herbivore",1
"ZFAND6",-1.42665559645738,1.46216048552004,-1.13020463299098,0.922075142960776,0.14369723699363,0.258390008019949,1,0.400479455713505,0.584218869147563,"Unclear",0
"PGRMC2",-1.50520607297756,-0.0264952958466336,-1.61152648386267,0.793626625893196,0.978862285654049,0.107065019611967,1,0.992082710446225,0.384793104853742,"Insectivore",2
"ZNF302",1.3289242140495,-0.388748952738056,1.32991657680099,1,0.697461866017574,0.183545759053546,1,0.868625385038714,0.498841919600759,"Insectivore",2
"HPS1",-1.71551458495241,1.01806599218483,-2.15884456817601,0.517505542139407,0.308646595569272,0.0308622275246117,1,0.59275505540075,0.207312824677344,"Insectivore",2
"HMGXB3",1.61611346041796,-0.920522504983512,2.16447827806523,0.636418707098784,0.357299778069017,0.0304276619276137,1,0.63823416535674,0.205929842248305,"Insectivore",2
"ANAPC10",NA,2.90894966448905,1.52507638105762,NA,0.00362645242829597,0.127240047552655,NA,0.0464673260160074,0.41455958407658,"MissingData",5
"CISD3",1.17075888263923,-1.7129761256672,0.535049089519629,1,0.086716931872921,0.592615912725622,1,0.303818682145726,0.834268051633588,"Herbivore",1
"SIK1B",-0.462942314570375,0.457497290583314,-0.425335612643395,1,0.647313649289836,0.670592036032659,1,0.839048935732822,0.871285659683641,"Both",3
"SPPL2B",1.9552116943856,-2.40821737345243,2.40347670687491,0.303348533024153,0.0160306330214772,0.0162400015877009,1,0.115690352023653,0.148300949709884,"Unclear",0
"RIPOR2",-1.88602317919072,1.47299227474924,-0.730876021538581,0.35575098714731,0.140753118851713,0.464854883461975,1,0.396137227480436,0.756661257886639,"Both",3
