"","HI-Rho","HI-P","HI-p.adj","HI-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","CH-Rho","CH-P","CH-p.adj","CH-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-Driver","HI-DriverNumeric","HV-Driver","HV-DriverNumeric","CH-Driver","CH-DriverNumeric","IV-Driver","IV-DriverNumeric","Herbivore_Rho","Insectivore_Rho","Herbivore_P","Insectivore_P","Herbivore_p.adj","Insectivore_p.adj","Vertivore_Rho","Vertivore_P","Vertivore_p.adj","Carnivore_Rho","Herbivore_Rho.2","Carnivore_P","Herbivore_P.2","Carnivore_p.adj","Herbivore_p.adj.2","HI-HV-Overlap","HI-CH-Overlap","HI-HO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HV-CH-Overlap","HV-HO-Overlap","HV-IV-Overlap","HV-OV-Overlap","CH-HO-Overlap","CH-IV-Overlap","CH-OV-Overlap","HO-IV-Overlap","HO-OV-Overlap","IV-OV-Overlap","HI-HV-CH-Overlap","HI-HV-HO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-CH-HO-Overlap","HI-CH-IV-Overlap","HI-CH-OV-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-IV-OV-Overlap","HV-CH-HO-Overlap","HV-CH-IV-Overlap","HV-CH-OV-Overlap","HV-HO-IV-Overlap","HV-HO-OV-Overlap","HV-IV-OV-Overlap","CH-HO-IV-Overlap","CH-HO-OV-Overlap","CH-IV-OV-Overlap","HO-IV-OV-Overlap","HI-HV-CH-HO-Overlap","HI-HV-CH-IV-Overlap","HI-HV-CH-OV-Overlap","HI-HV-HO-IV-Overlap","HI-HV-HO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-CH-HO-IV-Overlap","HI-CH-HO-OV-Overlap","HI-CH-IV-OV-Overlap","HI-HO-IV-OV-Overlap","HV-CH-HO-IV-Overlap","HV-CH-HO-OV-Overlap","HV-CH-IV-OV-Overlap","HV-HO-IV-OV-Overlap","CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-Overlap","HI-HV-CH-HO-OV-Overlap","HI-HV-CH-IV-OV-Overlap","HI-HV-HO-IV-OV-Overlap","HI-CH-HO-IV-OV-Overlap","HV-CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-OV-Overlap","HI-HV-Delta","HI-CH-Delta","HI-HO-Delta","HI-IV-Delta","HI-OV-Delta","HV-CH-Delta","HV-HO-Delta","HV-IV-Delta","HV-OV-Delta","CH-HO-Delta","CH-IV-Delta","CH-OV-Delta","HO-IV-Delta","HO-OV-Delta","IV-OV-Delta"
"CYP51A1",-0.718501429560502,1,1,FALSE,4.1722648473995,0.000180952072318452,0.0157074718407926,TRUE,-0.808136376447677,1,1,FALSE,1.87343601504909,0.36604920377417,1,FALSE,4.40590268565734,6.32065514105651e-05,0.0329197156036267,TRUE,2.77683152045204,0.0329349744729892,0.656768211669698,FALSE,"Unclear",0,"Both",3,"Herbivore",2,"Both",3,-2.09698189179794,-2.32679433369726,0.0359951783602454,0.0199762141426659,0.18405231736316,0.165119248966169,3.90766040154556,9.31941704484385e-05,0.0185700865072691,1.06565314873438,-2.09698189179794,0.28658046393139,0.0359951783602454,0.513747071547009,0.18405231736316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.45829399963691,0.0633814787752172,1.83277654349477,3.62350089941079,2.47157363145865,3.52167547841212,1.62551745614213,0.165206899773882,0.986720368178257,1.89615802226999,3.686882378186,2.53495511023386,1.79072435591601,0.638797087963875,1.15192726795214
"USP28",-2.31112887774239,0.124954424069013,0.700381559784962,FALSE,-1.24917872982308,1,1,FALSE,2.20529647029749,0.0822998921249712,0.375038432755452,FALSE,-0.438243537759107,1,1,FALSE,0.623750254332484,1,1,FALSE,-0.920045739917074,1,1,FALSE,"Both",3,"Both",3,"Carnivore",1,"Insectivore",1,0.987035267678311,-1.83952523241947,0.32362534954278,0.0658379701192051,0.606432750374441,0.30221856551954,-0.781105754729461,0.434740297545137,0.703634532160496,-2.23999050223781,0.987035267678311,0.0250915394782197,0.32362534954278,0.115757008539371,0.606432750374441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750912150875803,3.19359499032182,1.32432992428705,2.07527293625304,0.983644319950544,2.44268283944601,0.573417773411251,1.32436078537723,0.232732169074741,1.86926506603476,1.11832205406878,2.20995067037127,0.750943011965981,0.34068560433651,1.09162861630249
"SLC7A2",-0.201014175744253,1,1,FALSE,1.04658847476672,1,1,FALSE,-0.220504865085535,1,1,FALSE,-0.158145649427914,1,1,FALSE,1.12340569667633,1,1,FALSE,1.16019148028666,1,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Carnivore",1,"Vertivore",2,-0.03685823100053,-0.0504480494254762,0.970598043932791,0.959765347200928,0.988681978478877,0.986420424372573,1.74908055457868,0.0802770959851991,0.321704764595502,0.837447162901669,-0.03685823100053,0.402341264897648,0.970598043932791,0.624147575246014,0.988681978478877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.882188294402622,0.0137819986032207,0.0303126256577571,0.936506272926813,0.962517749968942,0.895970293005843,0.851875668744865,0.0543179785241903,0.080329455566319,0.0440946242609778,0.950288271530033,0.976299748572162,0.906193647269056,0.932205124311185,0.0260114770421288
"HSPB6",-0.596807189595584,1,1,FALSE,0.226744718081032,1,1,FALSE,-0.491016044498822,1,1,FALSE,-0.72199312525351,1,1,FALSE,0.621102949997413,1,1,FALSE,0.695406874644182,1,1,FALSE,"Unclear",0,"Unclear",0,"Herbivore",2,"Unclear",0,1.02496774738374,0.804357902901861,0.305378406166948,0.421190306010027,0.58982686506939,0.72328357560298,0.848315706832946,0.39626217252034,0.673547586512177,0.028483933980354,1.02496774738374,0.977276181657303,0.305378406166948,0.988517553045934,0.58982686506939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.582339138577253,0.07480563608741,0.0885198240129026,0.861192518582062,0.913733327568567,0.507533502489843,0.670858962590155,0.27885338000481,0.331394188991315,0.163325460100313,0.786386882494652,0.838927691481157,0.949712342594965,1.00225315158147,0.0525408089865046
"PDK4",-0.717602211005568,1,1,FALSE,1.59382411033936,0.66585261460606,1,FALSE,-0.856428503893995,1,1,FALSE,3.03067446131064,0.014640490440072,0.512235690453268,FALSE,2.02934542936372,0.254538715036989,1,FALSE,-0.650161506432685,1,1,FALSE,"Herbivore",1,"Unclear",0,"Unclear",0,"Both",3,-1.59735482927136,-0.326367817723537,0.110186635324683,0.744146083374376,0.345925851632344,0.904973449141284,1.70867046156964,0.0875120086076641,0.334797714794873,-1.30440372766857,-1.59735482927136,0.192095964891149,0.110186635324683,0.403653860266659,0.345925851632344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.63442522603607,0.0981650131083969,2.65043185275814,1.94238530406951,0.0476877795314841,1.73259023914447,1.01600662672207,0.307960078033431,1.58673744650459,2.74859686586654,2.0405503171779,0.145852792639881,0.708046548688634,2.60274407322666,1.89469752453802
"USH1C",-0.394323509669283,1,1,FALSE,-1.05443355534907,1,1,FALSE,1.30173450224625,0.579021482341003,1,FALSE,-0.261892623500947,1,1,FALSE,-0.682122553140334,1,1,FALSE,-0.852815081279776,1,1,FALSE,"Herbivore",1,"Vertivore",2,"Carnivore",1,"Vertivore",2,0.749628735692611,-0.12523732536461,0.453478339042796,0.900335668481612,0.714948450993765,0.968196502322227,-1.36164402824286,0.17331025325689,0.461427474914871,-1.43203663891809,0.749628735692611,0.152133335942267,0.453478339042796,0.353029162432695,0.714948450993765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.466768289629536,1.19929412151125,0.0936427776481744,0.203504655257382,0.324202499402657,1.66606241114078,0.560411067277711,0.263263634372154,0.14256579022688,1.10565134386307,1.40279877676863,1.5234966209139,0.297147432905557,0.417845277050831,0.120697844145275
"RALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MissingData",5,"MissingData",5,"MissingData",5,"MissingData",5,4.37697735724881,-0.108767067571806,1.20336469940599e-05,0.913387245079726,0.00106745308021686,0.971935125256526,NA,NA,NA,NA,4.37697735724881,NA,1.20336469940599e-05,NA,0.00106745308021686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BAIAP2L1",-0.555016341338128,1,1,FALSE,1.85709479005228,0.379786015900603,1,FALSE,-0.306723217767995,1,1,FALSE,2.35377380346539,0.111503494886934,1,FALSE,2.20081112338772,0.166496386834695,1,FALSE,0.151117992611584,1,1,FALSE,"Herbivore",1,"Both",3,"Herbivore",2,"Both",3,-1.74013559826389,-1.05066335267211,0.0818352107768413,0.29341323309933,0.294573362555757,0.619908119826256,1.54804947291411,0.121610385733624,0.39214416441517,-0.74186947077005,-1.74013559826389,0.458166424470044,0.0818352107768413,0.670769731600089,0.294573362555757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.70562013798172,0.17556975139843,2.05682523643916,1.94866428808778,0.499312375964488,1.53005038658328,0.351205098457449,0.243044150106063,1.20630776201723,1.88125548504073,1.77309453668935,0.323742624566057,0.108160948351387,1.55751286047468,1.44935191212329
"CACNG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MissingData",5,"MissingData",5,"MissingData",5,"MissingData",5,2.73841628105446,-3.08452652884397,0.00617358764801182,0.00203876426794608,0.0644991432330907,0.0496297795019535,NA,NA,NA,NA,2.73841628105446,NA,0.00617358764801182,NA,0.0644991432330907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM132A",-0.584295846156259,1,1,FALSE,-1.75498498773918,0.475571253765918,1,FALSE,0.956220378916377,1,1,FALSE,0.51409698020031,1,1,FALSE,-1.19247447544029,1,1,FALSE,-2.11882835979469,0.204629850593768,1,FALSE,"Both",3,"Vertivore",2,"Carnivore",1,"Vertivore",2,0.474077170806186,-0.416305073389199,0.635444877495179,0.6771867806011,0.83305774986407,0.874414126245777,-2.78746842531369,0.00531216307079458,0.08783308993538,-1.69705473061212,0.474077170806186,0.0896863136945889,0.635444877495179,0.255080972011639,0.83305774986407,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.827802230674738,1.08930946927676,0.776681015923388,0.430047232939475,1.08507834634497,1.9171116999515,1.60448324659813,0.397754997735263,0.257276115670234,0.312628453353374,1.51935670221624,2.17438781562173,1.20672824886286,1.86175936226836,0.655031113405497
"DVL2",-0.553659144610641,1,1,FALSE,-1.36120708971304,1,1,FALSE,1.01953033357368,0.923853779799066,1,FALSE,-3.14628613478613,0.00992148872145674,0.429485489795093,FALSE,-0.828599833189207,1,1,FALSE,1.09101381181415,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Insectivore",1,2.79647764607695,1.71540451889077,0.00516629847391652,0.0862710874846504,0.0579847423450024,0.34476530005885,-0.43158249189587,0.666044885593887,0.853398919404989,0.589474469321149,2.79647764607695,0.555543033759137,0.00516629847391652,0.744041635495324,0.0579847423450024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.571022628115168,1.11241294811546,1.83326412584036,0.194412425318003,1.1629594003221,1.68343557623063,1.26224149772519,0.376610202797165,1.73398202843727,2.94567707395582,1.30682537343346,0.0505464522066358,1.63885170052235,2.99622352616245,1.3573718256401
"RPAP3",1.16517488469446,1,1,FALSE,-0.46587546021157,1,1,FALSE,-0.391617862198958,1,1,FALSE,-0.837782184778306,1,1,FALSE,-1.34604183865029,1,1,FALSE,0.156555657787738,1,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Carnivore",1,"Both",3,-0.177932375744532,0.51261052593526,0.858776084367789,0.608223788726572,0.944682833492873,0.842551866632681,-1.04831260548887,0.294494603784659,0.585709767348419,0.898777332454172,-0.177932375744532,0.368771276259139,0.858776084367789,0.595023635536676,0.944682833492873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15332675933971,1.10081870823037,1.41630452624972,1.77569837410613,0.713201494980873,0.052508051109342,0.262977766910017,0.622371614766423,0.440125264358834,0.315485818019359,0.674879665875765,0.387617213249492,0.359393847856406,0.703103031268851,1.06249687912526
"HOXA11",-1.76215044974424,0.468263288230076,1,FALSE,-1.12162270465957,1,1,FALSE,1.4448162098348,0.445528550123758,1,FALSE,-1.70429834936131,0.529952179219622,1,FALSE,0.267167867902447,1,1,FALSE,0.148743377655382,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Unclear",0,"Insectivore",1,2.04563165647845,-0.695359481509246,0.0407926244469361,0.486830046366865,0.197841025663952,0.771286112946977,-0.218368376109609,0.827142103185988,0.931338049568667,-1.5193983771781,2.04563165647845,0.128662250212783,0.0407926244469361,0.318721949907297,0.197841025663952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.452921512087495,2.26766787202751,0.0409076124866507,1.43494474359405,1.35120598348179,1.81474635994002,0.412013899600844,0.982023231506552,0.898284471394293,2.22676025954086,0.832723128433463,0.916461888545723,1.3940371311074,1.31029837099514,0.0837387601122598
"TRAPPC6A",0.12022483793674,1,1,FALSE,0.365121338645119,1,1,FALSE,-1.07199483039234,0.851167062330866,1,FALSE,-0.117796668980795,1,1,FALSE,0.256495255687012,1,1,FALSE,0.460114675854205,1,1,FALSE,"Herbivore",1,"Vertivore",2,"DoubleBoth",4,"Vertivore",2,-0.303624061310827,-0.167820125611967,0.761414318194629,0.866724789097016,0.899086813114063,0.954527932224048,0.602024679678494,0.547157709523853,0.784089963058257,0.561110691501522,-0.303624061310827,0.574722080093472,0.761414318194629,0.758706651538685,0.899086813114063,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.173167976339751,0.843026612139469,0.16830662160963,0.0963577364663413,0.240338409247836,1.01619458847922,0.341474597949381,0.0768102398734099,0.0671704329080852,0.67471999052984,0.93938434860581,1.08336502138731,0.264664358075971,0.408645030857466,0.143980672781495
"SPATA20",1.09221122372944,1,1,FALSE,-0.45971302492518,1,1,FALSE,-0.897788326264869,1,1,FALSE,-0.684703689819909,1,1,FALSE,-1.28978880429269,1,1,FALSE,0.0551189868390982,1,1,FALSE,"Insectivore",2,"DoubleBoth",4,"Both",3,"Insectivore",1,0.16846417107422,1.5201473105245,0.866218128139671,0.128473956335581,0.948539166327347,0.416775079381297,-0.268510322980247,0.788306529941845,0.914258271126442,0.869850726105333,0.16846417107422,0.384381986025205,0.866218128139671,0.607712325082642,0.948539166327347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09737616011152,1.40714217635915,1.25646858496225,1.684328372601,0.733334953421087,0.309766016247635,0.159092424850733,0.586952212489477,0.364041206690434,0.150673591396901,0.277186196241842,0.673807222938068,0.427859787638743,0.523133631541167,0.95099341917991
"CD79B",0.731770673005882,1,1,FALSE,1.10561266912739,1,1,FALSE,-1.47955560366029,0.416975645980281,1,FALSE,0.436757583271185,1,1,FALSE,0.476350529353705,1,1,FALSE,0.787517937414018,1,1,FALSE,"Herbivore",1,"Both",3,"Both",3,"Vertivore",2,-0.927819253588589,0.148998818935156,0.353501334981462,0.881554564915418,0.634962121146343,0.961065236932608,0.732566799964386,0.463822686492838,0.726493607465294,0.809280584800515,-0.927819253588589,0.41835377130705,0.353501334981462,0.637299732463186,0.634962121146343,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.264346210549833,1.56364380564665,0.2086057562902,0.180609315628096,0.0394192686955923,1.82799001619649,0.472951966840033,0.44495552617793,0.224926941854241,1.35503804935645,1.38303449001856,1.60306307434224,0.0279964406621034,0.248025024985792,0.220028584323688
"RHBDD2",1.47231019080244,0.845622795720303,1,FALSE,0.456610498324796,1,1,FALSE,-2.43193474606151,0.0450552382458522,0.253258398790497,FALSE,2.60268516505616,0.0554981108681553,0.960826210563581,FALSE,-0.690897953518565,1,1,FALSE,-1.46012452076799,0.865535127698997,1,FALSE,"Unclear",0,"Herbivore",1,"Both",3,"Insectivore",1,-2.24181577911806,2.35780041227757,0.0249732809987966,0.0183835739785877,0.149259554465153,0.158499654584536,0.0101855388558684,0.991873256322132,0.99670402282724,0.71038167446027,-2.24181577911806,0.477467484068481,0.0249732809987966,0.684780313267351,0.149259554465153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.718208140200035,2.76071807026974,0.799295809578376,1.52961914796735,2.07354446993827,2.04250993006971,1.51750394977841,0.811411007767317,1.35533632973824,3.56001387984812,1.23109892230239,0.687173600331475,2.32891495754573,2.87284027951665,0.543925321970918
"RPUSD1",-1.46510924923702,0.857346681568243,1,FALSE,0.621823928871176,1,1,FALSE,-0.709459951263671,1,1,FALSE,0.830476566821459,1,1,FALSE,1.72380855650708,0.508454456598894,1,FALSE,0.0117120053523928,1,1,FALSE,"Insectivore",2,"Vertivore",2,"Carnivore",1,"Unclear",0,0.135547234777445,-1.98821313067575,0.892179220873556,0.0467881233771576,0.958465866326847,0.255780334509392,1.42592057272152,0.153891270292182,0.436256333801261,-0.925325386434447,0.135547234777445,0.354796677376928,0.892179220873556,0.581796907057455,0.958465866326847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4756846021235,0.534324742795809,1.6232242973306,2.25490540508818,1.0442703237206,0.941359859327689,0.147539695207107,0.779220802964682,0.431414278402899,1.0888995545348,1.72058066229237,0.509945580924789,0.631681107757575,0.578953973610006,1.21063508136758
"TSR3",1.91172690702471,0.335467387450145,1,FALSE,0.404367624281029,1,1,FALSE,-2.58287203501648,0.0293944972844177,0.195403047772346,FALSE,1.04888503423393,1,1,FALSE,-1.14262880170944,1,1,FALSE,-0.372597776285032,1,1,FALSE,"Unclear",0,"Herbivore",1,"Both",3,"Insectivore",1,-1.62084581004422,1.97801340940849,0.105050711076151,0.0479271939378582,0.335470956817752,0.259718559778852,-0.943601669876355,0.345373238599595,0.632804103678584,1.00065557832485,-1.62084581004422,0.316993350333309,0.105050711076151,0.545708570131101,0.335470956817752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06586397051255,3.17816139063121,0.610121339342063,2.15975563380176,1.61526147400013,2.11229742011866,0.455742631170484,1.09389166328921,0.549397503487584,2.56804005128915,1.01840575682945,1.56289991663108,1.5496342944597,1.00514013465807,0.544494159801631
